municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
SENA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,12,12
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,28,28
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,24,24
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,10,10
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,21,21
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,324,324
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,10,10
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,23,23
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,45,45
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,28,28
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,180,180
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,32,32
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,10,10
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,21,21
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,31,31
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,67,67
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,14,14
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
TRIGAL,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,93,93
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,63,63
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,22,22
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,27,27
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,35,35
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,16,16
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,97,97
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,68,68
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,36,36
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,49,49
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,106,106
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,82,82
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,1,1
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,53,53
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,12,12
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,15,15
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,5,5
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,7,7
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,8,8
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,16,16
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,8,8
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,3,3
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,2,2
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,10,10
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,11,11
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,10,10
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,58,58
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,8,8
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,4,4
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,10,10
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,17,17
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,18,18
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,20,20
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,3,3
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,4,4
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,38,38
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,46,46
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,13,13
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,10,10
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,25,25
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,12,12
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,13,13
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,6,6
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,5,5
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,12,12
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,30,30
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,3,3
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,31,31
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,20,20
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,9,9
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,34,34
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,35,35
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,12,12
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,5,5
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,1,1
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,58,58
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,6,6
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,34,34
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,22,22
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,2,2
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,17,17
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,14,14
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,17,17
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,26,26
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,44,44
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,23,23
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,574,574
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,90,90
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,8,8
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,4,4
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,21,21
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,11,11
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,65,65
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,11,11
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-09-01,21,21
