municipality,group,variable,month,N° de perros y gatos con vacuna antirrábica,TOTAL
CURVA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,21,21
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1092,1092
EL PUENTE(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,905,905
EL PUENTE(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1330,1330
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,455,455
EL VILLAR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,513,513
ENTRE RIOS TRJ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,2541,2541
ESCOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,140,140
EUCALIPTUS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,10,10
EUREKA (SANTOS MERCADO),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,148,148
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,11,11
FILADELFIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,218,218
GRAL. J.J. PEREZ (CHARAZANI),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,72,72
GUANAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,8,8
GUAYARAMERIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,318,318
GUTIERREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,632,632
HUACARETA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,170,170
HUACAYA (VILLA DE HUACAYA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,607,607
HUANUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,42,42
HUATAJATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,160,160
HUAYLLAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,129,129
ICLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,228,228
INCAHUASI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,532,532
INGAVI (HUMAITA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,12,12
INQUISIVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,796,796
IRUPANA (VILLA DE LANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,78,78
JESUS DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,29,29
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,725,725
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,331,331
LAGUNILLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,321,321
LAJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,693,693
LAS CARRERAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,68,68
LLICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,40,40
LORETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,150,150
MACHACAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,335,335
MAIRANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,7,7
MECAPACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,57,57
MINEROS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,68,68
MOJOCOYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,584,584
MONTEAGUDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,2609,2609
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,54,54
MORO MORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,32,32
NUEVO MANOA (NUEVA ESPERANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,120,120
OCURI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,108,108
OKINAWA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,58,58
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,14,14
PADCAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,779,779
PAILON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1061,1061
PAMPA AULLAGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,6,6
PAZÑA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,248,248
POCOATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,793,793
POOPO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,88,88
PORCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,75,75
POROMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,939,939
PORONGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,206,206
PORTACHUELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,200,200
PORVENIR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,23,23
POSTRER VALLE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,15,15
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,484,484
PUCARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,66,66
PUCARANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,434,434
PUERTO CARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,26,26
PUERTO GONZALO MORENO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1096,1096
PUERTO PEREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,18,18
PUERTO RICO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,32,32
PUNA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,27,27
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1201,1201
RAVELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,292,292
ROBORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,135,135
RURRENABAQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,2294,2294
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,545,545
SACACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1182,1182
SALINAS DE GARCI MENDOZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,322,322
SAMAIPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,18,18
SAN AGUSTIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,6,6
SAN ANDRES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,62,62
SAN BORJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1191,1191
SAN CARLOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,62,62
SAN IGNACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1114,1114
SAN IGNACIO DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,838,838
SAN JAVIER(BNI),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,22,22
SAN JAVIER(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,162,162
SAN JOSE DE CHIQUITOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,3750,3750
SAN JULIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,594,594
SAN LORENZO(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,3291,3291
SAN LUCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1564,1564
SAN MATIAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,135,135
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,25,25
SAN PABLO DE LIPEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,20,20
SAN PEDRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,16,16
SAN PEDRO DE QUEMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,15,15
SAN PEDRO(PND),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,148,148
SAN RAFAEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,144,144
SAN RAMON SCZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,83,83
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,19883,19883
SANTA ROSA DEL SARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,286,286
SANTIAGO DE HUARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,343,343
SANTIAGO DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,50,50
SANTIVAÑES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,361,361
SANTUARIO DE QUILLACAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,104,104
SICA SICA (VILLA AROMA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,31,31
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,166,166
SOPACHUY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,17,17
SORACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,121,121
SORATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,157,157
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,352,352
TACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,5,5
TACOBAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,62,62
TAHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,3,3
TARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1237,1237
TARATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,26,26
TARIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1644,1644
TEOPONTE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,68,68
TINGUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,2231,2231
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,270,270
TITO YUPANQUI (PARQUIPUJIO),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,5,5
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,25,25
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,15,15
TOLEDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,192,192
TOMAVE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,225,225
TOMINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,393,393
TORO TORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,102,102
TOTORA(ORR),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,174,174
TRIGAL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,125,125
TRINIDAD,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,771,771
TUPIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,802,802
TURCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,141,141
UNCIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,109,109
URIONDO (A. CONCEPCION),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,2470,2470
URUBICHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,3,3
UYUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,519,519
VACAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,10,10
VALLEGRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1148,1148
VILLA CHARCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,227,227
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,877,877
VILLA NUEVA (LOMA ALTA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,50,50
VILLA RIVERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,937,937
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,588,588
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,116,116
VITICHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,835,835
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,830,830
YACUIBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,77,77
YAMPARAEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1168,1168
YANACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,80,80
YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,471,471
YOCALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,119,119
YOTALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,250,250
YUNCHARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1452,1452
YUNGUYO DE LITORAL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,38,38
ZUDAÑEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,220,220
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,250,250
AIQUILE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,139,139
ALALAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,59,59
ALTO BENI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,30,30
ANCORAIMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,102,102
ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,25,25
ANTEQUERA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,26,26
APOLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,145,145
ARANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,40,40
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,149,149
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,109,109
AYO AYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,66,66
BATALLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,36,36
BAURES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,80,80
BELEN DE ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,15,15
BELEN DE URMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,50,50
BETANZOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,34,34
BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,290,290
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,400,400
CALACOTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,40,40
CALAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,40,40
CAMARGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,1,1
CAMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,295,295
CAQUIAVIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,390,390
CARACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,186,186
CARANAVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,347,347
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,813,813
CATACORA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,22,22
CHALLAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,386,386
CHARAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,284,284
CHARAÑA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,70,70
CHAYANTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,131,131
CHOQUE COTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,46,46
CHUA COCANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,30,30
CHULUMANI (V. DE LA LIBERTAD),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,101,101
CHUMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,129,129
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,430,430
COCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,406,406
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,4626,4626
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,100,100
"COLCHA ""K""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,3,3
COLLANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,50,50
COLQUENCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,108,108
COMANCHE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,40,40
COMARAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,87,87
COMBAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,10,10
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,369,369
COPACABANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,70,70
CORO CORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,140,140
COROICO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,40,40
CORQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,13,13
COTAGAITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,108,108
COTOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,90,90
CUATRO CAÑADAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,147,147
CUEVO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,198,198
CURAHUARA DE CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,32,32
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,9490,9490
EL CHORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,80,80
EL PUENTE(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,239,239
EL PUENTE(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,676,676
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,43,43
ENTRE RIOS TRJ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,368,368
FILADELFIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,30,30
GENERAL SAAVEDRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,94,94
GUANAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,32,32
GUAYARAMERIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,88,88
GUTIERREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,81,81
HUACAYA (VILLA DE HUACAYA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,107,107
HUANUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,280,280
HUARINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,60,60
HUATAJATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,40,40
HUAYLLAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,17,17
INQUISIVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,40,40
IRUPANA (VILLA DE LANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,224,224
IXIAMAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,750,750
JESUS DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,76,76
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,1200,1200
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,1981,1981
LAGUNILLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,410,410
LAJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,195,195
LAS CARRERAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,102,102
LLALLAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,100,100
LLICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,26,26
MECAPACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,26,26
MINEROS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-08-01,23,23
