municipality,group,variable,month,Nº de familias nuevas carpetizadas durante el periódo,TOTAL
SACACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,6,6
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,6,6
SAMAIPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,5,5
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,62,62
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,6,6
SAN JULIAN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,12,12
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,11,11
SAN LUCAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,217,217
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,9,9
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,10,10
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,7,7
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,9,9
SIPE SIPE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,8,8
SORACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,3,3
SORATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,26,26
SUCRE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,101,101
TACACOMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,9,9
TAPACARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,40,40
TARIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,71,71
TARVITA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,2,2
TEOPONTE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,66,66
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,93,93
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,4,4
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,67,67
TOCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,3,3
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,31,31
TRIGAL,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,5,5
TRINIDAD,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,27,27
TUPIZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,15,15
UMALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,37,37
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,5,5
VACAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,26,26
VILA VILA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,3,3
VILLA MONTES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,12,12
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,5,5
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,127,127
VILLAZON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,22,22
VINTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,5,5
WARNES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,38,38
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,47,47
YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,40,40
YOTALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,16,16
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-09-01,55,55
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,3,3
AIQUILE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,14,14
ALCALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,31,31
ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,60,60
ARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,39,39
ARQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,7,7
ATOCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,41,41
AYO AYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,8,8
BERMEJO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,6,6
BETANZOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,8,8
CABEZAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,20,20
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,12,12
CAMARGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,22,22
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,55,55
CAPINOTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,40,40
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,48,48
CARANAVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,80,80
CATACORA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,57,57
CHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,30,30
CHARAÑA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,10,10
COBIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,71,71
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,14,14
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,44,44
COLLANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,48,48
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,18,18
CONCEPCION,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,24,24
COTAGAITA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,11,11
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,47,47
CULPINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,32,32
EL ALTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,410,410
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,49,49
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,12,12
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-10-01,1,1
