municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-09-01,64,64
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-09-01,58,58
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-09-01,42,42
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,107,107
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,27,27
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,20,20
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,17,17
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,120,120
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,15,15
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,17,17
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,38,38
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,15,15
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,16,16
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,41,41
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,42,42
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,10,10
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,93,93
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,61,61
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,27,27
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,147,147
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,28,28
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,25,25
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,25,25
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,46,46
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,18,18
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,222,222
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,21,21
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,37,37
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,57,57
CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,24,24
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,45,45
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,16,16
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,41,41
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,24,24
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,123,123
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,14,14
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,58,58
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,30,30
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,9,9
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,30,30
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,14,14
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,39,39
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,70,70
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,606,606
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,50,50
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,10,10
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,48,48
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,23,23
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,31,31
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,131,131
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,19,19
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,13,13
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,84,84
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,20,20
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,54,54
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,17,17
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,70,70
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,42,42
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,57,57
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,67,67
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,9,9
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,51,51
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,556,556
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,18,18
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,27,27
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,14,14
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,49,49
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,13,13
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,18,18
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,19,19
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,45,45
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,35,35
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,60,60
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,70,70
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,33,33
NUEVO MANOA (NUEVA ESPERANZA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,16,16
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1003,1003
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,178,178
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,106,106
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,14,14
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,33,33
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,21,21
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,20,20
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,11,11
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,83,83
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,16,16
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,20,20
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,24,24
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,10,10
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,13,13
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,37,37
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,86,86
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,21,21
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,11,11
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,26,26
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,347,347
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,289,289
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,29,29
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,21,21
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,37,37
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,48,48
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,16,16
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,11,11
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,23,23
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,26,26
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,23,23
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,32,32
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,156,156
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
SAN JAVIER(STC),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,28,28
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,5,5
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,178,178
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,45,45
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,119,119
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,17,17
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,39,39
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,48,48
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,17,17
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,7,7
SAN RAMON,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,165,165
SANTA ROSA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,16,16
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,37,37
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,24,24
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,35,35
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,22,22
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,95,95
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,321,321
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
TACACOMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,17,17
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,22,22
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,93,93
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,95,95
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,9,9
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4811,4811
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,43,43
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,8,8
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,11,11
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,68,68
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,401,401
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,31,31
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
TOCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,18,18
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,32,32
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,36,36
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,16,16
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,9,9
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,325,325
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,15,15
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,3,3
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,22,22
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,42,42
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,25,25
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,11,11
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,1,1
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,49,49
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,23,23
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,4,4
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,29,29
VILLA NUEVA (LOMA ALTA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,37,37
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,46,46
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,53,53
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,65,65
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,28,28
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,20,20
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,24,24
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,10,10
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,9,9
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,43,43
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,43,43
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,6,6
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,12,12
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,2,2
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,51,51
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,52,52
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-10-01,35,35
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,102,102
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,17,17
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,17,17
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,28,28
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,13,13
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,15,15
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,17,17
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,32,32
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,8,8
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,42,42
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,2,2
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,2,2
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,38,38
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,41,41
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,8,8
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,3,3
BELEN DE URMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,5,5
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,108,108
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,83,83
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,27,27
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,6,6
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,16,16
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,7,7
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,26,26
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,26,26
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,12,12
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,56,56
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,19,19
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,47,47
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,22,22
CAQUIAVIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-11-01,1,1
