municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,14,14
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,11,11
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,5,5
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,38,38
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,19,19
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,25,25
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,57,57
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,5,5
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,16,16
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,72,72
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,3,3
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,3,3
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,154,154
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,15,15
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,63,63
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,2,2
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,11,11
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,2,2
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,17,17
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,6,6
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,195,195
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,10,10
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,67,67
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,10,10
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,6,6
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,7,7
YUNGUYO DE LITORAL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,1,1
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-01-01,14,14
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,45,45
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,27,27
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,14,14
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,23,23
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,11,11
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,17,17
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,28,28
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,28,28
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,9,9
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,18,18
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,43,43
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,46,46
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,9,9
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,7,7
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,25,25
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,24,24
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,63,63
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,22,22
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,26,26
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,80,80
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,18,18
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,47,47
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,55,55
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,15,15
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,29,29
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,8,8
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,21,21
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,21,21
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,142,142
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,19,19
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,952,952
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,34,34
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,12,12
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,24,24
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,46,46
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,17,17
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,20,20
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,3,3
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,26,26
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,3,3
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,33,33
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,14,14
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,38,38
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,22,22
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,94,94
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,32,32
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,3,3
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,31,31
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1254,1254
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,9,9
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,8,8
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,72,72
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,36,36
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,32,32
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,7,7
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,12,12
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,18,18
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,151,151
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,22,22
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,8,8
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,20,20
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,8,8
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,3,3
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,15,15
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,17,17
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,53,53
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,69,69
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,636,636
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,8,8
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,21,21
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,62,62
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,3,3
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,3,3
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,22,22
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,35,35
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,18,18
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,9,9
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,48,48
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,24,24
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,6,6
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,41,41
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,67,67
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,20,20
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,14,14
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,299,299
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,18,18
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,26,26
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,40,40
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,13,13
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,17,17
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,9,9
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,5,5
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,30,30
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,4,4
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,8,8
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,30,30
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,10,10
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,12,12
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,7,7
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,8,8
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,18,18
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,2,2
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-02-01,28,28
