,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,6,8,20,22,26,30,56
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,143,112,810,751,953,863,1816
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,5,30,43,33,48,81
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,0,66,51,68,51,119
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,31,30,377,333,408,363,771
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,3,5,59,44,62,49,111
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,1,31,19,35,20,55
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,2,0,18,14,20,14,34
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-11-01,4,0,14,14,18,14,32
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,5,2,22,8,27,10,37
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,15,14,111,104,126,118,244
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,11,8,66,60,77,68,145
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,19,15,128,112,147,127,274
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,4,5,6,7,10,17
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,1,10,10,10,11,21
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,6,77,73,80,79,159
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,3,65,68,65,71,136
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,1,27,25,28,26,54
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,5,0,14,13,19,13,32
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,5,2,26,19,31,21,52
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,12,12,128,165,140,177,317
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,1,6,8,7,9,16
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,3,108,81,111,84,195
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,4,145,132,145,136,281
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,5,9,80,74,85,83,168
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,54,66,198,193,252,259,511
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,20,14,66,55,86,69,155
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,0,20,11,22,11,33
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,0,50,33,51,33,84
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,46,54,46,54,100
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,9,10,161,124,170,134,304
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,2,36,28,37,30,67
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,9,110,115,113,124,237
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,11,28,27,31,38,69
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,2,1,2,1,3
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,4,1,4,1,5
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,1,21,25,24,26,50
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,78,89,127,125,205,214,419
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,19,19,125,107,144,126,270
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,4,1,25,12,29,13,42
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,2,8,7,10,9,19
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,7,3,27,29,34,32,66
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,9,7,102,76,111,83,194
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,15,13,129,118,144,131,275
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,7,6,64,55,71,61,132
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,4,5,52,56,56,61,117
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,24,19,131,111,155,130,285
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,1,15,14,15,15,30
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,6,3,68,62,74,65,139
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,14,12,78,80,92,92,184
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,17,19,17,19,36
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,36,40,236,201,272,241,513
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,15,7,251,170,266,177,443
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,1,45,47,46,48,94
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,7,12,163,123,170,135,305
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,98,50,333,268,431,318,749
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,14,8,114,64,128,72,200
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,36,26,36,26,62
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,2,30,29,33,31,64
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,2,4,2,4,6
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,1,4,6,4,7,11
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,21,30,286,265,307,295,602
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,4,4,48,42,52,46,98
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,40,26,113,99,153,125,278
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,5,11,5,11,16
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,11,2,55,69,66,71,137
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,27,38,318,272,345,310,655
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,2,7,14,9,16,25
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,7,5,7,5,12
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,1,15,22,16,23,39
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,17,19,77,74,94,93,187
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,3,29,28,29,31,60
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,3,38,42,40,45,85
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,3,63,49,64,52,116
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,17,4,103,104,120,108,228
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,55,56,416,397,471,453,924
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,4,5,53,76,57,81,138
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1568,1491,3093,3050,4661,4541,9202
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,1,2,1,2,2,4
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,200,202,301,321,501,523,1024
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,15,12,84,74,99,86,185
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,30,26,30,26,56
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,13,10,196,141,209,151,360
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,5,31,27,34,32,66
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,8,5,149,146,157,151,308
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,3,87,74,89,77,166
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,9,9,104,87,113,96,209
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,0,12,11,15,11,26
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,10,5,115,98,125,103,228
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,3,3,3,3,6
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,19,17,145,153,164,170,334
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,5,56,55,59,60,119
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,7,9,179,164,186,173,359
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,0,41,48,42,48,90
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,12,6,72,60,84,66,150
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,3,20,21,21,24,45
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,14,19,113,107,127,126,253
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,74,58,434,408,508,466,974
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,5,104,106,107,111,218
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,3,1,7,7,10,8,18
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,0,9,10,10,10,20
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,9,14,83,80,92,94,186
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,2,25,26,25,28,53
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,0,22,5,24,5,29
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,2,6,21,43,23,49,72
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1171,1151,4993,4533,6164,5684,11848
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,1,27,23,27,24,51
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,12,5,69,76,81,81,162
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,17,12,61,53,78,65,143
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,56,67,338,357,394,424,818
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,1,15,19,15,20,35
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,16,7,167,145,183,152,335
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,77,72,452,396,529,468,997
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,1,3,1,4,2,6
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,8,21,17,22,25,47
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,0,2,0,3,0,3
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,0,0,25,30,25,30,55
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,2,1,2,2,4,6
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,1,0,13,6,14,6,20
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-12-01,12,12,88,93,100,105,205
