,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
ESCARA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,3,2,0,1,3,3,6
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,27,27,10,19,37,46,83
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,9,5,2,0,11,5,16
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,59,64,6,1,65,65,130
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2015-04-01,34,40,9,11,43,51,94
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2015-04-01,31,51,17,21,48,72,120
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,332,368,149,150,481,518,999
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,121,102,2,3,123,105,228
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,383,344,51,31,434,375,809
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2015-04-01,92,101,29,19,121,120,241
GUANAY,consulta externa,ninos  de 1 a 4 anos,2015-04-01,327,428,17,12,344,440,784
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,54,66,11,20,65,86,151
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2015-04-01,809,727,171,149,980,876,1856
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,453,485,58,30,511,515,1026
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,191,176,11,14,202,190,392
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,92,72,22,28,114,100,214
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,12,14,2,6,14,20,34
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,394,370,42,37,436,407,843
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,63,90,9,1,72,91,163
HUARINA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,48,22,18,23,66,45,111
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,53,39,15,12,68,51,119
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,46,53,1,0,47,53,100
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,22,22,0,0,22,22,44
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,40,40,1,2,41,42,83
ICLA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,243,219,7,12,250,231,481
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,243,237,9,6,252,243,495
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,36,34,1,7,37,41,78
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,123,128,2,2,125,130,255
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,289,321,7,10,296,331,627
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,280,235,4,4,284,239,523
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,184,167,48,48,232,215,447
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,603,593,29,26,632,619,1251
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1379,1285,123,89,1502,1374,2876
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,11591,10577,3224,2124,14815,12701,27516
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1,1,0,0,1,1,2
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,140,113,3,10,143,123,266
LAJA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,145,118,17,16,162,134,296
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,48,32,9,8,57,40,97
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,33,8,39,27,72,35,107
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,547,497,87,71,634,568,1202
LLICA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,45,37,2,2,47,39,86
LORETO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,64,65,11,6,75,71,146
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2015-04-01,122,134,10,20,132,154,286
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,40,51,2,3,42,54,96
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,201,152,6,3,207,155,362
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,239,258,13,14,252,272,524
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,142,154,12,14,154,168,322
MALLA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,33,29,0,0,33,29,62
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,241,233,12,12,253,245,498
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,123,149,7,9,130,158,288
MINEROS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,385,336,60,40,445,376,821
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,474,388,18,19,492,407,899
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,75,66,3,1,78,67,145
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,10,21,2,3,12,24,36
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,96,85,22,25,118,110,228
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,547,512,12,14,559,526,1085
MONTERO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,2498,2370,256,202,2754,2572,5326
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,44,42,3,3,47,45,92
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,130,115,29,31,159,146,305
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,67,72,2,4,69,76,145
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,10,4,0,0,10,4,14
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,60,44,1,3,61,47,108
OCURI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,223,191,1,0,224,191,415
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,241,252,13,17,254,269,523
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,181,135,6,11,187,146,333
ORURO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,5832,5396,1197,1102,7029,6498,13527
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,354,325,26,18,380,343,723
PADILLA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,177,199,5,12,182,211,393
PAILON,consulta externa,ninos  de 1 a 4 anos,2015-04-01,408,319,21,9,429,328,757
PALCA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,233,163,10,9,243,172,415
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,632,654,62,56,694,710,1404
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,26,37,3,4,29,41,70
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,183,194,9,19,192,213,405
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,117,87,6,8,123,95,218
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,39,41,12,3,51,44,95
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,138,129,0,2,138,131,269
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,85,93,11,7,96,100,196
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,129,110,1,1,130,111,241
POCOATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,244,208,1,1,245,209,454
POCONA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,152,145,9,6,161,151,312
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,161,155,14,5,175,160,335
POOPO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,111,87,8,4,119,91,210
PORCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,164,152,11,6,175,158,333
POROMA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,321,316,7,3,328,319,647
PORONGO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,115,96,1,1,116,97,213
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,304,306,238,265,542,571,1113
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2015-04-01,118,122,5,11,123,133,256
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,31,28,1,1,32,29,61
POTOSI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,3460,3216,514,413,3974,3629,7603
PRESTO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,166,145,2,3,168,148,316
PUCARA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,36,34,9,5,45,39,84
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,218,210,6,5,224,215,439
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,83,82,0,0,83,82,165
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,128,85,8,4,136,89,225
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,177,139,13,10,190,149,339
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,58,42,14,9,72,51,123
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,169,149,1,0,170,149,319
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,152,156,2,1,154,157,311
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,34,16,0,1,34,17,51
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,130,147,6,6,136,153,289
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1311,1108,60,66,1371,1174,2545
PUNA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,240,225,8,5,248,230,478
PUNATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,377,405,55,63,432,468,900
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,32,26,36,36,68,62,130
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,2134,1815,1721,1461,3855,3276,7131
QUIME,consulta externa,ninos  de 1 a 4 anos,2015-04-01,132,108,4,7,136,115,251
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,21,27,3,1,24,28,52
RAVELO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,229,222,4,1,233,223,456
REYES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,274,222,40,56,314,278,592
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1839,1691,186,183,2025,1874,3899
ROBORE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,244,200,14,11,258,211,469
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,336,353,45,21,381,374,755
SABAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,41,47,13,8,54,55,109
SACABA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1963,1912,209,160,2172,2072,4244
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,43,30,27,36,70,66,136
SACACA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,331,256,3,3,334,259,593
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,136,81,23,16,159,97,256
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,164,137,6,4,170,141,311
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,148,145,6,2,154,147,301
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2015-04-01,24,27,2,0,26,27,53
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,237,247,15,18,252,265,517
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,47,32,0,1,47,33,80
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,27,25,0,1,27,26,53
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,189,186,3,1,192,187,379
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,149,153,35,29,184,182,366
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,965,866,71,87,1036,953,1989
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,239,202,7,2,246,204,450
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,467,490,54,49,521,539,1060
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,554,519,38,34,592,553,1145
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,959,910,3,7,962,917,1879
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2015-04-01,39,43,10,10,49,53,102
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2015-04-01,101,96,1,0,102,96,198
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2015-04-01,109,99,1,2,110,101,211
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,234,213,14,21,248,234,482
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,217,179,70,52,287,231,518
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1057,940,97,67,1154,1007,2161
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2015-04-01,127,123,15,22,142,145,287
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,358,360,13,16,371,376,747
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,459,458,15,11,474,469,943
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,286,237,7,4,293,241,534
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,94,99,42,32,136,131,267
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,45,44,2,1,47,45,92
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,491,445,38,35,529,480,1009
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,423,383,3,1,426,384,810
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,107,84,0,1,107,85,192
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,8,20,0,2,8,22,30
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,54,38,53,34,107,72,179
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2015-04-01,64,48,1,0,65,48,113
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2015-04-01,222,154,54,40,276,194,470
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,71,59,1,0,72,59,131
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,197,153,11,7,208,160,368
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,147,138,156,131,303,269,572
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,17294,15367,3284,2978,20578,18345,38923
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,121,91,5,1,126,92,218
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,391,366,68,30,459,396,855
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,29,32,16,11,45,43,88
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,162,131,8,10,170,141,311
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,75,46,2,4,77,50,127
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,22,21,0,0,22,21,43
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,109,71,15,16,124,87,211
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,86,79,6,2,92,81,173
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,120,93,1,4,121,97,218
SENA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,98,75,11,19,109,94,203
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,593,544,77,69,670,613,1283
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,259,252,7,8,266,260,526
SICAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,42,33,2,1,44,34,78
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,596,541,39,18,635,559,1194
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2015-04-01,143,148,1,5,144,153,297
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,155,143,10,3,165,146,311
SORATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,208,186,14,15,222,201,423
SUCRE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,5091,4723,1420,1082,6511,5805,12316
TACACHI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,10,14,6,3,16,17,33
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,89,104,4,6,93,110,203
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,102,101,1,3,103,104,207
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,110,105,6,5,116,110,226
TAHUA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,9,18,0,0,9,18,27
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,312,300,7,5,319,305,624
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,270,245,3,1,273,246,519
TARACO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,46,37,16,20,62,57,119
TARATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,100,24,11,4,111,28,139
TARIJA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,3404,3231,578,452,3982,3683,7665
TARVITA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,443,389,14,14,457,403,860
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,331,314,11,9,342,323,665
TIAWANACU,consulta externa,ninos  de 1 a 4 anos,2015-04-01,116,93,14,14,130,107,237
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,249,219,0,1,249,220,469
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,178,138,76,54,254,192,446
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1074,852,135,106,1209,958,2167
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,148,147,10,9,158,156,314
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2015-04-01,8,8,11,11,19,19,38
TOCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,92,58,33,33,125,91,216
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,7,3,0,0,7,3,10
TOLATA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,97,100,18,17,115,117,232
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,60,45,5,1,65,46,111
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,168,143,4,3,172,146,318
TOMINA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,187,199,1,3,188,202,390
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,179,176,1,0,180,176,356
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,120,112,4,3,124,115,239
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2015-04-01,57,60,4,1,61,61,122
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2015-04-01,38,23,3,1,41,24,65
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1608,1650,349,306,1957,1956,3913
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,781,720,79,86,860,806,1666
TURCO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,64,42,6,2,70,44,114
UMALA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,84,133,3,2,87,135,222
UNCIA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,252,232,24,18,276,250,526
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2015-04-01,318,336,63,76,381,412,793
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,157,131,1,1,158,132,290
UYUNI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,288,314,7,5,295,319,614
VACAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,126,118,4,8,130,126,256
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2015-04-01,123,130,61,37,184,167,351
VIACHA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,773,724,92,101,865,825,1690
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,68,86,3,4,71,90,161
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2015-04-01,238,270,9,5,247,275,522
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,641,666,24,23,665,689,1354
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,80,46,3,2,83,48,131
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,130,107,14,10,144,117,261
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,236,242,66,71,302,313,615
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,2209,1915,66,65,2275,1980,4255
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2015-04-01,178,146,22,23,200,169,369
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2015-04-01,847,699,45,66,892,765,1657
VINTO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,216,224,493,402,709,626,1335
VITICHI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,132,100,14,8,146,108,254
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2015-04-01,28,30,0,0,28,30,58
WARNES,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1986,1791,184,161,2170,1952,4122
YACO,consulta externa,ninos  de 1 a 4 anos,2015-04-01,121,135,1,2,122,137,259
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,1455,1284,260,251,1715,1535,3250
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,138,122,3,10,141,132,273
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,149,140,15,13,164,153,317
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2015-04-01,699,666,104,74,803,740,1543
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,127,111,1,1,128,112,240
YOTALA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,104,110,6,16,110,126,236
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2015-04-01,122,119,0,0,122,119,241
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2015-04-01,159,163,8,1,167,164,331
ACACIO,consulta externa,ninos  de 1 a 4 anos,2015-05-01,77,95,1,0,78,95,173
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2015-05-01,292,227,36,24,328,251,579
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,165,139,0,1,165,140,305
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2015-05-01,306,295,20,27,326,322,648
ALALAY,consulta externa,ninos  de 1 a 4 anos,2015-05-01,20,11,3,4,23,15,38
ALCALA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,66,72,5,10,71,82,153
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2015-05-01,324,279,3,5,327,284,611
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2015-05-01,79,89,12,5,91,94,185
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,39,48,0,2,39,50,89
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,40,39,3,3,43,42,85
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2015-05-01,32,29,39,46,71,75,146
APOLO,consulta externa,ninos  de 1 a 4 anos,2015-05-01,346,307,33,35,379,342,721
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,84,72,1,0,85,72,157
ARANI,consulta externa,ninos  de 1 a 4 anos,2015-05-01,117,93,38,32,155,125,280
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2015-05-01,209,204,41,45,250,249,499
ARQUE,consulta externa,ninos  de 1 a 4 anos,2015-05-01,252,205,4,5,256,210,466
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2015-05-01,325,189,21,17,346,206,552
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,242,234,30,27,272,261,533
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,47,39,3,0,50,39,89
AYATA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,83,84,2,0,85,84,169
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2015-05-01,73,74,8,8,81,82,163
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2015-05-01,482,426,40,23,522,449,971
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2015-05-01,300,320,18,5,318,325,643
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2015-05-01,116,101,0,1,116,102,218
BAURES,consulta externa,ninos  de 1 a 4 anos,2015-05-01,79,85,11,5,90,90,180
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,32,29,2,3,34,32,66
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2015-05-01,28,30,0,0,28,30,58
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2015-05-01,70,67,2,2,72,69,141
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2015-05-01,1194,1105,55,50,1249,1155,2404
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2015-05-01,413,376,11,28,424,404,828
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2015-05-01,128,99,6,1,134,100,234
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,42,23,2,1,44,24,68
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2015-05-01,51,59,10,13,61,72,133
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2015-05-01,225,185,78,34,303,219,522
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2015-05-01,557,465,10,13,567,478,1045
