municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
CURVA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1303,1303
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,88,88
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,65,65
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,6,6
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,12,12
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,72,72
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1169,1169
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,69,69
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,17,17
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,11,11
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,15,15
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,26,26
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,35,35
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,6,6
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,576,576
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,9,9
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,15,15
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,34,34
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,22,22
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,7,7
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,20,20
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,217,217
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,15,15
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,12,12
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,137,137
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,78,78
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,217,217
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,6,6
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,254,254
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,44,44
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,143,143
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,6,6
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,4,4
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,8,8
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,36,36
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,21,21
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,28,28
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,17,17
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,72,72
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,30,30
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,50,50
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,48,48
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,18,18
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,4,4
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,10,10
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1494,1494
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,7,7
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,50,50
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,366,366
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,12,12
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,399,399
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,77,77
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,7,7
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,22,22
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,314,314
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,78,78
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,8,8
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,3,3
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,31,31
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,32,32
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,51,51
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,56,56
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,98,98
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,37,37
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,32,32
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,15,15
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,16,16
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,81,81
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,28,28
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,21,21
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,9,9
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,54,54
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,4,4
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,8,8
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,40,40
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,20,20
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,4,4
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,17,17
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,27,27
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,17,17
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,13,13
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,74,74
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,37,37
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,7,7
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,22,22
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,8,8
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,29,29
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,106,106
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,955,955
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,49,49
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,18,18
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,35,35
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,29,29
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,19,19
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,12,12
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,52,52
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1192,1192
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,96,96
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,13,13
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,6,6
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,65,65
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,21,21
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,53,53
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1064,1064
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,64,64
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,15,15
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,22,22
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,17,17
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,40,40
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,26,26
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,566,566
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,13,13
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,14,14
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,10,10
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,32,32
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,8,8
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,21,21
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,409,409
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,16,16
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,9,9
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,122,122
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,64,64
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,199,199
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,11,11
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,175,175
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,25,25
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,34,34
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,158,158
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,15,15
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,4,4
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,58,58
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,21,21
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,33,33
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,21,21
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,69,69
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,26,26
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,43,43
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,24,24
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,10,10
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1511,1511
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,11,11
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,8,8
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,26,26
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,2,2
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,380,380
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,15,15
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,347,347
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,73,73
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,6,6
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,4,4
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,8,8
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,30,30
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,250,250
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,63,63
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,6,6
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,33,33
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,18,18
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,53,53
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,72,72
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,83,83
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,50,50
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,51,51
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,6,6
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,12,12
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-10-01,63,63
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,29,29
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,28,28
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,18,18
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,40,40
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,9,9
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,15,15
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,3,3
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,35,35
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,28,28
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,3,3
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,12,12
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,5,5
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,13,13
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,20,20
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,6,6
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,88,88
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,7,7
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,39,39
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,2,2
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,7,7
CHOQUE COTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,3,3
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,30,30
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,112,112
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,859,859
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,50,50
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,4,4
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,2,2
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,42,42
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,38,38
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,12,12
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,3,3
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,57,57
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,27,27
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1234,1234
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,7,7
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,77,77
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,11,11
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,6,6
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,4,4
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,72,72
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,19,19
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,57,57
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1269,1269
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,62,62
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,2,2
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,11,11
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,23,23
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,1,1
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-11-01,27,27
