municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2005-09-01,90,90
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2005-09-01,180,180
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2005-09-01,60,60
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2005-09-01,30,30
SENA,internaciones,dias camas disponibles maternidad,2005-09-01,30,30
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2005-09-01,120,120
SICAYA,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
SIPE SIPE,internaciones,dias camas disponibles maternidad,2005-09-01,330,330
SOPACHUY,internaciones,dias camas disponibles maternidad,2005-09-01,240,240
SORACACHI,internaciones,dias camas disponibles maternidad,2005-09-01,60,60
SORATA,internaciones,dias camas disponibles maternidad,2005-09-01,210,210
SUCRE,internaciones,dias camas disponibles maternidad,2005-09-01,3574,3574
TACACHI,internaciones,dias camas disponibles maternidad,2005-09-01,60,60
TACACOMA,internaciones,dias camas disponibles maternidad,2005-09-01,60,60
TACOPAYA,internaciones,dias camas disponibles maternidad,2005-09-01,180,180
TAPACARI,internaciones,dias camas disponibles maternidad,2005-09-01,418,418
TARABUCO,internaciones,dias camas disponibles maternidad,2005-09-01,180,180
TARATA,internaciones,dias camas disponibles maternidad,2005-09-01,150,150
TARIJA,internaciones,dias camas disponibles maternidad,2005-09-01,1346,1346
TARVITA,internaciones,dias camas disponibles maternidad,2005-09-01,540,540
TEOPONTE,internaciones,dias camas disponibles maternidad,2005-09-01,90,90
TIAWANACU,internaciones,dias camas disponibles maternidad,2005-09-01,60,60
TIPUANI,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2005-09-01,570,570
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2005-09-01,870,870
TOCO,internaciones,dias camas disponibles maternidad,2005-09-01,90,90
TOLATA,internaciones,dias camas disponibles maternidad,2005-09-01,46,46
TOLEDO,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
TOMAVE,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
TOMINA,internaciones,dias camas disponibles maternidad,2005-09-01,420,420
TORO TORO,internaciones,dias camas disponibles maternidad,2005-09-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2005-09-01,270,270
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2005-09-01,90,90
TRIGAL,internaciones,dias camas disponibles maternidad,2005-09-01,30,30
TRINIDAD,internaciones,dias camas disponibles maternidad,2005-09-01,1274,1274
TUPIZA,internaciones,dias camas disponibles maternidad,2005-09-01,450,450
TURCO,internaciones,dias camas disponibles maternidad,2005-09-01,176,176
UNCIA,internaciones,dias camas disponibles maternidad,2005-09-01,240,240
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2005-09-01,26,26
URUBICHA,internaciones,dias camas disponibles maternidad,2005-09-01,90,90
UYUNI,internaciones,dias camas disponibles maternidad,2005-09-01,360,360
VACAS,internaciones,dias camas disponibles maternidad,2005-09-01,210,210
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2005-09-01,210,210
VIACHA,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
VILA VILA,internaciones,dias camas disponibles maternidad,2005-09-01,90,90
VILLA MONTES,internaciones,dias camas disponibles maternidad,2005-09-01,150,150
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2005-09-01,390,390
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2005-09-01,1140,1140
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2005-09-01,390,390
VILLAZON,internaciones,dias camas disponibles maternidad,2005-09-01,420,420
VINTO,internaciones,dias camas disponibles maternidad,2005-09-01,240,240
VITICHI,internaciones,dias camas disponibles maternidad,2005-09-01,90,90
WALDO BALLIVIAN,internaciones,dias camas disponibles maternidad,2005-09-01,30,30
WARNES,internaciones,dias camas disponibles maternidad,2005-09-01,721,721
YACO,internaciones,dias camas disponibles maternidad,2005-09-01,30,30
YACUIBA,internaciones,dias camas disponibles maternidad,2005-09-01,788,788
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
YANACACHI,internaciones,dias camas disponibles maternidad,2005-09-01,60,60
YAPACANI,internaciones,dias camas disponibles maternidad,2005-09-01,511,511
YOCALLA,internaciones,dias camas disponibles maternidad,2005-09-01,30,30
YOTALA,internaciones,dias camas disponibles maternidad,2005-09-01,90,90
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2005-09-01,120,120
ACACIO,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2005-10-01,217,217
ACHOCALLA,internaciones,dias camas disponibles maternidad,2005-10-01,123,123
AIQUILE,internaciones,dias camas disponibles maternidad,2005-10-01,310,310
ALALAY,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
ALCALA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
ANDAMARCA,internaciones,dias camas disponibles maternidad,2005-10-01,59,59
ANTEQUERA,internaciones,dias camas disponibles maternidad,2005-10-01,60,60
ANZALDO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
APOLO,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2005-10-01,186,186
ARBIETO,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
ARQUE,internaciones,dias camas disponibles maternidad,2005-10-01,243,243
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2005-10-01,13,13
ATOCHA,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
AYATA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
AYO AYO,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2005-10-01,651,651
AZURDUY,internaciones,dias camas disponibles maternidad,2005-10-01,434,434
BATALLAS,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2005-10-01,431,431
BETANZOS,internaciones,dias camas disponibles maternidad,2005-10-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
BOYUIBE,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-10-01,526,526
CABEZAS,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
CAIROMA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
CAJUATA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
CALACOTO,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
CALAMARCA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2005-10-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2005-10-01,496,496
CAPINOTA,internaciones,dias camas disponibles maternidad,2005-10-01,243,243
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
CARACOLLO,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
CARANAVI,internaciones,dias camas disponibles maternidad,2005-10-01,434,434
CARIPUYO,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2005-10-01,17,17
CATACORA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
CHALLAPATA,internaciones,dias camas disponibles maternidad,2005-10-01,339,339
CHAQUI,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2005-10-01,161,161
CHAYANTA,internaciones,dias camas disponibles maternidad,2005-10-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2005-10-01,246,246
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2005-10-01,159,159
CHUMA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
CLIZA,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
COBIJA,internaciones,dias camas disponibles maternidad,2005-10-01,710,710
COCHABAMBA,internaciones,dias camas disponibles maternidad,2005-10-01,10664,10664
COIPASA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2005-10-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2005-10-01,434,434
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
COLQUECHACA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
COLQUENCHA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
COLQUIRI,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2005-10-01,248,248
CONCEPCION,internaciones,dias camas disponibles maternidad,2005-10-01,30,30
COPACABANA,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
CORIPATA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
CORO CORO,internaciones,dias camas disponibles maternidad,2005-10-01,120,120
COROICO,internaciones,dias camas disponibles maternidad,2005-10-01,278,278
CORQUE,internaciones,dias camas disponibles maternidad,2005-10-01,59,59
COTAGAITA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2005-10-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2005-10-01,403,403
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2005-10-01,31,31
CUEVO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
CULPINA,internaciones,dias camas disponibles maternidad,2005-10-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
DESAGUADERO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
EL ALTO,internaciones,dias camas disponibles maternidad,2005-10-01,6227,6227
EL CHORO,internaciones,dias camas disponibles maternidad,2005-10-01,30,30
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2005-10-01,154,154
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2005-10-01,90,90
EL TORNO,internaciones,dias camas disponibles maternidad,2005-10-01,620,620
EL VILLAR,internaciones,dias camas disponibles maternidad,2005-10-01,217,217
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2005-10-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
EXALTACION,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2005-10-01,113,113
FILADELFIA,internaciones,dias camas disponibles maternidad,2005-10-01,60,60
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2005-10-01,31,31
GUANAY,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
GUAQUI,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2005-10-01,507,507
GUTIERREZ,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
HUACARETA,internaciones,dias camas disponibles maternidad,2005-10-01,558,558
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2005-10-01,93,93
HUACHACALLA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
HUANUNI,internaciones,dias camas disponibles maternidad,2005-10-01,180,180
HUARACAJE,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
ICLA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
INCAHUASI,internaciones,dias camas disponibles maternidad,2005-10-01,279,279
INQUISIVI,internaciones,dias camas disponibles maternidad,2005-10-01,186,186
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2005-10-01,124,124
IXIAMAS,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
LA ASUNTA,internaciones,dias camas disponibles maternidad,2005-10-01,248,248
LA GUARDIA,internaciones,dias camas disponibles maternidad,2005-10-01,496,496
LA PAZ,internaciones,dias camas disponibles maternidad,2005-10-01,8432,8432
LA RIVERA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
LAJA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2005-10-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2005-10-01,58,58
MACHARETI,internaciones,dias camas disponibles maternidad,2005-10-01,310,310
MAGDALENA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2005-10-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
MECAPACA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
MINEROS,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
MIZQUE,internaciones,dias camas disponibles maternidad,2005-10-01,558,558
MOCOMOCO,internaciones,dias camas disponibles maternidad,2005-10-01,61,61
MOJOCOYA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2005-10-01,744,744
MONTERO,internaciones,dias camas disponibles maternidad,2005-10-01,744,744
MORO MORO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
MOROCHATA,internaciones,dias camas disponibles maternidad,2005-10-01,184,184
OKINAWA,internaciones,dias camas disponibles maternidad,2005-10-01,310,310
OMEREQUE,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
ORURO,internaciones,dias camas disponibles maternidad,2005-10-01,3888,3888
PADILLA,internaciones,dias camas disponibles maternidad,2005-10-01,463,463
PAILON,internaciones,dias camas disponibles maternidad,2005-10-01,210,210
PALCA,internaciones,dias camas disponibles maternidad,2005-10-01,123,123
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2005-10-01,248,248
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
PATACAMAYA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
POCOATA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
POCONA,internaciones,dias camas disponibles maternidad,2005-10-01,465,465
POJO (CBBA),internaciones,dias camas disponibles maternidad,2005-10-01,248,248
POOPO,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
PORCO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
POROMA,internaciones,dias camas disponibles maternidad,2005-10-01,527,527
PORONGO,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
PORVENIR,internaciones,dias camas disponibles maternidad,2005-10-01,90,90
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
POTOSI,internaciones,dias camas disponibles maternidad,2005-10-01,1612,1612
PRESTO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
PUCARA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2005-10-01,186,186
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
PUERTO RICO,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2005-10-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2005-10-01,992,992
PUNA,internaciones,dias camas disponibles maternidad,2005-10-01,247,247
PUNATA,internaciones,dias camas disponibles maternidad,2005-10-01,430,430
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2005-10-01,496,496
QUIME,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
RIBERALTA,internaciones,dias camas disponibles maternidad,2005-10-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2005-10-01,368,368
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
SACABA,internaciones,dias camas disponibles maternidad,2005-10-01,1426,1426
SACACA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2005-10-01,185,185
SAMAIPATA,internaciones,dias camas disponibles maternidad,2005-10-01,279,279
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
SAN ANDRES,internaciones,dias camas disponibles maternidad,2005-10-01,91,91
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
SAN BENITO,internaciones,dias camas disponibles maternidad,2005-10-01,186,186
SAN BORJA,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
SAN CARLOS,internaciones,dias camas disponibles maternidad,2005-10-01,434,434
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2005-10-01,310,310
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2005-10-01,1085,1085
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2005-10-01,120,120
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2005-10-01,557,557
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2005-10-01,233,233
SAN JULIAN,internaciones,dias camas disponibles maternidad,2005-10-01,806,806
SAN LORENZO(PND),internaciones,dias camas disponibles maternidad,2005-10-01,62,62
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2005-10-01,88,88
SAN LUCAS,internaciones,dias camas disponibles maternidad,2005-10-01,310,310
SAN MATIAS,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2005-10-01,152,152
SAN PEDRO,internaciones,dias camas disponibles maternidad,2005-10-01,278,278
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-10-01,180,180
SANTA ANA,internaciones,dias camas disponibles maternidad,2005-10-01,158,158
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2005-10-01,13199,13199
SANTA ROSA,internaciones,dias camas disponibles maternidad,2005-10-01,123,123
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2005-10-01,279,279
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2005-10-01,61,61
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2005-10-01,155,155
SICAYA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
SIPE SIPE,internaciones,dias camas disponibles maternidad,2005-10-01,341,341
SOPACHUY,internaciones,dias camas disponibles maternidad,2005-10-01,243,243
SORACACHI,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
SORATA,internaciones,dias camas disponibles maternidad,2005-10-01,217,217
SUCRE,internaciones,dias camas disponibles maternidad,2005-10-01,3716,3716
TACACHI,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
TACACOMA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
TACOPAYA,internaciones,dias camas disponibles maternidad,2005-10-01,217,217
TAPACARI,internaciones,dias camas disponibles maternidad,2005-10-01,489,489
TARABUCO,internaciones,dias camas disponibles maternidad,2005-10-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
TARATA,internaciones,dias camas disponibles maternidad,2005-10-01,155,155
TARIJA,internaciones,dias camas disponibles maternidad,2005-10-01,1364,1364
TARVITA,internaciones,dias camas disponibles maternidad,2005-10-01,523,523
TEOPONTE,internaciones,dias camas disponibles maternidad,2005-10-01,91,91
TIAWANACU,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
TIPUANI,internaciones,dias camas disponibles maternidad,2005-10-01,184,184
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2005-10-01,589,589
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2005-10-01,899,899
TOCO,internaciones,dias camas disponibles maternidad,2005-10-01,122,122
TOLATA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
TOLEDO,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
TOMAVE,internaciones,dias camas disponibles maternidad,2005-10-01,120,120
TOMINA,internaciones,dias camas disponibles maternidad,2005-10-01,434,434
TORO TORO,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2005-10-01,372,372
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2005-10-01,120,120
TRIGAL,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
TRINIDAD,internaciones,dias camas disponibles maternidad,2005-10-01,1649,1649
TUPIZA,internaciones,dias camas disponibles maternidad,2005-10-01,465,465
TURCO,internaciones,dias camas disponibles maternidad,2005-10-01,245,245
UMALA,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
UNCIA,internaciones,dias camas disponibles maternidad,2005-10-01,248,248
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2005-10-01,58,58
URUBICHA,internaciones,dias camas disponibles maternidad,2005-10-01,62,62
UYUNI,internaciones,dias camas disponibles maternidad,2005-10-01,372,372
VACAS,internaciones,dias camas disponibles maternidad,2005-10-01,217,217
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2005-10-01,217,217
VIACHA,internaciones,dias camas disponibles maternidad,2005-10-01,158,158
VILA VILA,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
VILLA MONTES,internaciones,dias camas disponibles maternidad,2005-10-01,145,145
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2005-10-01,403,403
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2005-10-01,1426,1426
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2005-10-01,403,403
VILLAZON,internaciones,dias camas disponibles maternidad,2005-10-01,434,434
VINTO,internaciones,dias camas disponibles maternidad,2005-10-01,248,248
VITICHI,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
WALDO BALLIVIAN,internaciones,dias camas disponibles maternidad,2005-10-01,31,31
WARNES,internaciones,dias camas disponibles maternidad,2005-10-01,681,681
YACUIBA,internaciones,dias camas disponibles maternidad,2005-10-01,795,795
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
YANACACHI,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
YAPACANI,internaciones,dias camas disponibles maternidad,2005-10-01,403,403
YOTALA,internaciones,dias camas disponibles maternidad,2005-10-01,93,93
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2005-10-01,124,124
ACACIO,internaciones,dias camas disponibles maternidad,2005-11-01,30,30
ACHACACHI,internaciones,dias camas disponibles maternidad,2005-11-01,150,150
ACHOCALLA,internaciones,dias camas disponibles maternidad,2005-11-01,90,90
AIQUILE,internaciones,dias camas disponibles maternidad,2005-11-01,301,301
ALALAY,internaciones,dias camas disponibles maternidad,2005-11-01,90,90
ALCALA,internaciones,dias camas disponibles maternidad,2005-11-01,120,120
ANCORAIMES,internaciones,dias camas disponibles maternidad,2005-11-01,30,30
ANDAMARCA,internaciones,dias camas disponibles maternidad,2005-11-01,58,58
ANTEQUERA,internaciones,dias camas disponibles maternidad,2005-11-01,87,87
APOLO,internaciones,dias camas disponibles maternidad,2005-11-01,120,120
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2005-11-01,30,30
ARANI,internaciones,dias camas disponibles maternidad,2005-11-01,180,180
ARBIETO,internaciones,dias camas disponibles maternidad,2005-11-01,60,60
ARQUE,internaciones,dias camas disponibles maternidad,2005-11-01,178,178
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2005-11-01,270,270
ATOCHA,internaciones,dias camas disponibles maternidad,2005-11-01,330,330
AYATA,internaciones,dias camas disponibles maternidad,2005-11-01,30,30
AYO AYO,internaciones,dias camas disponibles maternidad,2005-11-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2005-11-01,660,660
AZURDUY,internaciones,dias camas disponibles maternidad,2005-11-01,420,420
BATALLAS,internaciones,dias camas disponibles maternidad,2005-11-01,60,60
BAURES,internaciones,dias camas disponibles maternidad,2005-11-01,60,60
BERMEJO,internaciones,dias camas disponibles maternidad,2005-11-01,356,356
BETANZOS,internaciones,dias camas disponibles maternidad,2005-11-01,360,360
BOLIVAR,internaciones,dias camas disponibles maternidad,2005-11-01,90,90
BOLPEBRA,internaciones,dias camas disponibles maternidad,2005-11-01,30,30
BOYUIBE,internaciones,dias camas disponibles maternidad,2005-11-01,120,120
BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-11-01,510,510
CABEZAS,internaciones,dias camas disponibles maternidad,2005-11-01,90,90
CAIROMA,internaciones,dias camas disponibles maternidad,2005-11-01,87,87
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2005-11-01,86,86
CAJUATA,internaciones,dias camas disponibles maternidad,2005-11-01,60,60
CALAMARCA,internaciones,dias camas disponibles maternidad,2005-11-01,60,60
CAMARGO,internaciones,dias camas disponibles maternidad,2005-11-01,330,330
