municipality,group,variable,month,Ingresos espontáneos,TOTAL
PORCO,internaciones,ingresos espontaneos,2005-02-01,3,3
POROMA,internaciones,ingresos espontaneos,2005-02-01,10,10
PORONGO,internaciones,ingresos espontaneos,2005-02-01,4,4
PORTACHUELO,internaciones,ingresos espontaneos,2005-02-01,91,91
PORVENIR,internaciones,ingresos espontaneos,2005-02-01,15,15
POTOSI,internaciones,ingresos espontaneos,2005-02-01,1281,1281
PRESTO,internaciones,ingresos espontaneos,2005-02-01,6,6
PUCARA,internaciones,ingresos espontaneos,2005-02-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2005-02-01,6,6
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-02-01,20,20
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-02-01,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2005-02-01,9,9
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-02-01,110,110
PUERTO RICO,internaciones,ingresos espontaneos,2005-02-01,30,30
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-02-01,91,91
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-02-01,158,158
PUNA,internaciones,ingresos espontaneos,2005-02-01,10,10
PUNATA,internaciones,ingresos espontaneos,2005-02-01,198,198
QUILLACOLLO,internaciones,ingresos espontaneos,2005-02-01,287,287
QUIME,internaciones,ingresos espontaneos,2005-02-01,8,8
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-02-01,7,7
RAVELO,internaciones,ingresos espontaneos,2005-02-01,6,6
REYES,internaciones,ingresos espontaneos,2005-02-01,38,38
RIBERALTA,internaciones,ingresos espontaneos,2005-02-01,378,378
ROBORE,internaciones,ingresos espontaneos,2005-02-01,49,49
RURRENABAQUE,internaciones,ingresos espontaneos,2005-02-01,70,70
SABAYA,internaciones,ingresos espontaneos,2005-02-01,4,4
SACABA,internaciones,ingresos espontaneos,2005-02-01,347,347
SACABAMBA,internaciones,ingresos espontaneos,2005-02-01,4,4
SACACA,internaciones,ingresos espontaneos,2005-02-01,16,16
SAIPINA,internaciones,ingresos espontaneos,2005-02-01,18,18
SAMAIPATA,internaciones,ingresos espontaneos,2005-02-01,30,30
SAN ANDRES,internaciones,ingresos espontaneos,2005-02-01,7,7
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-02-01,22,22
SAN BENITO,internaciones,ingresos espontaneos,2005-02-01,16,16
SAN BORJA,internaciones,ingresos espontaneos,2005-02-01,146,146
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-02-01,17,17
SAN CARLOS,internaciones,ingresos espontaneos,2005-02-01,99,99
SAN IGNACIO,internaciones,ingresos espontaneos,2005-02-01,51,51
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-02-01,319,319
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-02-01,42,42
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-02-01,55,55
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-02-01,78,78
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-02-01,108,108
SAN JULIAN,internaciones,ingresos espontaneos,2005-02-01,144,144
SAN LORENZO(PND),internaciones,ingresos espontaneos,2005-02-01,5,5
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-02-01,12,12
SAN LUCAS,internaciones,ingresos espontaneos,2005-02-01,31,31
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-02-01,46,46
SAN PEDRO,internaciones,ingresos espontaneos,2005-02-01,27,27
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-02-01,8,8
SAN RAFAEL,internaciones,ingresos espontaneos,2005-02-01,11,11
SAN RAMON,internaciones,ingresos espontaneos,2005-02-01,37,37
SAN RAMON,internaciones,ingresos espontaneos,2005-02-01,34,34
SANTA ANA,internaciones,ingresos espontaneos,2005-02-01,91,91
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2005-02-01,7559,7559
SANTA ROSA,internaciones,ingresos espontaneos,2005-02-01,28,28
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2005-02-01,38,38
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2005-02-01,4,4
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2005-02-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2005-02-01,5,5
SAPAHAQUI,internaciones,ingresos espontaneos,2005-02-01,1,1
SENA,internaciones,ingresos espontaneos,2005-02-01,9,9
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2005-02-01,9,9
SIPE SIPE,internaciones,ingresos espontaneos,2005-02-01,33,33
SOPACHUY,internaciones,ingresos espontaneos,2005-02-01,21,21
SORACACHI,internaciones,ingresos espontaneos,2005-02-01,2,2
SORATA,internaciones,ingresos espontaneos,2005-02-01,31,31
SUCRE,internaciones,ingresos espontaneos,2005-02-01,2283,2283
TACACOMA,internaciones,ingresos espontaneos,2005-02-01,2,2
TACOPAYA,internaciones,ingresos espontaneos,2005-02-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2005-02-01,5,5
TARABUCO,internaciones,ingresos espontaneos,2005-02-01,42,42
TARATA,internaciones,ingresos espontaneos,2005-02-01,19,19
TARIJA,internaciones,ingresos espontaneos,2005-02-01,1216,1216
TARVITA,internaciones,ingresos espontaneos,2005-02-01,27,27
TEOPONTE,internaciones,ingresos espontaneos,2005-02-01,5,5
TIAWANACU,internaciones,ingresos espontaneos,2005-02-01,7,7
TIPUANI,internaciones,ingresos espontaneos,2005-02-01,15,15
TIQUIPAYA,internaciones,ingresos espontaneos,2005-02-01,54,54
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2005-02-01,131,131
TOCO,internaciones,ingresos espontaneos,2005-02-01,2,2
TOLATA,internaciones,ingresos espontaneos,2005-02-01,6,6
TOLEDO,internaciones,ingresos espontaneos,2005-02-01,5,5
TOMAVE,internaciones,ingresos espontaneos,2005-02-01,5,5
TOMINA,internaciones,ingresos espontaneos,2005-02-01,9,9
TORO TORO,internaciones,ingresos espontaneos,2005-02-01,3,3
TOTORA(CBBA),internaciones,ingresos espontaneos,2005-02-01,26,26
TRIGAL,internaciones,ingresos espontaneos,2005-02-01,1,1
TRINIDAD,internaciones,ingresos espontaneos,2005-02-01,985,985
TUPIZA,internaciones,ingresos espontaneos,2005-02-01,243,243
TURCO,internaciones,ingresos espontaneos,2005-02-01,4,4
UNCIA,internaciones,ingresos espontaneos,2005-02-01,128,128
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2005-02-01,3,3
URUBICHA,internaciones,ingresos espontaneos,2005-02-01,22,22
UYUNI,internaciones,ingresos espontaneos,2005-02-01,107,107
VACAS,internaciones,ingresos espontaneos,2005-02-01,18,18
VALLEGRANDE,internaciones,ingresos espontaneos,2005-02-01,98,98
VIACHA,internaciones,ingresos espontaneos,2005-02-01,11,11
VILA VILA,internaciones,ingresos espontaneos,2005-02-01,1,1
VILLA MONTES,internaciones,ingresos espontaneos,2005-02-01,100,100
VILLA RIVERO,internaciones,ingresos espontaneos,2005-02-01,6,6
VILLA SERRANO,internaciones,ingresos espontaneos,2005-02-01,17,17
VILLA TUNARI,internaciones,ingresos espontaneos,2005-02-01,148,148
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2005-02-01,22,22
VILLAZON,internaciones,ingresos espontaneos,2005-02-01,154,154
VINTO,internaciones,ingresos espontaneos,2005-02-01,62,62
VITICHI,internaciones,ingresos espontaneos,2005-02-01,9,9
WARNES,internaciones,ingresos espontaneos,2005-02-01,61,61
YACUIBA,internaciones,ingresos espontaneos,2005-02-01,384,384
YAMPARAEZ,internaciones,ingresos espontaneos,2005-02-01,12,12
YANACACHI,internaciones,ingresos espontaneos,2005-02-01,2,2
YAPACANI,internaciones,ingresos espontaneos,2005-02-01,606,606
YOCALLA,internaciones,ingresos espontaneos,2005-02-01,3,3
YOTALA,internaciones,ingresos espontaneos,2005-02-01,25,25
ZUDAÑEZ,internaciones,ingresos espontaneos,2005-02-01,34,34
ACACIO,internaciones,ingresos espontaneos,2005-03-01,4,4
ACHACACHI,internaciones,ingresos espontaneos,2005-03-01,66,66
ACHOCALLA,internaciones,ingresos espontaneos,2005-03-01,11,11
AIQUILE,internaciones,ingresos espontaneos,2005-03-01,88,88
ALALAY,internaciones,ingresos espontaneos,2005-03-01,3,3
ALCALA,internaciones,ingresos espontaneos,2005-03-01,2,2
ANCORAIMES,internaciones,ingresos espontaneos,2005-03-01,9,9
ANDAMARCA,internaciones,ingresos espontaneos,2005-03-01,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2005-03-01,2,2
ANZALDO,internaciones,ingresos espontaneos,2005-03-01,4,4
APOLO,internaciones,ingresos espontaneos,2005-03-01,21,21
ARAMPAMPA,internaciones,ingresos espontaneos,2005-03-01,4,4
ARANI,internaciones,ingresos espontaneos,2005-03-01,5,5
ARBIETO,internaciones,ingresos espontaneos,2005-03-01,1,1
ARQUE,internaciones,ingresos espontaneos,2005-03-01,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2005-03-01,120,120
ATOCHA,internaciones,ingresos espontaneos,2005-03-01,94,94
AYO AYO,internaciones,ingresos espontaneos,2005-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2005-03-01,39,39
AZURDUY,internaciones,ingresos espontaneos,2005-03-01,15,15
BATALLAS,internaciones,ingresos espontaneos,2005-03-01,9,9
BAURES,internaciones,ingresos espontaneos,2005-03-01,12,12
BELLA FLOR,internaciones,ingresos espontaneos,2005-03-01,1,1
BERMEJO,internaciones,ingresos espontaneos,2005-03-01,165,165
BETANZOS,internaciones,ingresos espontaneos,2005-03-01,52,52
BOLIVAR,internaciones,ingresos espontaneos,2005-03-01,4,4
BOLPEBRA,internaciones,ingresos espontaneos,2005-03-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2005-03-01,19,19
BUENA VISTA,internaciones,ingresos espontaneos,2005-03-01,27,27
CABEZAS,internaciones,ingresos espontaneos,2005-03-01,55,55
CAIROMA,internaciones,ingresos espontaneos,2005-03-01,4,4
CAJUATA,internaciones,ingresos espontaneos,2005-03-01,9,9
CAMARGO,internaciones,ingresos espontaneos,2005-03-01,265,265
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2005-03-01,7,7
CAMIRI,internaciones,ingresos espontaneos,2005-03-01,454,454
CAPINOTA,internaciones,ingresos espontaneos,2005-03-01,37,37
CAQUIAVIRI,internaciones,ingresos espontaneos,2005-03-01,2,2
CARACOLLO,internaciones,ingresos espontaneos,2005-03-01,29,29
CARANAVI,internaciones,ingresos espontaneos,2005-03-01,154,154
CARAPARI,internaciones,ingresos espontaneos,2005-03-01,8,8
CARIPUYO,internaciones,ingresos espontaneos,2005-03-01,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2005-03-01,4,4
CHALLAPATA,internaciones,ingresos espontaneos,2005-03-01,45,45
CHAQUI,internaciones,ingresos espontaneos,2005-03-01,3,3
CHARAGUA,internaciones,ingresos espontaneos,2005-03-01,106,106
CHARAÑA,internaciones,ingresos espontaneos,2005-03-01,3,3
CHAYANTA,internaciones,ingresos espontaneos,2005-03-01,12,12
CHIMORE,internaciones,ingresos espontaneos,2005-03-01,31,31
CHIPAYA,internaciones,ingresos espontaneos,2005-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2005-03-01,74,74
CHUMA,internaciones,ingresos espontaneos,2005-03-01,4,4
CLIZA,internaciones,ingresos espontaneos,2005-03-01,30,30
COBIJA,internaciones,ingresos espontaneos,2005-03-01,350,350
COCHABAMBA,internaciones,ingresos espontaneos,2005-03-01,5252,5252
COLCAPIRHUA,internaciones,ingresos espontaneos,2005-03-01,137,137
"COLCHA ""K""",internaciones,ingresos espontaneos,2005-03-01,4,4
COLLANA,internaciones,ingresos espontaneos,2005-03-01,2,2
COLOMI,internaciones,ingresos espontaneos,2005-03-01,58,58
COLPA BELGICA,internaciones,ingresos espontaneos,2005-03-01,7,7
COLQUECHACA,internaciones,ingresos espontaneos,2005-03-01,4,4
COLQUENCHA,internaciones,ingresos espontaneos,2005-03-01,2,2
COLQUIRI,internaciones,ingresos espontaneos,2005-03-01,25,25
COMARAPA,internaciones,ingresos espontaneos,2005-03-01,106,106
CONCEPCION,internaciones,ingresos espontaneos,2005-03-01,67,67
COPACABANA,internaciones,ingresos espontaneos,2005-03-01,12,12
CORIPATA,internaciones,ingresos espontaneos,2005-03-01,16,16
CORO CORO,internaciones,ingresos espontaneos,2005-03-01,1,1
COROICO,internaciones,ingresos espontaneos,2005-03-01,94,94
CORQUE,internaciones,ingresos espontaneos,2005-03-01,3,3
COTAGAITA,internaciones,ingresos espontaneos,2005-03-01,26,26
COTOCA,internaciones,ingresos espontaneos,2005-03-01,158,158
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2005-03-01,35,35
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2005-03-01,2,2
CUEVO,internaciones,ingresos espontaneos,2005-03-01,7,7
CULPINA,internaciones,ingresos espontaneos,2005-03-01,31,31
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2005-03-01,5,5
DESAGUADERO,internaciones,ingresos espontaneos,2005-03-01,6,6
EL ALTO,internaciones,ingresos espontaneos,2005-03-01,2313,2313
EL PUENTE(STC),internaciones,ingresos espontaneos,2005-03-01,18,18
EL TORNO,internaciones,ingresos espontaneos,2005-03-01,143,143
EL VILLAR,internaciones,ingresos espontaneos,2005-03-01,16,16
ENTRE RIOS,internaciones,ingresos espontaneos,2005-03-01,36,36
ENTRE RIOS,internaciones,ingresos espontaneos,2005-03-01,28,28
EUCALIPTUS,internaciones,ingresos espontaneos,2005-03-01,5,5
EXALTACION,internaciones,ingresos espontaneos,2005-03-01,3,3
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2005-03-01,24,24
FILADELFIA,internaciones,ingresos espontaneos,2005-03-01,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2005-03-01,16,16
GUANAY,internaciones,ingresos espontaneos,2005-03-01,27,27
GUAQUI,internaciones,ingresos espontaneos,2005-03-01,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2005-03-01,430,430
GUTIERREZ,internaciones,ingresos espontaneos,2005-03-01,21,21
HUACARETA,internaciones,ingresos espontaneos,2005-03-01,20,20
HUACHACALLA,internaciones,ingresos espontaneos,2005-03-01,4,4
HUANUNI,internaciones,ingresos espontaneos,2005-03-01,80,80
HUARACAJE,internaciones,ingresos espontaneos,2005-03-01,14,14
HUAYLLAMARCA,internaciones,ingresos espontaneos,2005-03-01,3,3
ICHOCA,internaciones,ingresos espontaneos,2005-03-01,1,1
INCAHUASI,internaciones,ingresos espontaneos,2005-03-01,30,30
INQUISIVI,internaciones,ingresos espontaneos,2005-03-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2005-03-01,23,23
IXIAMAS,internaciones,ingresos espontaneos,2005-03-01,13,13
JESUS DE MACHACA,internaciones,ingresos espontaneos,2005-03-01,9,9
LA ASUNTA,internaciones,ingresos espontaneos,2005-03-01,49,49
LA GUARDIA,internaciones,ingresos espontaneos,2005-03-01,85,85
LA PAZ,internaciones,ingresos espontaneos,2005-03-01,6062,6062
LAGUNILLAS,internaciones,ingresos espontaneos,2005-03-01,17,17
LAJA,internaciones,ingresos espontaneos,2005-03-01,2,2
LAS CARRERAS,internaciones,ingresos espontaneos,2005-03-01,4,4
LICOMA PAMPA,internaciones,ingresos espontaneos,2005-03-01,5,5
LLALLAGUA,internaciones,ingresos espontaneos,2005-03-01,160,160
LURIBAY,internaciones,ingresos espontaneos,2005-03-01,6,6
MACHACAMARCA,internaciones,ingresos espontaneos,2005-03-01,2,2
MACHARETI,internaciones,ingresos espontaneos,2005-03-01,20,20
MAGDALENA,internaciones,ingresos espontaneos,2005-03-01,60,60
MAIRANA,internaciones,ingresos espontaneos,2005-03-01,55,55
MAPIRI,internaciones,ingresos espontaneos,2005-03-01,19,19
MECAPACA,internaciones,ingresos espontaneos,2005-03-01,6,6
MINEROS,internaciones,ingresos espontaneos,2005-03-01,25,25
MIZQUE,internaciones,ingresos espontaneos,2005-03-01,38,38
MOCOMOCO,internaciones,ingresos espontaneos,2005-03-01,3,3
MOJOCOYA,internaciones,ingresos espontaneos,2005-03-01,16,16
MONTEAGUDO,internaciones,ingresos espontaneos,2005-03-01,155,155
MONTERO,internaciones,ingresos espontaneos,2005-03-01,699,699
MOROCHATA,internaciones,ingresos espontaneos,2005-03-01,9,9
OCURI,internaciones,ingresos espontaneos,2005-03-01,24,24
OKINAWA,internaciones,ingresos espontaneos,2005-03-01,5,5
OMEREQUE,internaciones,ingresos espontaneos,2005-03-01,9,9
ORURO,internaciones,ingresos espontaneos,2005-03-01,1693,1693
PADILLA,internaciones,ingresos espontaneos,2005-03-01,58,58
PAILON,internaciones,ingresos espontaneos,2005-03-01,58,58
PALCA,internaciones,ingresos espontaneos,2005-03-01,13,13
PALOS BLANCOS,internaciones,ingresos espontaneos,2005-03-01,55,55
PAMPA GRANDE,internaciones,ingresos espontaneos,2005-03-01,26,26
PAPEL PAMPA,internaciones,ingresos espontaneos,2005-03-01,4,4
PASORAPA,internaciones,ingresos espontaneos,2005-03-01,6,6
PATACAMAYA,internaciones,ingresos espontaneos,2005-03-01,38,38
POCOATA,internaciones,ingresos espontaneos,2005-03-01,2,2
POCONA,internaciones,ingresos espontaneos,2005-03-01,36,36
POJO (CBBA),internaciones,ingresos espontaneos,2005-03-01,17,17
POOPO,internaciones,ingresos espontaneos,2005-03-01,6,6
PORCO,internaciones,ingresos espontaneos,2005-03-01,2,2
POROMA,internaciones,ingresos espontaneos,2005-03-01,19,19
PORONGO,internaciones,ingresos espontaneos,2005-03-01,15,15
PORTACHUELO,internaciones,ingresos espontaneos,2005-03-01,84,84
PORVENIR,internaciones,ingresos espontaneos,2005-03-01,19,19
POSTRER VALLE,internaciones,ingresos espontaneos,2005-03-01,9,9
POTOSI,internaciones,ingresos espontaneos,2005-03-01,1450,1450
PRESTO,internaciones,ingresos espontaneos,2005-03-01,5,5
PUCARA,internaciones,ingresos espontaneos,2005-03-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2005-03-01,17,17
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-03-01,23,23
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-03-01,5,5
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2005-03-01,5,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-03-01,194,194
PUERTO RICO,internaciones,ingresos espontaneos,2005-03-01,32,32
PUERTO SILES,internaciones,ingresos espontaneos,2005-03-01,2,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-03-01,98,98
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-03-01,191,191
PUNA,internaciones,ingresos espontaneos,2005-03-01,19,19
PUNATA,internaciones,ingresos espontaneos,2005-03-01,202,202
QUILLACOLLO,internaciones,ingresos espontaneos,2005-03-01,291,291
QUIME,internaciones,ingresos espontaneos,2005-03-01,2,2
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-03-01,11,11
RAVELO,internaciones,ingresos espontaneos,2005-03-01,8,8
REYES,internaciones,ingresos espontaneos,2005-03-01,37,37
RIBERALTA,internaciones,ingresos espontaneos,2005-03-01,523,523
ROBORE,internaciones,ingresos espontaneos,2005-03-01,60,60
RURRENABAQUE,internaciones,ingresos espontaneos,2005-03-01,88,88
SABAYA,internaciones,ingresos espontaneos,2005-03-01,1,1
SACABA,internaciones,ingresos espontaneos,2005-03-01,370,370
SACABAMBA,internaciones,ingresos espontaneos,2005-03-01,6,6
SACACA,internaciones,ingresos espontaneos,2005-03-01,17,17
SAIPINA,internaciones,ingresos espontaneos,2005-03-01,19,19
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2005-03-01,1,1
SAMAIPATA,internaciones,ingresos espontaneos,2005-03-01,32,32
SAN ANDRES,internaciones,ingresos espontaneos,2005-03-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-03-01,24,24
SAN BENITO,internaciones,ingresos espontaneos,2005-03-01,7,7
SAN BORJA,internaciones,ingresos espontaneos,2005-03-01,132,132
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-03-01,20,20
SAN CARLOS,internaciones,ingresos espontaneos,2005-03-01,129,129
SAN IGNACIO,internaciones,ingresos espontaneos,2005-03-01,63,63
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-03-01,359,359
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-03-01,42,42
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-03-01,73,73
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-03-01,91,91
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-03-01,120,120
SAN JULIAN,internaciones,ingresos espontaneos,2005-03-01,154,154
SAN LORENZO(PND),internaciones,ingresos espontaneos,2005-03-01,12,12
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-03-01,19,19
SAN LUCAS,internaciones,ingresos espontaneos,2005-03-01,15,15
SAN MATIAS,internaciones,ingresos espontaneos,2005-03-01,64,64
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-03-01,61,61
SAN PEDRO,internaciones,ingresos espontaneos,2005-03-01,26,26
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-03-01,9,9
SAN RAFAEL,internaciones,ingresos espontaneos,2005-03-01,18,18
SAN RAMON,internaciones,ingresos espontaneos,2005-03-01,39,39
SAN RAMON,internaciones,ingresos espontaneos,2005-03-01,62,62
SANTA ANA,internaciones,ingresos espontaneos,2005-03-01,101,101
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2005-03-01,8469,8469
SANTA ROSA,internaciones,ingresos espontaneos,2005-03-01,35,35
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2005-03-01,26,26
