municipality,group,variable,month,Egresos,TOTAL
EL VILLAR,internaciones,egresos,2005-10-01,13,13
ENTRE RIOS,internaciones,egresos,2005-10-01,17,17
EUCALIPTUS,internaciones,egresos,2005-10-01,8,8
EXALTACION,internaciones,egresos,2005-10-01,5,5
FERNANDEZ ALONSO,internaciones,egresos,2005-10-01,14,14
FILADELFIA,internaciones,egresos,2005-10-01,1,1
GENERAL SAAVEDRA,internaciones,egresos,2005-10-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2005-10-01,1,1
GUANAY,internaciones,egresos,2005-10-01,27,27
GUAQUI,internaciones,egresos,2005-10-01,2,2
GUAYARAMERIN,internaciones,egresos,2005-10-01,435,435
GUTIERREZ,internaciones,egresos,2005-10-01,5,5
HUACARETA,internaciones,egresos,2005-10-01,18,18
HUANUNI,internaciones,egresos,2005-10-01,77,77
HUARACAJE,internaciones,egresos,2005-10-01,11,11
HUAYLLAMARCA,internaciones,egresos,2005-10-01,4,4
ICLA,internaciones,egresos,2005-10-01,7,7
INCAHUASI,internaciones,egresos,2005-10-01,41,41
INQUISIVI,internaciones,egresos,2005-10-01,12,12
IRUPANA (VILLA DE LANZA),internaciones,egresos,2005-10-01,42,42
IXIAMAS,internaciones,egresos,2005-10-01,18,18
JESUS DE MACHACA,internaciones,egresos,2005-10-01,6,6
LA ASUNTA,internaciones,egresos,2005-10-01,65,65
LA GUARDIA,internaciones,egresos,2005-10-01,114,114
LA PAZ,internaciones,egresos,2005-10-01,6237,6237
LA RIVERA,internaciones,egresos,2005-10-01,1,1
LAGUNILLAS,internaciones,egresos,2005-10-01,9,9
LAJA,internaciones,egresos,2005-10-01,4,4
LAS CARRERAS,internaciones,egresos,2005-10-01,5,5
LICOMA PAMPA,internaciones,egresos,2005-10-01,4,4
LLALLAGUA,internaciones,egresos,2005-10-01,188,188
LLICA,internaciones,egresos,2005-10-01,8,8
LURIBAY,internaciones,egresos,2005-10-01,5,5
MACHACAMARCA,internaciones,egresos,2005-10-01,2,2
MACHARETI,internaciones,egresos,2005-10-01,13,13
MAGDALENA,internaciones,egresos,2005-10-01,63,63
MAIRANA,internaciones,egresos,2005-10-01,39,39
MAPIRI,internaciones,egresos,2005-10-01,15,15
MECAPACA,internaciones,egresos,2005-10-01,5,5
MINEROS,internaciones,egresos,2005-10-01,9,9
MIZQUE,internaciones,egresos,2005-10-01,40,40
MOCOMOCO,internaciones,egresos,2005-10-01,2,2
MOJOCOYA,internaciones,egresos,2005-10-01,9,9
MONTEAGUDO,internaciones,egresos,2005-10-01,168,168
MONTERO,internaciones,egresos,2005-10-01,619,619
MOROCHATA,internaciones,egresos,2005-10-01,5,5
OKINAWA,internaciones,egresos,2005-10-01,11,11
OMEREQUE,internaciones,egresos,2005-10-01,11,11
ORURO,internaciones,egresos,2005-10-01,1957,1957
PADILLA,internaciones,egresos,2005-10-01,104,104
PAILON,internaciones,egresos,2005-10-01,42,42
PALCA,internaciones,egresos,2005-10-01,6,6
PALOS BLANCOS,internaciones,egresos,2005-10-01,51,51
PAMPA GRANDE,internaciones,egresos,2005-10-01,23,23
PAPEL PAMPA,internaciones,egresos,2005-10-01,4,4
PASORAPA,internaciones,egresos,2005-10-01,4,4
PATACAMAYA,internaciones,egresos,2005-10-01,42,42
PAZÑA,internaciones,egresos,2005-10-01,4,4
POCOATA,internaciones,egresos,2005-10-01,19,19
POCONA,internaciones,egresos,2005-10-01,25,25
POJO (CBBA),internaciones,egresos,2005-10-01,10,10
POOPO,internaciones,egresos,2005-10-01,1,1
POROMA,internaciones,egresos,2005-10-01,10,10
PORONGO,internaciones,egresos,2005-10-01,5,5
PORTACHUELO,internaciones,egresos,2005-10-01,164,164
PORVENIR,internaciones,egresos,2005-10-01,1,1
POSTRER VALLE,internaciones,egresos,2005-10-01,3,3
POTOSI,internaciones,egresos,2005-10-01,1419,1419
PRESTO,internaciones,egresos,2005-10-01,5,5
PUCARA,internaciones,egresos,2005-10-01,1,1
PUCARANI,internaciones,egresos,2005-10-01,11,11
PUERTO ACOSTA,internaciones,egresos,2005-10-01,99,99
PUERTO CARABUCO,internaciones,egresos,2005-10-01,7,7
PUERTO GONZALO MORENO,internaciones,egresos,2005-10-01,5,5
PUERTO QUIJARRO,internaciones,egresos,2005-10-01,76,76
PUERTO RICO,internaciones,egresos,2005-10-01,47,47
PUERTO SUAREZ,internaciones,egresos,2005-10-01,88,88
PUERTO VILLARROEL,internaciones,egresos,2005-10-01,207,207
PUNA,internaciones,egresos,2005-10-01,18,18
PUNATA,internaciones,egresos,2005-10-01,252,252
QUILLACOLLO,internaciones,egresos,2005-10-01,340,340
QUIME,internaciones,egresos,2005-10-01,15,15
QUIRUSILLAS,internaciones,egresos,2005-10-01,4,4
RAVELO,internaciones,egresos,2005-10-01,13,13
REYES,internaciones,egresos,2005-10-01,29,29
RIBERALTA,internaciones,egresos,2005-10-01,591,591
ROBORE,internaciones,egresos,2005-10-01,83,83
RURRENABAQUE,internaciones,egresos,2005-10-01,93,93
SABAYA,internaciones,egresos,2005-10-01,3,3
SACABA,internaciones,egresos,2005-10-01,389,389
SACABAMBA,internaciones,egresos,2005-10-01,14,14
SACACA,internaciones,egresos,2005-10-01,35,35
SAIPINA,internaciones,egresos,2005-10-01,11,11
SAMAIPATA,internaciones,egresos,2005-10-01,31,31
SAN AGUSTIN,internaciones,egresos,2005-10-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2005-10-01,25,25
SAN BENITO,internaciones,egresos,2005-10-01,15,15
SAN BORJA,internaciones,egresos,2005-10-01,150,150
SAN BUENA VENTURA,internaciones,egresos,2005-10-01,15,15
SAN CARLOS,internaciones,egresos,2005-10-01,130,130
SAN IGNACIO,internaciones,egresos,2005-10-01,64,64
SAN IGNACIO DE VELASCO,internaciones,egresos,2005-10-01,306,306
SAN JAVIER(STC),internaciones,egresos,2005-10-01,70,70
SAN JOAQUIN,internaciones,egresos,2005-10-01,53,53
SAN JOSE DE CHIQUITOS,internaciones,egresos,2005-10-01,107,107
SAN JUAN DE YAPACANI,internaciones,egresos,2005-10-01,95,95
SAN JULIAN,internaciones,egresos,2005-10-01,177,177
SAN LORENZO(PND),internaciones,egresos,2005-10-01,3,3
SAN LORENZO(TJA),internaciones,egresos,2005-10-01,22,22
SAN LUCAS,internaciones,egresos,2005-10-01,60,60
SAN MATIAS,internaciones,egresos,2005-10-01,47,47
SAN MIGUEL DE VELASCO,internaciones,egresos,2005-10-01,69,69
SAN PEDRO,internaciones,egresos,2005-10-01,24,24
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2005-10-01,12,12
SAN RAFAEL,internaciones,egresos,2005-10-01,22,22
SAN RAMON,internaciones,egresos,2005-10-01,23,23
SAN RAMON,internaciones,egresos,2005-10-01,53,53
SANTA ANA,internaciones,egresos,2005-10-01,89,89
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2005-10-01,7813,7813
SANTA ROSA,internaciones,egresos,2005-10-01,52,52
SANTA ROSA DEL SARA,internaciones,egresos,2005-10-01,44,44
SANTIAGO DE HUARI,internaciones,egresos,2005-10-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2005-10-01,5,5
SANTIVAÑES,internaciones,egresos,2005-10-01,5,5
SAPAHAQUI,internaciones,egresos,2005-10-01,1,1
SENA,internaciones,egresos,2005-10-01,12,12
SICA SICA (VILLA AROMA),internaciones,egresos,2005-10-01,8,8
SIPE SIPE,internaciones,egresos,2005-10-01,62,62
SOPACHUY,internaciones,egresos,2005-10-01,54,54
SORACACHI,internaciones,egresos,2005-10-01,2,2
SORATA,internaciones,egresos,2005-10-01,37,37
SUCRE,internaciones,egresos,2005-10-01,2556,2556
TACACOMA,internaciones,egresos,2005-10-01,10,10
TACOPAYA,internaciones,egresos,2005-10-01,2,2
TAPACARI,internaciones,egresos,2005-10-01,14,14
TARABUCO,internaciones,egresos,2005-10-01,72,72
TARACO,internaciones,egresos,2005-10-01,2,2
TARATA,internaciones,egresos,2005-10-01,10,10
TARIJA,internaciones,egresos,2005-10-01,1516,1516
TARVITA,internaciones,egresos,2005-10-01,37,37
TEOPONTE,internaciones,egresos,2005-10-01,3,3
TIAWANACU,internaciones,egresos,2005-10-01,6,6
TIPUANI,internaciones,egresos,2005-10-01,28,28
TIQUIPAYA,internaciones,egresos,2005-10-01,92,92
TIRAQUE (CBBA),internaciones,egresos,2005-10-01,145,145
TOCO,internaciones,egresos,2005-10-01,3,3
TOLATA,internaciones,egresos,2005-10-01,7,7
TOLEDO,internaciones,egresos,2005-10-01,4,4
TOMAVE,internaciones,egresos,2005-10-01,2,2
TOMINA,internaciones,egresos,2005-10-01,15,15
TORO TORO,internaciones,egresos,2005-10-01,4,4
TOTORA(CBBA),internaciones,egresos,2005-10-01,30,30
TOTORA(ORR),internaciones,egresos,2005-10-01,2,2
TRIGAL,internaciones,egresos,2005-10-01,2,2
TRINIDAD,internaciones,egresos,2005-10-01,1083,1083
TUPIZA,internaciones,egresos,2005-10-01,281,281
UMALA,internaciones,egresos,2005-10-01,1,1
UNCIA,internaciones,egresos,2005-10-01,218,218
URIONDO (A. CONCEPCION),internaciones,egresos,2005-10-01,3,3
URUBICHA,internaciones,egresos,2005-10-01,35,35
UYUNI,internaciones,egresos,2005-10-01,127,127
VACAS,internaciones,egresos,2005-10-01,20,20
VALLEGRANDE,internaciones,egresos,2005-10-01,120,120
VIACHA,internaciones,egresos,2005-10-01,25,25
VILA VILA,internaciones,egresos,2005-10-01,4,4
VILLA MONTES,internaciones,egresos,2005-10-01,128,128
VILLA RIVERO,internaciones,egresos,2005-10-01,16,16
VILLA SERRANO,internaciones,egresos,2005-10-01,25,25
VILLA TUNARI,internaciones,egresos,2005-10-01,177,177
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2005-10-01,17,17
VILLAZON,internaciones,egresos,2005-10-01,192,192
VINTO,internaciones,egresos,2005-10-01,71,71
VITICHI,internaciones,egresos,2005-10-01,13,13
WALDO BALLIVIAN,internaciones,egresos,2005-10-01,3,3
WARNES,internaciones,egresos,2005-10-01,108,108
YACUIBA,internaciones,egresos,2005-10-01,536,536
YAMPARAEZ,internaciones,egresos,2005-10-01,17,17
YANACACHI,internaciones,egresos,2005-10-01,4,4
YAPACANI,internaciones,egresos,2005-10-01,586,586
YOTALA,internaciones,egresos,2005-10-01,27,27
ZUDAÑEZ,internaciones,egresos,2005-10-01,28,28
ACACIO,internaciones,egresos,2005-11-01,3,3
ACHACACHI,internaciones,egresos,2005-11-01,49,49
ACHOCALLA,internaciones,egresos,2005-11-01,9,9
AIQUILE,internaciones,egresos,2005-11-01,112,112
ALALAY,internaciones,egresos,2005-11-01,1,1
ALCALA,internaciones,egresos,2005-11-01,3,3
ANCORAIMES,internaciones,egresos,2005-11-01,3,3
ANDAMARCA,internaciones,egresos,2005-11-01,2,2
ANTEQUERA,internaciones,egresos,2005-11-01,3,3
APOLO,internaciones,egresos,2005-11-01,27,27
ARAMPAMPA,internaciones,egresos,2005-11-01,5,5
ARANI,internaciones,egresos,2005-11-01,1,1
ARBIETO,internaciones,egresos,2005-11-01,3,3
ARQUE,internaciones,egresos,2005-11-01,4,4
ASCENCION DE GUARAYOS,internaciones,egresos,2005-11-01,109,109
ATOCHA,internaciones,egresos,2005-11-01,183,183
AYATA,internaciones,egresos,2005-11-01,1,1
AYO AYO,internaciones,egresos,2005-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2005-11-01,48,48
AZURDUY,internaciones,egresos,2005-11-01,12,12
BATALLAS,internaciones,egresos,2005-11-01,12,12
BAURES,internaciones,egresos,2005-11-01,10,10
BERMEJO,internaciones,egresos,2005-11-01,165,165
BETANZOS,internaciones,egresos,2005-11-01,45,45
BOLIVAR,internaciones,egresos,2005-11-01,4,4
BOLPEBRA,internaciones,egresos,2005-11-01,1,1
BOYUIBE,internaciones,egresos,2005-11-01,32,32
BUENA VISTA,internaciones,egresos,2005-11-01,41,41
CABEZAS,internaciones,egresos,2005-11-01,28,28
CAIROMA,internaciones,egresos,2005-11-01,4,4
CAJUATA,internaciones,egresos,2005-11-01,7,7
CALAMARCA,internaciones,egresos,2005-11-01,2,2
CAMARGO,internaciones,egresos,2005-11-01,258,258
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2005-11-01,3,3
CAMIRI,internaciones,egresos,2005-11-01,316,316
CAPINOTA,internaciones,egresos,2005-11-01,61,61
CAQUIAVIRI,internaciones,egresos,2005-11-01,5,5
CARACOLLO,internaciones,egresos,2005-11-01,27,27
CARANAVI,internaciones,egresos,2005-11-01,114,114
CARANGAS,internaciones,egresos,2005-11-01,1,1
CARIPUYO,internaciones,egresos,2005-11-01,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2005-11-01,8,8
CHACARILLA,internaciones,egresos,2005-11-01,1,1
CHALLAPATA,internaciones,egresos,2005-11-01,84,84
CHAQUI,internaciones,egresos,2005-11-01,5,5
CHARAGUA,internaciones,egresos,2005-11-01,86,86
CHIMORE,internaciones,egresos,2005-11-01,29,29
CHIPAYA,internaciones,egresos,2005-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2005-11-01,74,74
CHUMA,internaciones,egresos,2005-11-01,2,2
CLIZA,internaciones,egresos,2005-11-01,38,38
COBIJA,internaciones,egresos,2005-11-01,279,279
COCHABAMBA,internaciones,egresos,2005-11-01,5277,5277
COLCAPIRHUA,internaciones,egresos,2005-11-01,144,144
"COLCHA ""K""",internaciones,egresos,2005-11-01,2,2
COLLANA,internaciones,egresos,2005-11-01,2,2
COLOMI,internaciones,egresos,2005-11-01,41,41
COLPA BELGICA,internaciones,egresos,2005-11-01,6,6
COLQUECHACA,internaciones,egresos,2005-11-01,3,3
COLQUIRI,internaciones,egresos,2005-11-01,24,24
COMARAPA,internaciones,egresos,2005-11-01,51,51
CONCEPCION,internaciones,egresos,2005-11-01,52,52
COPACABANA,internaciones,egresos,2005-11-01,34,34
CORIPATA,internaciones,egresos,2005-11-01,18,18
CORO CORO,internaciones,egresos,2005-11-01,3,3
COROICO,internaciones,egresos,2005-11-01,77,77
CORQUE,internaciones,egresos,2005-11-01,1,1
COTAGAITA,internaciones,egresos,2005-11-01,48,48
COTOCA,internaciones,egresos,2005-11-01,115,115
CUATRO CAÑADAS,internaciones,egresos,2005-11-01,34,34
CUEVO,internaciones,egresos,2005-11-01,12,12
CULPINA,internaciones,egresos,2005-11-01,47,47
CURAHUARA DE CARANGAS,internaciones,egresos,2005-11-01,6,6
DESAGUADERO,internaciones,egresos,2005-11-01,6,6
EL ALTO,internaciones,egresos,2005-11-01,2356,2356
EL PUENTE(STC),internaciones,egresos,2005-11-01,16,16
EL PUENTE(TJA),internaciones,egresos,2005-11-01,3,3
EL TORNO,internaciones,egresos,2005-11-01,110,110
EL VILLAR,internaciones,egresos,2005-11-01,10,10
ENTRE RIOS,internaciones,egresos,2005-11-01,29,29
ENTRE RIOS,internaciones,egresos,2005-11-01,25,25
EUCALIPTUS,internaciones,egresos,2005-11-01,8,8
EXALTACION,internaciones,egresos,2005-11-01,2,2
FERNANDEZ ALONSO,internaciones,egresos,2005-11-01,36,36
FILADELFIA,internaciones,egresos,2005-11-01,2,2
GENERAL SAAVEDRA,internaciones,egresos,2005-11-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2005-11-01,5,5
GUANAY,internaciones,egresos,2005-11-01,19,19
GUAQUI,internaciones,egresos,2005-11-01,1,1
GUAYARAMERIN,internaciones,egresos,2005-11-01,418,418
GUTIERREZ,internaciones,egresos,2005-11-01,23,23
HUACARETA,internaciones,egresos,2005-11-01,19,19
HUACHACALLA,internaciones,egresos,2005-11-01,1,1
HUANUNI,internaciones,egresos,2005-11-01,69,69
HUARACAJE,internaciones,egresos,2005-11-01,8,8
ICHOCA,internaciones,egresos,2005-11-01,1,1
ICLA,internaciones,egresos,2005-11-01,5,5
INCAHUASI,internaciones,egresos,2005-11-01,50,50
INQUISIVI,internaciones,egresos,2005-11-01,8,8
IRUPANA (VILLA DE LANZA),internaciones,egresos,2005-11-01,36,36
IXIAMAS,internaciones,egresos,2005-11-01,11,11
JESUS DE MACHACA,internaciones,egresos,2005-11-01,5,5
LA ASUNTA,internaciones,egresos,2005-11-01,53,53
LA GUARDIA,internaciones,egresos,2005-11-01,112,112
LA PAZ,internaciones,egresos,2005-11-01,6811,6811
LAGUNILLAS,internaciones,egresos,2005-11-01,9,9
LAJA,internaciones,egresos,2005-11-01,3,3
LICOMA PAMPA,internaciones,egresos,2005-11-01,1,1
LLALLAGUA,internaciones,egresos,2005-11-01,178,178
LLICA,internaciones,egresos,2005-11-01,7,7
LURIBAY,internaciones,egresos,2005-11-01,6,6
MACHACAMARCA,internaciones,egresos,2005-11-01,4,4
MACHARETI,internaciones,egresos,2005-11-01,18,18
MAGDALENA,internaciones,egresos,2005-11-01,61,61
MAIRANA,internaciones,egresos,2005-11-01,33,33
MAPIRI,internaciones,egresos,2005-11-01,17,17
MECAPACA,internaciones,egresos,2005-11-01,6,6
MINEROS,internaciones,egresos,2005-11-01,20,20
MIZQUE,internaciones,egresos,2005-11-01,51,51
MOCOMOCO,internaciones,egresos,2005-11-01,4,4
MOJOCOYA,internaciones,egresos,2005-11-01,15,15
MONTEAGUDO,internaciones,egresos,2005-11-01,175,175
MONTERO,internaciones,egresos,2005-11-01,651,651
MORO MORO,internaciones,egresos,2005-11-01,1,1
MOROCHATA,internaciones,egresos,2005-11-01,5,5
OKINAWA,internaciones,egresos,2005-11-01,14,14
OMEREQUE,internaciones,egresos,2005-11-01,4,4
ORURO,internaciones,egresos,2005-11-01,1822,1822
PADILLA,internaciones,egresos,2005-11-01,102,102
PAILON,internaciones,egresos,2005-11-01,62,62
PALCA,internaciones,egresos,2005-11-01,2,2
PALOS BLANCOS,internaciones,egresos,2005-11-01,52,52
PAMPA GRANDE,internaciones,egresos,2005-11-01,9,9
PAPEL PAMPA,internaciones,egresos,2005-11-01,5,5
PASORAPA,internaciones,egresos,2005-11-01,2,2
PATACAMAYA,internaciones,egresos,2005-11-01,49,49
PAZÑA,internaciones,egresos,2005-11-01,3,3
POCOATA,internaciones,egresos,2005-11-01,5,5
POCONA,internaciones,egresos,2005-11-01,20,20
POJO (CBBA),internaciones,egresos,2005-11-01,12,12
POOPO,internaciones,egresos,2005-11-01,2,2
PORCO,internaciones,egresos,2005-11-01,4,4
POROMA,internaciones,egresos,2005-11-01,8,8
PORONGO,internaciones,egresos,2005-11-01,16,16
PORTACHUELO,internaciones,egresos,2005-11-01,173,173
PORVENIR,internaciones,egresos,2005-11-01,6,6
POSTRER VALLE,internaciones,egresos,2005-11-01,2,2
POTOSI,internaciones,egresos,2005-11-01,1460,1460
PRESTO,internaciones,egresos,2005-11-01,5,5
PUCARA,internaciones,egresos,2005-11-01,1,1
PUERTO ACOSTA,internaciones,egresos,2005-11-01,52,52
PUERTO CARABUCO,internaciones,egresos,2005-11-01,5,5
PUERTO QUIJARRO,internaciones,egresos,2005-11-01,93,93
PUERTO RICO,internaciones,egresos,2005-11-01,33,33
PUERTO SUAREZ,internaciones,egresos,2005-11-01,76,76
PUERTO VILLARROEL,internaciones,egresos,2005-11-01,176,176
PUNA,internaciones,egresos,2005-11-01,26,26
PUNATA,internaciones,egresos,2005-11-01,194,194
QUILLACOLLO,internaciones,egresos,2005-11-01,332,332
QUIME,internaciones,egresos,2005-11-01,10,10
QUIRUSILLAS,internaciones,egresos,2005-11-01,3,3
RAVELO,internaciones,egresos,2005-11-01,10,10
REYES,internaciones,egresos,2005-11-01,45,45
RIBERALTA,internaciones,egresos,2005-11-01,800,800
ROBORE,internaciones,egresos,2005-11-01,70,70
RURRENABAQUE,internaciones,egresos,2005-11-01,112,112
SABAYA,internaciones,egresos,2005-11-01,3,3
SACABA,internaciones,egresos,2005-11-01,438,438
SACABAMBA,internaciones,egresos,2005-11-01,7,7
SACACA,internaciones,egresos,2005-11-01,19,19
SAIPINA,internaciones,egresos,2005-11-01,19,19
SAMAIPATA,internaciones,egresos,2005-11-01,38,38
SAN ANTONIO DE LOMERIO,internaciones,egresos,2005-11-01,17,17
SAN BENITO,internaciones,egresos,2005-11-01,8,8
SAN BORJA,internaciones,egresos,2005-11-01,166,166
SAN BUENA VENTURA,internaciones,egresos,2005-11-01,9,9
SAN CARLOS,internaciones,egresos,2005-11-01,189,189
SAN IGNACIO,internaciones,egresos,2005-11-01,51,51
SAN IGNACIO DE VELASCO,internaciones,egresos,2005-11-01,338,338
SAN JAVIER(STC),internaciones,egresos,2005-11-01,58,58
SAN JOAQUIN,internaciones,egresos,2005-11-01,62,62
SAN JOSE DE CHIQUITOS,internaciones,egresos,2005-11-01,105,105
SAN JUAN DE YAPACANI,internaciones,egresos,2005-11-01,174,174
SAN JULIAN,internaciones,egresos,2005-11-01,197,197
SAN LORENZO(PND),internaciones,egresos,2005-11-01,3,3
SAN LORENZO(TJA),internaciones,egresos,2005-11-01,15,15
SAN LUCAS,internaciones,egresos,2005-11-01,26,26
SAN MATIAS,internaciones,egresos,2005-11-01,57,57
SAN MIGUEL DE VELASCO,internaciones,egresos,2005-11-01,61,61
SAN PEDRO,internaciones,egresos,2005-11-01,30,30
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2005-11-01,9,9
SAN PEDRO DE TIQUINA,internaciones,egresos,2005-11-01,1,1
SAN RAFAEL,internaciones,egresos,2005-11-01,13,13
SAN RAMON,internaciones,egresos,2005-11-01,19,19
SAN RAMON,internaciones,egresos,2005-11-01,46,46
SANTA ANA,internaciones,egresos,2005-11-01,85,85
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2005-11-01,7423,7423
SANTA ROSA,internaciones,egresos,2005-11-01,51,51
SANTA ROSA DEL SARA,internaciones,egresos,2005-11-01,55,55
SANTIAGO DE HUARI,internaciones,egresos,2005-11-01,1,1
SANTIVAÑES,internaciones,egresos,2005-11-01,6,6
SAPAHAQUI,internaciones,egresos,2005-11-01,2,2
SENA,internaciones,egresos,2005-11-01,9,9
SICA SICA (VILLA AROMA),internaciones,egresos,2005-11-01,11,11
SICAYA,internaciones,egresos,2005-11-01,1,1
SIPE SIPE,internaciones,egresos,2005-11-01,64,64
SOPACHUY,internaciones,egresos,2005-11-01,44,44
SORACACHI,internaciones,egresos,2005-11-01,1,1
SORATA,internaciones,egresos,2005-11-01,36,36
SUCRE,internaciones,egresos,2005-11-01,2529,2529
TACACOMA,internaciones,egresos,2005-11-01,18,18
TACOPAYA,internaciones,egresos,2005-11-01,2,2
TAPACARI,internaciones,egresos,2005-11-01,10,10
TARABUCO,internaciones,egresos,2005-11-01,60,60
TARACO,internaciones,egresos,2005-11-01,1,1
TARATA,internaciones,egresos,2005-11-01,8,8
TARIJA,internaciones,egresos,2005-11-01,1370,1370
TARVITA,internaciones,egresos,2005-11-01,61,61
TEOPONTE,internaciones,egresos,2005-11-01,5,5
TIAWANACU,internaciones,egresos,2005-11-01,11,11
TIPUANI,internaciones,egresos,2005-11-01,25,25
TIQUIPAYA,internaciones,egresos,2005-11-01,75,75
TIRAQUE (CBBA),internaciones,egresos,2005-11-01,162,162
TOCO,internaciones,egresos,2005-11-01,1,1
TOLATA,internaciones,egresos,2005-11-01,4,4
TOLEDO,internaciones,egresos,2005-11-01,10,10
TOMAVE,internaciones,egresos,2005-11-01,4,4
TOMINA,internaciones,egresos,2005-11-01,14,14
TORO TORO,internaciones,egresos,2005-11-01,5,5
TOTORA(CBBA),internaciones,egresos,2005-11-01,42,42
TOTORA(ORR),internaciones,egresos,2005-11-01,4,4
TRIGAL,internaciones,egresos,2005-11-01,4,4
TRINIDAD,internaciones,egresos,2005-11-01,1209,1209
TUPIZA,internaciones,egresos,2005-11-01,338,338
UNCIA,internaciones,egresos,2005-11-01,246,246
URIONDO (A. CONCEPCION),internaciones,egresos,2005-11-01,10,10
URUBICHA,internaciones,egresos,2005-11-01,23,23
UYUNI,internaciones,egresos,2005-11-01,106,106
VACAS,internaciones,egresos,2005-11-01,18,18
VALLEGRANDE,internaciones,egresos,2005-11-01,115,115
VIACHA,internaciones,egresos,2005-11-01,19,19
VILA VILA,internaciones,egresos,2005-11-01,3,3
VILLA MONTES,internaciones,egresos,2005-11-01,126,126
VILLA RIVERO,internaciones,egresos,2005-11-01,10,10
VILLA SERRANO,internaciones,egresos,2005-11-01,33,33
VILLA TUNARI,internaciones,egresos,2005-11-01,201,201
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2005-11-01,8,8
VILLAZON,internaciones,egresos,2005-11-01,182,182
VINTO,internaciones,egresos,2005-11-01,64,64
VITICHI,internaciones,egresos,2005-11-01,12,12
WALDO BALLIVIAN,internaciones,egresos,2005-11-01,2,2
WARNES,internaciones,egresos,2005-11-01,128,128
YACO,internaciones,egresos,2005-11-01,1,1
YACUIBA,internaciones,egresos,2005-11-01,567,567
YAMPARAEZ,internaciones,egresos,2005-11-01,23,23
YANACACHI,internaciones,egresos,2005-11-01,2,2
YAPACANI,internaciones,egresos,2005-11-01,755,755
YOCALLA,internaciones,egresos,2005-11-01,1,1
YOTALA,internaciones,egresos,2005-11-01,21,21
ZUDAÑEZ,internaciones,egresos,2005-11-01,27,27
ACACIO,internaciones,egresos,2005-12-01,6,6
ACHACACHI,internaciones,egresos,2005-12-01,52,52
ACHOCALLA,internaciones,egresos,2005-12-01,9,9
AIQUILE,internaciones,egresos,2005-12-01,97,97
ALALAY,internaciones,egresos,2005-12-01,1,1
ALCALA,internaciones,egresos,2005-12-01,2,2
ANCORAIMES,internaciones,egresos,2005-12-01,7,7
ANDAMARCA,internaciones,egresos,2005-12-01,2,2
ANTEQUERA,internaciones,egresos,2005-12-01,2,2
ANZALDO,internaciones,egresos,2005-12-01,4,4
APOLO,internaciones,egresos,2005-12-01,26,26
ARAMPAMPA,internaciones,egresos,2005-12-01,3,3
ARANI,internaciones,egresos,2005-12-01,8,8
ARBIETO,internaciones,egresos,2005-12-01,2,2
ARQUE,internaciones,egresos,2005-12-01,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2005-12-01,167,167
ATOCHA,internaciones,egresos,2005-12-01,190,190
AUCAPATA,internaciones,egresos,2005-12-01,2,2
AYATA,internaciones,egresos,2005-12-01,1,1
AYO AYO,internaciones,egresos,2005-12-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2005-12-01,46,46
AZURDUY,internaciones,egresos,2005-12-01,16,16
BATALLAS,internaciones,egresos,2005-12-01,8,8
BAURES,internaciones,egresos,2005-12-01,7,7
BERMEJO,internaciones,egresos,2005-12-01,178,178
BETANZOS,internaciones,egresos,2005-12-01,40,40
BOLIVAR,internaciones,egresos,2005-12-01,13,13
BOYUIBE,internaciones,egresos,2005-12-01,31,31
BUENA VISTA,internaciones,egresos,2005-12-01,49,49
CABEZAS,internaciones,egresos,2005-12-01,22,22
CAIROMA,internaciones,egresos,2005-12-01,5,5
CAJUATA,internaciones,egresos,2005-12-01,9,9
CALAMARCA,internaciones,egresos,2005-12-01,5,5
CAMARGO,internaciones,egresos,2005-12-01,248,248
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2005-12-01,5,5
CAMIRI,internaciones,egresos,2005-12-01,323,323
CAPINOTA,internaciones,egresos,2005-12-01,68,68
CARACOLLO,internaciones,egresos,2005-12-01,15,15
CARANAVI,internaciones,egresos,2005-12-01,182,182
CARIPUYO,internaciones,egresos,2005-12-01,2,2
CARMEN RIVERO TORREZ,internaciones,egresos,2005-12-01,12,12
CHACARILLA,internaciones,egresos,2005-12-01,1,1
CHALLAPATA,internaciones,egresos,2005-12-01,58,58
CHAQUI,internaciones,egresos,2005-12-01,3,3
