municipality,group,variable,month,Niños (as) de 6 meses a menores de 2 años con dosis completa de hierro,TOTAL
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,11,11
SAN PEDRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,76,76
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,123,123
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,11,11
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,9,9
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,7,7
SAN RAFAEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,47,47
SAN RAMON BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,18,18
SAN RAMON SCZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,47,47
SANTA ANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,13,13
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,1421,1421
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,74,74
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,88,88
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,59,59
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,18,18
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,11,11
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,34,34
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,21,21
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,27,27
SENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,48,48
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,96,96
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,62,62
SICAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,30,30
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,155,155
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,35,35
SORACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,28,28
SORATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,71,71
SUCRE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,1591,1591
TACACOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,15,15
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,57,57
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,39,39
TAPACARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,84,84
TARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,87,87
TARACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,9,9
TARATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,35,35
TARIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,443,443
TARVITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,49,49
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,45,45
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,44,44
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,199,199
TIPUANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,38,38
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,286,286
TIRAQUE (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,194,194
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,4,4
TOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,28,28
TOLATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,29,29
TOLEDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,21,21
TOMAVE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,64,64
TOMINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,54,54
TORO TORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,42,42
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,20,20
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,23,23
TRIGAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,6,6
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,138,138
TUPIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,109,109
TURCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,13,13
UMALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,22,22
UNCIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,161,161
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,35,35
URUBICHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,37,37
UYUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,113,113
VACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,47,47
VALLEGRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,47,47
VIACHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,243,243
VILLA CHARCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,58,58
VILLA MONTES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,171,171
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,10,10
VILLA RIVERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,46,46
VILLA SERRANO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,47,47
VILLA TUNARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,282,282
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,67,67
VILLAZON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,143,143
VINTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,158,158
VITICHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,41,41
WALDO BALLIVIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,9,9
WARNES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,97,97
YACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,33,33
YACUIBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,285,285
YAMPARAEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,23,23
YANACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,34,34
YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,147,147
YOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,36,36
YOTALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,30,30
YUNCHARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,23,23
YUNGUYO DE LITORAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,1,1
ZUDAÑEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-03-01,29,29
ACACIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,10,10
ACHACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,121,121
ACHOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,88,88
AIQUILE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,60,60
ALALAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,14,14
ALCALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,16,16
ALTO BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,46,46
ANCORAIMES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,35,35
ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,9,9
ANTEQUERA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,16,16
ANZALDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,21,21
APOLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,81,81
ARAMPAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,7,7
ARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,40,40
ARBIETO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,17,17
ARQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,58,58
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,2,2
ATOCHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,4,4
AUCAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,8,8
AYATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,30,30
AYO AYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,45,45
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,107,107
AZURDUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,52,52
BATALLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,70,70
BAURES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,22,22
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,5,5
BELEN DE URMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,4,4
BELLA FLOR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,5,5
BERMEJO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,156,156
BETANZOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,66,66
BOLIVAR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,10,10
BOLPEBRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,7,7
BOYUIBE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,12,12
BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,76,76
CABEZAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,136,136
CAIROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,54,54
"CAIZA ""D""",micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,13,13
CAJUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,14,14
CALACOTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,10,10
CALAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,46,46
CAMARGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,60,60
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,18,18
CAMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,31,31
CAPINOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,77,77
CAQUIAVIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,15,15
CARACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,64,64
CARANAVI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,145,145
CARAPARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,135,135
CARIPUYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,32,32
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,8,8
CATACORA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,1,1
CHACARILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,1,1
CHALLAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,24,24
CHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,15,15
CHARAGUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,73,73
CHARAÑA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,3,3
CHAYANTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,7,7
CHIMORE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,82,82
CHIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,3,3
CHOQUE COTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,37,37
CHUMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,20,20
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,13,13
CKOCHAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,5,5
CLIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,52,52
COBIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,38,38
COCAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,8,8
COCHABAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2012-04-01,763,763
