municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,162,162
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,33,33
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,16,16
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,16,16
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,207,207
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,41,41
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,60,60
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,236,236
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,94,94
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,74,74
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,289,289
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,81,81
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,173,173
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,73,73
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,170,170
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,302,302
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,67,67
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,19,19
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,17,17
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,90,90
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,391,391
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,562,562
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,83,83
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,27,27
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,321,321
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,73,73
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,313,313
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,61,61
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,25,25
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,19,19
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,75,75
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,16,16
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,39,39
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-01-01,66,66
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,48,48
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,178,178
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,212,212
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,211,211
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,13,13
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,20,20
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,100,100
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,73,73
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,40,40
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,11,11
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,60,60
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,197,197
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,40,40
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,80,80
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,286,286
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,89,89
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,5,5
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,61,61
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,42,42
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,44,44
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,83,83
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,264,264
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,86,86
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,63,63
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,11,11
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,16,16
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,348,348
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,51,51
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,37,37
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,153,153
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,96,96
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,96,96
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,116,116
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,32,32
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,143,143
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,83,83
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,14,14
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,220,220
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,197,197
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,82,82
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,185,185
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,209,209
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,134,134
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,81,81
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,66,66
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,9,9
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,5,5
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,346,346
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,87,87
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,32,32
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,16,16
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,73,73
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,302,302
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,16,16
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,12,12
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,3,3
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,71,71
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,49,49
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,143,143
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,142,142
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,4,4
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,270,270
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,2412,2412
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,6,6
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,235,235
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,101,101
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,235,235
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,38,38
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,187,187
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,117,117
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,114,114
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,21,21
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,10,10
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,12,12
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,3,3
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,3,3
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,105,105
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,60,60
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,18,18
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,56,56
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,122,122
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,325,325
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,151,151
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,19,19
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,34,34
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,196,196
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,21,21
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,21,21
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,31,31
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,2317,2317
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,32,32
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,99,99
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,96,96
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,89,89
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,42,42
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,248,248
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,290,290
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,26,26
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,41,41
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,15,15
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,57,57
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,7,7
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,34,34
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,95,95
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,58,58
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,51,51
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,29,29
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,17,17
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,9,9
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,114,114
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,49,49
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,8,8
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,44,44
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,40,40
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,47,47
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,57,57
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,157,157
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,16,16
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,74,74
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,50,50
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,32,32
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,108,108
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,420,420
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,29,29
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,7,7
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,196,196
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,17,17
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,26,26
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,526,526
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,23,23
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,5,5
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,55,55
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-02-01,26,26
