municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,58,58
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,4,4
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,13,13
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,277,277
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,3,3
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,6,6
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,6,6
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,41,41
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,8,8
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,9,9
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,181,181
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,15,15
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,7,7
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,24,24
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,52,52
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,21,21
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,3,3
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,14,14
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,7,7
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,2,2
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,7,7
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,5,5
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,15,15
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,22,22
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,3,3
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,74,74
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,43,43
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,2,2
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,7,7
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,25,25
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,10,10
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,12,12
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,25,25
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,19,19
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,49,49
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,9,9
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,17,17
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,60,60
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,163,163
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,11,11
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,42,42
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,73,73
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,3,3
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,5,5
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,122,122
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,12,12
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,88,88
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,5,5
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,4,4
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,64,64
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,11,11
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,8,8
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-01-01,6,6
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,27,27
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,35,35
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,17,17
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,12,12
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,9,9
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,10,10
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,23,23
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,8,8
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,26,26
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,20,20
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,57,57
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,14,14
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,6,6
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,6,6
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,37,37
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,12,12
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,6,6
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,18,18
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,27,27
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,10,10
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,16,16
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,29,29
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,12,12
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,18,18
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,9,9
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,8,8
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,21,21
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,45,45
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,14,14
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,9,9
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,52,52
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,28,28
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,12,12
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,32,32
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,10,10
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,17,17
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,22,22
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,65,65
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,43,43
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,274,274
COIPASA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,27,27
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,15,15
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,28,28
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,12,12
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,23,23
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,16,16
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,15,15
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,23,23
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,34,34
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,13,13
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,9,9
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,15,15
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,67,67
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,27,27
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,6,6
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,656,656
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,14,14
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,8,8
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,46,46
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,30,30
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,41,41
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,13,13
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,16,16
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,39,39
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,9,9
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,29,29
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,14,14
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,12,12
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,49,49
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,82,82
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,407,407
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,18,18
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,52,52
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,6,6
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,20,20
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,10,10
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,8,8
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,10,10
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,15,15
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,19,19
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,15,15
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,19,19
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,117,117
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,13,13
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,7,7
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,8,8
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,238,238
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,23,23
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,84,84
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,22,22
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,28,28
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,3,3
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,22,22
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,5,5
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,6,6
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,27,27
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,13,13
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-02-01,11,11
