municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,4,4
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,39,39
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,51,51
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,4,4
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,31,31
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,6,6
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,128,128
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,8,8
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,1,1
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,90,90
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,4,4
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,5,5
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-01-01,3,3
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,41,41
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,19,19
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,22,22
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,17,17
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,11,11
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,10,10
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,19,19
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,8,8
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,21,21
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,17,17
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,20,20
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,7,7
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,23,23
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,8,8
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,14,14
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,29,29
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,13,13
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,82,82
CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,45,45
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,25,25
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,22,22
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,7,7
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,27,27
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,29,29
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,930,930
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,31,31
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,14,14
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,26,26
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,10,10
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,16,16
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,15,15
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,16,16
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,52,52
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,15,15
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,702,702
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,26,26
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,13,13
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,47,47
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,7,7
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,11,11
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,15,15
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,48,48
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
HUACARAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,17,17
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,7,7
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,17,17
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,11,11
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,49,49
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,67,67
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,366,366
LA RIVERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,47,47
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,22,22
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,14,14
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,17,17
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,16,16
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,56,56
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,15,15
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,10,10
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,330,330
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,46,46
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,34,34
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,30,30
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,10,10
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,20,20
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,12,12
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,9,9
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,15,15
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,13,13
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,27,27
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,67,67
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,4,4
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,21,21
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,7,7
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,24,24
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,17,17
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,126,126
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,58,58
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,172,172
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,16,16
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,215,215
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,16,16
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,40,40
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,208,208
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,1,1
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,28,28
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,6,6
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,8,8
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,3,3
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,7,7
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,5,5
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-02-01,2,2
