municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,14,14
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,21,21
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,4,4
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,14,14
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,9,9
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,44,44
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,16,16
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,12,12
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,27,27
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,52,52
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,10,10
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
CATACORA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,48,48
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,6,6
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,35,35
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,3,3
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,21,21
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,14,14
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,5,5
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,26,26
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,35,35
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,638,638
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,45,45
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,9,9
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,9,9
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,11,11
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,51,51
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,24,24
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,25,25
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,3,3
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,11,11
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,69,69
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,20,20
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,4,4
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,23,23
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,10,10
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,600,600
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,14,14
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,24,24
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,19,19
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,21,21
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,9,9
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,4,4
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,81,81
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,11,11
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,20,20
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,4,4
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,22,22
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,35,35
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,6,6
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,15,15
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,39,39
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,52,52
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1069,1069
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,16,16
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,15,15
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,31,31
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,4,4
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,17,17
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,10,10
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,18,18
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,18,18
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,23,23
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,15,15
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,15,15
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,23,23
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,10,10
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,5,5
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,38,38
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,56,56
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,38,38
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,3,3
NAZACARA DE PACAJES,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,25,25
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,11,11
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,304,304
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,16,16
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,10,10
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,3,3
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,38,38
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,3,3
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,13,13
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,18,18
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,4,4
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,28,28
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,7,7
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,18,18
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,8,8
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,16,16
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,9,9
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,16,16
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,1,1
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,2,2
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,264,264
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2009-02-01,9,9
