municipality,group,variable,month,Vaginales,TOTAL
YANACACHI,atencion de partos en servicio,vaginales,2009-11-01,8,8
YAPACANI,atencion de partos en servicio,vaginales,2009-11-01,62,62
YOCALLA,atencion de partos en servicio,vaginales,2009-11-01,4,4
YOTALA,atencion de partos en servicio,vaginales,2009-11-01,15,15
YUNCHARA,atencion de partos en servicio,vaginales,2009-11-01,4,4
ZUDAÑEZ,atencion de partos en servicio,vaginales,2009-11-01,15,15
ACACIO,atencion de partos en servicio,vaginales,2009-12-01,7,7
ACHACACHI,atencion de partos en servicio,vaginales,2009-12-01,29,29
ACHOCALLA,atencion de partos en servicio,vaginales,2009-12-01,4,4
AIQUILE,atencion de partos en servicio,vaginales,2009-12-01,33,33
ALALAY,atencion de partos en servicio,vaginales,2009-12-01,1,1
ALCALA,atencion de partos en servicio,vaginales,2009-12-01,1,1
ANCORAIMES,atencion de partos en servicio,vaginales,2009-12-01,7,7
ANDAMARCA,atencion de partos en servicio,vaginales,2009-12-01,2,2
ANTEQUERA,atencion de partos en servicio,vaginales,2009-12-01,5,5
ANZALDO,atencion de partos en servicio,vaginales,2009-12-01,4,4
APOLO,atencion de partos en servicio,vaginales,2009-12-01,13,13
ARAMPAMPA,atencion de partos en servicio,vaginales,2009-12-01,3,3
ARANI,atencion de partos en servicio,vaginales,2009-12-01,19,19
ARBIETO,atencion de partos en servicio,vaginales,2009-12-01,12,12
ARQUE,atencion de partos en servicio,vaginales,2009-12-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2009-12-01,2,2
ATOCHA,atencion de partos en servicio,vaginales,2009-12-01,3,3
AYATA,atencion de partos en servicio,vaginales,2009-12-01,6,6
AYO AYO,atencion de partos en servicio,vaginales,2009-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2009-12-01,16,16
AZURDUY,atencion de partos en servicio,vaginales,2009-12-01,9,9
BATALLAS,atencion de partos en servicio,vaginales,2009-12-01,6,6
BAURES,atencion de partos en servicio,vaginales,2009-12-01,1,1
BELEN DE ANDAMARCA,atencion de partos en servicio,vaginales,2009-12-01,2,2
BERMEJO,atencion de partos en servicio,vaginales,2009-12-01,36,36
BETANZOS,atencion de partos en servicio,vaginales,2009-12-01,24,24
BOYUIBE,atencion de partos en servicio,vaginales,2009-12-01,3,3
BUENA VISTA,atencion de partos en servicio,vaginales,2009-12-01,11,11
CABEZAS,atencion de partos en servicio,vaginales,2009-12-01,12,12
CAIROMA,atencion de partos en servicio,vaginales,2009-12-01,5,5
"CAIZA ""D""",atencion de partos en servicio,vaginales,2009-12-01,8,8
CAJUATA,atencion de partos en servicio,vaginales,2009-12-01,7,7
CALAMARCA,atencion de partos en servicio,vaginales,2009-12-01,7,7
CAMARGO,atencion de partos en servicio,vaginales,2009-12-01,20,20
CAMIRI,atencion de partos en servicio,vaginales,2009-12-01,43,43
CAPINOTA,atencion de partos en servicio,vaginales,2009-12-01,15,15
CAQUIAVIRI,atencion de partos en servicio,vaginales,2009-12-01,1,1
CARACOLLO,atencion de partos en servicio,vaginales,2009-12-01,15,15
CARANAVI,atencion de partos en servicio,vaginales,2009-12-01,83,83
CARAPARI,atencion de partos en servicio,vaginales,2009-12-01,12,12
CARIPUYO,atencion de partos en servicio,vaginales,2009-12-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2009-12-01,1,1
CHALLAPATA,atencion de partos en servicio,vaginales,2009-12-01,26,26
CHAQUI,atencion de partos en servicio,vaginales,2009-12-01,8,8
CHARAGUA,atencion de partos en servicio,vaginales,2009-12-01,42,42
CHAYANTA,atencion de partos en servicio,vaginales,2009-12-01,12,12
CHIMORE,atencion de partos en servicio,vaginales,2009-12-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2009-12-01,21,21
CHUMA,atencion de partos en servicio,vaginales,2009-12-01,4,4
CLIZA,atencion de partos en servicio,vaginales,2009-12-01,14,14
COBIJA,atencion de partos en servicio,vaginales,2009-12-01,88,88
COCHABAMBA,atencion de partos en servicio,vaginales,2009-12-01,891,891
COIPASA,atencion de partos en servicio,vaginales,2009-12-01,2,2
COLCAPIRHUA,atencion de partos en servicio,vaginales,2009-12-01,48,48
"COLCHA ""K""",atencion de partos en servicio,vaginales,2009-12-01,2,2
COLOMI,atencion de partos en servicio,vaginales,2009-12-01,18,18
COLPA BELGICA,atencion de partos en servicio,vaginales,2009-12-01,3,3
COLQUECHACA,atencion de partos en servicio,vaginales,2009-12-01,20,20
COLQUENCHA,atencion de partos en servicio,vaginales,2009-12-01,2,2
COLQUIRI,atencion de partos en servicio,vaginales,2009-12-01,6,6
COMARAPA,atencion de partos en servicio,vaginales,2009-12-01,9,9
CONCEPCION,atencion de partos en servicio,vaginales,2009-12-01,25,25
COPACABANA,atencion de partos en servicio,vaginales,2009-12-01,10,10
CORIPATA,atencion de partos en servicio,vaginales,2009-12-01,16,16
CORO CORO,atencion de partos en servicio,vaginales,2009-12-01,1,1
COROICO,atencion de partos en servicio,vaginales,2009-12-01,23,23
COTAGAITA,atencion de partos en servicio,vaginales,2009-12-01,13,13
COTOCA,atencion de partos en servicio,vaginales,2009-12-01,55,55
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2009-12-01,19,19
CUEVO,atencion de partos en servicio,vaginales,2009-12-01,2,2
CULPINA,atencion de partos en servicio,vaginales,2009-12-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2009-12-01,1,1
DESAGUADERO,atencion de partos en servicio,vaginales,2009-12-01,4,4
EL ALTO,atencion de partos en servicio,vaginales,2009-12-01,996,996
EL CHORO,atencion de partos en servicio,vaginales,2009-12-01,2,2
EL PUENTE(STC),atencion de partos en servicio,vaginales,2009-12-01,15,15
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2009-12-01,10,10
EL TORNO,atencion de partos en servicio,vaginales,2009-12-01,33,33
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-12-01,21,21
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-12-01,18,18
EUCALIPTUS,atencion de partos en servicio,vaginales,2009-12-01,4,4
EXALTACION,atencion de partos en servicio,vaginales,2009-12-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2009-12-01,9,9
FILADELFIA,atencion de partos en servicio,vaginales,2009-12-01,5,5
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2009-12-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2009-12-01,1,1
GUANAY,atencion de partos en servicio,vaginales,2009-12-01,8,8
GUAQUI,atencion de partos en servicio,vaginales,2009-12-01,5,5
GUAYARAMERIN,atencion de partos en servicio,vaginales,2009-12-01,90,90
GUTIERREZ,atencion de partos en servicio,vaginales,2009-12-01,14,14
HUACARETA,atencion de partos en servicio,vaginales,2009-12-01,13,13
HUANUNI,atencion de partos en servicio,vaginales,2009-12-01,20,20
HUARACAJE,atencion de partos en servicio,vaginales,2009-12-01,5,5
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2009-12-01,3,3
ICHOCA,atencion de partos en servicio,vaginales,2009-12-01,2,2
ICLA,atencion de partos en servicio,vaginales,2009-12-01,2,2
INCAHUASI,atencion de partos en servicio,vaginales,2009-12-01,26,26
INQUISIVI,atencion de partos en servicio,vaginales,2009-12-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2009-12-01,4,4
IXIAMAS,atencion de partos en servicio,vaginales,2009-12-01,12,12
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2009-12-01,6,6
LA ASUNTA,atencion de partos en servicio,vaginales,2009-12-01,26,26
LA GUARDIA,atencion de partos en servicio,vaginales,2009-12-01,40,40
LA PAZ,atencion de partos en servicio,vaginales,2009-12-01,958,958
LAGUNILLAS,atencion de partos en servicio,vaginales,2009-12-01,4,4
LAJA,atencion de partos en servicio,vaginales,2009-12-01,7,7
LAS CARRERAS,atencion de partos en servicio,vaginales,2009-12-01,2,2
LLALLAGUA,atencion de partos en servicio,vaginales,2009-12-01,55,55
LLICA,atencion de partos en servicio,vaginales,2009-12-01,2,2
LORETO,atencion de partos en servicio,vaginales,2009-12-01,2,2
LURIBAY,atencion de partos en servicio,vaginales,2009-12-01,6,6
MACHACAMARCA,atencion de partos en servicio,vaginales,2009-12-01,3,3
MACHARETI,atencion de partos en servicio,vaginales,2009-12-01,4,4
MAGDALENA,atencion de partos en servicio,vaginales,2009-12-01,14,14
MAIRANA,atencion de partos en servicio,vaginales,2009-12-01,12,12
MAPIRI,atencion de partos en servicio,vaginales,2009-12-01,18,18
MECAPACA,atencion de partos en servicio,vaginales,2009-12-01,5,5
MINEROS,atencion de partos en servicio,vaginales,2009-12-01,20,20
MIZQUE,atencion de partos en servicio,vaginales,2009-12-01,23,23
MOCOMOCO,atencion de partos en servicio,vaginales,2009-12-01,5,5
MOJOCOYA,atencion de partos en servicio,vaginales,2009-12-01,7,7
MONTEAGUDO,atencion de partos en servicio,vaginales,2009-12-01,32,32
MONTERO,atencion de partos en servicio,vaginales,2009-12-01,163,163
MOROCHATA,atencion de partos en servicio,vaginales,2009-12-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,vaginales,2009-12-01,3,3
OCURI,atencion de partos en servicio,vaginales,2009-12-01,8,8
OKINAWA,atencion de partos en servicio,vaginales,2009-12-01,12,12
OMEREQUE,atencion de partos en servicio,vaginales,2009-12-01,4,4
ORURO,atencion de partos en servicio,vaginales,2009-12-01,344,344
PADCAYA,atencion de partos en servicio,vaginales,2009-12-01,7,7
PADILLA,atencion de partos en servicio,vaginales,2009-12-01,13,13
PAILON,atencion de partos en servicio,vaginales,2009-12-01,22,22
PALCA,atencion de partos en servicio,vaginales,2009-12-01,3,3
PALOS BLANCOS,atencion de partos en servicio,vaginales,2009-12-01,30,30
PAMPA AULLAGAS,atencion de partos en servicio,vaginales,2009-12-01,4,4
PAMPA GRANDE,atencion de partos en servicio,vaginales,2009-12-01,4,4
PAPEL PAMPA,atencion de partos en servicio,vaginales,2009-12-01,6,6
PATACAMAYA,atencion de partos en servicio,vaginales,2009-12-01,23,23
PAZÑA,atencion de partos en servicio,vaginales,2009-12-01,3,3
POCOATA,atencion de partos en servicio,vaginales,2009-12-01,3,3
POCONA,atencion de partos en servicio,vaginales,2009-12-01,9,9
POJO (CBBA),atencion de partos en servicio,vaginales,2009-12-01,20,20
POOPO,atencion de partos en servicio,vaginales,2009-12-01,1,1
PORCO,atencion de partos en servicio,vaginales,2009-12-01,13,13
POROMA,atencion de partos en servicio,vaginales,2009-12-01,14,14
PORONGO,atencion de partos en servicio,vaginales,2009-12-01,4,4
PORTACHUELO,atencion de partos en servicio,vaginales,2009-12-01,17,17
PORVENIR,atencion de partos en servicio,vaginales,2009-12-01,1,1
POTOSI,atencion de partos en servicio,vaginales,2009-12-01,308,308
PUCARA,atencion de partos en servicio,vaginales,2009-12-01,1,1
PUCARANI,atencion de partos en servicio,vaginales,2009-12-01,2,2
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2009-12-01,12,12
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2009-12-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2009-12-01,1,1
PUERTO PEREZ,atencion de partos en servicio,vaginales,2009-12-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2009-12-01,17,17
PUERTO RICO,atencion de partos en servicio,vaginales,2009-12-01,6,6
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2009-12-01,28,28
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2009-12-01,65,65
PUNA,atencion de partos en servicio,vaginales,2009-12-01,26,26
PUNATA,atencion de partos en servicio,vaginales,2009-12-01,42,42
QUILLACOLLO,atencion de partos en servicio,vaginales,2009-12-01,90,90
QUIME,atencion de partos en servicio,vaginales,2009-12-01,5,5
RAVELO,atencion de partos en servicio,vaginales,2009-12-01,8,8
REYES,atencion de partos en servicio,vaginales,2009-12-01,18,18
RIBERALTA,atencion de partos en servicio,vaginales,2009-12-01,180,180
ROBORE,atencion de partos en servicio,vaginales,2009-12-01,12,12
RURRENABAQUE,atencion de partos en servicio,vaginales,2009-12-01,19,19
SABAYA,atencion de partos en servicio,vaginales,2009-12-01,2,2
SACABA,atencion de partos en servicio,vaginales,2009-12-01,145,145
SACABAMBA,atencion de partos en servicio,vaginales,2009-12-01,1,1
SACACA,atencion de partos en servicio,vaginales,2009-12-01,11,11
SAIPINA,atencion de partos en servicio,vaginales,2009-12-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2009-12-01,10,10
SAMAIPATA,atencion de partos en servicio,vaginales,2009-12-01,6,6
SAN ANDRES,atencion de partos en servicio,vaginales,2009-12-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2009-12-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2009-12-01,7,7
SAN BENITO,atencion de partos en servicio,vaginales,2009-12-01,7,7
SAN BORJA,atencion de partos en servicio,vaginales,2009-12-01,52,52
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2009-12-01,8,8
SAN CARLOS,atencion de partos en servicio,vaginales,2009-12-01,23,23
SAN IGNACIO,atencion de partos en servicio,vaginales,2009-12-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2009-12-01,64,64
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2009-12-01,16,16
SAN JOAQUIN,atencion de partos en servicio,vaginales,2009-12-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2009-12-01,26,26
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2009-12-01,12,12
SAN JULIAN,atencion de partos en servicio,vaginales,2009-12-01,58,58
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2009-12-01,1,1
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2009-12-01,12,12
SAN LUCAS,atencion de partos en servicio,vaginales,2009-12-01,34,34
SAN MATIAS,atencion de partos en servicio,vaginales,2009-12-01,10,10
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2009-12-01,18,18
SAN PABLO DE LIPEZ,atencion de partos en servicio,vaginales,2009-12-01,1,1
SAN PEDRO,atencion de partos en servicio,vaginales,2009-12-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2009-12-01,4,4
SAN PEDRO DE TIQUINA,atencion de partos en servicio,vaginales,2009-12-01,4,4
SAN RAFAEL,atencion de partos en servicio,vaginales,2009-12-01,11,11
SAN RAMON,atencion de partos en servicio,vaginales,2009-12-01,7,7
SAN RAMON,atencion de partos en servicio,vaginales,2009-12-01,20,20
SANTA ANA,atencion de partos en servicio,vaginales,2009-12-01,21,21
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2009-12-01,1311,1311
SANTA ROSA,atencion de partos en servicio,vaginales,2009-12-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2009-12-01,10,10
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2009-12-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2009-12-01,9,9
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2009-12-01,2,2
SANTIVAÑES,atencion de partos en servicio,vaginales,2009-12-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2009-12-01,3,3
SENA,atencion de partos en servicio,vaginales,2009-12-01,8,8
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2009-12-01,14,14
SIPE SIPE,atencion de partos en servicio,vaginales,2009-12-01,26,26
SOPACHUY,atencion de partos en servicio,vaginales,2009-12-01,6,6
SORACACHI,atencion de partos en servicio,vaginales,2009-12-01,3,3
SORATA,atencion de partos en servicio,vaginales,2009-12-01,11,11
SUCRE,atencion de partos en servicio,vaginales,2009-12-01,357,357
TACACOMA,atencion de partos en servicio,vaginales,2009-12-01,2,2
TACOPAYA,atencion de partos en servicio,vaginales,2009-12-01,2,2
TAPACARI,atencion de partos en servicio,vaginales,2009-12-01,12,12
TARABUCO,atencion de partos en servicio,vaginales,2009-12-01,29,29
TARACO,atencion de partos en servicio,vaginales,2009-12-01,4,4
TARATA,atencion de partos en servicio,vaginales,2009-12-01,5,5
TARIJA,atencion de partos en servicio,vaginales,2009-12-01,259,259
TARVITA,atencion de partos en servicio,vaginales,2009-12-01,20,20
TEOPONTE,atencion de partos en servicio,vaginales,2009-12-01,10,10
TIAWANACU,atencion de partos en servicio,vaginales,2009-12-01,7,7
TINGUIPAYA,atencion de partos en servicio,vaginales,2009-12-01,1,1
TIPUANI,atencion de partos en servicio,vaginales,2009-12-01,18,18
TIQUIPAYA,atencion de partos en servicio,vaginales,2009-12-01,38,38
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2009-12-01,55,55
TOCO,atencion de partos en servicio,vaginales,2009-12-01,2,2
TOLATA,atencion de partos en servicio,vaginales,2009-12-01,2,2
TOLEDO,atencion de partos en servicio,vaginales,2009-12-01,3,3
TOMAVE,atencion de partos en servicio,vaginales,2009-12-01,4,4
TOMINA,atencion de partos en servicio,vaginales,2009-12-01,6,6
TORO TORO,atencion de partos en servicio,vaginales,2009-12-01,3,3
TOTORA(CBBA),atencion de partos en servicio,vaginales,2009-12-01,19,19
TOTORA(ORR),atencion de partos en servicio,vaginales,2009-12-01,5,5
TRINIDAD,atencion de partos en servicio,vaginales,2009-12-01,143,143
TUPIZA,atencion de partos en servicio,vaginales,2009-12-01,58,58
TURCO,atencion de partos en servicio,vaginales,2009-12-01,5,5
UMALA,atencion de partos en servicio,vaginales,2009-12-01,3,3
UNCIA,atencion de partos en servicio,vaginales,2009-12-01,23,23
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2009-12-01,11,11
URUBICHA,atencion de partos en servicio,vaginales,2009-12-01,4,4
UYUNI,atencion de partos en servicio,vaginales,2009-12-01,18,18
VACAS,atencion de partos en servicio,vaginales,2009-12-01,7,7
VALLEGRANDE,atencion de partos en servicio,vaginales,2009-12-01,13,13
VIACHA,atencion de partos en servicio,vaginales,2009-12-01,33,33
VILA VILA,atencion de partos en servicio,vaginales,2009-12-01,2,2
VILLA MONTES,atencion de partos en servicio,vaginales,2009-12-01,40,40
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,vaginales,2009-12-01,1,1
VILLA RIVERO,atencion de partos en servicio,vaginales,2009-12-01,4,4
VILLA SERRANO,atencion de partos en servicio,vaginales,2009-12-01,7,7
VILLA TUNARI,atencion de partos en servicio,vaginales,2009-12-01,83,83
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2009-12-01,5,5
VILLAZON,atencion de partos en servicio,vaginales,2009-12-01,59,59
VINTO,atencion de partos en servicio,vaginales,2009-12-01,36,36
VITICHI,atencion de partos en servicio,vaginales,2009-12-01,8,8
WARNES,atencion de partos en servicio,vaginales,2009-12-01,74,74
YACUIBA,atencion de partos en servicio,vaginales,2009-12-01,115,115
YAMPARAEZ,atencion de partos en servicio,vaginales,2009-12-01,8,8
YANACACHI,atencion de partos en servicio,vaginales,2009-12-01,4,4
YAPACANI,atencion de partos en servicio,vaginales,2009-12-01,52,52
YOCALLA,atencion de partos en servicio,vaginales,2009-12-01,4,4
YOTALA,atencion de partos en servicio,vaginales,2009-12-01,6,6
YUNCHARA,atencion de partos en servicio,vaginales,2009-12-01,1,1
