municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,78,78
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,34,34
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,45,45
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,8,8
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,10,10
BELEN DE URMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,49,49
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,25,25
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,20,20
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,6,6
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,12,12
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,13,13
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,15,15
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,61,61
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,4,4
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,39,39
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,8,8
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,31,31
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,99,99
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,885,885
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,35,35
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,21,21
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,30,30
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,19,19
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,60,60
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,19,19
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1027,1027
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,80,80
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,18,18
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,82,82
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,4,4
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,35,35
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,63,63
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,981,981
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,4,4
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,60,60
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,5,5
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,16,16
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,12,12
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,14,14
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,32,32
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,21,21
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1,1
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,492,492
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,26,26
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,32,32
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,36,36
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,9,9
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,5,5
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,18,18
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,256,256
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,17,17
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,31,31
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,114,114
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1,1
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,68,68
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,163,163
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,13,13
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,11,11
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,263,263
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,22,22
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,44,44
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,251,251
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1,1
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,5,5
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,48,48
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,3,3
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,21,21
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,62,62
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,25,25
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,31,31
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,57,57
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,10,10
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,30,30
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,12,12
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,9,9
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,1481,1481
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,11,11
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,41,41
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,353,353
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,11,11
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,352,352
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,58,58
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,8,8
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,32,32
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,229,229
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,55,55
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,13,13
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,8,8
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,30,30
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,27,27
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,27,27
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,50,50
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,65,65
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,49,49
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,41,41
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,5,5
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,30,30
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,18,18
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-10-01,87,87
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,32,32
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,33,33
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,61,61
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,18,18
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,4,4
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,36,36
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,23,23
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,21,21
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,27,27
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,17,17
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,26,26
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,9,9
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,87,87
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,37,37
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,7,7
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,6,6
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,38,38
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,105,105
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,873,873
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,50,50
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,41,41
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,30,30
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,28,28
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,8,8
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,66,66
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,29,29
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1279,1279
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,73,73
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,15,15
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,9,9
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,6,6
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,59,59
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,29,29
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,6,6
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,94,94
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1065,1065
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,2,2
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,52,52
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,4,4
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,18,18
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,11,11
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,18,18
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,50,50
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,31,31
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,513,513
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,20,20
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,30,30
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,36,36
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,15,15
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,25,25
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,323,323
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,13,13
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,24,24
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,91,91
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,74,74
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,189,189
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,10,10
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,13,13
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,241,241
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,27,27
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,35,35
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,247,247
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,2,2
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,9,9
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,38,38
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,61,61
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,27,27
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,7,7
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,2,2
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,54,54
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,28,28
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,23,23
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,9,9
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1178,1178
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,4,4
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,47,47
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,255,255
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,12,12
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,310,310
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,65,65
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,12,12
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,21,21
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,249,249
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,59,59
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,8,8
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,45,45
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,19,19
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,53,53
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,57,57
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,53,53
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,45,45
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,42,42
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,5,5
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,17,17
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-11-01,78,78
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,34,34
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,21,21
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,44,44
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,19,19
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,3,3
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,14,14
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,24,24
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,5,5
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,14,14
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,8,8
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,9,9
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,11,11
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,9,9
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,62,62
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,47,47
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,4,4
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,21,21
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,97,97
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,711,711
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-12-01,41,41
