,group,variable,month,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
VILA VILA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,8,12,95,98,103,110,213
VILLA CHARCAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,8,10,204,213,212,223,435
VILLA MONTES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,14,15,193,144,207,159,366
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,7,13,37,42,44,55,99
VILLA RIVERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,15,21,15,22,30,43,73
VILLA SERRANO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,10,3,156,165,166,168,334
VILLA TUNARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,239,191,429,404,668,595,1263
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,0,4,158,153,158,157,315
VILLAZON,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,24,29,247,228,271,257,528
VINTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,64,51,31,34,95,85,180
VITICHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,17,18,103,109,120,127,247
WALDO BALLIVIAN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,4,6,10,13,14,19,33
WARNES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,111,110,154,151,265,261,526
YACO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,24,34,68,56,92,90,182
YACUIBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,82,78,361,266,443,344,787
YAMPARAEZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,1,1,171,173,172,174,346
YANACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,7,6,25,47,32,53,85
YAPACANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,0,2,270,226,270,228,498
YOCALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,9,7,65,47,74,54,128
YOTALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,3,4,151,151,154,155,309
YUNCHARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,8,4,104,86,112,90,202
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,0,0,1,3,1,3,4
ZUDAÑEZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-08-01,1,2,161,148,162,150,312
ACACIO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,4,60,87,63,91,154
ACHACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,39,27,121,122,160,149,309
ACHOCALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,8,42,52,47,60,107
AIQUILE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,50,53,247,240,297,293,590
ALALAY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,3,29,26,34,29,63
ALCALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,11,9,56,68,67,77,144
ALTO BENI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,44,41,44,41,85
ANCORAIMES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,2,63,57,68,59,127
ANDAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,2,66,67,69,69,138
ANTEQUERA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,5,32,22,35,27,62
ANZALDO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,11,15,53,81,64,96,160
APOLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,29,35,81,92,110,127,237
ARAMPAMPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,5,45,52,48,57,105
ARANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,6,6,32,64,38,70,108
ARBIETO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,166,149,166,149,315
ARQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,1,113,116,114,117,231
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,10,12,10,12,22
ATOCHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,6,110,129,115,135,250
AUCAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,6,2,9,11,15,13,28
AYATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,1,45,71,46,72,118
AYO AYO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,4,19,14,22,18,40
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,7,7,190,165,197,172,369
AZURDUY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,31,25,254,251,285,276,561
BATALLAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,5,40,58,45,63,108
BAURES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,1,42,34,42,35,77
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,1,11,18,12,19,31
BELEN DE URMIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,2,2,10,10,12,12,24
BELLA FLOR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,22,10,22,31,44,41,85
BERMEJO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,46,43,69,59,115,102,217
BETANZOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,41,41,400,366,441,407,848
BOLIVAR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,6,11,113,84,119,95,214
BOLPEBRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,0,8,14,9,14,23
BOYUIBE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,2,1,40,45,42,46,88
BUENA VISTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,10,17,79,91,89,108,197
CABEZAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,7,8,109,89,116,97,213
CAIROMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,15,94,65,99,80,179
"CAIZA ""D""",control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,8,9,59,72,67,81,148
CAJUATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,2,31,51,36,53,89
CALACOTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,2,3,34,27,36,30,66
CALAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,8,78,87,79,95,174
CAMARGO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,8,10,195,217,203,227,430
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,2,1,61,57,63,58,121
CAMIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,133,138,207,189,340,327,667
CAPINOTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,18,17,130,117,148,134,282
CAQUIAVIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,2,54,54,55,56,111
CARACOLLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,32,40,107,123,139,163,302
CARANAVI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,56,73,163,196,219,269,488
CARAPARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,5,139,133,144,138,282
CARIPUYO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,10,4,156,145,166,149,315
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,4,2,19,17,23,19,42
CATACORA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,4,2,8,16,12,18,30
CHACARILLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,2,10,2,10,12
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,18,20,189,166,207,186,393
CHAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,4,58,43,61,47,108
CHARAGUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,22,24,185,185,207,209,416
CHARAÑA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,13,17,4,2,17,19,36
CHAYANTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,9,11,126,143,135,154,289
CHIMORE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,42,39,104,106,146,145,291
CHIPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,13,17,13,17,30
CHOQUE COTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,11,5,11,5,16
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,5,66,50,69,55,124
CHUMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,1,53,60,54,61,115
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,9,7,43,48,52,55,107
CKOCHAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,18,22,116,121,134,143,277
CLIZA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,26,17,63,66,89,83,172
COBIJA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,56,62,275,266,331,328,659
COCAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,44,42,126,146,170,188,358
COCHABAMBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,623,634,1428,1272,2051,1906,3957
COIPASA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,1,3,4,3,5,8
COLCAPIRHUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,123,99,220,191,343,290,633
"COLCHA ""K""",control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,10,5,63,60,73,65,138
COLLANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,2,5,16,5,18,23
COLOMI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,8,9,71,94,79,103,182
COLPA BELGICA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,6,4,18,20,24,24,48
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,34,27,148,151,182,178,360
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,5,60,55,65,60,125
COLQUIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,26,17,91,90,117,107,224
COMANCHE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,18,14,18,14,32
COMARAPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,0,94,99,97,99,196
COMBAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,32,32,32,32,64
CONCEPCION,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,30,36,33,49,63,85,148
COPACABANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,9,2,48,43,57,45,102
CORIPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,12,7,79,88,91,95,186
CORO CORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,4,1,48,52,52,53,105
COROICO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,30,26,51,70,81,96,177
CORQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,14,4,62,79,76,83,159
COTAGAITA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,16,25,246,249,262,274,536
COTOCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,54,53,206,221,260,274,534
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,16,18,116,127,132,145,277
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,4,0,5,4,9,4,13
CUEVO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,3,0,60,70,63,70,133
CULPINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,21,18,210,251,231,269,500
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,4,1,37,33,41,34,75
CURVA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,14,5,14,5,19
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,5,25,24,25,29,54
EL ALTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,827,735,2180,2161,3007,2896,5903
EL CHORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,4,1,46,31,50,32,82
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,4,117,113,117,117,234
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,2,107,128,107,130,237
EL TORNO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,43,55,160,153,203,208,411
EL VILLAR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,4,5,99,89,103,94,197
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,22,14,178,167,200,181,381
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,119,106,143,132,262,238,500
ESCARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,1,0,0,1,1,1,2
ESCOMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,2,3,10,16,12,19,31
ESMERALDA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,1,0,1,0,1
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,5,3,74,79,79,82,161
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,3,14,14,14,17,31
EXALTACION,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,18,17,18,17,35
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,41,35,63,67,104,102,206
FILADELFIA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,7,3,39,47,46,50,96
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,44,36,86,86,130,122,252
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,7,6,33,22,40,28,68
GUANAY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,16,5,88,169,104,174,278
GUAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,8,6,24,22,32,28,60
GUAYARAMERIN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,2,2,181,191,183,193,376
GUTIERREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,9,12,170,185,179,197,376
HUACARETA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,13,17,95,115,108,132,240
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,2,4,55,65,57,69,126
HUACHACALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,13,10,13,10,23
HUANUNI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,16,17,73,65,89,82,171
HUARACAJE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-09-01,0,0,15,18,15,18,33
