municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,11,11
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,19,19
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,11,11
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,17,17
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,1500,1500
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,15,15
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,5,5
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,5,5
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,1,1
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,5,5
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,4,4
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,6,6
SENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,24,24
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,47,47
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,20,20
SICAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,7,7
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,85,85
SOPACHUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,7,7
SORACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,15,15
SORATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,22,22
SUCRE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,408,408
TACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,2,2
TACACOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,10,10
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,12,12
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,9,9
TAHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,3,3
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,25,25
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,15,15
TARACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,6,6
TARATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,8,8
TARIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,188,188
TARVITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,9,9
TEOPONTE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,11,11
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,21,21
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,19,19
TIPUANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,12,12
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,60,60
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,17,17
TITO YUPANQUI (PARQUIPUJIO),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,3,3
TOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,8,8
TOLATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,7,7
TOLEDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,4,4
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,8,8
TOMINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,9,9
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,10,10
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,24,24
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,7,7
TRIGAL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,2,2
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,79,79
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,51,51
TURCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,5,5
UMALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,8,8
UNCIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,10,10
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,20,20
URUBICHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,9,9
UYUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,26,26
VACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,15,15
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,19,19
VIACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,126,126
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,5,5
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,16,16
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,76,76
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,14,14
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,8,8
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,152,152
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,6,6
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,61,61
VINTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,80,80
VITICHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,11,11
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,3,3
WARNES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,227,227
YACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,12,12
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,132,132
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,6,6
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,2,2
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,88,88
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,5,5
YOTALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,8,8
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,5,5
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-01-01,3,3
ACACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,26,26
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,32,32
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,26,26
ALALAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
ALCALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,6,6
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,10,10
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,14,14
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,5,5
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,3,3
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,6,6
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,19,19
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,6,6
ARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,17,17
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,29,29
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,15,15
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,85,85
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,15,15
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,9,9
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,9,9
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,39,39
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,11,11
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,34,34
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,1,1
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,5,5
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,45,45
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,28,28
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,3,3
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,10,10
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,16,16
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,30,30
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,15,15
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,18,18
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,11,11
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,3,3
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,12,12
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,5,5
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,1,1
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,30,30
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,26,26
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,11,11
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,28,28
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,51,51
CARANGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,11,11
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,13,13
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,49,49
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,17,17
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,53,53
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,12,12
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,44,44
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
CHOQUE COTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,1,1
CHUA COCANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,20,20
CHUMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,16,16
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,17,17
CLIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,25,25
COBIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,98,98
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,32,32
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,485,485
COIPASA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,1,1
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,48,48
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,23,23
COLLANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,1,1
COLOMI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,37,37
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,3,3
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,22,22
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,12,12
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,18,18
COMANCHE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,3,3
COMARAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,13,13
COMBAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,3,3
CONCEPCION,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,2,2
COPACABANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,12,12
CORIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,10,10
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,11,11
COROICO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-02-01,9,9
