municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,3,3
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,8,8
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,18,18
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,4,4
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,4,4
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,42,42
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,5,5
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,11,11
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,57,57
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,8,8
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,11,11
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,67,67
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,2,2
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,14,14
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,129,129
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,5,5
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,61,61
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,35,35
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,7,7
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,90,90
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,11,11
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,171,171
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,3,3
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,2,2
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,85,85
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,4,4
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,8,8
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,4,4
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-01-01,12,12
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,53,53
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,14,14
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,30,30
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,9,9
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,12,12
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,15,15
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,9,9
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,17,17
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,39,39
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,8,8
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,28,28
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,10,10
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,16,16
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,53,53
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,33,33
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,10,10
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,8,8
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,9,9
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,44,44
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,20,20
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,14,14
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,12,12
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,20,20
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,72,72
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,12,12
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,15,15
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,71,71
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,59,59
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,45,45
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,10,10
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,25,25
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,19,19
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,12,12
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,25,25
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,110,110
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,22,22
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,474,474
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,24,24
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,10,10
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,24,24
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,51,51
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,8,8
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,11,11
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,19,19
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,56,56
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,13,13
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,18,18
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,10,10
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,83,83
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,22,22
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1244,1244
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,96,96
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,11,11
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,28,28
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,16,16
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,11,11
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,17,17
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,120,120
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,11,11
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,23,23
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,14,14
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,18,18
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,4,4
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,54,54
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,48,48
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1020,1020
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,18,18
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,62,62
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,8,8
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,13,13
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,20,20
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,13,13
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,17,17
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,13,13
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,21,21
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,15,15
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,47,47
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,104,104
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,12,12
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,17,17
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,9,9
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,469,469
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,15,15
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,14,14
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,25,25
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,20,20
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,32,32
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,3,3
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,40,40
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,9,9
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,29,29
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,11,11
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,15,15
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,8,8
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,10,10
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,2,2
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,28,28
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,393,393
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,5,5
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,38,38
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,9,9
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,7,7
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,6,6
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,20,20
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-02-01,11,11
