,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,5,2,2,4,7,6,13
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,48,39,0,1,48,40,88
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2019-08-01,43,32,2,0,45,32,77
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2019-08-01,40,40,1,3,41,43,84
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,200,192,46,34,246,226,472
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,93,91,0,0,93,91,184
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,323,355,48,76,371,431,802
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2019-08-01,65,47,11,11,76,58,134
GUANAY,consulta externa,ninos  de 1 a 4 anos,2019-08-01,172,176,38,47,210,223,433
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,10,17,0,1,10,18,28
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2019-08-01,534,480,19,31,553,511,1064
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,311,309,26,26,337,335,672
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,120,141,16,8,136,149,285
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,36,46,8,5,44,51,95
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,11,11,0,0,11,11,22
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,268,196,60,39,328,235,563
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,41,65,1,0,42,65,107
HUARINA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,30,13,30,27,60,40,100
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,9,3,25,11,34,14,48
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,33,25,6,6,39,31,70
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,21,32,0,1,21,33,54
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,45,43,1,1,46,44,90
ICLA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,174,166,18,15,192,181,373
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,187,180,1,1,188,181,369
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,62,40,0,0,62,40,102
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,91,113,2,1,93,114,207
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,227,196,15,13,242,209,451
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,249,219,1,2,250,221,471
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,87,85,43,58,130,143,273
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,472,444,14,9,486,453,939
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1722,1507,261,249,1983,1756,3739
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,6105,5382,1930,1773,8035,7155,15190
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,6,1,1,1,7,2,9
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,172,189,14,13,186,202,388
LAJA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,94,85,10,25,104,110,214
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,32,36,0,0,32,36,68
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,39,25,0,1,39,26,65
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,475,416,7,15,482,431,913
LLICA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,18,15,0,0,18,15,33
LORETO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,51,40,0,1,51,41,92
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2019-08-01,89,72,4,1,93,73,166
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,30,35,2,0,32,35,67
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,88,109,5,4,93,113,206
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,141,122,6,7,147,129,276
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,94,71,20,9,114,80,194
MALLA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,17,15,0,0,17,15,32
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,165,168,42,30,207,198,405
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,110,80,4,4,114,84,198
MINEROS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,256,257,29,24,285,281,566
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,304,271,26,23,330,294,624
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,68,70,7,4,75,74,149
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,8,5,2,2,10,7,17
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,56,81,14,13,70,94,164
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,373,332,123,97,496,429,925
MONTERO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1951,1809,568,496,2519,2305,4824
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,35,30,5,1,40,31,71
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,96,95,4,1,100,96,196
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,32,34,0,0,32,34,66
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,6,10,8,10,14,20,34
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,40,22,0,0,40,22,62
OCURI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,176,188,1,2,177,190,367
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,173,175,38,48,211,223,434
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,111,85,4,2,115,87,202
ORURO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,2732,2624,608,537,3340,3161,6501
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,321,328,10,24,331,352,683
PADILLA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,156,152,4,19,160,171,331
PAILON,consulta externa,ninos  de 1 a 4 anos,2019-08-01,411,378,31,44,442,422,864
PALCA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,115,119,7,6,122,125,247
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,548,508,23,44,571,552,1123
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,29,20,2,2,31,22,53
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,63,60,9,2,72,62,134
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,56,50,3,1,59,51,110
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,32,36,7,12,39,48,87
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,161,118,3,2,164,120,284
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,40,61,0,0,40,61,101
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,67,88,32,57,99,145,244
POCOATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,148,130,1,0,149,130,279
POCONA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,148,116,4,3,152,119,271
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,121,104,14,4,135,108,243
POOPO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,61,46,1,2,62,48,110
PORCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,113,105,3,4,116,109,225
POROMA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,255,228,0,1,255,229,484
PORONGO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,222,182,13,7,235,189,424
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,166,155,0,1,166,156,322
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2019-08-01,83,82,13,22,96,104,200
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,14,7,1,0,15,7,22
POTOSI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,2481,2082,211,184,2692,2266,4958
PRESTO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,71,89,1,0,72,89,161
PUCARA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,21,20,5,4,26,24,50
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,144,132,9,5,153,137,290
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,46,53,13,7,59,60,119
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,53,51,13,12,66,63,129
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,160,156,27,42,187,198,385
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,13,26,0,0,13,26,39
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,72,75,22,22,94,97,191
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,123,129,4,7,127,136,263
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,12,12,0,0,12,12,24
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,147,125,30,29,177,154,331
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1255,1048,86,67,1341,1115,2456
PUNA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,159,149,3,2,162,151,313
PUNATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,374,272,73,52,447,324,771
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,31,27,3,6,34,33,67
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1358,1340,421,318,1779,1658,3437
QUIME,consulta externa,ninos  de 1 a 4 anos,2019-08-01,60,56,0,0,60,56,116
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,9,7,1,0,10,7,17
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,79,88,0,0,79,88,167
RAVELO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,174,117,13,5,187,122,309
REYES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,253,226,2,7,255,233,488
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,870,848,119,80,989,928,1917
ROBORE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,402,318,15,5,417,323,740
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,294,282,20,20,314,302,616
SABAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,37,42,8,1,45,43,88
SACABA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1596,1539,345,343,1941,1882,3823
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,53,53,9,6,62,59,121
SACACA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,238,244,5,4,243,248,491
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,79,40,23,10,102,50,152
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,85,92,4,1,89,93,182
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,91,80,59,73,150,153,303
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2019-08-01,25,19,1,0,26,19,45
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,193,193,9,3,202,196,398
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,31,25,3,1,34,26,60
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,19,27,0,0,19,27,46
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,107,102,1,2,108,104,212
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,125,118,16,10,141,128,269
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,768,697,38,48,806,745,1551
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,116,110,11,7,127,117,244
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,198,232,21,18,219,250,469
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,366,367,85,68,451,435,886
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,852,743,28,29,880,772,1652
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2019-08-01,43,52,2,0,45,52,97
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2019-08-01,115,110,2,3,117,113,230
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2019-08-01,41,36,0,3,41,39,80
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,188,173,12,6,200,179,379
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,155,141,13,11,168,152,320
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2019-08-01,660,552,91,90,751,642,1393
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2019-08-01,188,182,5,2,193,184,377
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,317,259,6,5,323,264,587
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,504,444,26,16,530,460,990
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,159,138,6,5,165,143,308
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,119,102,6,10,125,112,237
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,58,41,0,0,58,41,99
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,461,378,30,28,491,406,897
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,339,317,8,9,347,326,673
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,70,52,0,2,70,54,124
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,13,8,0,0,13,8,21
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,35,15,11,14,46,29,75
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2019-08-01,75,49,3,0,78,49,127
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2019-08-01,92,110,63,69,155,179,334
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,64,67,0,0,64,67,131
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,82,88,9,4,91,92,183
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,121,131,76,119,197,250,447
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,11046,10342,2182,2158,13228,12500,25728
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,166,154,8,7,174,161,335
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,294,298,9,4,303,302,605
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,22,11,4,2,26,13,39
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,93,90,15,8,108,98,206
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,12,9,0,0,12,9,21
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,15,14,0,1,15,15,30
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,59,69,5,1,64,70,134
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,25,25,2,5,27,30,57
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,82,87,2,2,84,89,173
SENA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,128,118,2,1,130,119,249
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,531,435,20,15,551,450,1001
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,154,132,7,2,161,134,295
SICAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,51,47,2,3,53,50,103
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,464,481,105,102,569,583,1152
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2019-08-01,136,141,4,14,140,155,295
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,77,86,3,1,80,87,167
SORATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,223,156,43,34,266,190,456
SUCRE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,3313,2884,553,475,3866,3359,7225
TACACHI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,14,15,0,0,14,15,29
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,113,113,23,21,136,134,270
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,113,70,1,0,114,70,184
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,87,73,7,3,94,76,170
TAHUA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,13,5,0,0,13,5,18
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,234,239,8,12,242,251,493
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,110,103,2,4,112,107,219
TARACO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,14,9,3,2,17,11,28
TARATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,61,75,5,9,66,84,150
TARIJA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,2357,1862,367,341,2724,2203,4927
TARVITA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,359,388,7,4,366,392,758
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,203,180,15,12,218,192,410
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2019-08-01,45,35,16,9,61,44,105
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,135,174,0,4,135,178,313
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,135,115,7,3,142,118,260
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,721,721,61,65,782,786,1568
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,160,133,68,42,228,175,403
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2019-08-01,6,15,0,2,6,17,23
TOCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,41,34,55,43,96,77,173
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,2,5,0,1,2,6,8
TOLATA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,86,74,32,28,118,102,220
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,43,40,0,1,43,41,84
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,108,122,1,0,109,122,231
TOMINA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,170,134,4,2,174,136,310
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,105,82,2,1,107,83,190
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,157,118,5,2,162,120,282
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2019-08-01,62,56,5,1,67,57,124
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2019-08-01,10,15,1,0,11,15,26
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2019-08-01,995,778,168,127,1163,905,2068
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,502,506,48,39,550,545,1095
TURCO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,38,23,5,4,43,27,70
UMALA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,41,49,0,1,41,50,91
UNCIA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,239,207,3,10,242,217,459
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2019-08-01,218,201,25,34,243,235,478
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,90,76,5,9,95,85,180
UYUNI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,219,190,31,42,250,232,482
VACAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,136,98,37,29,173,127,300
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2019-08-01,132,130,75,51,207,181,388
VIACHA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,643,599,134,96,777,695,1472
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,46,46,2,4,48,50,98
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2019-08-01,200,177,4,5,204,182,386
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,754,675,15,22,769,697,1466
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,80,68,2,8,82,76,158
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,112,92,14,10,126,102,228
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,199,224,7,1,206,225,431
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1604,1483,132,134,1736,1617,3353
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2019-08-01,131,76,13,9,144,85,229
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2019-08-01,392,386,36,26,428,412,840
VINTO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,557,582,124,99,681,681,1362
VITICHI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,99,69,0,0,99,69,168
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2019-08-01,11,4,0,0,11,4,15
WARNES,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1394,1289,226,216,1620,1505,3125
YACO,consulta externa,ninos  de 1 a 4 anos,2019-08-01,72,78,11,15,83,93,176
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1606,1629,283,276,1889,1905,3794
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,66,63,3,0,69,63,132
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,68,62,1,0,69,62,131
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1180,708,73,54,1253,762,2015
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,82,57,0,0,82,57,139
YOTALA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,71,92,71,70,142,162,304
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2019-08-01,147,136,1,1,148,137,285
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2019-08-01,1,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2019-08-01,85,90,10,8,95,98,193
ACACIO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,62,37,0,2,62,39,101
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,180,162,35,40,215,202,417
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,143,109,15,6,158,115,273
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,223,231,40,30,263,261,524
ALALAY,consulta externa,ninos  de 1 a 4 anos,2019-09-01,8,11,1,3,9,14,23
ALCALA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,49,31,3,1,52,32,84
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,149,172,4,1,153,173,326
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2019-09-01,27,31,2,2,29,33,62
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,34,39,1,2,35,41,76
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,22,17,3,4,25,21,46
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,49,51,12,17,61,68,129
APOLO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,193,229,92,98,285,327,612
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,22,35,0,1,22,36,58
ARANI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,67,50,1,2,68,52,120
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,209,159,53,52,262,211,473
ARQUE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,93,97,4,2,97,99,196
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,387,346,25,7,412,353,765
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,182,153,20,12,202,165,367
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,34,40,0,1,34,41,75
AYATA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,54,51,3,0,57,51,108
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,59,49,10,12,69,61,130
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2019-09-01,265,273,23,11,288,284,572
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2019-09-01,189,171,1,0,190,171,361
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,23,31,48,55,71,86,157
BAURES,consulta externa,ninos  de 1 a 4 anos,2019-09-01,92,82,4,4,96,86,182
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,11,13,2,0,13,13,26
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2019-09-01,17,18,0,0,17,18,35
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2019-09-01,49,39,22,16,71,55,126
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2019-09-01,848,816,49,43,897,859,1756
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,179,182,3,1,182,183,365
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2019-09-01,38,40,1,2,39,42,81
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,16,15,0,2,16,17,33
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2019-09-01,97,85,7,2,104,87,191
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,245,185,33,50,278,235,513
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2019-09-01,381,346,11,6,392,352,744
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2019-09-01,109,95,12,18,121,113,234
