municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,180,180
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,600,600
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,540,540
TOCO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,600,600
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,164,164
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1380,1380
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,510,510
UMALA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,510,510
VACAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,180,180
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,876,876
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,180,180
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,360,360
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,450,450
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1140,1140
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,420,420
VINTO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,206,206
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
WARNES,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1367,1367
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,660,660
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,27,27
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,553,553
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,310,310
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,527,527
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
APOLO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
ARANI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,248,248
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,279,279
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,522,522
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,992,992
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,145,145
BAURES,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,77,77
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,248,248
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,462,462
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,217,217
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,154,154
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,495,495
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,558,558
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,277,277
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,310,310
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,58,58
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,182,182
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,279,279
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,29,29
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,282,282
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,217,217
CHIPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,279,279
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,341,341
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,1112,1112
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,330,330
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,11734,11734
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,426,426
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2013-12-01,1,1
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,403,403
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,123,123
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,155,155
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,271,271
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,155,155
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,713,713
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,217,217
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,403,403
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,6405,6405
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,90,90
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,713,713
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,310,310
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,234,234
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,433,433
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,280,280
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,30,30
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,777,777
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,152,152
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,364,364
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,85,85
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,372,372
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,30,30
ICLA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,216,216
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,310,310
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,155,155
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,341,341
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,744,744
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,13454,13454
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,279,279
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,60,60
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,372,372
LORETO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,61,61
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,122,122
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,131,131
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,713,713
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,262,262
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,802,802
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,1364,1364
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,278,278
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,60,60
OCURI,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,372,372
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,128,128
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,279,279
ORURO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,4068,4068
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,310,310
PAILON,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,356,356
PALCA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,279,279
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,341,341
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,124,124
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,90,90
POCONA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-12-01,339,339
POOPO,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,93,93
POROMA,internaciones dias camas,dias camas disponibles maternidad,2013-12-01,716,716
