municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,87,87
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,10,10
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,76,76
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,27,27
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,157,157
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,43,43
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,99,99
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
CURVA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,6,6
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3504,3504
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9,9
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,11,11
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,252,252
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,52,52
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,38,38
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,14,14
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,5,5
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,108,108
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,6,6
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9,9
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,5,5
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,452,452
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,29,29
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,48,48
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
HUATAJATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,15,15
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,13,13
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9,9
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9,9
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,41,41
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,114,114
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,5360,5360
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,13,13
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,5,5
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,6,6
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,215,215
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,10,10
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,83,83
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,71,71
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,19,19
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,14,14
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,97,97
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,12,12
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,236,236
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,581,581
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,26,26
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,34,34
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,7,7
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1728,1728
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,77,77
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,32,32
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,20,20
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,6,6
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,30,30
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9,9
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,20,20
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,18,18
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,7,7
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,21,21
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,194,194
POSTRER VALLE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,7,7
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1192,1192
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,10,10
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,12,12
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,68,68
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,21,21
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,102,102
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,173,173
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,11,11
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,235,235
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,363,363
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,11,11
REYES,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,53,53
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,472,472
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,45,45
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,170,170
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,389,389
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,15,15
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,24,24
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,11,11
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,28,28
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,24,24
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,11,11
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,147,147
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,51,51
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,111,111
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,103,103
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,489,489
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,55,55
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,27,27
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,136,136
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,14,14
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,246,246
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,70,70
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,35,35
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,38,38
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9,9
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,13,13
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,16,16
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,28,28
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,30,30
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,143,143
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9781,9781
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,37,37
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,29,29
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,6,6
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
SENA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,5,5
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,93,93
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,30,30
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,29,29
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,21,21
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,9,9
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,13,13
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1601,1601
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,10,10
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,13,13
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,7,7
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,56,56
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,10,10
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1262,1262
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,38,38
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,12,12
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,7,7
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,306,306
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,21,21
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,1,1
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,20,20
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,3,3
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,75,75
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,12,12
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,747,747
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,211,211
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,37,37
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,11,11
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,178,178
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,8,8
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,137,137
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,62,62
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,27,27
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,240,240
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,10,10
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,11,11
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,545,545
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,43,43
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,163,163
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,132,132
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,6,6
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,214,214
YACO,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,512,512
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,15,15
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,174,174
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,71,71
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2013-02-01,16,16
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,6,6
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,37,37
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,83,83
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,3,3
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,8,8
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,13,13
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,11,11
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2013-03-01,38,38
