municipality,group,variable,month,Nº de familias nuevas carpetizadas durante el periódo,TOTAL
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,189,189
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,88,88
VINTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,156,156
WARNES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,128,128
YACO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,15,15
YACUIBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,316,316
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,36,36
YANACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,6,6
YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,61,61
YOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,21,21
YUNCHARA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-01-01,11,11
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,26,26
ACHOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,135,135
AIQUILE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,31,31
ALCALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,11,11
ANCORAIMES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,30,30
ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,22,22
ANZALDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,10,10
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,4,4
ARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,39,39
ARQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,25,25
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,26,26
ATOCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,6,6
AUCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,10,10
AYO AYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,37,37
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,28,28
BATALLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,61,61
BAURES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,6,6
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,67,67
BOLIVAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,11,11
BOLPEBRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,17,17
BOYUIBE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,13,13
BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,35,35
CABEZAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,15,15
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,9,9
CAJUATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,13,13
CALACOTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,53,53
CAMARGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,70,70
CAPINOTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,76,76
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,11,11
CARACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,12,12
CARANAVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,58,58
CARAPARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,13,13
CARIPUYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,25,25
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,24,24
CHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,40,40
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,59,59
CHARAÑA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,6,6
CHIMORE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,72,72
CHIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,34,34
CHUMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,44,44
CKOCHAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,100,100
COBIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,99,99
COCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,119,119
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,6,6
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,8,8
COLLANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,17,17
COLOMI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,15,15
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,39,39
COLQUECHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,15,15
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,12,12
COLQUIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,37,37
COMANCHE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,10,10
COMARAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,90,90
COMBAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,13,13
COPACABANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,74,74
CORO CORO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,26,26
COROICO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,35,35
COTAGAITA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,33,33
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,13,13
CUEVO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,12,12
CURVA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,712,712
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,117,117
EL VILLAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,28,28
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,68,68
ESCOMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,18,18
EXALTACION,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,7,7
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2024-02-01,15,15
