municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,34,34
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,5,5
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,20,20
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,70,70
ESMERALDA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,3,3
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,9,9
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,7,7
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,12,12
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,8,8
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,13,13
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,9,9
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,13,13
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,14,14
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,37,37
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,30,30
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,64,64
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,24,24
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,5,5
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,16,16
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,9,9
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,51,51
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,381,381
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,19,19
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,18,18
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,17,17
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,3,3
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,7,7
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,12,12
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,19,19
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,3,3
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,9,9
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,13,13
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,38,38
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,17,17
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,32,32
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,5,5
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,48,48
NUEVO MANOA (NUEVA ESPERANZA),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,3,3
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,5,5
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,36,36
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,58,58
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,81,81
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,5,5
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,27,27
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,8,8
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,10,10
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,12,12
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,11,11
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,10,10
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,4,4
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,44,44
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,31,31
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,28,28
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,35,35
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,4,4
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,12,12
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,13,13
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,17,17
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,51,51
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,41,41
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,11,11
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,18,18
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,11,11
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,38,38
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,54,54
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,99,99
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,9,9
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,42,42
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,24,24
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,19,19
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,27,27
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,12,12
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,15,15
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,3,3
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,44,44
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,301,301
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,99,99
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,5,5
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,9,9
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,10,10
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,37,37
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,45,45
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,111,111
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,12,12
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,2,2
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,8,8
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,21,21
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,8,8
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,1,1
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,6,6
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2008-02-01,7,7
