,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,3,31,32,38,35,73
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,9,15,85,83,94,98,192
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,4,1,43,36,47,37,84
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,5,6,44,46,49,52,101
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,14,8,90,97,104,105,209
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,3,28,37,30,40,70
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,3,11,4,11,15
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,317,324,1216,1172,1533,1496,3029
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,5,14,16,14,21,35
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,4,4,4,4,8
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,10,8,148,138,158,146,304
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,6,4,23,28,29,32,61
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,1,37,25,38,26,64
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,1,41,34,44,35,79
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,1,20,19,21,20,41
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,21,20,59,56,80,76,156
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,8,3,32,43,40,46,86
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,8,9,0,0,8,9,17
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,14,9,97,92,111,101,212
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,77,90,620,578,697,668,1365
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,2,34,50,36,52,88
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,39,49,199,166,238,215,453
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,12,5,12,5,17
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,146,137,612,619,758,756,1514
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,3,41,26,48,29,77
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,6,4,6,4,10
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,6,11,28,30,34,41,75
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,8,2,9,2,11
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,10,4,60,53,70,57,127
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,122,100,682,666,804,766,1570
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,9,10,87,70,96,80,176
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,8,16,143,113,151,129,280
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,17,30,17,30,47
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,211,222,848,823,1059,1045,2104
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,6,11,7,11,18
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,6,48,46,55,52,107
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,4,3,32,32,36,35,71
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,4,1,32,20,36,21,57
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,6,7,59,61,65,68,133
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,8,8,8,8,16
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,5,2,16,19,21,21,42
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,12,8,13,8,21
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,3,6,4,6,10
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,3,39,30,40,33,73
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,4,7,73,69,77,76,153
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,50,46,317,229,367,275,642
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,5,4,73,60,78,64,142
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,11,9,108,107,119,116,235
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,64,26,113,101,177,127,304
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,63,58,329,328,392,386,778
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,2,5,4,6,6,12
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,6,5,95,90,101,95,196
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,4,21,19,22,23,45
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,17,15,99,88,116,103,219
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,1,4,2,7,3,10
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,43,55,335,333,378,388,766
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,1,34,51,37,52,89
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,15,12,60,55,75,67,142
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,15,15,121,109,136,124,260
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,18,16,92,86,110,102,212
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,3,90,73,97,76,173
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,0,10,7,12,7,19
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,6,8,56,77,62,85,147
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,21,6,67,65,88,71,159
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,17,17,18,17,35
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,5,2,72,86,77,88,165
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,2,2,2,2,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,14,23,15,23,38
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,5,8,5,8,13
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,2,33,39,35,41,76
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,3,17,14,19,17,36
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,6,7,59,66,65,73,138
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,81,86,15,35,96,121,217
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1780,1569,4613,4357,6393,5926,12319
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,4,4,68,49,72,53,125
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,7,79,90,86,97,183
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,1,12,15,12,16,28
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,1,16,18,16,19,35
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,1,23,20,23,21,44
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,1,9,11,10,12,22
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,5,43,37,45,42,87
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,1,3,5,3,6,9
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,4,3,33,29,37,32,69
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,5,5,62,42,67,47,114
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,52,48,225,220,277,268,545
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,12,75,67,82,79,161
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,27,20,28,20,48
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,34,43,474,414,508,457,965
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,2,8,5,11,7,18
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,1,39,49,42,50,92
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,11,4,113,74,124,78,202
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,133,113,1300,1230,1433,1343,2776
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,2,6,3,6,9
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,1,54,44,61,45,106
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,1,28,24,28,25,53
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,3,13,16,14,19,33
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,2,3,2,3,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,11,25,95,64,106,89,195
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,0,30,27,31,27,58
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,2,22,17,24,19,43
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,6,6,58,81,64,87,151
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,452,488,907,812,1359,1300,2659
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,10,8,22,29,32,37,69
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,15,15,45,40,60,55,115
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,0,64,68,66,68,134
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,1,16,28,19,29,48
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,7,2,43,35,50,37,87
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,92,104,188,249,280,353,633
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,11,9,73,76,84,85,169
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,1,5,2,7,3,10
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,3,41,29,43,32,75
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,0,0,1,4,1,4,5
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,3,49,49,51,52,103
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,0,15,25,18,25,43
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,2,0,11,13,13,13,26
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,3,6,19,13,22,19,41
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,4,2,27,18,31,20,51
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,19,18,77,57,96,75,171
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,1,10,8,11,9,20
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,1,2,2,4,3,6,9
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,78,46,283,217,361,263,624
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-08-01,75,65,183,171,258,236,494
