,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,5,3,34,34,39,37,76
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,4,7,4,8,12
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,8,4,78,154,86,158,244
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,1,1,1,2
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,5,4,5,9
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,3,15,5,17,8,25
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,3,9,12,11,15,26
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,6,17,17,20,23,43
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,0,0,1,1,2
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,2,1,2,2,4
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,4,3,4,4,8
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,2,2,2,4
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,2,1,4,4,6,10
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,4,3,4,7
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,1,2,2,3,5
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,5,4,60,53,65,57,122
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,8,3,8,4,12
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,5,2,5,3,8
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,8,14,10,15,25
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,2,25,15,28,17,45
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,3,3,3,6
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,3,1,4,2,6
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,13,12,129,94,142,106,248
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,3,13,15,13,18,31
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,5,4,10,16,15,20,35
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,4,2,6,2,8
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,7,8,9,10,19
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,2,3,2,5
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,4,0,4,9,8,9,17
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,15,12,16,13,29
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,6,3,18,45,24,48,72
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,69,87,70,88,158
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,4,2,4,6
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,99,18,273,272,372,290,662
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,1,4,1,5
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,5,4,5,6,11
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,0,58,55,61,55,116
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,0,0,2,0,2
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,1,1,1,4,2,6
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,7,1,7,8
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,1,1,1,2
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,10,15,163,135,173,150,323
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,4,6,1,7,5,12
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,9,4,43,31,52,35,87
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,7,0,7,7
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,13,12,13,13,26
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,3,0,3,3
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,4,4,4,6,10
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,0,2,0,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,7,3,7,3,10
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,0,0,1,1
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,13,8,32,49,45,57,102
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,1,1,1,2,3
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,2,1,3,1,4
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,7,10,2,0,9,10,19
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,7,2,26,15,33,17,50
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,2,4,2,6
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,3,4,3,7
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,19,19,15,11,34,30,64
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,8,11,8,11,19
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,15,14,15,14,29
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,2,2,2,4
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,1,0,2,1,3
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,7,5,61,63,68,68,136
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,2,3,2,5
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,12,20,12,21,33
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,1,0,1,1,2
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,3,1,3,4
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,12,9,64,66,76,75,151
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,0,1,1,1,2
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,37,34,39,35,74
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,2,3,2,4,6
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,7,8,7,9,16
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,2,1,2,2,4
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,15,10,53,47,68,57,125
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,1,1,3,1,4
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,0,2,1,2,3
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,17,7,19,7,26
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,0,3,0,5,5
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,1,1,1,2
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,1,1,1,2
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,5,4,5,9
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,14,11,16,11,27
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,3,2,3,5
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,15,11,16,12,28
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,5,3,7,5,12
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,3,2,3,5
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,19,39,21,41,62
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,18,11,18,11,29
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,16,14,17,14,31
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,6,3,35,23,41,26,67
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,10,17,12,19,31
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,1,0,2,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,26,17,28,17,45
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,14,19,14,19,33
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,0,2,0,4,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,7,4,40,19,47,23,70
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,18,12,19,13,32
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,1,1,1,2
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,3,2,4,2,6
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,6,40,34,43,40,83
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,28,24,30,26,56
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,4,3,4,4,8
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,1,10,2,10,12
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,4,43,52,44,56,100
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,2,1,2,3
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,1,58,44,61,45,106
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,10,29,11,32,43
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,1,0,1,1,2
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,2,1,2,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,1,1,1,2
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,4,4,17,15,21,19,40
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,0,6,11,9,11,20
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,46,42,48,44,92
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,6,4,8,4,12
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,4,1,5,1,6
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,2,3,2,5
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,7,0,7,7
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,4,2,11,11,15,13,28
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,0,1,0,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,1,4,2,5,7
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,24,20,26,21,47
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,0,1,1,4,5
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,5,4,6,4,10
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,2,1,2,3
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,2,4,2,6,8
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,10,11,11,11,22
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,4,3,25,23,29,26,55
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,4,7,4,10,8,18
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,0,3,0,3
