municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,29,29
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,25,25
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,13,13
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,8,8
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,22,22
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,40,40
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,10,10
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,5,5
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,11,11
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,8,8
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,22,22
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,7,7
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,8,8
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,16,16
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,25,25
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,37,37
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,35,35
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,9,9
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,27,27
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,101,101
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,11,11
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,3,3
CHACARILLA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,3,3
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,34,34
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,5,5
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,32,32
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,17,17
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,15,15
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,3,3
CHOQUE COTA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,29,29
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,12,12
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,16,16
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,51,51
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,582,582
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,30,30
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,3,3
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,26,26
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,13,13
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,68,68
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,9,9
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,26,26
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,5,5
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,17,17
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,18,18
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,16,16
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,8,8
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,15,15
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,24,24
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,70,70
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,11,11
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,25,25
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,5,5
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,561,561
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,19,19
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,10,10
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,45,45
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,9,9
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,20,20
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,22,22
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,6,6
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,21,21
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,12,12
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,22,22
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,78,78
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,9,9
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,16,16
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,26,26
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,14,14
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,35,35
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,20,20
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,15,15
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,3,3
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,14,14
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,50,50
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,50,50
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,913,913
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,11,11
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,11,11
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,37,37
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,13,13
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,2,2
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,7,7
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,17,17
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,6,6
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,16,16
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,12,12
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,22,22
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,32,32
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,27,27
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,12,12
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,42,42
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,122,122
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,3,3
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,48,48
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,28,28
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,21,21
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,5,5
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,319,319
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,21,21
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,21,21
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,23,23
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,8,8
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,37,37
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,6,6
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,3,3
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,8,8
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,22,22
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,6,6
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,9,9
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,30,30
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,24,24
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,19,19
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2006-02-01,5,5
