municipality,group,variable,month,Nacidos vivos,TOTAL
EUREKA (SANTOS MERCADO),atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
EXALTACION,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
FILADELFIA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2006-02-01,22,22
GUANAY,atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2006-02-01,74,74
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
HUACARETA,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
HUANUNI,atencion de partos en servicio,nacidos vivos,2006-02-01,26,26
HUARACAJE,atencion de partos en servicio,nacidos vivos,2006-02-01,6,6
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos,2006-02-01,6,6
INCAHUASI,atencion de partos en servicio,nacidos vivos,2006-02-01,16,16
INQUISIVI,atencion de partos en servicio,nacidos vivos,2006-02-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2006-02-01,12,12
IXIAMAS,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2006-02-01,15,15
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2006-02-01,50,50
LA PAZ,atencion de partos en servicio,nacidos vivos,2006-02-01,1315,1315
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
LAJA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2006-02-01,37,37
LLICA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
LURIBAY,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
MACHARETI,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
MAGDALENA,atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
MAIRANA,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
MAPIRI,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
MECAPACA,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
MINEROS,atencion de partos en servicio,nacidos vivos,2006-02-01,25,25
MIZQUE,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2006-02-01,6,6
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2006-02-01,8,8
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2006-02-01,34,34
MONTERO,atencion de partos en servicio,nacidos vivos,2006-02-01,274,274
MORO MORO,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
MOROCHATA,atencion de partos en servicio,nacidos vivos,2006-02-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
OCURI,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
OKINAWA,atencion de partos en servicio,nacidos vivos,2006-02-01,13,13
OMEREQUE,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
ORURO,atencion de partos en servicio,nacidos vivos,2006-02-01,458,458
PADCAYA,atencion de partos en servicio,nacidos vivos,2006-02-01,13,13
PADILLA,atencion de partos en servicio,nacidos vivos,2006-02-01,15,15
PAILON,atencion de partos en servicio,nacidos vivos,2006-02-01,25,25
PALCA,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2006-02-01,30,30
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2006-02-01,8,8
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
PASORAPA,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2006-02-01,17,17
PAZÑA,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
POCOATA,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
POCONA,atencion de partos en servicio,nacidos vivos,2006-02-01,24,24
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2006-02-01,13,13
POOPO,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
PORCO,atencion de partos en servicio,nacidos vivos,2006-02-01,9,9
POROMA,atencion de partos en servicio,nacidos vivos,2006-02-01,9,9
PORONGO,atencion de partos en servicio,nacidos vivos,2006-02-01,9,9
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2006-02-01,33,33
PORVENIR,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos,2006-02-01,306,306
PRESTO,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
PUCARANI,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2006-02-01,9,9
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2006-02-01,20,20
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2006-02-01,28,28
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2006-02-01,72,72
PUNA,atencion de partos en servicio,nacidos vivos,2006-02-01,18,18
PUNATA,atencion de partos en servicio,nacidos vivos,2006-02-01,47,47
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2006-02-01,159,159
QUIME,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
QUIRUSILLAS,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
RAVELO,atencion de partos en servicio,nacidos vivos,2006-02-01,8,8
REYES,atencion de partos en servicio,nacidos vivos,2006-02-01,12,12
RIBERALTA,atencion de partos en servicio,nacidos vivos,2006-02-01,197,197
ROBORE,atencion de partos en servicio,nacidos vivos,2006-02-01,35,35
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2006-02-01,32,32
SABAYA,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
SACABA,atencion de partos en servicio,nacidos vivos,2006-02-01,128,128
SACABAMBA,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
SACACA,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
SAIPINA,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2006-02-01,13,13
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2006-02-01,9,9
SAN BENITO,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
SAN BORJA,atencion de partos en servicio,nacidos vivos,2006-02-01,49,49
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2006-02-01,46,46
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2006-02-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2006-02-01,95,95
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2006-02-01,28,28
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2006-02-01,32,32
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2006-02-01,69,69
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2006-02-01,29,29
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2006-02-01,17,17
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2006-02-01,23,23
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2006-02-01,6,6
SAN RAMON,atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
SAN RAMON,atencion de partos en servicio,nacidos vivos,2006-02-01,20,20
SANTA ANA,atencion de partos en servicio,nacidos vivos,2006-02-01,20,20
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2006-02-01,2838,2838
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2006-02-01,21,21
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2006-02-01,30,30
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
SENA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2006-02-01,5,5
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2006-02-01,37,37
SOPACHUY,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
SORACACHI,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
SORATA,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
SUCRE,atencion de partos en servicio,nacidos vivos,2006-02-01,422,422
TACACHI,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
TACOBAMBA,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
TACOPAYA,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
TAPACARI,atencion de partos en servicio,nacidos vivos,2006-02-01,6,6
TARABUCO,atencion de partos en servicio,nacidos vivos,2006-02-01,34,34
TARACO,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
TARATA,atencion de partos en servicio,nacidos vivos,2006-02-01,6,6
TARIJA,atencion de partos en servicio,nacidos vivos,2006-02-01,306,306
TARVITA,atencion de partos en servicio,nacidos vivos,2006-02-01,8,8
TEOPONTE,atencion de partos en servicio,nacidos vivos,2006-02-01,6,6
TIAWANACU,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
TIPUANI,atencion de partos en servicio,nacidos vivos,2006-02-01,16,16
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2006-02-01,41,41
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2006-02-01,72,72
TOCO,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
TOLATA,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
TOLEDO,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
TOMINA,atencion de partos en servicio,nacidos vivos,2006-02-01,9,9
TORO TORO,atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2006-02-01,15,15
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2006-02-01,4,4
TRINIDAD,atencion de partos en servicio,nacidos vivos,2006-02-01,225,225
TUPIZA,atencion de partos en servicio,nacidos vivos,2006-02-01,50,50
TURCO,atencion de partos en servicio,nacidos vivos,2006-02-01,1,1
UMALA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
UNCIA,atencion de partos en servicio,nacidos vivos,2006-02-01,45,45
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2006-02-01,12,12
URUBICHA,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
UYUNI,atencion de partos en servicio,nacidos vivos,2006-02-01,38,38
VACAS,atencion de partos en servicio,nacidos vivos,2006-02-01,14,14
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2006-02-01,27,27
VIACHA,atencion de partos en servicio,nacidos vivos,2006-02-01,13,13
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2006-02-01,61,61
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2006-02-01,7,7
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2006-02-01,57,57
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2006-02-01,8,8
VILLAZON,atencion de partos en servicio,nacidos vivos,2006-02-01,52,52
VINTO,atencion de partos en servicio,nacidos vivos,2006-02-01,24,24
VITICHI,atencion de partos en servicio,nacidos vivos,2006-02-01,8,8
WALDO BALLIVIAN,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
WARNES,atencion de partos en servicio,nacidos vivos,2006-02-01,85,85
YACUIBA,atencion de partos en servicio,nacidos vivos,2006-02-01,129,129
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2006-02-01,13,13
YANACACHI,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
YAPACANI,atencion de partos en servicio,nacidos vivos,2006-02-01,72,72
YOCALLA,atencion de partos en servicio,nacidos vivos,2006-02-01,2,2
YOTALA,atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
YUNCHARA,atencion de partos en servicio,nacidos vivos,2006-02-01,3,3
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2006-02-01,10,10
ACACIO,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos,2006-03-01,17,17
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2006-03-01,11,11
AIQUILE,atencion de partos en servicio,nacidos vivos,2006-03-01,25,25
ALALAY,atencion de partos en servicio,nacidos vivos,2006-03-01,2,2
ALCALA,atencion de partos en servicio,nacidos vivos,2006-03-01,8,8
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
ANZALDO,atencion de partos en servicio,nacidos vivos,2006-03-01,5,5
APOLO,atencion de partos en servicio,nacidos vivos,2006-03-01,10,10
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
ARANI,atencion de partos en servicio,nacidos vivos,2006-03-01,8,8
ARBIETO,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
ARQUE,atencion de partos en servicio,nacidos vivos,2006-03-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2006-03-01,68,68
ATOCHA,atencion de partos en servicio,nacidos vivos,2006-03-01,11,11
AYATA,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
AYO AYO,atencion de partos en servicio,nacidos vivos,2006-03-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2006-03-01,15,15
AZURDUY,atencion de partos en servicio,nacidos vivos,2006-03-01,16,16
BATALLAS,atencion de partos en servicio,nacidos vivos,2006-03-01,7,7
BAURES,atencion de partos en servicio,nacidos vivos,2006-03-01,7,7
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
BERMEJO,atencion de partos en servicio,nacidos vivos,2006-03-01,51,51
BETANZOS,atencion de partos en servicio,nacidos vivos,2006-03-01,24,24
BOLIVAR,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
BOLPEBRA,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
BOYUIBE,atencion de partos en servicio,nacidos vivos,2006-03-01,5,5
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2006-03-01,15,15
CABEZAS,atencion de partos en servicio,nacidos vivos,2006-03-01,13,13
CAIROMA,atencion de partos en servicio,nacidos vivos,2006-03-01,12,12
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2006-03-01,2,2
CAJUATA,atencion de partos en servicio,nacidos vivos,2006-03-01,12,12
CALACOTO,atencion de partos en servicio,nacidos vivos,2006-03-01,4,4
CALAMARCA,atencion de partos en servicio,nacidos vivos,2006-03-01,2,2
CAMARGO,atencion de partos en servicio,nacidos vivos,2006-03-01,25,25
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2006-03-01,4,4
CAMIRI,atencion de partos en servicio,nacidos vivos,2006-03-01,25,25
CAPINOTA,atencion de partos en servicio,nacidos vivos,2006-03-01,23,23
CARACOLLO,atencion de partos en servicio,nacidos vivos,2006-03-01,19,19
CARANAVI,atencion de partos en servicio,nacidos vivos,2006-03-01,70,70
CARAPARI,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2006-03-01,6,6
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2006-03-01,29,29
CHAQUI,atencion de partos en servicio,nacidos vivos,2006-03-01,7,7
CHARAGUA,atencion de partos en servicio,nacidos vivos,2006-03-01,49,49
CHARAÑA,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
CHAYANTA,atencion de partos en servicio,nacidos vivos,2006-03-01,17,17
CHIMORE,atencion de partos en servicio,nacidos vivos,2006-03-01,16,16
CHIPAYA,atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2006-03-01,21,21
CHUMA,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos,2006-03-01,17,17
COBIJA,atencion de partos en servicio,nacidos vivos,2006-03-01,94,94
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2006-03-01,1406,1406
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2006-03-01,18,18
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2006-03-01,6,6
COLLANA,atencion de partos en servicio,nacidos vivos,2006-03-01,5,5
COLOMI,atencion de partos en servicio,nacidos vivos,2006-03-01,31,31
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2006-03-01,7,7
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2006-03-01,7,7
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
COLQUIRI,atencion de partos en servicio,nacidos vivos,2006-03-01,7,7
COMARAPA,atencion de partos en servicio,nacidos vivos,2006-03-01,30,30
CONCEPCION,atencion de partos en servicio,nacidos vivos,2006-03-01,22,22
COPACABANA,atencion de partos en servicio,nacidos vivos,2006-03-01,20,20
CORIPATA,atencion de partos en servicio,nacidos vivos,2006-03-01,14,14
CORO CORO,atencion de partos en servicio,nacidos vivos,2006-03-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos,2006-03-01,26,26
CORQUE,atencion de partos en servicio,nacidos vivos,2006-03-01,2,2
COTAGAITA,atencion de partos en servicio,nacidos vivos,2006-03-01,17,17
COTOCA,atencion de partos en servicio,nacidos vivos,2006-03-01,63,63
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2006-03-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2006-03-01,3,3
CUEVO,atencion de partos en servicio,nacidos vivos,2006-03-01,4,4
CULPINA,atencion de partos en servicio,nacidos vivos,2006-03-01,22,22
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2006-03-01,2,2
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2006-03-01,5,5
EL ALTO,atencion de partos en servicio,nacidos vivos,2006-03-01,1064,1064
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2006-03-01,11,11
