municipality,group,variable,month,Restauraciones,TOTAL
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2006-11-01,107,107
URUBICHA,consultas odontologicas,restauraciones,2006-11-01,18,18
UYUNI,consultas odontologicas,restauraciones,2006-11-01,28,28
VACAS,consultas odontologicas,restauraciones,2006-11-01,12,12
VALLEGRANDE,consultas odontologicas,restauraciones,2006-11-01,358,358
VIACHA,consultas odontologicas,restauraciones,2006-11-01,180,180
VILA VILA,consultas odontologicas,restauraciones,2006-11-01,5,5
VILLA MONTES,consultas odontologicas,restauraciones,2006-11-01,101,101
VILLA RIVERO,consultas odontologicas,restauraciones,2006-11-01,27,27
VILLA SERRANO,consultas odontologicas,restauraciones,2006-11-01,155,155
VILLA TUNARI,consultas odontologicas,restauraciones,2006-11-01,379,379
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2006-11-01,208,208
VILLAZON,consultas odontologicas,restauraciones,2006-11-01,117,117
VINTO,consultas odontologicas,restauraciones,2006-11-01,80,80
VITICHI,consultas odontologicas,restauraciones,2006-11-01,7,7
WARNES,consultas odontologicas,restauraciones,2006-11-01,312,312
YACUIBA,consultas odontologicas,restauraciones,2006-11-01,79,79
YAMPARAEZ,consultas odontologicas,restauraciones,2006-11-01,27,27
YANACACHI,consultas odontologicas,restauraciones,2006-11-01,39,39
YAPACANI,consultas odontologicas,restauraciones,2006-11-01,124,124
YOCALLA,consultas odontologicas,restauraciones,2006-11-01,14,14
YOTALA,consultas odontologicas,restauraciones,2006-11-01,31,31
YUNCHARA,consultas odontologicas,restauraciones,2006-11-01,97,97
ZUDAÑEZ,consultas odontologicas,restauraciones,2006-11-01,33,33
ACACIO,consultas odontologicas,restauraciones,2006-12-01,22,22
ACHACACHI,consultas odontologicas,restauraciones,2006-12-01,30,30
ACHOCALLA,consultas odontologicas,restauraciones,2006-12-01,31,31
AIQUILE,consultas odontologicas,restauraciones,2006-12-01,163,163
ALCALA,consultas odontologicas,restauraciones,2006-12-01,50,50
ANCORAIMES,consultas odontologicas,restauraciones,2006-12-01,44,44
ANDAMARCA,consultas odontologicas,restauraciones,2006-12-01,31,31
ANTEQUERA,consultas odontologicas,restauraciones,2006-12-01,10,10
ANZALDO,consultas odontologicas,restauraciones,2006-12-01,22,22
ARANI,consultas odontologicas,restauraciones,2006-12-01,50,50
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2006-12-01,43,43
ATOCHA,consultas odontologicas,restauraciones,2006-12-01,275,275
AYATA,consultas odontologicas,restauraciones,2006-12-01,19,19
AYO AYO,consultas odontologicas,restauraciones,2006-12-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2006-12-01,46,46
AZURDUY,consultas odontologicas,restauraciones,2006-12-01,7,7
BATALLAS,consultas odontologicas,restauraciones,2006-12-01,12,12
BAURES,consultas odontologicas,restauraciones,2006-12-01,27,27
BELLA FLOR,consultas odontologicas,restauraciones,2006-12-01,2,2
BERMEJO,consultas odontologicas,restauraciones,2006-12-01,183,183
BETANZOS,consultas odontologicas,restauraciones,2006-12-01,30,30
BOYUIBE,consultas odontologicas,restauraciones,2006-12-01,78,78
BUENA VISTA,consultas odontologicas,restauraciones,2006-12-01,68,68
CABEZAS,consultas odontologicas,restauraciones,2006-12-01,54,54
CAIROMA,consultas odontologicas,restauraciones,2006-12-01,3,3
"CAIZA ""D""",consultas odontologicas,restauraciones,2006-12-01,8,8
CALACOTO,consultas odontologicas,restauraciones,2006-12-01,7,7
CALAMARCA,consultas odontologicas,restauraciones,2006-12-01,4,4
CAMARGO,consultas odontologicas,restauraciones,2006-12-01,125,125
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2006-12-01,27,27
CAMIRI,consultas odontologicas,restauraciones,2006-12-01,295,295
CAPINOTA,consultas odontologicas,restauraciones,2006-12-01,49,49
CAQUIAVIRI,consultas odontologicas,restauraciones,2006-12-01,16,16
CARACOLLO,consultas odontologicas,restauraciones,2006-12-01,255,255
CARANAVI,consultas odontologicas,restauraciones,2006-12-01,106,106
CARAPARI,consultas odontologicas,restauraciones,2006-12-01,50,50
CARIPUYO,consultas odontologicas,restauraciones,2006-12-01,93,93
CHALLAPATA,consultas odontologicas,restauraciones,2006-12-01,141,141
CHAQUI,consultas odontologicas,restauraciones,2006-12-01,10,10
CHARAGUA,consultas odontologicas,restauraciones,2006-12-01,19,19
CHAYANTA,consultas odontologicas,restauraciones,2006-12-01,135,135
CHIMORE,consultas odontologicas,restauraciones,2006-12-01,37,37
CHOQUE COTA,consultas odontologicas,restauraciones,2006-12-01,11,11
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2006-12-01,54,54
CHUMA,consultas odontologicas,restauraciones,2006-12-01,46,46
CLIZA,consultas odontologicas,restauraciones,2006-12-01,132,132
COBIJA,consultas odontologicas,restauraciones,2006-12-01,148,148
COCHABAMBA,consultas odontologicas,restauraciones,2006-12-01,5599,5599
COLCAPIRHUA,consultas odontologicas,restauraciones,2006-12-01,124,124
"COLCHA ""K""",consultas odontologicas,restauraciones,2006-12-01,16,16
COLOMI,consultas odontologicas,restauraciones,2006-12-01,47,47
COLPA BELGICA,consultas odontologicas,restauraciones,2006-12-01,86,86
COLQUECHACA,consultas odontologicas,restauraciones,2006-12-01,36,36
COLQUIRI,consultas odontologicas,restauraciones,2006-12-01,30,30
COMARAPA,consultas odontologicas,restauraciones,2006-12-01,376,376
COPACABANA,consultas odontologicas,restauraciones,2006-12-01,21,21
CORIPATA,consultas odontologicas,restauraciones,2006-12-01,63,63
CORO CORO,consultas odontologicas,restauraciones,2006-12-01,37,37
COROICO,consultas odontologicas,restauraciones,2006-12-01,187,187
CORQUE,consultas odontologicas,restauraciones,2006-12-01,17,17
COTAGAITA,consultas odontologicas,restauraciones,2006-12-01,166,166
COTOCA,consultas odontologicas,restauraciones,2006-12-01,46,46
CUEVO,consultas odontologicas,restauraciones,2006-12-01,13,13
CULPINA,consultas odontologicas,restauraciones,2006-12-01,22,22
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2006-12-01,55,55
CURVA,consultas odontologicas,restauraciones,2006-12-01,4,4
DESAGUADERO,consultas odontologicas,restauraciones,2006-12-01,28,28
EL ALTO,consultas odontologicas,restauraciones,2006-12-01,5714,5714
EL PUENTE(STC),consultas odontologicas,restauraciones,2006-12-01,38,38
EL PUENTE(TJA),consultas odontologicas,restauraciones,2006-12-01,13,13
EL TORNO,consultas odontologicas,restauraciones,2006-12-01,209,209
EL VILLAR,consultas odontologicas,restauraciones,2006-12-01,52,52
ENTRE RIOS,consultas odontologicas,restauraciones,2006-12-01,84,84
ENTRE RIOS,consultas odontologicas,restauraciones,2006-12-01,78,78
EUCALIPTUS,consultas odontologicas,restauraciones,2006-12-01,26,26
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2006-12-01,99,99
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2006-12-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2006-12-01,31,31
GUANAY,consultas odontologicas,restauraciones,2006-12-01,88,88
GUAQUI,consultas odontologicas,restauraciones,2006-12-01,30,30
GUAYARAMERIN,consultas odontologicas,restauraciones,2006-12-01,220,220
GUTIERREZ,consultas odontologicas,restauraciones,2006-12-01,41,41
HUACARETA,consultas odontologicas,restauraciones,2006-12-01,145,145
HUACHACALLA,consultas odontologicas,restauraciones,2006-12-01,25,25
HUANUNI,consultas odontologicas,restauraciones,2006-12-01,45,45
HUARACAJE,consultas odontologicas,restauraciones,2006-12-01,37,37
HUAYLLAMARCA,consultas odontologicas,restauraciones,2006-12-01,16,16
ICHOCA,consultas odontologicas,restauraciones,2006-12-01,4,4
ICLA,consultas odontologicas,restauraciones,2006-12-01,31,31
INCAHUASI,consultas odontologicas,restauraciones,2006-12-01,165,165
INQUISIVI,consultas odontologicas,restauraciones,2006-12-01,5,5
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2006-12-01,89,89
IXIAMAS,consultas odontologicas,restauraciones,2006-12-01,63,63
JESUS DE MACHACA,consultas odontologicas,restauraciones,2006-12-01,18,18
LA ASUNTA,consultas odontologicas,restauraciones,2006-12-01,74,74
LA GUARDIA,consultas odontologicas,restauraciones,2006-12-01,238,238
LA PAZ,consultas odontologicas,restauraciones,2006-12-01,10042,10042
LAGUNILLAS,consultas odontologicas,restauraciones,2006-12-01,15,15
LAJA,consultas odontologicas,restauraciones,2006-12-01,9,9
LLALLAGUA,consultas odontologicas,restauraciones,2006-12-01,148,148
LLICA,consultas odontologicas,restauraciones,2006-12-01,6,6
LORETO,consultas odontologicas,restauraciones,2006-12-01,3,3
LURIBAY,consultas odontologicas,restauraciones,2006-12-01,4,4
MACHACAMARCA,consultas odontologicas,restauraciones,2006-12-01,61,61
MACHARETI,consultas odontologicas,restauraciones,2006-12-01,29,29
MAGDALENA,consultas odontologicas,restauraciones,2006-12-01,78,78
MAIRANA,consultas odontologicas,restauraciones,2006-12-01,27,27
MAPIRI,consultas odontologicas,restauraciones,2006-12-01,91,91
MECAPACA,consultas odontologicas,restauraciones,2006-12-01,17,17
MINEROS,consultas odontologicas,restauraciones,2006-12-01,27,27
MIZQUE,consultas odontologicas,restauraciones,2006-12-01,63,63
MOCOMOCO,consultas odontologicas,restauraciones,2006-12-01,20,20
MOJOCOYA,consultas odontologicas,restauraciones,2006-12-01,23,23
MONTEAGUDO,consultas odontologicas,restauraciones,2006-12-01,37,37
MONTERO,consultas odontologicas,restauraciones,2006-12-01,330,330
MORO MORO,consultas odontologicas,restauraciones,2006-12-01,16,16
MOROCHATA,consultas odontologicas,restauraciones,2006-12-01,57,57
OCURI,consultas odontologicas,restauraciones,2006-12-01,53,53
OKINAWA,consultas odontologicas,restauraciones,2006-12-01,46,46
OMEREQUE,consultas odontologicas,restauraciones,2006-12-01,38,38
ORURO,consultas odontologicas,restauraciones,2006-12-01,2028,2028
PADCAYA,consultas odontologicas,restauraciones,2006-12-01,93,93
PADILLA,consultas odontologicas,restauraciones,2006-12-01,113,113
PALCA,consultas odontologicas,restauraciones,2006-12-01,3,3
PALOS BLANCOS,consultas odontologicas,restauraciones,2006-12-01,2,2
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2006-12-01,62,62
PAPEL PAMPA,consultas odontologicas,restauraciones,2006-12-01,2,2
PASORAPA,consultas odontologicas,restauraciones,2006-12-01,22,22
PATACAMAYA,consultas odontologicas,restauraciones,2006-12-01,2,2
PAZÑA,consultas odontologicas,restauraciones,2006-12-01,42,42
POCOATA,consultas odontologicas,restauraciones,2006-12-01,6,6
POJO (CBBA),consultas odontologicas,restauraciones,2006-12-01,23,23
POOPO,consultas odontologicas,restauraciones,2006-12-01,55,55
PORCO,consultas odontologicas,restauraciones,2006-12-01,18,18
POROMA,consultas odontologicas,restauraciones,2006-12-01,16,16
PORONGO,consultas odontologicas,restauraciones,2006-12-01,6,6
PORTACHUELO,consultas odontologicas,restauraciones,2006-12-01,109,109
PORVENIR,consultas odontologicas,restauraciones,2006-12-01,2,2
POSTRER VALLE,consultas odontologicas,restauraciones,2006-12-01,4,4
POTOSI,consultas odontologicas,restauraciones,2006-12-01,510,510
PRESTO,consultas odontologicas,restauraciones,2006-12-01,5,5
PUCARA,consultas odontologicas,restauraciones,2006-12-01,7,7
PUCARANI,consultas odontologicas,restauraciones,2006-12-01,85,85
PUERTO ACOSTA,consultas odontologicas,restauraciones,2006-12-01,151,151
PUERTO CARABUCO,consultas odontologicas,restauraciones,2006-12-01,37,37
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2006-12-01,48,48
PUERTO RICO,consultas odontologicas,restauraciones,2006-12-01,4,4
PUERTO SUAREZ,consultas odontologicas,restauraciones,2006-12-01,141,141
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2006-12-01,214,214
PUNA,consultas odontologicas,restauraciones,2006-12-01,138,138
PUNATA,consultas odontologicas,restauraciones,2006-12-01,311,311
QUILLACOLLO,consultas odontologicas,restauraciones,2006-12-01,630,630
QUIME,consultas odontologicas,restauraciones,2006-12-01,61,61
QUIRUSILLAS,consultas odontologicas,restauraciones,2006-12-01,23,23
REYES,consultas odontologicas,restauraciones,2006-12-01,16,16
RIBERALTA,consultas odontologicas,restauraciones,2006-12-01,49,49
ROBORE,consultas odontologicas,restauraciones,2006-12-01,5,5
SABAYA,consultas odontologicas,restauraciones,2006-12-01,30,30
SACABA,consultas odontologicas,restauraciones,2006-12-01,973,973
SACABAMBA,consultas odontologicas,restauraciones,2006-12-01,37,37
SACACA,consultas odontologicas,restauraciones,2006-12-01,46,46
SAIPINA,consultas odontologicas,restauraciones,2006-12-01,40,40
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2006-12-01,23,23
SAMAIPATA,consultas odontologicas,restauraciones,2006-12-01,225,225
SAN AGUSTIN,consultas odontologicas,restauraciones,2006-12-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,restauraciones,2006-12-01,10,10
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2006-12-01,32,32
SAN BENITO,consultas odontologicas,restauraciones,2006-12-01,45,45
SAN BORJA,consultas odontologicas,restauraciones,2006-12-01,89,89
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2006-12-01,38,38
SAN CARLOS,consultas odontologicas,restauraciones,2006-12-01,103,103
SAN IGNACIO,consultas odontologicas,restauraciones,2006-12-01,82,82
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2006-12-01,212,212
SAN JAVIER(STC),consultas odontologicas,restauraciones,2006-12-01,43,43
SAN JOAQUIN,consultas odontologicas,restauraciones,2006-12-01,21,21
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2006-12-01,26,26
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2006-12-01,28,28
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2006-12-01,274,274
SAN LUCAS,consultas odontologicas,restauraciones,2006-12-01,199,199
SAN MATIAS,consultas odontologicas,restauraciones,2006-12-01,97,97
SAN PEDRO,consultas odontologicas,restauraciones,2006-12-01,78,78
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2006-12-01,19,19
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2006-12-01,1,1
SAN RAFAEL,consultas odontologicas,restauraciones,2006-12-01,123,123
SAN RAMON,consultas odontologicas,restauraciones,2006-12-01,37,37
SAN RAMON,consultas odontologicas,restauraciones,2006-12-01,70,70
SANTA ANA,consultas odontologicas,restauraciones,2006-12-01,144,144
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2006-12-01,5172,5172
SANTA ROSA,consultas odontologicas,restauraciones,2006-12-01,28,28
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2006-12-01,153,153
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2006-12-01,167,167
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2006-12-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2006-12-01,2,2
SAPAHAQUI,consultas odontologicas,restauraciones,2006-12-01,9,9
SENA,consultas odontologicas,restauraciones,2006-12-01,21,21
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2006-12-01,39,39
SICAYA,consultas odontologicas,restauraciones,2006-12-01,38,38
SIPE SIPE,consultas odontologicas,restauraciones,2006-12-01,787,787
SOPACHUY,consultas odontologicas,restauraciones,2006-12-01,46,46
SORACACHI,consultas odontologicas,restauraciones,2006-12-01,4,4
SORATA,consultas odontologicas,restauraciones,2006-12-01,16,16
SUCRE,consultas odontologicas,restauraciones,2006-12-01,2720,2720
TACACOMA,consultas odontologicas,restauraciones,2006-12-01,44,44
TACOPAYA,consultas odontologicas,restauraciones,2006-12-01,16,16
TAHUA,consultas odontologicas,restauraciones,2006-12-01,6,6
TAPACARI,consultas odontologicas,restauraciones,2006-12-01,32,32
TARABUCO,consultas odontologicas,restauraciones,2006-12-01,5,5
TARACO,consultas odontologicas,restauraciones,2006-12-01,12,12
TARATA,consultas odontologicas,restauraciones,2006-12-01,68,68
TARIJA,consultas odontologicas,restauraciones,2006-12-01,1153,1153
TARVITA,consultas odontologicas,restauraciones,2006-12-01,5,5
TIPUANI,consultas odontologicas,restauraciones,2006-12-01,27,27
TIQUIPAYA,consultas odontologicas,restauraciones,2006-12-01,30,30
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2006-12-01,376,376
TOCO,consultas odontologicas,restauraciones,2006-12-01,14,14
TOLATA,consultas odontologicas,restauraciones,2006-12-01,38,38
TOLEDO,consultas odontologicas,restauraciones,2006-12-01,102,102
TOMINA,consultas odontologicas,restauraciones,2006-12-01,72,72
TORO TORO,consultas odontologicas,restauraciones,2006-12-01,4,4
TOTORA(CBBA),consultas odontologicas,restauraciones,2006-12-01,81,81
TOTORA(ORR),consultas odontologicas,restauraciones,2006-12-01,6,6
TRIGAL,consultas odontologicas,restauraciones,2006-12-01,38,38
TRINIDAD,consultas odontologicas,restauraciones,2006-12-01,459,459
TUPIZA,consultas odontologicas,restauraciones,2006-12-01,152,152
TURCO,consultas odontologicas,restauraciones,2006-12-01,25,25
UNCIA,consultas odontologicas,restauraciones,2006-12-01,57,57
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2006-12-01,50,50
URUBICHA,consultas odontologicas,restauraciones,2006-12-01,6,6
UYUNI,consultas odontologicas,restauraciones,2006-12-01,26,26
VACAS,consultas odontologicas,restauraciones,2006-12-01,15,15
VALLEGRANDE,consultas odontologicas,restauraciones,2006-12-01,273,273
VIACHA,consultas odontologicas,restauraciones,2006-12-01,183,183
VILA VILA,consultas odontologicas,restauraciones,2006-12-01,16,16
VILLA MONTES,consultas odontologicas,restauraciones,2006-12-01,120,120
VILLA RIVERO,consultas odontologicas,restauraciones,2006-12-01,17,17
VILLA TUNARI,consultas odontologicas,restauraciones,2006-12-01,309,309
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2006-12-01,67,67
VILLAZON,consultas odontologicas,restauraciones,2006-12-01,146,146
VINTO,consultas odontologicas,restauraciones,2006-12-01,42,42
VITICHI,consultas odontologicas,restauraciones,2006-12-01,37,37
WARNES,consultas odontologicas,restauraciones,2006-12-01,161,161
YACUIBA,consultas odontologicas,restauraciones,2006-12-01,301,301
YAMPARAEZ,consultas odontologicas,restauraciones,2006-12-01,19,19
YANACACHI,consultas odontologicas,restauraciones,2006-12-01,34,34
YAPACANI,consultas odontologicas,restauraciones,2006-12-01,160,160
YOTALA,consultas odontologicas,restauraciones,2006-12-01,74,74
YUNCHARA,consultas odontologicas,restauraciones,2006-12-01,152,152
