municipality,group,variable,month,Egresos,TOTAL
SALINAS DE GARCI MENDOZA,internaciones,egresos,2009-08-01,1,1
SAMAIPATA,internaciones,egresos,2009-08-01,20,20
SAN ANDRES,internaciones,egresos,2009-08-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,egresos,2009-08-01,10,10
SAN BENITO,internaciones,egresos,2009-08-01,21,21
SAN BORJA,internaciones,egresos,2009-08-01,126,126
SAN BUENA VENTURA,internaciones,egresos,2009-08-01,39,39
SAN CARLOS,internaciones,egresos,2009-08-01,145,145
SAN IGNACIO,internaciones,egresos,2009-08-01,58,58
SAN IGNACIO DE VELASCO,internaciones,egresos,2009-08-01,478,478
SAN JAVIER(STC),internaciones,egresos,2009-08-01,52,52
SAN JOAQUIN,internaciones,egresos,2009-08-01,36,36
SAN JOSE DE CHIQUITOS,internaciones,egresos,2009-08-01,147,147
SAN JUAN DE YAPACANI,internaciones,egresos,2009-08-01,98,98
SAN JULIAN,internaciones,egresos,2009-08-01,136,136
SAN LORENZO(PND),internaciones,egresos,2009-08-01,19,19
SAN LORENZO(TJA),internaciones,egresos,2009-08-01,12,12
SAN LUCAS,internaciones,egresos,2009-08-01,57,57
SAN MATIAS,internaciones,egresos,2009-08-01,96,96
SAN MIGUEL DE VELASCO,internaciones,egresos,2009-08-01,53,53
SAN PEDRO,internaciones,egresos,2009-08-01,8,8
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2009-08-01,17,17
SAN PEDRO DE TIQUINA,internaciones,egresos,2009-08-01,2,2
SAN RAFAEL,internaciones,egresos,2009-08-01,26,26
SAN RAMON,internaciones,egresos,2009-08-01,41,41
SAN RAMON,internaciones,egresos,2009-08-01,29,29
SANTA ANA,internaciones,egresos,2009-08-01,107,107
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2009-08-01,9563,9563
SANTA ROSA,internaciones,egresos,2009-08-01,60,60
SANTA ROSA DEL SARA,internaciones,egresos,2009-08-01,56,56
SANTIAGO DE CALLAPA,internaciones,egresos,2009-08-01,4,4
SANTIAGO DE MACHACA,internaciones,egresos,2009-08-01,1,1
SANTIVAÑES,internaciones,egresos,2009-08-01,1,1
SAPAHAQUI,internaciones,egresos,2009-08-01,4,4
SENA,internaciones,egresos,2009-08-01,13,13
SICA SICA (VILLA AROMA),internaciones,egresos,2009-08-01,3,3
SICAYA,internaciones,egresos,2009-08-01,2,2
SIPE SIPE,internaciones,egresos,2009-08-01,35,35
SOPACHUY,internaciones,egresos,2009-08-01,34,34
SORACACHI,internaciones,egresos,2009-08-01,5,5
SORATA,internaciones,egresos,2009-08-01,21,21
SUCRE,internaciones,egresos,2009-08-01,3485,3485
TACACHI,internaciones,egresos,2009-08-01,1,1
TACACOMA,internaciones,egresos,2009-08-01,4,4
TACOBAMBA,internaciones,egresos,2009-08-01,1,1
TACOPAYA,internaciones,egresos,2009-08-01,3,3
TAPACARI,internaciones,egresos,2009-08-01,8,8
TARABUCO,internaciones,egresos,2009-08-01,78,78
TARACO,internaciones,egresos,2009-08-01,2,2
TARATA,internaciones,egresos,2009-08-01,6,6
TARIJA,internaciones,egresos,2009-08-01,763,763
TARVITA,internaciones,egresos,2009-08-01,58,58
TEOPONTE,internaciones,egresos,2009-08-01,14,14
TIAWANACU,internaciones,egresos,2009-08-01,13,13
TIPUANI,internaciones,egresos,2009-08-01,52,52
TIQUIPAYA,internaciones,egresos,2009-08-01,85,85
TIRAQUE (CBBA),internaciones,egresos,2009-08-01,191,191
TOCO,internaciones,egresos,2009-08-01,2,2
TOLATA,internaciones,egresos,2009-08-01,3,3
TOLEDO,internaciones,egresos,2009-08-01,11,11
TOMAVE,internaciones,egresos,2009-08-01,3,3
TOMINA,internaciones,egresos,2009-08-01,23,23
TORO TORO,internaciones,egresos,2009-08-01,2,2
TOTORA(CBBA),internaciones,egresos,2009-08-01,31,31
TOTORA(ORR),internaciones,egresos,2009-08-01,3,3
TRIGAL,internaciones,egresos,2009-08-01,2,2
TRINIDAD,internaciones,egresos,2009-08-01,1167,1167
TUPIZA,internaciones,egresos,2009-08-01,206,206
UNCIA,internaciones,egresos,2009-08-01,17,17
URUBICHA,internaciones,egresos,2009-08-01,27,27
UYUNI,internaciones,egresos,2009-08-01,111,111
VACAS,internaciones,egresos,2009-08-01,8,8
VALLEGRANDE,internaciones,egresos,2009-08-01,149,149
VIACHA,internaciones,egresos,2009-08-01,103,103
VILA VILA,internaciones,egresos,2009-08-01,1,1
VILLA MONTES,internaciones,egresos,2009-08-01,230,230
VILLA RIVERO,internaciones,egresos,2009-08-01,11,11
VILLA SERRANO,internaciones,egresos,2009-08-01,37,37
VILLA TUNARI,internaciones,egresos,2009-08-01,288,288
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2009-08-01,14,14
VILLAZON,internaciones,egresos,2009-08-01,201,201
VINTO,internaciones,egresos,2009-08-01,110,110
VITICHI,internaciones,egresos,2009-08-01,2,2
WARNES,internaciones,egresos,2009-08-01,538,538
YACO,internaciones,egresos,2009-08-01,2,2
YACUIBA,internaciones,egresos,2009-08-01,842,842
YAMPARAEZ,internaciones,egresos,2009-08-01,12,12
YANACACHI,internaciones,egresos,2009-08-01,2,2
YAPACANI,internaciones,egresos,2009-08-01,593,593
YOTALA,internaciones,egresos,2009-08-01,16,16
ZUDAÑEZ,internaciones,egresos,2009-08-01,18,18
ACACIO,internaciones,egresos,2009-09-01,5,5
ACHACACHI,internaciones,egresos,2009-09-01,60,60
ACHOCALLA,internaciones,egresos,2009-09-01,2,2
AIQUILE,internaciones,egresos,2009-09-01,114,114
ALALAY,internaciones,egresos,2009-09-01,1,1
ALCALA,internaciones,egresos,2009-09-01,3,3
ANCORAIMES,internaciones,egresos,2009-09-01,7,7
ANDAMARCA,internaciones,egresos,2009-09-01,1,1
ANZALDO,internaciones,egresos,2009-09-01,12,12
APOLO,internaciones,egresos,2009-09-01,23,23
ARANI,internaciones,egresos,2009-09-01,18,18
ARBIETO,internaciones,egresos,2009-09-01,6,6
ARQUE,internaciones,egresos,2009-09-01,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2009-09-01,183,183
ATOCHA,internaciones,egresos,2009-09-01,23,23
AYATA,internaciones,egresos,2009-09-01,1,1
AYO AYO,internaciones,egresos,2009-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2009-09-01,54,54
AZURDUY,internaciones,egresos,2009-09-01,23,23
BATALLAS,internaciones,egresos,2009-09-01,17,17
BAURES,internaciones,egresos,2009-09-01,24,24
BERMEJO,internaciones,egresos,2009-09-01,235,235
BETANZOS,internaciones,egresos,2009-09-01,55,55
BOYUIBE,internaciones,egresos,2009-09-01,37,37
BUENA VISTA,internaciones,egresos,2009-09-01,25,25
CABEZAS,internaciones,egresos,2009-09-01,34,34
CAIROMA,internaciones,egresos,2009-09-01,6,6
"CAIZA ""D""",internaciones,egresos,2009-09-01,4,4
CAJUATA,internaciones,egresos,2009-09-01,21,21
CALAMARCA,internaciones,egresos,2009-09-01,9,9
CAMARGO,internaciones,egresos,2009-09-01,215,215
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2009-09-01,9,9
CAMIRI,internaciones,egresos,2009-09-01,196,196
CAPINOTA,internaciones,egresos,2009-09-01,44,44
CAQUIAVIRI,internaciones,egresos,2009-09-01,3,3
CARACOLLO,internaciones,egresos,2009-09-01,28,28
CARANAVI,internaciones,egresos,2009-09-01,237,237
CARIPUYO,internaciones,egresos,2009-09-01,4,4
CARMEN RIVERO TORREZ,internaciones,egresos,2009-09-01,16,16
CHALLAPATA,internaciones,egresos,2009-09-01,117,117
CHAQUI,internaciones,egresos,2009-09-01,2,2
CHARAGUA,internaciones,egresos,2009-09-01,126,126
CHAYANTA,internaciones,egresos,2009-09-01,17,17
CHIMORE,internaciones,egresos,2009-09-01,25,25
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2009-09-01,76,76
CHUMA,internaciones,egresos,2009-09-01,2,2
CLIZA,internaciones,egresos,2009-09-01,43,43
COBIJA,internaciones,egresos,2009-09-01,513,513
COCHABAMBA,internaciones,egresos,2009-09-01,7052,7052
COLCAPIRHUA,internaciones,egresos,2009-09-01,195,195
"COLCHA ""K""",internaciones,egresos,2009-09-01,1,1
COLLANA,internaciones,egresos,2009-09-01,2,2
COLOMI,internaciones,egresos,2009-09-01,26,26
COLPA BELGICA,internaciones,egresos,2009-09-01,6,6
COLQUECHACA,internaciones,egresos,2009-09-01,6,6
COLQUENCHA,internaciones,egresos,2009-09-01,8,8
COLQUIRI,internaciones,egresos,2009-09-01,19,19
COMARAPA,internaciones,egresos,2009-09-01,76,76
CONCEPCION,internaciones,egresos,2009-09-01,68,68
COPACABANA,internaciones,egresos,2009-09-01,12,12
CORIPATA,internaciones,egresos,2009-09-01,14,14
CORO CORO,internaciones,egresos,2009-09-01,4,4
COROICO,internaciones,egresos,2009-09-01,171,171
COTAGAITA,internaciones,egresos,2009-09-01,26,26
COTOCA,internaciones,egresos,2009-09-01,98,98
CUATRO CAÑADAS,internaciones,egresos,2009-09-01,46,46
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2009-09-01,1,1
CUEVO,internaciones,egresos,2009-09-01,20,20
CULPINA,internaciones,egresos,2009-09-01,56,56
CURAHUARA DE CARANGAS,internaciones,egresos,2009-09-01,13,13
DESAGUADERO,internaciones,egresos,2009-09-01,2,2
EL ALTO,internaciones,egresos,2009-09-01,2924,2924
EL PUENTE(STC),internaciones,egresos,2009-09-01,37,37
EL TORNO,internaciones,egresos,2009-09-01,178,178
ENTRE RIOS,internaciones,egresos,2009-09-01,28,28
ENTRE RIOS,internaciones,egresos,2009-09-01,27,27
EUCALIPTUS,internaciones,egresos,2009-09-01,11,11
EXALTACION,internaciones,egresos,2009-09-01,13,13
FERNANDEZ ALONSO,internaciones,egresos,2009-09-01,50,50
GENERAL SAAVEDRA,internaciones,egresos,2009-09-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2009-09-01,2,2
GUANAY,internaciones,egresos,2009-09-01,33,33
GUAQUI,internaciones,egresos,2009-09-01,4,4
GUAYARAMERIN,internaciones,egresos,2009-09-01,504,504
GUTIERREZ,internaciones,egresos,2009-09-01,22,22
HUACARETA,internaciones,egresos,2009-09-01,19,19
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2009-09-01,1,1
HUACHACALLA,internaciones,egresos,2009-09-01,4,4
HUANUNI,internaciones,egresos,2009-09-01,46,46
HUARACAJE,internaciones,egresos,2009-09-01,8,8
HUAYLLAMARCA,internaciones,egresos,2009-09-01,1,1
INCAHUASI,internaciones,egresos,2009-09-01,18,18
INGAVI (HUMAITA),internaciones,egresos,2009-09-01,3,3
INQUISIVI,internaciones,egresos,2009-09-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2009-09-01,20,20
IXIAMAS,internaciones,egresos,2009-09-01,38,38
JESUS DE MACHACA,internaciones,egresos,2009-09-01,8,8
LA ASUNTA,internaciones,egresos,2009-09-01,50,50
LA GUARDIA,internaciones,egresos,2009-09-01,159,159
LA PAZ,internaciones,egresos,2009-09-01,7838,7838
LAGUNILLAS,internaciones,egresos,2009-09-01,4,4
LAJA,internaciones,egresos,2009-09-01,5,5
LAS CARRERAS,internaciones,egresos,2009-09-01,3,3
LLALLAGUA,internaciones,egresos,2009-09-01,239,239
LORETO,internaciones,egresos,2009-09-01,1,1
LURIBAY,internaciones,egresos,2009-09-01,3,3
MACHARETI,internaciones,egresos,2009-09-01,7,7
MAGDALENA,internaciones,egresos,2009-09-01,77,77
MAIRANA,internaciones,egresos,2009-09-01,38,38
MAPIRI,internaciones,egresos,2009-09-01,23,23
MECAPACA,internaciones,egresos,2009-09-01,6,6
MINEROS,internaciones,egresos,2009-09-01,29,29
MIZQUE,internaciones,egresos,2009-09-01,52,52
MOCOMOCO,internaciones,egresos,2009-09-01,4,4
MOJOCOYA,internaciones,egresos,2009-09-01,11,11
MONTEAGUDO,internaciones,egresos,2009-09-01,152,152
MONTERO,internaciones,egresos,2009-09-01,688,688
MORO MORO,internaciones,egresos,2009-09-01,3,3
MOROCHATA,internaciones,egresos,2009-09-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2009-09-01,4,4
OCURI,internaciones,egresos,2009-09-01,27,27
OKINAWA,internaciones,egresos,2009-09-01,4,4
OMEREQUE,internaciones,egresos,2009-09-01,5,5
ORURO,internaciones,egresos,2009-09-01,2266,2266
PADILLA,internaciones,egresos,2009-09-01,79,79
PAILON,internaciones,egresos,2009-09-01,69,69
PALCA,internaciones,egresos,2009-09-01,2,2
PALOS BLANCOS,internaciones,egresos,2009-09-01,69,69
PAMPA GRANDE,internaciones,egresos,2009-09-01,15,15
PAPEL PAMPA,internaciones,egresos,2009-09-01,4,4
PASORAPA,internaciones,egresos,2009-09-01,9,9
PATACAMAYA,internaciones,egresos,2009-09-01,55,55
PAZÑA,internaciones,egresos,2009-09-01,5,5
POCONA,internaciones,egresos,2009-09-01,15,15
POJO (CBBA),internaciones,egresos,2009-09-01,24,24
POOPO,internaciones,egresos,2009-09-01,5,5
PORCO,internaciones,egresos,2009-09-01,4,4
POROMA,internaciones,egresos,2009-09-01,23,23
PORONGO,internaciones,egresos,2009-09-01,15,15
PORTACHUELO,internaciones,egresos,2009-09-01,369,369
PORVENIR,internaciones,egresos,2009-09-01,3,3
POSTRER VALLE,internaciones,egresos,2009-09-01,4,4
POTOSI,internaciones,egresos,2009-09-01,1490,1490
PRESTO,internaciones,egresos,2009-09-01,8,8
PUCARA,internaciones,egresos,2009-09-01,1,1
PUCARANI,internaciones,egresos,2009-09-01,8,8
PUERTO ACOSTA,internaciones,egresos,2009-09-01,60,60
PUERTO CARABUCO,internaciones,egresos,2009-09-01,1,1
PUERTO QUIJARRO,internaciones,egresos,2009-09-01,54,54
PUERTO RICO,internaciones,egresos,2009-09-01,40,40
PUERTO SILES,internaciones,egresos,2009-09-01,2,2
PUERTO SUAREZ,internaciones,egresos,2009-09-01,87,87
PUERTO VILLARROEL,internaciones,egresos,2009-09-01,187,187
PUNA,internaciones,egresos,2009-09-01,22,22
PUNATA,internaciones,egresos,2009-09-01,240,240
QUILLACOLLO,internaciones,egresos,2009-09-01,240,240
QUIME,internaciones,egresos,2009-09-01,7,7
REYES,internaciones,egresos,2009-09-01,48,48
RIBERALTA,internaciones,egresos,2009-09-01,719,719
ROBORE,internaciones,egresos,2009-09-01,107,107
RURRENABAQUE,internaciones,egresos,2009-09-01,126,126
SACABA,internaciones,egresos,2009-09-01,412,412
SACABAMBA,internaciones,egresos,2009-09-01,11,11
SACACA,internaciones,egresos,2009-09-01,19,19
SAIPINA,internaciones,egresos,2009-09-01,12,12
SAMAIPATA,internaciones,egresos,2009-09-01,23,23
SAN AGUSTIN,internaciones,egresos,2009-09-01,1,1
SAN ANDRES,internaciones,egresos,2009-09-01,6,6
SAN ANDRES DE MACHACA,internaciones,egresos,2009-09-01,6,6
SAN ANTONIO DE LOMERIO,internaciones,egresos,2009-09-01,8,8
SAN BORJA,internaciones,egresos,2009-09-01,92,92
SAN BUENA VENTURA,internaciones,egresos,2009-09-01,68,68
SAN CARLOS,internaciones,egresos,2009-09-01,140,140
SAN IGNACIO,internaciones,egresos,2009-09-01,53,53
SAN IGNACIO DE VELASCO,internaciones,egresos,2009-09-01,422,422
SAN JAVIER(STC),internaciones,egresos,2009-09-01,63,63
SAN JOAQUIN,internaciones,egresos,2009-09-01,43,43
SAN JOSE DE CHIQUITOS,internaciones,egresos,2009-09-01,138,138
SAN JUAN DE YAPACANI,internaciones,egresos,2009-09-01,115,115
SAN JULIAN,internaciones,egresos,2009-09-01,129,129
SAN LORENZO(PND),internaciones,egresos,2009-09-01,6,6
SAN LORENZO(TJA),internaciones,egresos,2009-09-01,13,13
SAN LUCAS,internaciones,egresos,2009-09-01,60,60
SAN MATIAS,internaciones,egresos,2009-09-01,93,93
SAN MIGUEL DE VELASCO,internaciones,egresos,2009-09-01,87,87
SAN PEDRO,internaciones,egresos,2009-09-01,21,21
SAN PEDRO DE CURAHUARA,internaciones,egresos,2009-09-01,1,1
SAN RAFAEL,internaciones,egresos,2009-09-01,27,27
SAN RAMON,internaciones,egresos,2009-09-01,45,45
SAN RAMON,internaciones,egresos,2009-09-01,46,46
SANTA ANA,internaciones,egresos,2009-09-01,112,112
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2009-09-01,9348,9348
SANTA ROSA,internaciones,egresos,2009-09-01,52,52
SANTA ROSA DEL SARA,internaciones,egresos,2009-09-01,71,71
SANTIAGO DE CALLAPA,internaciones,egresos,2009-09-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2009-09-01,9,9
SANTIVAÑES,internaciones,egresos,2009-09-01,15,15
SAPAHAQUI,internaciones,egresos,2009-09-01,2,2
SENA,internaciones,egresos,2009-09-01,21,21
SICA SICA (VILLA AROMA),internaciones,egresos,2009-09-01,27,27
SICAYA,internaciones,egresos,2009-09-01,1,1
SIPE SIPE,internaciones,egresos,2009-09-01,34,34
SOPACHUY,internaciones,egresos,2009-09-01,27,27
SORATA,internaciones,egresos,2009-09-01,32,32
SUCRE,internaciones,egresos,2009-09-01,3421,3421
TACACOMA,internaciones,egresos,2009-09-01,7,7
TACOPAYA,internaciones,egresos,2009-09-01,4,4
TAPACARI,internaciones,egresos,2009-09-01,18,18
TARABUCO,internaciones,egresos,2009-09-01,88,88
TARACO,internaciones,egresos,2009-09-01,2,2
TARATA,internaciones,egresos,2009-09-01,14,14
TARIJA,internaciones,egresos,2009-09-01,1663,1663
TARVITA,internaciones,egresos,2009-09-01,43,43
TEOPONTE,internaciones,egresos,2009-09-01,10,10
TIAWANACU,internaciones,egresos,2009-09-01,15,15
TIPUANI,internaciones,egresos,2009-09-01,26,26
TIQUIPAYA,internaciones,egresos,2009-09-01,109,109
TIRAQUE (CBBA),internaciones,egresos,2009-09-01,178,178
TOCO,internaciones,egresos,2009-09-01,4,4
TOLATA,internaciones,egresos,2009-09-01,6,6
TOMAVE,internaciones,egresos,2009-09-01,5,5
TOMINA,internaciones,egresos,2009-09-01,15,15
TORO TORO,internaciones,egresos,2009-09-01,2,2
TOTORA(CBBA),internaciones,egresos,2009-09-01,28,28
TOTORA(ORR),internaciones,egresos,2009-09-01,3,3
TRIGAL,internaciones,egresos,2009-09-01,6,6
TRINIDAD,internaciones,egresos,2009-09-01,1247,1247
TUPIZA,internaciones,egresos,2009-09-01,195,195
TURCO,internaciones,egresos,2009-09-01,2,2
UMALA,internaciones,egresos,2009-09-01,3,3
UNCIA,internaciones,egresos,2009-09-01,30,30
URUBICHA,internaciones,egresos,2009-09-01,27,27
UYUNI,internaciones,egresos,2009-09-01,130,130
VACAS,internaciones,egresos,2009-09-01,14,14
VALLEGRANDE,internaciones,egresos,2009-09-01,125,125
VIACHA,internaciones,egresos,2009-09-01,114,114
VILA VILA,internaciones,egresos,2009-09-01,3,3
VILLA MONTES,internaciones,egresos,2009-09-01,233,233
VILLA RIVERO,internaciones,egresos,2009-09-01,2,2
VILLA SERRANO,internaciones,egresos,2009-09-01,33,33
VILLA TUNARI,internaciones,egresos,2009-09-01,274,274
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2009-09-01,19,19
VILLAZON,internaciones,egresos,2009-09-01,193,193
VINTO,internaciones,egresos,2009-09-01,138,138
VITICHI,internaciones,egresos,2009-09-01,8,8
WARNES,internaciones,egresos,2009-09-01,138,138
YACUIBA,internaciones,egresos,2009-09-01,824,824
YAMPARAEZ,internaciones,egresos,2009-09-01,20,20
YANACACHI,internaciones,egresos,2009-09-01,1,1
YAPACANI,internaciones,egresos,2009-09-01,586,586
YOCALLA,internaciones,egresos,2009-09-01,8,8
YOTALA,internaciones,egresos,2009-09-01,17,17
ZUDAÑEZ,internaciones,egresos,2009-09-01,17,17
ACACIO,internaciones,egresos,2009-10-01,6,6
ACHACACHI,internaciones,egresos,2009-10-01,60,60
ACHOCALLA,internaciones,egresos,2009-10-01,6,6
AIQUILE,internaciones,egresos,2009-10-01,107,107
ALALAY,internaciones,egresos,2009-10-01,9,9
ALCALA,internaciones,egresos,2009-10-01,7,7
ANCORAIMES,internaciones,egresos,2009-10-01,11,11
ANTEQUERA,internaciones,egresos,2009-10-01,1,1
APOLO,internaciones,egresos,2009-10-01,16,16
ARAMPAMPA,internaciones,egresos,2009-10-01,1,1
ARANI,internaciones,egresos,2009-10-01,27,27
ARBIETO,internaciones,egresos,2009-10-01,9,9
ARQUE,internaciones,egresos,2009-10-01,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2009-10-01,154,154
ATOCHA,internaciones,egresos,2009-10-01,41,41
AYATA,internaciones,egresos,2009-10-01,4,4
AYO AYO,internaciones,egresos,2009-10-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2009-10-01,46,46
AZURDUY,internaciones,egresos,2009-10-01,19,19
BATALLAS,internaciones,egresos,2009-10-01,27,27
BAURES,internaciones,egresos,2009-10-01,22,22
BERMEJO,internaciones,egresos,2009-10-01,284,284
BETANZOS,internaciones,egresos,2009-10-01,54,54
BOYUIBE,internaciones,egresos,2009-10-01,26,26
BUENA VISTA,internaciones,egresos,2009-10-01,13,13
CABEZAS,internaciones,egresos,2009-10-01,21,21
CAIROMA,internaciones,egresos,2009-10-01,3,3
CAJUATA,internaciones,egresos,2009-10-01,14,14
CALAMARCA,internaciones,egresos,2009-10-01,14,14
CAMARGO,internaciones,egresos,2009-10-01,219,219
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2009-10-01,7,7
CAMIRI,internaciones,egresos,2009-10-01,374,374
CARACOLLO,internaciones,egresos,2009-10-01,37,37
CARANAVI,internaciones,egresos,2009-10-01,221,221
CARMEN RIVERO TORREZ,internaciones,egresos,2009-10-01,24,24
CHALLAPATA,internaciones,egresos,2009-10-01,109,109
CHAQUI,internaciones,egresos,2009-10-01,1,1
CHARAGUA,internaciones,egresos,2009-10-01,111,111
CHAYANTA,internaciones,egresos,2009-10-01,11,11
CHIMORE,internaciones,egresos,2009-10-01,17,17
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2009-10-01,90,90
CHUMA,internaciones,egresos,2009-10-01,5,5
CLIZA,internaciones,egresos,2009-10-01,62,62
COBIJA,internaciones,egresos,2009-10-01,513,513
COCHABAMBA,internaciones,egresos,2009-10-01,7769,7769
COLCAPIRHUA,internaciones,egresos,2009-10-01,210,210
"COLCHA ""K""",internaciones,egresos,2009-10-01,3,3
COLLANA,internaciones,egresos,2009-10-01,1,1
COLOMI,internaciones,egresos,2009-10-01,19,19
COLPA BELGICA,internaciones,egresos,2009-10-01,20,20
COLQUECHACA,internaciones,egresos,2009-10-01,5,5
COLQUENCHA,internaciones,egresos,2009-10-01,2,2
COLQUIRI,internaciones,egresos,2009-10-01,22,22
COMANCHE,internaciones,egresos,2009-10-01,2,2
COMARAPA,internaciones,egresos,2009-10-01,66,66
CONCEPCION,internaciones,egresos,2009-10-01,76,76
COPACABANA,internaciones,egresos,2009-10-01,15,15
CORIPATA,internaciones,egresos,2009-10-01,17,17
CORO CORO,internaciones,egresos,2009-10-01,3,3
COROICO,internaciones,egresos,2009-10-01,116,116
COTAGAITA,internaciones,egresos,2009-10-01,33,33
COTOCA,internaciones,egresos,2009-10-01,109,109
CUATRO CAÑADAS,internaciones,egresos,2009-10-01,45,45
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2009-10-01,2,2
CUEVO,internaciones,egresos,2009-10-01,13,13
CULPINA,internaciones,egresos,2009-10-01,30,30
CURAHUARA DE CARANGAS,internaciones,egresos,2009-10-01,23,23
DESAGUADERO,internaciones,egresos,2009-10-01,11,11
EL ALTO,internaciones,egresos,2009-10-01,2971,2971
EL PUENTE(STC),internaciones,egresos,2009-10-01,30,30
EL TORNO,internaciones,egresos,2009-10-01,220,220
ENTRE RIOS,internaciones,egresos,2009-10-01,37,37
ENTRE RIOS,internaciones,egresos,2009-10-01,40,40
EUCALIPTUS,internaciones,egresos,2009-10-01,9,9
EXALTACION,internaciones,egresos,2009-10-01,8,8
FERNANDEZ ALONSO,internaciones,egresos,2009-10-01,51,51
GENERAL SAAVEDRA,internaciones,egresos,2009-10-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2009-10-01,9,9
GUANAY,internaciones,egresos,2009-10-01,29,29
GUAQUI,internaciones,egresos,2009-10-01,5,5
GUAYARAMERIN,internaciones,egresos,2009-10-01,534,534
GUTIERREZ,internaciones,egresos,2009-10-01,23,23
HUACARETA,internaciones,egresos,2009-10-01,21,21
HUACHACALLA,internaciones,egresos,2009-10-01,2,2
HUANUNI,internaciones,egresos,2009-10-01,42,42
HUARACAJE,internaciones,egresos,2009-10-01,14,14
HUAYLLAMARCA,internaciones,egresos,2009-10-01,4,4
INCAHUASI,internaciones,egresos,2009-10-01,25,25
INQUISIVI,internaciones,egresos,2009-10-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2009-10-01,50,50
IXIAMAS,internaciones,egresos,2009-10-01,22,22
JESUS DE MACHACA,internaciones,egresos,2009-10-01,21,21
LA ASUNTA,internaciones,egresos,2009-10-01,64,64
LA GUARDIA,internaciones,egresos,2009-10-01,166,166
LA PAZ,internaciones,egresos,2009-10-01,7103,7103
LAJA,internaciones,egresos,2009-10-01,2,2
LAS CARRERAS,internaciones,egresos,2009-10-01,3,3
LLALLAGUA,internaciones,egresos,2009-10-01,251,251
LURIBAY,internaciones,egresos,2009-10-01,6,6
MACHARETI,internaciones,egresos,2009-10-01,7,7
MAGDALENA,internaciones,egresos,2009-10-01,71,71
MAIRANA,internaciones,egresos,2009-10-01,54,54
MALLA,internaciones,egresos,2009-10-01,2,2
MAPIRI,internaciones,egresos,2009-10-01,19,19
MECAPACA,internaciones,egresos,2009-10-01,7,7
MINEROS,internaciones,egresos,2009-10-01,18,18
MIZQUE,internaciones,egresos,2009-10-01,74,74
MOCOMOCO,internaciones,egresos,2009-10-01,3,3
MOJOCOYA,internaciones,egresos,2009-10-01,4,4
MONTEAGUDO,internaciones,egresos,2009-10-01,183,183
MONTERO,internaciones,egresos,2009-10-01,695,695
MORO MORO,internaciones,egresos,2009-10-01,1,1
MOROCHATA,internaciones,egresos,2009-10-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2009-10-01,5,5
OCURI,internaciones,egresos,2009-10-01,19,19
OMEREQUE,internaciones,egresos,2009-10-01,9,9
ORURO,internaciones,egresos,2009-10-01,2492,2492
PADILLA,internaciones,egresos,2009-10-01,95,95
PAILON,internaciones,egresos,2009-10-01,62,62
PALCA,internaciones,egresos,2009-10-01,1,1
PALOS BLANCOS,internaciones,egresos,2009-10-01,64,64
PAMPA GRANDE,internaciones,egresos,2009-10-01,16,16
PAPEL PAMPA,internaciones,egresos,2009-10-01,2,2
PASORAPA,internaciones,egresos,2009-10-01,7,7
PATACAMAYA,internaciones,egresos,2009-10-01,63,63
POCONA,internaciones,egresos,2009-10-01,13,13
POJO (CBBA),internaciones,egresos,2009-10-01,20,20
POOPO,internaciones,egresos,2009-10-01,8,8
PORCO,internaciones,egresos,2009-10-01,6,6
POROMA,internaciones,egresos,2009-10-01,15,15
PORONGO,internaciones,egresos,2009-10-01,12,12
PORTACHUELO,internaciones,egresos,2009-10-01,215,215
PORVENIR,internaciones,egresos,2009-10-01,12,12
POTOSI,internaciones,egresos,2009-10-01,1521,1521
PRESTO,internaciones,egresos,2009-10-01,12,12
PUCARA,internaciones,egresos,2009-10-01,3,3
PUCARANI,internaciones,egresos,2009-10-01,9,9
PUERTO ACOSTA,internaciones,egresos,2009-10-01,61,61
