municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2009-11-01,126,126
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2009-11-01,111,111
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2009-11-01,66,66
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-11-01,46,46
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2009-11-01,107,107
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2009-11-01,17,17
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-11-01,48,48
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
SANTA ANA,internaciones,dias camas ocupadas maternidad,2009-11-01,102,102
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2009-11-01,7924,7924
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2009-11-01,31,31
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2009-11-01,36,36
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
SANTUARIO DE QUILLACAS,internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
SENA,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2009-11-01,11,11
SICAYA,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2009-11-01,30,30
SOPACHUY,internaciones,dias camas ocupadas maternidad,2009-11-01,26,26
SORACACHI,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
SORATA,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
SUCRE,internaciones,dias camas ocupadas maternidad,2009-11-01,1802,1802
TACACOMA,internaciones,dias camas ocupadas maternidad,2009-11-01,8,8
TACOPAYA,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
TARABUCO,internaciones,dias camas ocupadas maternidad,2009-11-01,133,133
TARACO,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
TARATA,internaciones,dias camas ocupadas maternidad,2009-11-01,24,24
TARIJA,internaciones,dias camas ocupadas maternidad,2009-11-01,879,879
TARVITA,internaciones,dias camas ocupadas maternidad,2009-11-01,58,58
TEOPONTE,internaciones,dias camas ocupadas maternidad,2009-11-01,23,23
TIAWANACU,internaciones,dias camas ocupadas maternidad,2009-11-01,9,9
TIPUANI,internaciones,dias camas ocupadas maternidad,2009-11-01,28,28
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2009-11-01,199,199
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2009-11-01,234,234
TOCO,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
TOLATA,internaciones,dias camas ocupadas maternidad,2009-11-01,12,12
TOLEDO,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
TOMAVE,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
TOMINA,internaciones,dias camas ocupadas maternidad,2009-11-01,18,18
TORO TORO,internaciones,dias camas ocupadas maternidad,2009-11-01,8,8
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2009-11-01,45,45
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
TRIGAL,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
TRINIDAD,internaciones,dias camas ocupadas maternidad,2009-11-01,943,943
TUPIZA,internaciones,dias camas ocupadas maternidad,2009-11-01,152,152
TURCO,internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
UMALA,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
UNCIA,internaciones,dias camas ocupadas maternidad,2009-11-01,23,23
URUBICHA,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
UYUNI,internaciones,dias camas ocupadas maternidad,2009-11-01,183,183
VACAS,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2009-11-01,107,107
VIACHA,internaciones,dias camas ocupadas maternidad,2009-11-01,85,85
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2009-11-01,149,149
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2009-11-01,44,44
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2009-11-01,334,334
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
VILLAZON,internaciones,dias camas ocupadas maternidad,2009-11-01,153,153
VINTO,internaciones,dias camas ocupadas maternidad,2009-11-01,86,86
VITICHI,internaciones,dias camas ocupadas maternidad,2009-11-01,21,21
WARNES,internaciones,dias camas ocupadas maternidad,2009-11-01,177,177
YACO,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
YACUIBA,internaciones,dias camas ocupadas maternidad,2009-11-01,355,355
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
YANACACHI,internaciones,dias camas ocupadas maternidad,2009-11-01,16,16
YAPACANI,internaciones,dias camas ocupadas maternidad,2009-11-01,162,162
YOTALA,internaciones,dias camas ocupadas maternidad,2009-11-01,46,46
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2009-11-01,34,34
ACACIO,internaciones,dias camas ocupadas maternidad,2009-12-01,12,12
ACHACACHI,internaciones,dias camas ocupadas maternidad,2009-12-01,26,26
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2009-12-01,3,3
AIQUILE,internaciones,dias camas ocupadas maternidad,2009-12-01,43,43
ALALAY,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
ALCALA,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2009-12-01,4,4
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
ANZALDO,internaciones,dias camas ocupadas maternidad,2009-12-01,3,3
APOLO,internaciones,dias camas ocupadas maternidad,2009-12-01,23,23
ARANI,internaciones,dias camas ocupadas maternidad,2009-12-01,31,31
ARBIETO,internaciones,dias camas ocupadas maternidad,2009-12-01,22,22
ARQUE,internaciones,dias camas ocupadas maternidad,2009-12-01,3,3
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2009-12-01,134,134
ATOCHA,internaciones,dias camas ocupadas maternidad,2009-12-01,25,25
AYATA,internaciones,dias camas ocupadas maternidad,2009-12-01,12,12
AYO AYO,internaciones,dias camas ocupadas maternidad,2009-12-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2009-12-01,36,36
AZURDUY,internaciones,dias camas ocupadas maternidad,2009-12-01,36,36
BATALLAS,internaciones,dias camas ocupadas maternidad,2009-12-01,11,11
BAURES,internaciones,dias camas ocupadas maternidad,2009-12-01,17,17
BERMEJO,internaciones,dias camas ocupadas maternidad,2009-12-01,136,136
BETANZOS,internaciones,dias camas ocupadas maternidad,2009-12-01,63,63
BOYUIBE,internaciones,dias camas ocupadas maternidad,2009-12-01,15,15
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-12-01,21,21
CABEZAS,internaciones,dias camas ocupadas maternidad,2009-12-01,20,20
CAIROMA,internaciones,dias camas ocupadas maternidad,2009-12-01,10,10
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2009-12-01,12,12
CAJUATA,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
CALAMARCA,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
CAMARGO,internaciones,dias camas ocupadas maternidad,2009-12-01,95,95
CAMIRI,internaciones,dias camas ocupadas maternidad,2009-12-01,302,302
CAPINOTA,internaciones,dias camas ocupadas maternidad,2009-12-01,41,41
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2009-12-01,1,1
CARACOLLO,internaciones,dias camas ocupadas maternidad,2009-12-01,29,29
CARANAVI,internaciones,dias camas ocupadas maternidad,2009-12-01,140,140
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2009-12-01,73,73
CHAQUI,internaciones,dias camas ocupadas maternidad,2009-12-01,12,12
CHARAGUA,internaciones,dias camas ocupadas maternidad,2009-12-01,71,71
CHAYANTA,internaciones,dias camas ocupadas maternidad,2009-12-01,48,48
CHIMORE,internaciones,dias camas ocupadas maternidad,2009-12-01,14,14
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2009-12-01,27,27
CHUMA,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
CLIZA,internaciones,dias camas ocupadas maternidad,2009-12-01,28,28
COBIJA,internaciones,dias camas ocupadas maternidad,2009-12-01,469,469
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2009-12-01,4870,4870
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2009-12-01,181,181
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2009-12-01,1,1
COLOMI,internaciones,dias camas ocupadas maternidad,2009-12-01,27,27
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2009-12-01,6,6
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2009-12-01,16,16
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
COLQUIRI,internaciones,dias camas ocupadas maternidad,2009-12-01,11,11
COMARAPA,internaciones,dias camas ocupadas maternidad,2009-12-01,43,43
CONCEPCION,internaciones,dias camas ocupadas maternidad,2009-12-01,37,37
COPACABANA,internaciones,dias camas ocupadas maternidad,2009-12-01,15,15
CORIPATA,internaciones,dias camas ocupadas maternidad,2009-12-01,19,19
CORO CORO,internaciones,dias camas ocupadas maternidad,2009-12-01,3,3
COROICO,internaciones,dias camas ocupadas maternidad,2009-12-01,51,51
COTAGAITA,internaciones,dias camas ocupadas maternidad,2009-12-01,19,19
COTOCA,internaciones,dias camas ocupadas maternidad,2009-12-01,149,149
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2009-12-01,36,36
CUEVO,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
CULPINA,internaciones,dias camas ocupadas maternidad,2009-12-01,63,63
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2009-12-01,4,4
EL ALTO,internaciones,dias camas ocupadas maternidad,2009-12-01,3047,3047
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2009-12-01,26,26
EL TORNO,internaciones,dias camas ocupadas maternidad,2009-12-01,128,128
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-12-01,53,53
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-12-01,21,21
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
EXALTACION,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2009-12-01,341,341
FILADELFIA,internaciones,dias camas ocupadas maternidad,2009-12-01,10,10
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
GUANAY,internaciones,dias camas ocupadas maternidad,2009-12-01,20,20
GUAQUI,internaciones,dias camas ocupadas maternidad,2009-12-01,5,5
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2009-12-01,510,510
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2009-12-01,21,21
HUACARETA,internaciones,dias camas ocupadas maternidad,2009-12-01,25,25
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
HUANUNI,internaciones,dias camas ocupadas maternidad,2009-12-01,24,24
HUARACAJE,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2009-12-01,6,6
ICHOCA,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
ICLA,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
INCAHUASI,internaciones,dias camas ocupadas maternidad,2009-12-01,53,53
INQUISIVI,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2009-12-01,5,5
IXIAMAS,internaciones,dias camas ocupadas maternidad,2009-12-01,13,13
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-12-01,27,27
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2009-12-01,36,36
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2009-12-01,64,64
LA PAZ,internaciones,dias camas ocupadas maternidad,2009-12-01,4696,4696
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
LAJA,internaciones,dias camas ocupadas maternidad,2009-12-01,12,12
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2009-12-01,220,220
LURIBAY,internaciones,dias camas ocupadas maternidad,2009-12-01,10,10
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2009-12-01,6,6
MACHARETI,internaciones,dias camas ocupadas maternidad,2009-12-01,11,11
MAGDALENA,internaciones,dias camas ocupadas maternidad,2009-12-01,50,50
MAIRANA,internaciones,dias camas ocupadas maternidad,2009-12-01,40,40
MAPIRI,internaciones,dias camas ocupadas maternidad,2009-12-01,18,18
MECAPACA,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
MINEROS,internaciones,dias camas ocupadas maternidad,2009-12-01,40,40
MIZQUE,internaciones,dias camas ocupadas maternidad,2009-12-01,43,43
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2009-12-01,5,5
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2009-12-01,14,14
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2009-12-01,168,168
MONTERO,internaciones,dias camas ocupadas maternidad,2009-12-01,358,358
MOROCHATA,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2009-12-01,3,3
OCURI,internaciones,dias camas ocupadas maternidad,2009-12-01,156,156
OKINAWA,internaciones,dias camas ocupadas maternidad,2009-12-01,20,20
OMEREQUE,internaciones,dias camas ocupadas maternidad,2009-12-01,9,9
ORURO,internaciones,dias camas ocupadas maternidad,2009-12-01,1616,1616
PADILLA,internaciones,dias camas ocupadas maternidad,2009-12-01,56,56
PAILON,internaciones,dias camas ocupadas maternidad,2009-12-01,38,38
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2009-12-01,38,38
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2009-12-01,4,4
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2009-12-01,9,9
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2009-12-01,33,33
PAZÑA,internaciones,dias camas ocupadas maternidad,2009-12-01,6,6
POCOATA,internaciones,dias camas ocupadas maternidad,2009-12-01,11,11
POCONA,internaciones,dias camas ocupadas maternidad,2009-12-01,18,18
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2009-12-01,36,36
POOPO,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
PORCO,internaciones,dias camas ocupadas maternidad,2009-12-01,14,14
POROMA,internaciones,dias camas ocupadas maternidad,2009-12-01,49,49
PORONGO,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2009-12-01,116,116
PORVENIR,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2009-12-01,1219,1219
PUCARA,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2009-12-01,105,105
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2009-12-01,2,2
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2009-12-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2009-12-01,32,32
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2009-12-01,9,9
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2009-12-01,84,84
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2009-12-01,79,79
PUNA,internaciones,dias camas ocupadas maternidad,2009-12-01,35,35
PUNATA,internaciones,dias camas ocupadas maternidad,2009-12-01,303,303
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2009-12-01,281,281
QUIME,internaciones,dias camas ocupadas maternidad,2009-12-01,5,5
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2009-12-01,6,6
RAVELO,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
REYES,internaciones,dias camas ocupadas maternidad,2009-12-01,87,87
RIBERALTA,internaciones,dias camas ocupadas maternidad,2009-12-01,348,348
ROBORE,internaciones,dias camas ocupadas maternidad,2009-12-01,46,46
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2009-12-01,134,134
SABAYA,internaciones,dias camas ocupadas maternidad,2009-12-01,1,1
SACABA,internaciones,dias camas ocupadas maternidad,2009-12-01,352,352
SACABAMBA,internaciones,dias camas ocupadas maternidad,2009-12-01,3,3
SACACA,internaciones,dias camas ocupadas maternidad,2009-12-01,30,30
SAIPINA,internaciones,dias camas ocupadas maternidad,2009-12-01,8,8
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2009-12-01,27,27
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2009-12-01,16,16
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-12-01,30,30
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2009-12-01,21,21
SAN BENITO,internaciones,dias camas ocupadas maternidad,2009-12-01,7,7
SAN BORJA,internaciones,dias camas ocupadas maternidad,2009-12-01,167,167
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2009-12-01,69,69
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2009-12-01,81,81
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2009-12-01,88,88
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-12-01,269,269
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2009-12-01,28,28
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2009-12-01,9,9
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2009-12-01,104,104
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2009-12-01,35,35
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2009-12-01,88,88
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2009-12-01,1,1
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2009-12-01,66,66
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2009-12-01,30,30
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-12-01,62,62
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2009-12-01,202,202
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2009-12-01,25,25
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-12-01,28,28
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-12-01,33,33
SANTA ANA,internaciones,dias camas ocupadas maternidad,2009-12-01,117,117
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2009-12-01,15580,15580
