municipality,group,variable,month,Ingresos espontáneos,TOTAL
OCURI,internaciones,ingresos espontaneos,2009-05-01,11,11
OKINAWA,internaciones,ingresos espontaneos,2009-05-01,14,14
OMEREQUE,internaciones,ingresos espontaneos,2009-05-01,9,9
ORURO,internaciones,ingresos espontaneos,2009-05-01,2137,2137
PADILLA,internaciones,ingresos espontaneos,2009-05-01,57,57
PAILON,internaciones,ingresos espontaneos,2009-05-01,60,60
PALCA,internaciones,ingresos espontaneos,2009-05-01,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2009-05-01,72,72
PAMPA GRANDE,internaciones,ingresos espontaneos,2009-05-01,32,32
PAPEL PAMPA,internaciones,ingresos espontaneos,2009-05-01,1,1
PASORAPA,internaciones,ingresos espontaneos,2009-05-01,11,11
PATACAMAYA,internaciones,ingresos espontaneos,2009-05-01,77,77
PAZÑA,internaciones,ingresos espontaneos,2009-05-01,4,4
PELECHUCO,internaciones,ingresos espontaneos,2009-05-01,1,1
POCOATA,internaciones,ingresos espontaneos,2009-05-01,12,12
POCONA,internaciones,ingresos espontaneos,2009-05-01,18,18
POJO (CBBA),internaciones,ingresos espontaneos,2009-05-01,19,19
POOPO,internaciones,ingresos espontaneos,2009-05-01,5,5
POROMA,internaciones,ingresos espontaneos,2009-05-01,24,24
PORONGO,internaciones,ingresos espontaneos,2009-05-01,16,16
PORTACHUELO,internaciones,ingresos espontaneos,2009-05-01,187,187
PORVENIR,internaciones,ingresos espontaneos,2009-05-01,6,6
POSTRER VALLE,internaciones,ingresos espontaneos,2009-05-01,2,2
POTOSI,internaciones,ingresos espontaneos,2009-05-01,1594,1594
PRESTO,internaciones,ingresos espontaneos,2009-05-01,16,16
PUCARA,internaciones,ingresos espontaneos,2009-05-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2009-05-01,5,5
PUERTO ACOSTA,internaciones,ingresos espontaneos,2009-05-01,43,43
PUERTO CARABUCO,internaciones,ingresos espontaneos,2009-05-01,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2009-05-01,2,2
PUERTO PEREZ,internaciones,ingresos espontaneos,2009-05-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2009-05-01,42,42
PUERTO RICO,internaciones,ingresos espontaneos,2009-05-01,27,27
PUERTO SILES,internaciones,ingresos espontaneos,2009-05-01,2,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2009-05-01,93,93
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2009-05-01,252,252
PUNA,internaciones,ingresos espontaneos,2009-05-01,15,15
PUNATA,internaciones,ingresos espontaneos,2009-05-01,194,194
QUILLACOLLO,internaciones,ingresos espontaneos,2009-05-01,245,245
QUIME,internaciones,ingresos espontaneos,2009-05-01,7,7
QUIRUSILLAS,internaciones,ingresos espontaneos,2009-05-01,2,2
RAVELO,internaciones,ingresos espontaneos,2009-05-01,8,8
REYES,internaciones,ingresos espontaneos,2009-05-01,21,21
RIBERALTA,internaciones,ingresos espontaneos,2009-05-01,516,516
ROBORE,internaciones,ingresos espontaneos,2009-05-01,112,112
RURRENABAQUE,internaciones,ingresos espontaneos,2009-05-01,114,114
SACABA,internaciones,ingresos espontaneos,2009-05-01,436,436
SACABAMBA,internaciones,ingresos espontaneos,2009-05-01,9,9
SACACA,internaciones,ingresos espontaneos,2009-05-01,27,27
SAIPINA,internaciones,ingresos espontaneos,2009-05-01,21,21
SAMAIPATA,internaciones,ingresos espontaneos,2009-05-01,25,25
SAN ANDRES,internaciones,ingresos espontaneos,2009-05-01,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2009-05-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-05-01,11,11
SAN BENITO,internaciones,ingresos espontaneos,2009-05-01,12,12
SAN BORJA,internaciones,ingresos espontaneos,2009-05-01,141,141
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-05-01,46,46
SAN CARLOS,internaciones,ingresos espontaneos,2009-05-01,121,121
SAN IGNACIO,internaciones,ingresos espontaneos,2009-05-01,90,90
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-05-01,473,473
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-05-01,83,83
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-05-01,55,55
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-05-01,169,169
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-05-01,117,117
SAN JULIAN,internaciones,ingresos espontaneos,2009-05-01,134,134
SAN LORENZO(PND),internaciones,ingresos espontaneos,2009-05-01,10,10
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-05-01,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2009-05-01,39,39
SAN MATIAS,internaciones,ingresos espontaneos,2009-05-01,99,99
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2009-05-01,64,64
SAN PEDRO,internaciones,ingresos espontaneos,2009-05-01,9,9
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2009-05-01,21,21
SAN RAFAEL,internaciones,ingresos espontaneos,2009-05-01,35,35
SAN RAMON,internaciones,ingresos espontaneos,2009-05-01,33,33
SAN RAMON,internaciones,ingresos espontaneos,2009-05-01,23,23
SANTA ANA,internaciones,ingresos espontaneos,2009-05-01,115,115
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2009-05-01,9721,9721
SANTA ROSA,internaciones,ingresos espontaneos,2009-05-01,88,88
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2009-05-01,95,95
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2009-05-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2009-05-01,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2009-05-01,4,4
SENA,internaciones,ingresos espontaneos,2009-05-01,15,15
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2009-05-01,18,18
SICAYA,internaciones,ingresos espontaneos,2009-05-01,5,5
SIPE SIPE,internaciones,ingresos espontaneos,2009-05-01,26,26
SOPACHUY,internaciones,ingresos espontaneos,2009-05-01,30,30
SORACACHI,internaciones,ingresos espontaneos,2009-05-01,3,3
SORATA,internaciones,ingresos espontaneos,2009-05-01,38,38
SUCRE,internaciones,ingresos espontaneos,2009-05-01,3113,3113
TACACHI,internaciones,ingresos espontaneos,2009-05-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2009-05-01,2,2
TACOPAYA,internaciones,ingresos espontaneos,2009-05-01,3,3
TAPACARI,internaciones,ingresos espontaneos,2009-05-01,17,17
TARABUCO,internaciones,ingresos espontaneos,2009-05-01,68,68
TARACO,internaciones,ingresos espontaneos,2009-05-01,5,5
TARATA,internaciones,ingresos espontaneos,2009-05-01,5,5
TARIJA,internaciones,ingresos espontaneos,2009-05-01,1789,1789
TARVITA,internaciones,ingresos espontaneos,2009-05-01,41,41
TEOPONTE,internaciones,ingresos espontaneos,2009-05-01,16,16
TIAWANACU,internaciones,ingresos espontaneos,2009-05-01,14,14
TIPUANI,internaciones,ingresos espontaneos,2009-05-01,37,37
TIQUIPAYA,internaciones,ingresos espontaneos,2009-05-01,105,105
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2009-05-01,193,193
TOLEDO,internaciones,ingresos espontaneos,2009-05-01,7,7
TOMAVE,internaciones,ingresos espontaneos,2009-05-01,2,2
TOMINA,internaciones,ingresos espontaneos,2009-05-01,18,18
TORO TORO,internaciones,ingresos espontaneos,2009-05-01,4,4
TOTORA(CBBA),internaciones,ingresos espontaneos,2009-05-01,27,27
TOTORA(ORR),internaciones,ingresos espontaneos,2009-05-01,1,1
TRINIDAD,internaciones,ingresos espontaneos,2009-05-01,1212,1212
TUPIZA,internaciones,ingresos espontaneos,2009-05-01,171,171
TURCO,internaciones,ingresos espontaneos,2009-05-01,5,5
UMALA,internaciones,ingresos espontaneos,2009-05-01,2,2
UNCIA,internaciones,ingresos espontaneos,2009-05-01,177,177
URUBICHA,internaciones,ingresos espontaneos,2009-05-01,29,29
UYUNI,internaciones,ingresos espontaneos,2009-05-01,84,84
VACAS,internaciones,ingresos espontaneos,2009-05-01,12,12
VALLEGRANDE,internaciones,ingresos espontaneos,2009-05-01,136,136
VIACHA,internaciones,ingresos espontaneos,2009-05-01,80,80
VILA VILA,internaciones,ingresos espontaneos,2009-05-01,1,1
VILLA MONTES,internaciones,ingresos espontaneos,2009-05-01,246,246
VILLA RIVERO,internaciones,ingresos espontaneos,2009-05-01,6,6
VILLA SERRANO,internaciones,ingresos espontaneos,2009-05-01,37,37
VILLA TUNARI,internaciones,ingresos espontaneos,2009-05-01,380,380
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2009-05-01,20,20
VILLAZON,internaciones,ingresos espontaneos,2009-05-01,188,188
VINTO,internaciones,ingresos espontaneos,2009-05-01,177,177
VITICHI,internaciones,ingresos espontaneos,2009-05-01,7,7
WARNES,internaciones,ingresos espontaneos,2009-05-01,104,104
YACO,internaciones,ingresos espontaneos,2009-05-01,1,1
YACUIBA,internaciones,ingresos espontaneos,2009-05-01,740,740
YAMPARAEZ,internaciones,ingresos espontaneos,2009-05-01,9,9
YANACACHI,internaciones,ingresos espontaneos,2009-05-01,2,2
YAPACANI,internaciones,ingresos espontaneos,2009-05-01,387,387
YOCALLA,internaciones,ingresos espontaneos,2009-05-01,1,1
YOTALA,internaciones,ingresos espontaneos,2009-05-01,85,85
ZUDAÑEZ,internaciones,ingresos espontaneos,2009-05-01,29,29
ACACIO,internaciones,ingresos espontaneos,2009-06-01,8,8
ACHACACHI,internaciones,ingresos espontaneos,2009-06-01,49,49
ACHOCALLA,internaciones,ingresos espontaneos,2009-06-01,3,3
AIQUILE,internaciones,ingresos espontaneos,2009-06-01,117,117
ALALAY,internaciones,ingresos espontaneos,2009-06-01,2,2
ALCALA,internaciones,ingresos espontaneos,2009-06-01,2,2
ANCORAIMES,internaciones,ingresos espontaneos,2009-06-01,4,4
ANDAMARCA,internaciones,ingresos espontaneos,2009-06-01,1,1
ANZALDO,internaciones,ingresos espontaneos,2009-06-01,3,3
APOLO,internaciones,ingresos espontaneos,2009-06-01,30,30
ARAMPAMPA,internaciones,ingresos espontaneos,2009-06-01,6,6
ARANI,internaciones,ingresos espontaneos,2009-06-01,20,20
ARBIETO,internaciones,ingresos espontaneos,2009-06-01,8,8
ARQUE,internaciones,ingresos espontaneos,2009-06-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2009-06-01,157,157
ATOCHA,internaciones,ingresos espontaneos,2009-06-01,50,50
AYATA,internaciones,ingresos espontaneos,2009-06-01,2,2
AYO AYO,internaciones,ingresos espontaneos,2009-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2009-06-01,35,35
AZURDUY,internaciones,ingresos espontaneos,2009-06-01,28,28
BATALLAS,internaciones,ingresos espontaneos,2009-06-01,7,7
BAURES,internaciones,ingresos espontaneos,2009-06-01,20,20
BERMEJO,internaciones,ingresos espontaneos,2009-06-01,240,240
BETANZOS,internaciones,ingresos espontaneos,2009-06-01,48,48
BOYUIBE,internaciones,ingresos espontaneos,2009-06-01,32,32
BUENA VISTA,internaciones,ingresos espontaneos,2009-06-01,16,16
CABEZAS,internaciones,ingresos espontaneos,2009-06-01,23,23
CAIROMA,internaciones,ingresos espontaneos,2009-06-01,6,6
"CAIZA ""D""",internaciones,ingresos espontaneos,2009-06-01,2,2
CAJUATA,internaciones,ingresos espontaneos,2009-06-01,14,14
CALAMARCA,internaciones,ingresos espontaneos,2009-06-01,6,6
CAMARGO,internaciones,ingresos espontaneos,2009-06-01,344,344
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2009-06-01,6,6
CAMIRI,internaciones,ingresos espontaneos,2009-06-01,414,414
CAPINOTA,internaciones,ingresos espontaneos,2009-06-01,65,65
CAQUIAVIRI,internaciones,ingresos espontaneos,2009-06-01,3,3
CARACOLLO,internaciones,ingresos espontaneos,2009-06-01,43,43
CARANAVI,internaciones,ingresos espontaneos,2009-06-01,180,180
CARIPUYO,internaciones,ingresos espontaneos,2009-06-01,3,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2009-06-01,31,31
CHALLAPATA,internaciones,ingresos espontaneos,2009-06-01,111,111
CHAQUI,internaciones,ingresos espontaneos,2009-06-01,4,4
CHARAGUA,internaciones,ingresos espontaneos,2009-06-01,107,107
CHAYANTA,internaciones,ingresos espontaneos,2009-06-01,12,12
CHIMORE,internaciones,ingresos espontaneos,2009-06-01,22,22
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2009-06-01,89,89
CHUMA,internaciones,ingresos espontaneos,2009-06-01,7,7
CLIZA,internaciones,ingresos espontaneos,2009-06-01,58,58
COBIJA,internaciones,ingresos espontaneos,2009-06-01,308,308
COCHABAMBA,internaciones,ingresos espontaneos,2009-06-01,7026,7026
COLCAPIRHUA,internaciones,ingresos espontaneos,2009-06-01,138,138
COLOMI,internaciones,ingresos espontaneos,2009-06-01,28,28
COLPA BELGICA,internaciones,ingresos espontaneos,2009-06-01,20,20
COLQUECHACA,internaciones,ingresos espontaneos,2009-06-01,4,4
COLQUENCHA,internaciones,ingresos espontaneos,2009-06-01,3,3
COLQUIRI,internaciones,ingresos espontaneos,2009-06-01,23,23
COMARAPA,internaciones,ingresos espontaneos,2009-06-01,73,73
CONCEPCION,internaciones,ingresos espontaneos,2009-06-01,86,86
COPACABANA,internaciones,ingresos espontaneos,2009-06-01,19,19
CORIPATA,internaciones,ingresos espontaneos,2009-06-01,14,14
CORO CORO,internaciones,ingresos espontaneos,2009-06-01,3,3
COROICO,internaciones,ingresos espontaneos,2009-06-01,105,105
COTAGAITA,internaciones,ingresos espontaneos,2009-06-01,21,21
COTOCA,internaciones,ingresos espontaneos,2009-06-01,111,111
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2009-06-01,55,55
CUEVO,internaciones,ingresos espontaneos,2009-06-01,3,3
CULPINA,internaciones,ingresos espontaneos,2009-06-01,49,49
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2009-06-01,25,25
DESAGUADERO,internaciones,ingresos espontaneos,2009-06-01,4,4
EL ALTO,internaciones,ingresos espontaneos,2009-06-01,2803,2803
EL CHORO,internaciones,ingresos espontaneos,2009-06-01,3,3
EL PUENTE(STC),internaciones,ingresos espontaneos,2009-06-01,6,6
EL TORNO,internaciones,ingresos espontaneos,2009-06-01,267,267
ENTRE RIOS,internaciones,ingresos espontaneos,2009-06-01,32,32
ENTRE RIOS,internaciones,ingresos espontaneos,2009-06-01,10,10
EUCALIPTUS,internaciones,ingresos espontaneos,2009-06-01,9,9
EXALTACION,internaciones,ingresos espontaneos,2009-06-01,7,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2009-06-01,60,60
FILADELFIA,internaciones,ingresos espontaneos,2009-06-01,10,10
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2009-06-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2009-06-01,4,4
GUANAY,internaciones,ingresos espontaneos,2009-06-01,22,22
GUAQUI,internaciones,ingresos espontaneos,2009-06-01,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2009-06-01,428,428
GUTIERREZ,internaciones,ingresos espontaneos,2009-06-01,14,14
HUACARETA,internaciones,ingresos espontaneos,2009-06-01,15,15
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2009-06-01,1,1
HUANUNI,internaciones,ingresos espontaneos,2009-06-01,55,55
HUARACAJE,internaciones,ingresos espontaneos,2009-06-01,9,9
ICLA,internaciones,ingresos espontaneos,2009-06-01,6,6
INCAHUASI,internaciones,ingresos espontaneos,2009-06-01,21,21
INGAVI (HUMAITA),internaciones,ingresos espontaneos,2009-06-01,2,2
INQUISIVI,internaciones,ingresos espontaneos,2009-06-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2009-06-01,23,23
IXIAMAS,internaciones,ingresos espontaneos,2009-06-01,27,27
JESUS DE MACHACA,internaciones,ingresos espontaneos,2009-06-01,119,119
LA ASUNTA,internaciones,ingresos espontaneos,2009-06-01,79,79
LA GUARDIA,internaciones,ingresos espontaneos,2009-06-01,152,152
LA PAZ,internaciones,ingresos espontaneos,2009-06-01,6925,6925
LAGUNILLAS,internaciones,ingresos espontaneos,2009-06-01,10,10
LAJA,internaciones,ingresos espontaneos,2009-06-01,6,6
LICOMA PAMPA,internaciones,ingresos espontaneos,2009-06-01,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2009-06-01,437,437
LURIBAY,internaciones,ingresos espontaneos,2009-06-01,2,2
MACHARETI,internaciones,ingresos espontaneos,2009-06-01,6,6
MAGDALENA,internaciones,ingresos espontaneos,2009-06-01,62,62
MAIRANA,internaciones,ingresos espontaneos,2009-06-01,36,36
MALLA,internaciones,ingresos espontaneos,2009-06-01,1,1
MAPIRI,internaciones,ingresos espontaneos,2009-06-01,23,23
MECAPACA,internaciones,ingresos espontaneos,2009-06-01,7,7
MINEROS,internaciones,ingresos espontaneos,2009-06-01,20,20
MIZQUE,internaciones,ingresos espontaneos,2009-06-01,58,58
MOCOMOCO,internaciones,ingresos espontaneos,2009-06-01,5,5
MOJOCOYA,internaciones,ingresos espontaneos,2009-06-01,9,9
MONTEAGUDO,internaciones,ingresos espontaneos,2009-06-01,155,155
MONTERO,internaciones,ingresos espontaneos,2009-06-01,575,575
MORO MORO,internaciones,ingresos espontaneos,2009-06-01,3,3
MOROCHATA,internaciones,ingresos espontaneos,2009-06-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2009-06-01,4,4
OCURI,internaciones,ingresos espontaneos,2009-06-01,4,4
OKINAWA,internaciones,ingresos espontaneos,2009-06-01,5,5
ORURO,internaciones,ingresos espontaneos,2009-06-01,2055,2055
PADILLA,internaciones,ingresos espontaneos,2009-06-01,58,58
PAILON,internaciones,ingresos espontaneos,2009-06-01,61,61
PALOS BLANCOS,internaciones,ingresos espontaneos,2009-06-01,68,68
PAMPA GRANDE,internaciones,ingresos espontaneos,2009-06-01,18,18
PASORAPA,internaciones,ingresos espontaneos,2009-06-01,9,9
PATACAMAYA,internaciones,ingresos espontaneos,2009-06-01,52,52
PAZÑA,internaciones,ingresos espontaneos,2009-06-01,2,2
POCOATA,internaciones,ingresos espontaneos,2009-06-01,4,4
POCONA,internaciones,ingresos espontaneos,2009-06-01,16,16
POJO (CBBA),internaciones,ingresos espontaneos,2009-06-01,15,15
POOPO,internaciones,ingresos espontaneos,2009-06-01,5,5
PORCO,internaciones,ingresos espontaneos,2009-06-01,4,4
POROMA,internaciones,ingresos espontaneos,2009-06-01,15,15
PORONGO,internaciones,ingresos espontaneos,2009-06-01,13,13
PORTACHUELO,internaciones,ingresos espontaneos,2009-06-01,176,176
PORVENIR,internaciones,ingresos espontaneos,2009-06-01,8,8
POTOSI,internaciones,ingresos espontaneos,2009-06-01,1632,1632
PRESTO,internaciones,ingresos espontaneos,2009-06-01,7,7
PUCARA,internaciones,ingresos espontaneos,2009-06-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2009-06-01,9,9
PUERTO ACOSTA,internaciones,ingresos espontaneos,2009-06-01,43,43
PUERTO CARABUCO,internaciones,ingresos espontaneos,2009-06-01,5,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2009-06-01,34,34
PUERTO RICO,internaciones,ingresos espontaneos,2009-06-01,19,19
PUERTO SILES,internaciones,ingresos espontaneos,2009-06-01,4,4
PUERTO SUAREZ,internaciones,ingresos espontaneos,2009-06-01,85,85
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2009-06-01,182,182
PUNA,internaciones,ingresos espontaneos,2009-06-01,15,15
PUNATA,internaciones,ingresos espontaneos,2009-06-01,208,208
QUILLACOLLO,internaciones,ingresos espontaneos,2009-06-01,264,264
QUIME,internaciones,ingresos espontaneos,2009-06-01,6,6
QUIRUSILLAS,internaciones,ingresos espontaneos,2009-06-01,2,2
RAVELO,internaciones,ingresos espontaneos,2009-06-01,9,9
REYES,internaciones,ingresos espontaneos,2009-06-01,35,35
RIBERALTA,internaciones,ingresos espontaneos,2009-06-01,457,457
ROBORE,internaciones,ingresos espontaneos,2009-06-01,78,78
RURRENABAQUE,internaciones,ingresos espontaneos,2009-06-01,105,105
SACABA,internaciones,ingresos espontaneos,2009-06-01,372,372
SACABAMBA,internaciones,ingresos espontaneos,2009-06-01,4,4
SACACA,internaciones,ingresos espontaneos,2009-06-01,17,17
SAIPINA,internaciones,ingresos espontaneos,2009-06-01,19,19
SAMAIPATA,internaciones,ingresos espontaneos,2009-06-01,22,22
SAN ANDRES,internaciones,ingresos espontaneos,2009-06-01,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2009-06-01,5,5
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-06-01,11,11
SAN BENITO,internaciones,ingresos espontaneos,2009-06-01,17,17
SAN BORJA,internaciones,ingresos espontaneos,2009-06-01,137,137
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-06-01,48,48
SAN CARLOS,internaciones,ingresos espontaneos,2009-06-01,101,101
SAN IGNACIO,internaciones,ingresos espontaneos,2009-06-01,90,90
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-06-01,388,388
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2009-06-01,5,5
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-06-01,61,61
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-06-01,43,43
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-06-01,146,146
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-06-01,96,96
SAN JULIAN,internaciones,ingresos espontaneos,2009-06-01,206,206
SAN LORENZO(PND),internaciones,ingresos espontaneos,2009-06-01,16,16
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-06-01,24,24
