municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CHUMA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
CLIZA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
COBIJA,internaciones,dias camas disponibles maternidad,2008-10-01,680,680
COCHABAMBA,internaciones,dias camas disponibles maternidad,2008-10-01,12679,12679
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2008-10-01,318,318
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2008-10-01,62,62
COLLANA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2008-10-01,403,403
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
COLQUENCHA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
COLQUIRI,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2008-10-01,278,278
COMBAYA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
CONCEPCION,internaciones,dias camas disponibles maternidad,2008-10-01,186,186
COPACABANA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
CORIPATA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
CORO CORO,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
COROICO,internaciones,dias camas disponibles maternidad,2008-10-01,248,248
COTAGAITA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2008-10-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2008-10-01,31,31
CUEVO,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
CULPINA,internaciones,dias camas disponibles maternidad,2008-10-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
DESAGUADERO,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
EL ALTO,internaciones,dias camas disponibles maternidad,2008-10-01,5115,5115
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2008-10-01,155,155
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2008-10-01,126,126
EL TORNO,internaciones,dias camas disponibles maternidad,2008-10-01,465,465
EL VILLAR,internaciones,dias camas disponibles maternidad,2008-10-01,203,203
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2008-10-01,372,372
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2008-10-01,180,180
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
EXALTACION,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2008-10-01,620,620
FILADELFIA,internaciones,dias camas disponibles maternidad,2008-10-01,60,60
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2008-10-01,124,124
GUANAY,internaciones,dias camas disponibles maternidad,2008-10-01,186,186
GUAQUI,internaciones,dias camas disponibles maternidad,2008-10-01,30,30
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2008-10-01,639,639
GUTIERREZ,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
HUACARETA,internaciones,dias camas disponibles maternidad,2008-10-01,217,217
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2008-10-01,124,124
HUACHACALLA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
HUANUNI,internaciones,dias camas disponibles maternidad,2008-10-01,186,186
HUARACAJE,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
ICLA,internaciones,dias camas disponibles maternidad,2008-10-01,350,350
INCAHUASI,internaciones,dias camas disponibles maternidad,2008-10-01,309,309
INQUISIVI,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2008-10-01,111,111
IXIAMAS,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2008-10-01,92,92
LA ASUNTA,internaciones,dias camas disponibles maternidad,2008-10-01,279,279
LA GUARDIA,internaciones,dias camas disponibles maternidad,2008-10-01,620,620
LA PAZ,internaciones,dias camas disponibles maternidad,2008-10-01,13361,13361
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
LAJA,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2008-10-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
MACHARETI,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
MAGDALENA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2008-10-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
MECAPACA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
MINEROS,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
MIZQUE,internaciones,dias camas disponibles maternidad,2008-10-01,868,868
MOJOCOYA,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2008-10-01,403,403
MONTERO,internaciones,dias camas disponibles maternidad,2008-10-01,713,713
MORO MORO,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
MOROCHATA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles maternidad,2008-10-01,58,58
OCURI,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
OKINAWA,internaciones,dias camas disponibles maternidad,2008-10-01,372,372
OMEREQUE,internaciones,dias camas disponibles maternidad,2008-10-01,217,217
ORURO,internaciones,dias camas disponibles maternidad,2008-10-01,3366,3366
PADILLA,internaciones,dias camas disponibles maternidad,2008-10-01,369,369
PAILON,internaciones,dias camas disponibles maternidad,2008-10-01,217,217
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2008-10-01,310,310
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2008-10-01,122,122
PATACAMAYA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
POCOATA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
POCONA,internaciones,dias camas disponibles maternidad,2008-10-01,431,431
POJO (CBBA),internaciones,dias camas disponibles maternidad,2008-10-01,254,254
POOPO,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
PORCO,internaciones,dias camas disponibles maternidad,2008-10-01,42,42
POROMA,internaciones,dias camas disponibles maternidad,2008-10-01,402,402
PORONGO,internaciones,dias camas disponibles maternidad,2008-10-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2008-10-01,495,495
PORVENIR,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
POTOSI,internaciones,dias camas disponibles maternidad,2008-10-01,1183,1183
PRESTO,internaciones,dias camas disponibles maternidad,2008-10-01,248,248
PUCARA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2008-10-01,213,213
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
PUERTO GONZALO MORENO,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2008-10-01,123,123
PUERTO RICO,internaciones,dias camas disponibles maternidad,2008-10-01,56,56
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2008-10-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2008-10-01,1111,1111
PUNA,internaciones,dias camas disponibles maternidad,2008-10-01,401,401
PUNATA,internaciones,dias camas disponibles maternidad,2008-10-01,558,558
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2008-10-01,403,403
QUIME,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2008-10-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2008-10-01,336,336
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2008-10-01,153,153
SABAYA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
SACABA,internaciones,dias camas disponibles maternidad,2008-10-01,1519,1519
SACABAMBA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
SACACA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2008-10-01,186,186
SAMAIPATA,internaciones,dias camas disponibles maternidad,2008-10-01,248,248
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2008-10-01,91,91
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SAN BENITO,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
SAN BORJA,internaciones,dias camas disponibles maternidad,2008-10-01,342,342
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SAN CARLOS,internaciones,dias camas disponibles maternidad,2008-10-01,403,403
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2008-10-01,341,341
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2008-10-01,1363,1363
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2008-10-01,124,124
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2008-10-01,607,607
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2008-10-01,191,191
SAN JULIAN,internaciones,dias camas disponibles maternidad,2008-10-01,620,620
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2008-10-01,90,90
SAN LUCAS,internaciones,dias camas disponibles maternidad,2008-10-01,465,465
SAN MATIAS,internaciones,dias camas disponibles maternidad,2008-10-01,341,341
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2008-10-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2008-10-01,309,309
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SANTA ANA,internaciones,dias camas disponibles maternidad,2008-10-01,403,403
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2008-10-01,11304,11304
SANTA ROSA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2008-10-01,496,496
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2008-10-01,58,58
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2008-10-01,217,217
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
SENA,internaciones,dias camas disponibles maternidad,2008-10-01,83,83
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2008-10-01,248,248
SICAYA,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
SIPE SIPE,internaciones,dias camas disponibles maternidad,2008-10-01,372,372
SOPACHUY,internaciones,dias camas disponibles maternidad,2008-10-01,245,245
SORACACHI,internaciones,dias camas disponibles maternidad,2008-10-01,154,154
SORATA,internaciones,dias camas disponibles maternidad,2008-10-01,36,36
SUCRE,internaciones,dias camas disponibles maternidad,2008-10-01,3968,3968
TACACHI,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
TACACOMA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
TACOPAYA,internaciones,dias camas disponibles maternidad,2008-10-01,279,279
TAPACARI,internaciones,dias camas disponibles maternidad,2008-10-01,589,589
TARABUCO,internaciones,dias camas disponibles maternidad,2008-10-01,180,180
TARATA,internaciones,dias camas disponibles maternidad,2008-10-01,246,246
TARIJA,internaciones,dias camas disponibles maternidad,2008-10-01,1271,1271
TARVITA,internaciones,dias camas disponibles maternidad,2008-10-01,742,742
TEOPONTE,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
TIAWANACU,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
TIPUANI,internaciones,dias camas disponibles maternidad,2008-10-01,248,248
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2008-10-01,571,571
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2008-10-01,806,806
TOCO,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
TOLATA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
TOMINA,internaciones,dias camas disponibles maternidad,2008-10-01,589,589
TORO TORO,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2008-10-01,369,369
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2008-10-01,62,62
TRIGAL,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
TRINIDAD,internaciones,dias camas disponibles maternidad,2008-10-01,1421,1421
TUPIZA,internaciones,dias camas disponibles maternidad,2008-10-01,310,310
UNCIA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
URUBICHA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
UYUNI,internaciones,dias camas disponibles maternidad,2008-10-01,244,244
VACAS,internaciones,dias camas disponibles maternidad,2008-10-01,217,217
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2008-10-01,310,310
VIACHA,internaciones,dias camas disponibles maternidad,2008-10-01,341,341
VILA VILA,internaciones,dias camas disponibles maternidad,2008-10-01,62,62
VILLA MONTES,internaciones,dias camas disponibles maternidad,2008-10-01,247,247
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2008-10-01,93,93
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2008-10-01,338,338
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2008-10-01,1359,1359
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2008-10-01,217,217
VILLAZON,internaciones,dias camas disponibles maternidad,2008-10-01,370,370
VINTO,internaciones,dias camas disponibles maternidad,2008-10-01,310,310
VITICHI,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
WARNES,internaciones,dias camas disponibles maternidad,2008-10-01,677,677
YACO,internaciones,dias camas disponibles maternidad,2008-10-01,31,31
YACUIBA,internaciones,dias camas disponibles maternidad,2008-10-01,573,573
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
YANACACHI,internaciones,dias camas disponibles maternidad,2008-10-01,60,60
YAPACANI,internaciones,dias camas disponibles maternidad,2008-10-01,679,679
YOTALA,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2008-10-01,124,124
ACACIO,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
ACHACACHI,internaciones,dias camas disponibles maternidad,2008-11-01,215,215
ACHOCALLA,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
AIQUILE,internaciones,dias camas disponibles maternidad,2008-11-01,240,240
ALALAY,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
ALCALA,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
ANCORAIMES,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
ANDAMARCA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
ANTEQUERA,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
ANZALDO,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
APOLO,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
ARANI,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
ARBIETO,internaciones,dias camas disponibles maternidad,2008-11-01,114,114
ARQUE,internaciones,dias camas disponibles maternidad,2008-11-01,270,270
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2008-11-01,330,330
ATOCHA,internaciones,dias camas disponibles maternidad,2008-11-01,390,390
AYO AYO,internaciones,dias camas disponibles maternidad,2008-11-01,150,150
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2008-11-01,690,690
AZURDUY,internaciones,dias camas disponibles maternidad,2008-11-01,270,270
BATALLAS,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
BAURES,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
BELEN DE ANDAMARCA,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
BERMEJO,internaciones,dias camas disponibles maternidad,2008-11-01,401,401
BETANZOS,internaciones,dias camas disponibles maternidad,2008-11-01,420,420
BOLIVAR,internaciones,dias camas disponibles maternidad,2008-11-01,150,150
BOYUIBE,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
BUENA VISTA,internaciones,dias camas disponibles maternidad,2008-11-01,328,328
CABEZAS,internaciones,dias camas disponibles maternidad,2008-11-01,217,217
CAIROMA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2008-11-01,180,180
CAJUATA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
CALACOTO,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
CALAMARCA,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
CAMARGO,internaciones,dias camas disponibles maternidad,2008-11-01,270,270
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2008-11-01,90,90
CAMIRI,internaciones,dias camas disponibles maternidad,2008-11-01,480,480
CAPINOTA,internaciones,dias camas disponibles maternidad,2008-11-01,270,270
CARACOLLO,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
CARANAVI,internaciones,dias camas disponibles maternidad,2008-11-01,420,420
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2008-11-01,13,13
CHALLAPATA,internaciones,dias camas disponibles maternidad,2008-11-01,360,360
CHAQUI,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
CHARAGUA,internaciones,dias camas disponibles maternidad,2008-11-01,180,180
CHARAÑA,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
CHAYANTA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
CHIPAYA,internaciones,dias camas disponibles maternidad,2008-11-01,27,27
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2008-11-01,112,112
CHUMA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
CLIZA,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
COBIJA,internaciones,dias camas disponibles maternidad,2008-11-01,660,660
COCHABAMBA,internaciones,dias camas disponibles maternidad,2008-11-01,12270,12270
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2008-11-01,408,408
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2008-11-01,60,60
COLLANA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
COLOMI,internaciones,dias camas disponibles maternidad,2008-11-01,390,390
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
COLQUENCHA,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
COLQUIRI,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
COMARAPA,internaciones,dias camas disponibles maternidad,2008-11-01,240,240
CONCEPCION,internaciones,dias camas disponibles maternidad,2008-11-01,150,150
COPACABANA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
CORIPATA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
CORO CORO,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
COROICO,internaciones,dias camas disponibles maternidad,2008-11-01,240,240
CORQUE,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
COTAGAITA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
COTOCA,internaciones,dias camas disponibles maternidad,2008-11-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2008-11-01,30,30
CUEVO,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
CULPINA,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
DESAGUADERO,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
EL ALTO,internaciones,dias camas disponibles maternidad,2008-11-01,4980,4980
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2008-11-01,150,150
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2008-11-01,90,90
EL TORNO,internaciones,dias camas disponibles maternidad,2008-11-01,450,450
EL VILLAR,internaciones,dias camas disponibles maternidad,2008-11-01,213,213
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2008-11-01,330,330
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2008-11-01,180,180
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
EXALTACION,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2008-11-01,570,570
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2008-11-01,60,60
GUANAY,internaciones,dias camas disponibles maternidad,2008-11-01,180,180
GUAQUI,internaciones,dias camas disponibles maternidad,2008-11-01,28,28
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2008-11-01,629,629
GUTIERREZ,internaciones,dias camas disponibles maternidad,2008-11-01,150,150
HUACARETA,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2008-11-01,120,120
HUACHACALLA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
HUANUNI,internaciones,dias camas disponibles maternidad,2008-11-01,180,180
HUARACAJE,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2008-11-01,180,180
ICLA,internaciones,dias camas disponibles maternidad,2008-11-01,435,435
INCAHUASI,internaciones,dias camas disponibles maternidad,2008-11-01,300,300
INQUISIVI,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2008-11-01,90,90
IXIAMAS,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
LA ASUNTA,internaciones,dias camas disponibles maternidad,2008-11-01,240,240
LA GUARDIA,internaciones,dias camas disponibles maternidad,2008-11-01,600,600
LA PAZ,internaciones,dias camas disponibles maternidad,2008-11-01,12841,12841
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
LAJA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
LLALLAGUA,internaciones,dias camas disponibles maternidad,2008-11-01,360,360
LLICA,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
LURIBAY,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
MACHARETI,internaciones,dias camas disponibles maternidad,2008-11-01,150,150
MAGDALENA,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
MAIRANA,internaciones,dias camas disponibles maternidad,2008-11-01,270,270
MAPIRI,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
MECAPACA,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
MINEROS,internaciones,dias camas disponibles maternidad,2008-11-01,150,150
MIZQUE,internaciones,dias camas disponibles maternidad,2008-11-01,753,753
MOCOMOCO,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
MOJOCOYA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2008-11-01,390,390
MONTERO,internaciones,dias camas disponibles maternidad,2008-11-01,690,690
MORO MORO,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
MOROCHATA,internaciones,dias camas disponibles maternidad,2008-11-01,150,150
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles maternidad,2008-11-01,58,58
OCURI,internaciones,dias camas disponibles maternidad,2008-11-01,300,300
OKINAWA,internaciones,dias camas disponibles maternidad,2008-11-01,300,300
OMEREQUE,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
ORURO,internaciones,dias camas disponibles maternidad,2008-11-01,2938,2938
PADILLA,internaciones,dias camas disponibles maternidad,2008-11-01,300,300
PAILON,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2008-11-01,360,360
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
PASORAPA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
PATACAMAYA,internaciones,dias camas disponibles maternidad,2008-11-01,120,120
PAZÑA,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
POCOATA,internaciones,dias camas disponibles maternidad,2008-11-01,76,76
POCONA,internaciones,dias camas disponibles maternidad,2008-11-01,424,424
POJO (CBBA),internaciones,dias camas disponibles maternidad,2008-11-01,250,250
POOPO,internaciones,dias camas disponibles maternidad,2008-11-01,60,60
POROMA,internaciones,dias camas disponibles maternidad,2008-11-01,420,420
PORONGO,internaciones,dias camas disponibles maternidad,2008-11-01,330,330
PORTACHUELO,internaciones,dias camas disponibles maternidad,2008-11-01,480,480
PORVENIR,internaciones,dias camas disponibles maternidad,2008-11-01,90,90
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
POTOSI,internaciones,dias camas disponibles maternidad,2008-11-01,1196,1196
PRESTO,internaciones,dias camas disponibles maternidad,2008-11-01,210,210
PUCARA,internaciones,dias camas disponibles maternidad,2008-11-01,30,30
