municipality,group,variable,month,Egresos,TOTAL
SANTIAGO DE CALLAPA,internaciones,egresos,2008-08-01,4,4
SANTIAGO DE HUARI,internaciones,egresos,2008-08-01,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2008-08-01,1,1
SANTIVAÑES,internaciones,egresos,2008-08-01,6,6
SENA,internaciones,egresos,2008-08-01,19,19
SICA SICA (VILLA AROMA),internaciones,egresos,2008-08-01,17,17
SIPE SIPE,internaciones,egresos,2008-08-01,57,57
SOPACHUY,internaciones,egresos,2008-08-01,33,33
SORACACHI,internaciones,egresos,2008-08-01,3,3
SORATA,internaciones,egresos,2008-08-01,26,26
SUCRE,internaciones,egresos,2008-08-01,3087,3087
TACACOMA,internaciones,egresos,2008-08-01,5,5
TACOPAYA,internaciones,egresos,2008-08-01,2,2
TAPACARI,internaciones,egresos,2008-08-01,6,6
TARACO,internaciones,egresos,2008-08-01,2,2
TARATA,internaciones,egresos,2008-08-01,11,11
TARIJA,internaciones,egresos,2008-08-01,1481,1481
TARVITA,internaciones,egresos,2008-08-01,74,74
TEOPONTE,internaciones,egresos,2008-08-01,13,13
TIAWANACU,internaciones,egresos,2008-08-01,16,16
TIPUANI,internaciones,egresos,2008-08-01,47,47
TIQUIPAYA,internaciones,egresos,2008-08-01,83,83
TIRAQUE (CBBA),internaciones,egresos,2008-08-01,162,162
TOCO,internaciones,egresos,2008-08-01,3,3
TOLATA,internaciones,egresos,2008-08-01,6,6
TOLEDO,internaciones,egresos,2008-08-01,2,2
TOMINA,internaciones,egresos,2008-08-01,19,19
TORO TORO,internaciones,egresos,2008-08-01,5,5
TOTORA(CBBA),internaciones,egresos,2008-08-01,19,19
TRINIDAD,internaciones,egresos,2008-08-01,1536,1536
TUPIZA,internaciones,egresos,2008-08-01,353,353
UMALA,internaciones,egresos,2008-08-01,1,1
UNCIA,internaciones,egresos,2008-08-01,178,178
URUBICHA,internaciones,egresos,2008-08-01,31,31
UYUNI,internaciones,egresos,2008-08-01,133,133
VACAS,internaciones,egresos,2008-08-01,9,9
VALLEGRANDE,internaciones,egresos,2008-08-01,114,114
VIACHA,internaciones,egresos,2008-08-01,102,102
VILA VILA,internaciones,egresos,2008-08-01,4,4
VILLA MONTES,internaciones,egresos,2008-08-01,241,241
VILLA RIVERO,internaciones,egresos,2008-08-01,7,7
VILLA SERRANO,internaciones,egresos,2008-08-01,20,20
VILLA TUNARI,internaciones,egresos,2008-08-01,349,349
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2008-08-01,7,7
VILLAZON,internaciones,egresos,2008-08-01,154,154
VINTO,internaciones,egresos,2008-08-01,76,76
VITICHI,internaciones,egresos,2008-08-01,9,9
WARNES,internaciones,egresos,2008-08-01,113,113
YACO,internaciones,egresos,2008-08-01,3,3
YACUIBA,internaciones,egresos,2008-08-01,685,685
YAMPARAEZ,internaciones,egresos,2008-08-01,10,10
YANACACHI,internaciones,egresos,2008-08-01,2,2
YAPACANI,internaciones,egresos,2008-08-01,307,307
YOTALA,internaciones,egresos,2008-08-01,35,35
ZUDAÑEZ,internaciones,egresos,2008-08-01,19,19
ACACIO,internaciones,egresos,2008-09-01,3,3
ACHACACHI,internaciones,egresos,2008-09-01,63,63
ACHOCALLA,internaciones,egresos,2008-09-01,9,9
AIQUILE,internaciones,egresos,2008-09-01,128,128
ALALAY,internaciones,egresos,2008-09-01,1,1
ALCALA,internaciones,egresos,2008-09-01,6,6
ANCORAIMES,internaciones,egresos,2008-09-01,5,5
ANDAMARCA,internaciones,egresos,2008-09-01,1,1
ANTEQUERA,internaciones,egresos,2008-09-01,2,2
ANZALDO,internaciones,egresos,2008-09-01,2,2
APOLO,internaciones,egresos,2008-09-01,23,23
ARANI,internaciones,egresos,2008-09-01,24,24
ARQUE,internaciones,egresos,2008-09-01,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2008-09-01,203,203
ATOCHA,internaciones,egresos,2008-09-01,197,197
AYATA,internaciones,egresos,2008-09-01,1,1
AYO AYO,internaciones,egresos,2008-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2008-09-01,50,50
AZURDUY,internaciones,egresos,2008-09-01,20,20
BATALLAS,internaciones,egresos,2008-09-01,16,16
BAURES,internaciones,egresos,2008-09-01,26,26
BERMEJO,internaciones,egresos,2008-09-01,223,223
BETANZOS,internaciones,egresos,2008-09-01,37,37
BOLIVAR,internaciones,egresos,2008-09-01,1,1
BOYUIBE,internaciones,egresos,2008-09-01,29,29
BUENA VISTA,internaciones,egresos,2008-09-01,5,5
CABEZAS,internaciones,egresos,2008-09-01,20,20
CAIROMA,internaciones,egresos,2008-09-01,3,3
"CAIZA ""D""",internaciones,egresos,2008-09-01,1,1
CAJUATA,internaciones,egresos,2008-09-01,19,19
CALACOTO,internaciones,egresos,2008-09-01,1,1
CALAMARCA,internaciones,egresos,2008-09-01,7,7
CAMARGO,internaciones,egresos,2008-09-01,191,191
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2008-09-01,2,2
CAMIRI,internaciones,egresos,2008-09-01,493,493
CAPINOTA,internaciones,egresos,2008-09-01,50,50
CARACOLLO,internaciones,egresos,2008-09-01,37,37
CARANAVI,internaciones,egresos,2008-09-01,217,217
CARMEN RIVERO TORREZ,internaciones,egresos,2008-09-01,22,22
CHALLAPATA,internaciones,egresos,2008-09-01,89,89
CHAQUI,internaciones,egresos,2008-09-01,4,4
CHARAGUA,internaciones,egresos,2008-09-01,157,157
CHAYANTA,internaciones,egresos,2008-09-01,19,19
CHIMORE,internaciones,egresos,2008-09-01,16,16
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2008-09-01,114,114
CHUMA,internaciones,egresos,2008-09-01,3,3
CLIZA,internaciones,egresos,2008-09-01,58,58
COBIJA,internaciones,egresos,2008-09-01,384,384
COCHABAMBA,internaciones,egresos,2008-09-01,6882,6882
COLCAPIRHUA,internaciones,egresos,2008-09-01,166,166
"COLCHA ""K""",internaciones,egresos,2008-09-01,1,1
COLLANA,internaciones,egresos,2008-09-01,2,2
COLOMI,internaciones,egresos,2008-09-01,38,38
COLPA BELGICA,internaciones,egresos,2008-09-01,15,15
COLQUECHACA,internaciones,egresos,2008-09-01,4,4
COLQUENCHA,internaciones,egresos,2008-09-01,2,2
COLQUIRI,internaciones,egresos,2008-09-01,26,26
COMARAPA,internaciones,egresos,2008-09-01,81,81
CONCEPCION,internaciones,egresos,2008-09-01,76,76
COPACABANA,internaciones,egresos,2008-09-01,8,8
CORIPATA,internaciones,egresos,2008-09-01,14,14
CORO CORO,internaciones,egresos,2008-09-01,4,4
COROICO,internaciones,egresos,2008-09-01,97,97
COTAGAITA,internaciones,egresos,2008-09-01,22,22
COTOCA,internaciones,egresos,2008-09-01,104,104
CUATRO CAÑADAS,internaciones,egresos,2008-09-01,53,53
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2008-09-01,1,1
CUEVO,internaciones,egresos,2008-09-01,7,7
CULPINA,internaciones,egresos,2008-09-01,29,29
CURAHUARA DE CARANGAS,internaciones,egresos,2008-09-01,7,7
DESAGUADERO,internaciones,egresos,2008-09-01,2,2
EL ALTO,internaciones,egresos,2008-09-01,2862,2862
EL PUENTE(STC),internaciones,egresos,2008-09-01,33,33
EL PUENTE(TJA),internaciones,egresos,2008-09-01,2,2
EL TORNO,internaciones,egresos,2008-09-01,180,180
ENTRE RIOS,internaciones,egresos,2008-09-01,26,26
ENTRE RIOS,internaciones,egresos,2008-09-01,30,30
EUCALIPTUS,internaciones,egresos,2008-09-01,8,8
EXALTACION,internaciones,egresos,2008-09-01,6,6
FERNANDEZ ALONSO,internaciones,egresos,2008-09-01,47,47
FILADELFIA,internaciones,egresos,2008-09-01,7,7
GENERAL SAAVEDRA,internaciones,egresos,2008-09-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2008-09-01,7,7
GUANAY,internaciones,egresos,2008-09-01,26,26
GUAQUI,internaciones,egresos,2008-09-01,1,1
GUAYARAMERIN,internaciones,egresos,2008-09-01,358,358
GUTIERREZ,internaciones,egresos,2008-09-01,26,26
HUACARETA,internaciones,egresos,2008-09-01,28,28
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2008-09-01,3,3
HUACHACALLA,internaciones,egresos,2008-09-01,8,8
HUANUNI,internaciones,egresos,2008-09-01,29,29
HUARACAJE,internaciones,egresos,2008-09-01,10,10
ICHOCA,internaciones,egresos,2008-09-01,2,2
INCAHUASI,internaciones,egresos,2008-09-01,19,19
INQUISIVI,internaciones,egresos,2008-09-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2008-09-01,1,1
IXIAMAS,internaciones,egresos,2008-09-01,35,35
JESUS DE MACHACA,internaciones,egresos,2008-09-01,10,10
LA ASUNTA,internaciones,egresos,2008-09-01,66,66
LA GUARDIA,internaciones,egresos,2008-09-01,141,141
LA PAZ,internaciones,egresos,2008-09-01,6920,6920
LAGUNILLAS,internaciones,egresos,2008-09-01,10,10
LAJA,internaciones,egresos,2008-09-01,7,7
LICOMA PAMPA,internaciones,egresos,2008-09-01,1,1
LLALLAGUA,internaciones,egresos,2008-09-01,219,219
LLICA,internaciones,egresos,2008-09-01,9,9
LURIBAY,internaciones,egresos,2008-09-01,4,4
MACHACAMARCA,internaciones,egresos,2008-09-01,2,2
MACHARETI,internaciones,egresos,2008-09-01,13,13
MAGDALENA,internaciones,egresos,2008-09-01,65,65
MAIRANA,internaciones,egresos,2008-09-01,39,39
MAPIRI,internaciones,egresos,2008-09-01,23,23
MECAPACA,internaciones,egresos,2008-09-01,2,2
MINEROS,internaciones,egresos,2008-09-01,7,7
MIZQUE,internaciones,egresos,2008-09-01,38,38
MOCOMOCO,internaciones,egresos,2008-09-01,5,5
MOJOCOYA,internaciones,egresos,2008-09-01,1,1
MONTEAGUDO,internaciones,egresos,2008-09-01,151,151
MONTERO,internaciones,egresos,2008-09-01,556,556
MORO MORO,internaciones,egresos,2008-09-01,1,1
MOROCHATA,internaciones,egresos,2008-09-01,6,6
OCURI,internaciones,egresos,2008-09-01,23,23
OKINAWA,internaciones,egresos,2008-09-01,3,3
OMEREQUE,internaciones,egresos,2008-09-01,4,4
ORURO,internaciones,egresos,2008-09-01,2218,2218
PADILLA,internaciones,egresos,2008-09-01,88,88
PAILON,internaciones,egresos,2008-09-01,60,60
PALOS BLANCOS,internaciones,egresos,2008-09-01,65,65
PAMPA GRANDE,internaciones,egresos,2008-09-01,14,14
PASORAPA,internaciones,egresos,2008-09-01,10,10
PATACAMAYA,internaciones,egresos,2008-09-01,44,44
PAZÑA,internaciones,egresos,2008-09-01,4,4
PELECHUCO,internaciones,egresos,2008-09-01,2,2
POCOATA,internaciones,egresos,2008-09-01,8,8
POCONA,internaciones,egresos,2008-09-01,21,21
POJO (CBBA),internaciones,egresos,2008-09-01,21,21
POOPO,internaciones,egresos,2008-09-01,5,5
PORCO,internaciones,egresos,2008-09-01,8,8
POROMA,internaciones,egresos,2008-09-01,23,23
PORONGO,internaciones,egresos,2008-09-01,7,7
PORTACHUELO,internaciones,egresos,2008-09-01,187,187
PORVENIR,internaciones,egresos,2008-09-01,7,7
POSTRER VALLE,internaciones,egresos,2008-09-01,1,1
POTOSI,internaciones,egresos,2008-09-01,1669,1669
PRESTO,internaciones,egresos,2008-09-01,10,10
PUCARA,internaciones,egresos,2008-09-01,2,2
PUCARANI,internaciones,egresos,2008-09-01,9,9
PUERTO ACOSTA,internaciones,egresos,2008-09-01,55,55
PUERTO CARABUCO,internaciones,egresos,2008-09-01,5,5
PUERTO QUIJARRO,internaciones,egresos,2008-09-01,42,42
PUERTO RICO,internaciones,egresos,2008-09-01,36,36
PUERTO SUAREZ,internaciones,egresos,2008-09-01,119,119
PUERTO VILLARROEL,internaciones,egresos,2008-09-01,208,208
PUNA,internaciones,egresos,2008-09-01,34,34
PUNATA,internaciones,egresos,2008-09-01,222,222
QUILLACOLLO,internaciones,egresos,2008-09-01,228,228
QUIME,internaciones,egresos,2008-09-01,13,13
QUIRUSILLAS,internaciones,egresos,2008-09-01,3,3
RAVELO,internaciones,egresos,2008-09-01,10,10
REYES,internaciones,egresos,2008-09-01,39,39
RIBERALTA,internaciones,egresos,2008-09-01,674,674
ROBORE,internaciones,egresos,2008-09-01,103,103
RURRENABAQUE,internaciones,egresos,2008-09-01,127,127
SACABA,internaciones,egresos,2008-09-01,447,447
SACABAMBA,internaciones,egresos,2008-09-01,13,13
SACACA,internaciones,egresos,2008-09-01,21,21
SAIPINA,internaciones,egresos,2008-09-01,8,8
SAMAIPATA,internaciones,egresos,2008-09-01,23,23
SAN ANDRES DE MACHACA,internaciones,egresos,2008-09-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2008-09-01,19,19
SAN BENITO,internaciones,egresos,2008-09-01,9,9
SAN BORJA,internaciones,egresos,2008-09-01,231,231
SAN BUENA VENTURA,internaciones,egresos,2008-09-01,67,67
SAN CARLOS,internaciones,egresos,2008-09-01,100,100
SAN IGNACIO,internaciones,egresos,2008-09-01,73,73
SAN IGNACIO DE VELASCO,internaciones,egresos,2008-09-01,446,446
SAN JAVIER(BNI),internaciones,egresos,2008-09-01,4,4
SAN JAVIER(STC),internaciones,egresos,2008-09-01,58,58
SAN JOAQUIN,internaciones,egresos,2008-09-01,57,57
SAN JOSE DE CHIQUITOS,internaciones,egresos,2008-09-01,179,179
SAN JUAN DE YAPACANI,internaciones,egresos,2008-09-01,161,161
SAN JULIAN,internaciones,egresos,2008-09-01,166,166
SAN LORENZO(TJA),internaciones,egresos,2008-09-01,6,6
SAN LUCAS,internaciones,egresos,2008-09-01,30,30
SAN MATIAS,internaciones,egresos,2008-09-01,77,77
SAN MIGUEL DE VELASCO,internaciones,egresos,2008-09-01,58,58
SAN PEDRO,internaciones,egresos,2008-09-01,16,16
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2008-09-01,13,13
SAN PEDRO DE CURAHUARA,internaciones,egresos,2008-09-01,1,1
SAN RAFAEL,internaciones,egresos,2008-09-01,43,43
SAN RAMON,internaciones,egresos,2008-09-01,35,35
SAN RAMON,internaciones,egresos,2008-09-01,42,42
SANTA ANA,internaciones,egresos,2008-09-01,111,111
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2008-09-01,8905,8905
SANTA ROSA,internaciones,egresos,2008-09-01,49,49
SANTA ROSA DEL SARA,internaciones,egresos,2008-09-01,38,38
SANTIAGO DE CALLAPA,internaciones,egresos,2008-09-01,2,2
SANTIAGO DE HUARI,internaciones,egresos,2008-09-01,2,2
SANTIVAÑES,internaciones,egresos,2008-09-01,1,1
SAPAHAQUI,internaciones,egresos,2008-09-01,3,3
SENA,internaciones,egresos,2008-09-01,15,15
SICA SICA (VILLA AROMA),internaciones,egresos,2008-09-01,18,18
SIPE SIPE,internaciones,egresos,2008-09-01,52,52
SOPACHUY,internaciones,egresos,2008-09-01,30,30
SORACACHI,internaciones,egresos,2008-09-01,3,3
SORATA,internaciones,egresos,2008-09-01,41,41
SUCRE,internaciones,egresos,2008-09-01,3246,3246
TACACOMA,internaciones,egresos,2008-09-01,4,4
TACOPAYA,internaciones,egresos,2008-09-01,3,3
TAPACARI,internaciones,egresos,2008-09-01,9,9
TARABUCO,internaciones,egresos,2008-09-01,60,60
TARACO,internaciones,egresos,2008-09-01,3,3
TARATA,internaciones,egresos,2008-09-01,7,7
TARIJA,internaciones,egresos,2008-09-01,1116,1116
TARVITA,internaciones,egresos,2008-09-01,47,47
TEOPONTE,internaciones,egresos,2008-09-01,6,6
TIAWANACU,internaciones,egresos,2008-09-01,14,14
TIPUANI,internaciones,egresos,2008-09-01,41,41
TIQUIPAYA,internaciones,egresos,2008-09-01,113,113
TIRAQUE (CBBA),internaciones,egresos,2008-09-01,166,166
TOCO,internaciones,egresos,2008-09-01,4,4
TOLATA,internaciones,egresos,2008-09-01,6,6
TOMINA,internaciones,egresos,2008-09-01,12,12
TORO TORO,internaciones,egresos,2008-09-01,10,10
TOTORA(CBBA),internaciones,egresos,2008-09-01,23,23
TOTORA(ORR),internaciones,egresos,2008-09-01,2,2
TRIGAL,internaciones,egresos,2008-09-01,1,1
TRINIDAD,internaciones,egresos,2008-09-01,1351,1351
TUPIZA,internaciones,egresos,2008-09-01,304,304
TURCO,internaciones,egresos,2008-09-01,1,1
UMALA,internaciones,egresos,2008-09-01,4,4
UNCIA,internaciones,egresos,2008-09-01,188,188
URUBICHA,internaciones,egresos,2008-09-01,35,35
UYUNI,internaciones,egresos,2008-09-01,114,114
VACAS,internaciones,egresos,2008-09-01,18,18
VALLEGRANDE,internaciones,egresos,2008-09-01,127,127
VIACHA,internaciones,egresos,2008-09-01,105,105
VILA VILA,internaciones,egresos,2008-09-01,4,4
VILLA MONTES,internaciones,egresos,2008-09-01,219,219
VILLA RIVERO,internaciones,egresos,2008-09-01,3,3
VILLA SERRANO,internaciones,egresos,2008-09-01,17,17
VILLA TUNARI,internaciones,egresos,2008-09-01,292,292
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2008-09-01,17,17
VILLAZON,internaciones,egresos,2008-09-01,200,200
VINTO,internaciones,egresos,2008-09-01,81,81
VITICHI,internaciones,egresos,2008-09-01,5,5
WARNES,internaciones,egresos,2008-09-01,100,100
YACO,internaciones,egresos,2008-09-01,1,1
YACUIBA,internaciones,egresos,2008-09-01,793,793
YAMPARAEZ,internaciones,egresos,2008-09-01,17,17
YANACACHI,internaciones,egresos,2008-09-01,2,2
YAPACANI,internaciones,egresos,2008-09-01,347,347
YOCALLA,internaciones,egresos,2008-09-01,1,1
YOTALA,internaciones,egresos,2008-09-01,30,30
ZUDAÑEZ,internaciones,egresos,2008-09-01,31,31
ACACIO,internaciones,egresos,2008-10-01,2,2
ACHACACHI,internaciones,egresos,2008-10-01,55,55
ACHOCALLA,internaciones,egresos,2008-10-01,13,13
AIQUILE,internaciones,egresos,2008-10-01,121,121
ALCALA,internaciones,egresos,2008-10-01,11,11
ANCORAIMES,internaciones,egresos,2008-10-01,16,16
ANDAMARCA,internaciones,egresos,2008-10-01,1,1
ANTEQUERA,internaciones,egresos,2008-10-01,1,1
APOLO,internaciones,egresos,2008-10-01,31,31
ARANI,internaciones,egresos,2008-10-01,21,21
ARQUE,internaciones,egresos,2008-10-01,6,6
ASCENCION DE GUARAYOS,internaciones,egresos,2008-10-01,195,195
ATOCHA,internaciones,egresos,2008-10-01,200,200
AYATA,internaciones,egresos,2008-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2008-10-01,61,61
AZURDUY,internaciones,egresos,2008-10-01,3,3
BATALLAS,internaciones,egresos,2008-10-01,16,16
BAURES,internaciones,egresos,2008-10-01,23,23
BERMEJO,internaciones,egresos,2008-10-01,268,268
BETANZOS,internaciones,egresos,2008-10-01,47,47
BOLIVAR,internaciones,egresos,2008-10-01,1,1
BOYUIBE,internaciones,egresos,2008-10-01,28,28
BUENA VISTA,internaciones,egresos,2008-10-01,42,42
CABEZAS,internaciones,egresos,2008-10-01,31,31
CAIROMA,internaciones,egresos,2008-10-01,5,5
"CAIZA ""D""",internaciones,egresos,2008-10-01,1,1
CAJUATA,internaciones,egresos,2008-10-01,19,19
CALAMARCA,internaciones,egresos,2008-10-01,4,4
CAMARGO,internaciones,egresos,2008-10-01,226,226
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2008-10-01,5,5
CAMIRI,internaciones,egresos,2008-10-01,409,409
CAPINOTA,internaciones,egresos,2008-10-01,51,51
CARACOLLO,internaciones,egresos,2008-10-01,16,16
CARANAVI,internaciones,egresos,2008-10-01,201,201
CARMEN RIVERO TORREZ,internaciones,egresos,2008-10-01,20,20
CHALLAPATA,internaciones,egresos,2008-10-01,87,87
CHAQUI,internaciones,egresos,2008-10-01,3,3
CHARAGUA,internaciones,egresos,2008-10-01,146,146
CHARAÑA,internaciones,egresos,2008-10-01,1,1
CHAYANTA,internaciones,egresos,2008-10-01,17,17
CHIMORE,internaciones,egresos,2008-10-01,7,7
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2008-10-01,96,96
CHUMA,internaciones,egresos,2008-10-01,1,1
CLIZA,internaciones,egresos,2008-10-01,46,46
COBIJA,internaciones,egresos,2008-10-01,359,359
COCHABAMBA,internaciones,egresos,2008-10-01,7277,7277
COLCAPIRHUA,internaciones,egresos,2008-10-01,165,165
"COLCHA ""K""",internaciones,egresos,2008-10-01,1,1
COLLANA,internaciones,egresos,2008-10-01,1,1
COLOMI,internaciones,egresos,2008-10-01,29,29
COLPA BELGICA,internaciones,egresos,2008-10-01,32,32
COLQUENCHA,internaciones,egresos,2008-10-01,3,3
COLQUIRI,internaciones,egresos,2008-10-01,31,31
COMARAPA,internaciones,egresos,2008-10-01,109,109
COMBAYA,internaciones,egresos,2008-10-01,1,1
CONCEPCION,internaciones,egresos,2008-10-01,69,69
COPACABANA,internaciones,egresos,2008-10-01,19,19
CORIPATA,internaciones,egresos,2008-10-01,13,13
CORO CORO,internaciones,egresos,2008-10-01,4,4
COROICO,internaciones,egresos,2008-10-01,114,114
COTAGAITA,internaciones,egresos,2008-10-01,27,27
COTOCA,internaciones,egresos,2008-10-01,127,127
CUATRO CAÑADAS,internaciones,egresos,2008-10-01,53,53
CUEVO,internaciones,egresos,2008-10-01,5,5
CULPINA,internaciones,egresos,2008-10-01,52,52
CURAHUARA DE CARANGAS,internaciones,egresos,2008-10-01,16,16
DESAGUADERO,internaciones,egresos,2008-10-01,4,4
EL ALTO,internaciones,egresos,2008-10-01,2989,2989
EL PUENTE(STC),internaciones,egresos,2008-10-01,18,18
EL PUENTE(TJA),internaciones,egresos,2008-10-01,6,6
EL TORNO,internaciones,egresos,2008-10-01,155,155
EL VILLAR,internaciones,egresos,2008-10-01,9,9
ENTRE RIOS,internaciones,egresos,2008-10-01,24,24
ENTRE RIOS,internaciones,egresos,2008-10-01,29,29
EUCALIPTUS,internaciones,egresos,2008-10-01,6,6
EXALTACION,internaciones,egresos,2008-10-01,2,2
FERNANDEZ ALONSO,internaciones,egresos,2008-10-01,41,41
FILADELFIA,internaciones,egresos,2008-10-01,8,8
GENERAL SAAVEDRA,internaciones,egresos,2008-10-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2008-10-01,8,8
GUANAY,internaciones,egresos,2008-10-01,21,21
GUAQUI,internaciones,egresos,2008-10-01,1,1
GUAYARAMERIN,internaciones,egresos,2008-10-01,462,462
GUTIERREZ,internaciones,egresos,2008-10-01,12,12
HUACARETA,internaciones,egresos,2008-10-01,21,21
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2008-10-01,1,1
HUACHACALLA,internaciones,egresos,2008-10-01,12,12
HUANUNI,internaciones,egresos,2008-10-01,31,31
HUARACAJE,internaciones,egresos,2008-10-01,5,5
ICHOCA,internaciones,egresos,2008-10-01,2,2
ICLA,internaciones,egresos,2008-10-01,15,15
INCAHUASI,internaciones,egresos,2008-10-01,25,25
INQUISIVI,internaciones,egresos,2008-10-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2008-10-01,21,21
IXIAMAS,internaciones,egresos,2008-10-01,27,27
JESUS DE MACHACA,internaciones,egresos,2008-10-01,5,5
LA ASUNTA,internaciones,egresos,2008-10-01,65,65
LA GUARDIA,internaciones,egresos,2008-10-01,162,162
LA PAZ,internaciones,egresos,2008-10-01,7319,7319
LAGUNILLAS,internaciones,egresos,2008-10-01,16,16
LAJA,internaciones,egresos,2008-10-01,7,7
LAS CARRERAS,internaciones,egresos,2008-10-01,4,4
LICOMA PAMPA,internaciones,egresos,2008-10-01,1,1
LLALLAGUA,internaciones,egresos,2008-10-01,218,218
LLICA,internaciones,egresos,2008-10-01,5,5
LURIBAY,internaciones,egresos,2008-10-01,4,4
MACHACAMARCA,internaciones,egresos,2008-10-01,2,2
MACHARETI,internaciones,egresos,2008-10-01,13,13
MAGDALENA,internaciones,egresos,2008-10-01,83,83
MAIRANA,internaciones,egresos,2008-10-01,40,40
MAPIRI,internaciones,egresos,2008-10-01,16,16
MECAPACA,internaciones,egresos,2008-10-01,3,3
MINEROS,internaciones,egresos,2008-10-01,13,13
MIZQUE,internaciones,egresos,2008-10-01,46,46
MOJOCOYA,internaciones,egresos,2008-10-01,12,12
MONTEAGUDO,internaciones,egresos,2008-10-01,151,151
MONTERO,internaciones,egresos,2008-10-01,539,539
MOROCHATA,internaciones,egresos,2008-10-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2008-10-01,3,3
OCURI,internaciones,egresos,2008-10-01,22,22
OKINAWA,internaciones,egresos,2008-10-01,8,8
OMEREQUE,internaciones,egresos,2008-10-01,10,10
ORURO,internaciones,egresos,2008-10-01,2296,2296
PADILLA,internaciones,egresos,2008-10-01,103,103
PAILON,internaciones,egresos,2008-10-01,37,37
PALOS BLANCOS,internaciones,egresos,2008-10-01,64,64
PAMPA GRANDE,internaciones,egresos,2008-10-01,19,19
PAPEL PAMPA,internaciones,egresos,2008-10-01,1,1
PATACAMAYA,internaciones,egresos,2008-10-01,52,52
PAZÑA,internaciones,egresos,2008-10-01,5,5
POCOATA,internaciones,egresos,2008-10-01,5,5
POCONA,internaciones,egresos,2008-10-01,18,18
POJO (CBBA),internaciones,egresos,2008-10-01,14,14
PORCO,internaciones,egresos,2008-10-01,10,10
POROMA,internaciones,egresos,2008-10-01,19,19
PORONGO,internaciones,egresos,2008-10-01,11,11
PORTACHUELO,internaciones,egresos,2008-10-01,201,201
PORVENIR,internaciones,egresos,2008-10-01,8,8
POSTRER VALLE,internaciones,egresos,2008-10-01,2,2
POTOSI,internaciones,egresos,2008-10-01,1675,1675
PRESTO,internaciones,egresos,2008-10-01,7,7
PUCARANI,internaciones,egresos,2008-10-01,13,13
PUERTO ACOSTA,internaciones,egresos,2008-10-01,62,62
PUERTO CARABUCO,internaciones,egresos,2008-10-01,9,9
PUERTO GONZALO MORENO,internaciones,egresos,2008-10-01,2,2
PUERTO QUIJARRO,internaciones,egresos,2008-10-01,34,34
PUERTO RICO,internaciones,egresos,2008-10-01,15,15
PUERTO SUAREZ,internaciones,egresos,2008-10-01,86,86
PUERTO VILLARROEL,internaciones,egresos,2008-10-01,194,194
PUNA,internaciones,egresos,2008-10-01,19,19
PUNATA,internaciones,egresos,2008-10-01,248,248
QUILLACOLLO,internaciones,egresos,2008-10-01,270,270
QUIME,internaciones,egresos,2008-10-01,10,10
RAVELO,internaciones,egresos,2008-10-01,3,3
REYES,internaciones,egresos,2008-10-01,41,41
RIBERALTA,internaciones,egresos,2008-10-01,747,747
ROBORE,internaciones,egresos,2008-10-01,98,98
RURRENABAQUE,internaciones,egresos,2008-10-01,140,140
SACABA,internaciones,egresos,2008-10-01,385,385
SACABAMBA,internaciones,egresos,2008-10-01,14,14
SACACA,internaciones,egresos,2008-10-01,20,20
SAIPINA,internaciones,egresos,2008-10-01,5,5
SAMAIPATA,internaciones,egresos,2008-10-01,23,23
SAN AGUSTIN,internaciones,egresos,2008-10-01,4,4
SAN ANDRES DE MACHACA,internaciones,egresos,2008-10-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2008-10-01,22,22
SAN BENITO,internaciones,egresos,2008-10-01,12,12
SAN BORJA,internaciones,egresos,2008-10-01,149,149
SAN BUENA VENTURA,internaciones,egresos,2008-10-01,58,58
SAN CARLOS,internaciones,egresos,2008-10-01,134,134
SAN IGNACIO,internaciones,egresos,2008-10-01,61,61
SAN IGNACIO DE VELASCO,internaciones,egresos,2008-10-01,463,463
SAN JAVIER(STC),internaciones,egresos,2008-10-01,75,75
SAN JOAQUIN,internaciones,egresos,2008-10-01,73,73
