municipality,group,variable,month,Ingresos espontáneos,TOTAL
RIBERALTA,internaciones,ingresos espontaneos,2008-02-01,479,479
ROBORE,internaciones,ingresos espontaneos,2008-02-01,99,99
RURRENABAQUE,internaciones,ingresos espontaneos,2008-02-01,98,98
SACABA,internaciones,ingresos espontaneos,2008-02-01,385,385
SACABAMBA,internaciones,ingresos espontaneos,2008-02-01,20,20
SACACA,internaciones,ingresos espontaneos,2008-02-01,26,26
SAIPINA,internaciones,ingresos espontaneos,2008-02-01,21,21
SAMAIPATA,internaciones,ingresos espontaneos,2008-02-01,25,25
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-02-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-02-01,11,11
SAN BENITO,internaciones,ingresos espontaneos,2008-02-01,2,2
SAN BORJA,internaciones,ingresos espontaneos,2008-02-01,177,177
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-02-01,38,38
SAN CARLOS,internaciones,ingresos espontaneos,2008-02-01,141,141
SAN IGNACIO,internaciones,ingresos espontaneos,2008-02-01,69,69
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-02-01,265,265
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-02-01,32,32
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-02-01,35,35
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-02-01,84,84
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-02-01,133,133
SAN JULIAN,internaciones,ingresos espontaneos,2008-02-01,87,87
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-02-01,2,2
SAN LUCAS,internaciones,ingresos espontaneos,2008-02-01,65,65
SAN MATIAS,internaciones,ingresos espontaneos,2008-02-01,74,74
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-02-01,49,49
SAN PEDRO,internaciones,ingresos espontaneos,2008-02-01,17,17
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-02-01,3,3
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2008-02-01,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2008-02-01,14,14
SAN RAMON,internaciones,ingresos espontaneos,2008-02-01,59,59
SAN RAMON,internaciones,ingresos espontaneos,2008-02-01,43,43
SANTA ANA,internaciones,ingresos espontaneos,2008-02-01,89,89
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-02-01,8366,8366
SANTA ROSA,internaciones,ingresos espontaneos,2008-02-01,37,37
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-02-01,52,52
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2008-02-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2008-02-01,3,3
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-02-01,9,9
SIPE SIPE,internaciones,ingresos espontaneos,2008-02-01,58,58
SOPACHUY,internaciones,ingresos espontaneos,2008-02-01,28,28
SORACACHI,internaciones,ingresos espontaneos,2008-02-01,3,3
SORATA,internaciones,ingresos espontaneos,2008-02-01,29,29
SUCRE,internaciones,ingresos espontaneos,2008-02-01,2836,2836
TACACOMA,internaciones,ingresos espontaneos,2008-02-01,3,3
TACOPAYA,internaciones,ingresos espontaneos,2008-02-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2008-02-01,10,10
TARABUCO,internaciones,ingresos espontaneos,2008-02-01,49,49
TARACO,internaciones,ingresos espontaneos,2008-02-01,1,1
TARATA,internaciones,ingresos espontaneos,2008-02-01,13,13
TARIJA,internaciones,ingresos espontaneos,2008-02-01,1654,1654
TARVITA,internaciones,ingresos espontaneos,2008-02-01,31,31
TEOPONTE,internaciones,ingresos espontaneos,2008-02-01,8,8
TIAWANACU,internaciones,ingresos espontaneos,2008-02-01,5,5
TIPUANI,internaciones,ingresos espontaneos,2008-02-01,35,35
TIQUIPAYA,internaciones,ingresos espontaneos,2008-02-01,72,72
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-02-01,167,167
TOCO,internaciones,ingresos espontaneos,2008-02-01,1,1
TOLATA,internaciones,ingresos espontaneos,2008-02-01,3,3
TOLEDO,internaciones,ingresos espontaneos,2008-02-01,8,8
TOMAVE,internaciones,ingresos espontaneos,2008-02-01,23,23
TOMINA,internaciones,ingresos espontaneos,2008-02-01,16,16
TORO TORO,internaciones,ingresos espontaneos,2008-02-01,8,8
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-02-01,32,32
TRIGAL,internaciones,ingresos espontaneos,2008-02-01,6,6
TRINIDAD,internaciones,ingresos espontaneos,2008-02-01,1367,1367
TUPIZA,internaciones,ingresos espontaneos,2008-02-01,227,227
UMALA,internaciones,ingresos espontaneos,2008-02-01,1,1
UNCIA,internaciones,ingresos espontaneos,2008-02-01,27,27
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2008-02-01,10,10
URUBICHA,internaciones,ingresos espontaneos,2008-02-01,18,18
UYUNI,internaciones,ingresos espontaneos,2008-02-01,140,140
VACAS,internaciones,ingresos espontaneos,2008-02-01,5,5
VALLEGRANDE,internaciones,ingresos espontaneos,2008-02-01,130,130
VIACHA,internaciones,ingresos espontaneos,2008-02-01,106,106
VILA VILA,internaciones,ingresos espontaneos,2008-02-01,2,2
VILLA MONTES,internaciones,ingresos espontaneos,2008-02-01,263,263
VILLA RIVERO,internaciones,ingresos espontaneos,2008-02-01,3,3
VILLA SERRANO,internaciones,ingresos espontaneos,2008-02-01,19,19
VILLA TUNARI,internaciones,ingresos espontaneos,2008-02-01,230,230
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2008-02-01,19,19
VILLAZON,internaciones,ingresos espontaneos,2008-02-01,169,169
VINTO,internaciones,ingresos espontaneos,2008-02-01,51,51
VITICHI,internaciones,ingresos espontaneos,2008-02-01,8,8
WARNES,internaciones,ingresos espontaneos,2008-02-01,115,115
YACUIBA,internaciones,ingresos espontaneos,2008-02-01,737,737
YAMPARAEZ,internaciones,ingresos espontaneos,2008-02-01,17,17
YANACACHI,internaciones,ingresos espontaneos,2008-02-01,7,7
YAPACANI,internaciones,ingresos espontaneos,2008-02-01,669,669
YOCALLA,internaciones,ingresos espontaneos,2008-02-01,5,5
YOTALA,internaciones,ingresos espontaneos,2008-02-01,16,16
ZUDAÑEZ,internaciones,ingresos espontaneos,2008-02-01,28,28
ACACIO,internaciones,ingresos espontaneos,2008-03-01,3,3
ACHACACHI,internaciones,ingresos espontaneos,2008-03-01,45,45
ACHOCALLA,internaciones,ingresos espontaneos,2008-03-01,7,7
AIQUILE,internaciones,ingresos espontaneos,2008-03-01,120,120
ALALAY,internaciones,ingresos espontaneos,2008-03-01,1,1
ALCALA,internaciones,ingresos espontaneos,2008-03-01,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2008-03-01,1,1
ANDAMARCA,internaciones,ingresos espontaneos,2008-03-01,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2008-03-01,4,4
APOLO,internaciones,ingresos espontaneos,2008-03-01,35,35
ARAMPAMPA,internaciones,ingresos espontaneos,2008-03-01,1,1
ARANI,internaciones,ingresos espontaneos,2008-03-01,4,4
ARQUE,internaciones,ingresos espontaneos,2008-03-01,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2008-03-01,217,217
ATOCHA,internaciones,ingresos espontaneos,2008-03-01,190,190
AUCAPATA,internaciones,ingresos espontaneos,2008-03-01,1,1
AYATA,internaciones,ingresos espontaneos,2008-03-01,4,4
AYO AYO,internaciones,ingresos espontaneos,2008-03-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2008-03-01,46,46
AZURDUY,internaciones,ingresos espontaneos,2008-03-01,14,14
BATALLAS,internaciones,ingresos espontaneos,2008-03-01,7,7
BAURES,internaciones,ingresos espontaneos,2008-03-01,9,9
BERMEJO,internaciones,ingresos espontaneos,2008-03-01,239,239
BETANZOS,internaciones,ingresos espontaneos,2008-03-01,34,34
BOYUIBE,internaciones,ingresos espontaneos,2008-03-01,22,22
BUENA VISTA,internaciones,ingresos espontaneos,2008-03-01,21,21
CABEZAS,internaciones,ingresos espontaneos,2008-03-01,17,17
CAIROMA,internaciones,ingresos espontaneos,2008-03-01,10,10
CAJUATA,internaciones,ingresos espontaneos,2008-03-01,14,14
CALAMARCA,internaciones,ingresos espontaneos,2008-03-01,1,1
CAMARGO,internaciones,ingresos espontaneos,2008-03-01,228,228
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2008-03-01,9,9
CAMIRI,internaciones,ingresos espontaneos,2008-03-01,379,379
CAPINOTA,internaciones,ingresos espontaneos,2008-03-01,58,58
CARACOLLO,internaciones,ingresos espontaneos,2008-03-01,37,37
CARANAVI,internaciones,ingresos espontaneos,2008-03-01,145,145
CARAPARI,internaciones,ingresos espontaneos,2008-03-01,4,4
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2008-03-01,24,24
CHALLAPATA,internaciones,ingresos espontaneos,2008-03-01,71,71
CHAQUI,internaciones,ingresos espontaneos,2008-03-01,3,3
CHARAGUA,internaciones,ingresos espontaneos,2008-03-01,132,132
CHAYANTA,internaciones,ingresos espontaneos,2008-03-01,20,20
CHIMORE,internaciones,ingresos espontaneos,2008-03-01,19,19
CHIPAYA,internaciones,ingresos espontaneos,2008-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2008-03-01,102,102
CHUMA,internaciones,ingresos espontaneos,2008-03-01,3,3
CLIZA,internaciones,ingresos espontaneos,2008-03-01,41,41
COBIJA,internaciones,ingresos espontaneos,2008-03-01,375,375
COCHABAMBA,internaciones,ingresos espontaneos,2008-03-01,7151,7151
COLCAPIRHUA,internaciones,ingresos espontaneos,2008-03-01,131,131
"COLCHA ""K""",internaciones,ingresos espontaneos,2008-03-01,1,1
COLLANA,internaciones,ingresos espontaneos,2008-03-01,1,1
COLOMI,internaciones,ingresos espontaneos,2008-03-01,29,29
COLPA BELGICA,internaciones,ingresos espontaneos,2008-03-01,13,13
COLQUENCHA,internaciones,ingresos espontaneos,2008-03-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2008-03-01,22,22
COMARAPA,internaciones,ingresos espontaneos,2008-03-01,98,98
CONCEPCION,internaciones,ingresos espontaneos,2008-03-01,76,76
COPACABANA,internaciones,ingresos espontaneos,2008-03-01,23,23
CORIPATA,internaciones,ingresos espontaneos,2008-03-01,12,12
CORO CORO,internaciones,ingresos espontaneos,2008-03-01,4,4
COROICO,internaciones,ingresos espontaneos,2008-03-01,118,118
COTAGAITA,internaciones,ingresos espontaneos,2008-03-01,33,33
COTOCA,internaciones,ingresos espontaneos,2008-03-01,160,160
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2008-03-01,79,79
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2008-03-01,1,1
CUEVO,internaciones,ingresos espontaneos,2008-03-01,8,8
CULPINA,internaciones,ingresos espontaneos,2008-03-01,29,29
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2008-03-01,5,5
DESAGUADERO,internaciones,ingresos espontaneos,2008-03-01,8,8
EL ALTO,internaciones,ingresos espontaneos,2008-03-01,2594,2594
EL PUENTE(STC),internaciones,ingresos espontaneos,2008-03-01,23,23
EL TORNO,internaciones,ingresos espontaneos,2008-03-01,185,185
EL VILLAR,internaciones,ingresos espontaneos,2008-03-01,9,9
ENTRE RIOS,internaciones,ingresos espontaneos,2008-03-01,29,29
ENTRE RIOS,internaciones,ingresos espontaneos,2008-03-01,36,36
EUCALIPTUS,internaciones,ingresos espontaneos,2008-03-01,6,6
EXALTACION,internaciones,ingresos espontaneos,2008-03-01,7,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2008-03-01,18,18
FILADELFIA,internaciones,ingresos espontaneos,2008-03-01,3,3
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2008-03-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2008-03-01,2,2
GUANAY,internaciones,ingresos espontaneos,2008-03-01,35,35
GUAQUI,internaciones,ingresos espontaneos,2008-03-01,5,5
GUAYARAMERIN,internaciones,ingresos espontaneos,2008-03-01,542,542
GUTIERREZ,internaciones,ingresos espontaneos,2008-03-01,28,28
HUACARETA,internaciones,ingresos espontaneos,2008-03-01,11,11
HUACHACALLA,internaciones,ingresos espontaneos,2008-03-01,2,2
HUANUNI,internaciones,ingresos espontaneos,2008-03-01,51,51
HUARACAJE,internaciones,ingresos espontaneos,2008-03-01,7,7
HUAYLLAMARCA,internaciones,ingresos espontaneos,2008-03-01,1,1
ICLA,internaciones,ingresos espontaneos,2008-03-01,7,7
INCAHUASI,internaciones,ingresos espontaneos,2008-03-01,16,16
INQUISIVI,internaciones,ingresos espontaneos,2008-03-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2008-03-01,16,16
IXIAMAS,internaciones,ingresos espontaneos,2008-03-01,14,14
JESUS DE MACHACA,internaciones,ingresos espontaneos,2008-03-01,10,10
LA ASUNTA,internaciones,ingresos espontaneos,2008-03-01,48,48
LA GUARDIA,internaciones,ingresos espontaneos,2008-03-01,182,182
LA PAZ,internaciones,ingresos espontaneos,2008-03-01,5925,5925
LAGUNILLAS,internaciones,ingresos espontaneos,2008-03-01,5,5
LAJA,internaciones,ingresos espontaneos,2008-03-01,5,5
LICOMA PAMPA,internaciones,ingresos espontaneos,2008-03-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2008-03-01,242,242
LLICA,internaciones,ingresos espontaneos,2008-03-01,7,7
LURIBAY,internaciones,ingresos espontaneos,2008-03-01,3,3
MACHACAMARCA,internaciones,ingresos espontaneos,2008-03-01,5,5
MACHARETI,internaciones,ingresos espontaneos,2008-03-01,10,10
MAGDALENA,internaciones,ingresos espontaneos,2008-03-01,58,58
MAIRANA,internaciones,ingresos espontaneos,2008-03-01,52,52
MALLA,internaciones,ingresos espontaneos,2008-03-01,1,1
MAPIRI,internaciones,ingresos espontaneos,2008-03-01,28,28
MECAPACA,internaciones,ingresos espontaneos,2008-03-01,6,6
MINEROS,internaciones,ingresos espontaneos,2008-03-01,8,8
MIZQUE,internaciones,ingresos espontaneos,2008-03-01,56,56
MOCOMOCO,internaciones,ingresos espontaneos,2008-03-01,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2008-03-01,9,9
MONTEAGUDO,internaciones,ingresos espontaneos,2008-03-01,106,106
MONTERO,internaciones,ingresos espontaneos,2008-03-01,616,616
MORO MORO,internaciones,ingresos espontaneos,2008-03-01,4,4
MOROCHATA,internaciones,ingresos espontaneos,2008-03-01,21,21
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2008-03-01,2,2
OCURI,internaciones,ingresos espontaneos,2008-03-01,15,15
OKINAWA,internaciones,ingresos espontaneos,2008-03-01,7,7
OMEREQUE,internaciones,ingresos espontaneos,2008-03-01,6,6
ORURO,internaciones,ingresos espontaneos,2008-03-01,2129,2129
PADILLA,internaciones,ingresos espontaneos,2008-03-01,54,54
PAILON,internaciones,ingresos espontaneos,2008-03-01,63,63
PALCA,internaciones,ingresos espontaneos,2008-03-01,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2008-03-01,71,71
PAMPA GRANDE,internaciones,ingresos espontaneos,2008-03-01,10,10
PAPEL PAMPA,internaciones,ingresos espontaneos,2008-03-01,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2008-03-01,43,43
PAZÑA,internaciones,ingresos espontaneos,2008-03-01,1,1
PELECHUCO,internaciones,ingresos espontaneos,2008-03-01,1,1
POCOATA,internaciones,ingresos espontaneos,2008-03-01,3,3
POCONA,internaciones,ingresos espontaneos,2008-03-01,17,17
POJO (CBBA),internaciones,ingresos espontaneos,2008-03-01,16,16
POOPO,internaciones,ingresos espontaneos,2008-03-01,7,7
PORCO,internaciones,ingresos espontaneos,2008-03-01,5,5
POROMA,internaciones,ingresos espontaneos,2008-03-01,12,12
PORONGO,internaciones,ingresos espontaneos,2008-03-01,6,6
PORTACHUELO,internaciones,ingresos espontaneos,2008-03-01,202,202
PORVENIR,internaciones,ingresos espontaneos,2008-03-01,5,5
POSTRER VALLE,internaciones,ingresos espontaneos,2008-03-01,1,1
POTOSI,internaciones,ingresos espontaneos,2008-03-01,1539,1539
PRESTO,internaciones,ingresos espontaneos,2008-03-01,3,3
PUCARA,internaciones,ingresos espontaneos,2008-03-01,3,3
PUCARANI,internaciones,ingresos espontaneos,2008-03-01,5,5
PUERTO ACOSTA,internaciones,ingresos espontaneos,2008-03-01,53,53
PUERTO CARABUCO,internaciones,ingresos espontaneos,2008-03-01,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2008-03-01,2,2
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2008-03-01,64,64
PUERTO RICO,internaciones,ingresos espontaneos,2008-03-01,31,31
PUERTO SUAREZ,internaciones,ingresos espontaneos,2008-03-01,130,130
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2008-03-01,189,189
PUNA,internaciones,ingresos espontaneos,2008-03-01,29,29
PUNATA,internaciones,ingresos espontaneos,2008-03-01,238,238
QUILLACOLLO,internaciones,ingresos espontaneos,2008-03-01,272,272
QUIME,internaciones,ingresos espontaneos,2008-03-01,5,5
RAVELO,internaciones,ingresos espontaneos,2008-03-01,3,3
REYES,internaciones,ingresos espontaneos,2008-03-01,23,23
RIBERALTA,internaciones,ingresos espontaneos,2008-03-01,440,440
ROBORE,internaciones,ingresos espontaneos,2008-03-01,110,110
RURRENABAQUE,internaciones,ingresos espontaneos,2008-03-01,122,122
SACABA,internaciones,ingresos espontaneos,2008-03-01,350,350
SACABAMBA,internaciones,ingresos espontaneos,2008-03-01,14,14
SACACA,internaciones,ingresos espontaneos,2008-03-01,16,16
SAIPINA,internaciones,ingresos espontaneos,2008-03-01,8,8
SAMAIPATA,internaciones,ingresos espontaneos,2008-03-01,30,30
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-03-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-03-01,10,10
SAN BENITO,internaciones,ingresos espontaneos,2008-03-01,2,2
SAN BORJA,internaciones,ingresos espontaneos,2008-03-01,166,166
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-03-01,56,56
SAN CARLOS,internaciones,ingresos espontaneos,2008-03-01,155,155
SAN IGNACIO,internaciones,ingresos espontaneos,2008-03-01,82,82
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-03-01,316,316
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-03-01,64,64
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-03-01,54,54
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-03-01,84,84
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-03-01,128,128
SAN JULIAN,internaciones,ingresos espontaneos,2008-03-01,104,104
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-03-01,4,4
SAN LUCAS,internaciones,ingresos espontaneos,2008-03-01,54,54
SAN MATIAS,internaciones,ingresos espontaneos,2008-03-01,97,97
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-03-01,50,50
SAN PEDRO,internaciones,ingresos espontaneos,2008-03-01,17,17
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-03-01,6,6
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2008-03-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2008-03-01,25,25
SAN RAMON,internaciones,ingresos espontaneos,2008-03-01,42,42
SAN RAMON,internaciones,ingresos espontaneos,2008-03-01,34,34
SANTA ANA,internaciones,ingresos espontaneos,2008-03-01,159,159
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-03-01,9527,9527
SANTA ROSA,internaciones,ingresos espontaneos,2008-03-01,52,52
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-03-01,48,48
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2008-03-01,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2008-03-01,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2008-03-01,1,1
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-03-01,13,13
SIPE SIPE,internaciones,ingresos espontaneos,2008-03-01,58,58
SOPACHUY,internaciones,ingresos espontaneos,2008-03-01,31,31
SORACACHI,internaciones,ingresos espontaneos,2008-03-01,3,3
SORATA,internaciones,ingresos espontaneos,2008-03-01,37,37
SUCRE,internaciones,ingresos espontaneos,2008-03-01,3079,3079
TACACHI,internaciones,ingresos espontaneos,2008-03-01,2,2
TACACOMA,internaciones,ingresos espontaneos,2008-03-01,1,1
TACOPAYA,internaciones,ingresos espontaneos,2008-03-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2008-03-01,10,10
TARABUCO,internaciones,ingresos espontaneos,2008-03-01,56,56
TARACO,internaciones,ingresos espontaneos,2008-03-01,1,1
TARATA,internaciones,ingresos espontaneos,2008-03-01,6,6
TARIJA,internaciones,ingresos espontaneos,2008-03-01,1746,1746
TARVITA,internaciones,ingresos espontaneos,2008-03-01,40,40
TEOPONTE,internaciones,ingresos espontaneos,2008-03-01,6,6
TIAWANACU,internaciones,ingresos espontaneos,2008-03-01,6,6
TIPUANI,internaciones,ingresos espontaneos,2008-03-01,34,34
TIQUIPAYA,internaciones,ingresos espontaneos,2008-03-01,120,120
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-03-01,205,205
TOCO,internaciones,ingresos espontaneos,2008-03-01,6,6
TOLATA,internaciones,ingresos espontaneos,2008-03-01,7,7
TOLEDO,internaciones,ingresos espontaneos,2008-03-01,5,5
TOMAVE,internaciones,ingresos espontaneos,2008-03-01,16,16
TOMINA,internaciones,ingresos espontaneos,2008-03-01,16,16
TORO TORO,internaciones,ingresos espontaneos,2008-03-01,4,4
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-03-01,31,31
