municipality,group,variable,month,Niños menores de 5 años con 3ra dosis de hier,TOTAL
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,17,17
CAIROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,72,72
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,168,168
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,61,61
CALACOTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,32,32
CALAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,21,21
CAMARGO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,150,150
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,17,17
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,33,33
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,38,38
CAQUIAVIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,9,9
CARACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,64,64
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,118,118
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,26,26
CARIPUYO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,74,74
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,4,4
CHACARILLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,19,19
CHALLAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,484,484
CHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,3,3
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,68,68
CHARAÑA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,22,22
CHAYANTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,451,451
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,53,53
CHIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,18,18
CHOQUE COTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,12,12
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,32,32
CHUMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,6,6
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,15,15
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,73,73
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,250,250
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,97,97
"COLCHA ""K""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,156,156
COLLANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,18,18
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,39,39
COLPA BELGICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,101,101
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,390,390
COLQUENCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,51,51
COLQUIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,51,51
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,9,9
COMARAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,73,73
COMBAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,3,3
CONCEPCION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,29,29
COPACABANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,88,88
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,15,15
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,4,4
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,17,17
CORQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,48,48
COTAGAITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,281,281
COTOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,14,14
CUATRO CAÑADAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,71,71
CUEVO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,27,27
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,56,56
CURAHUARA DE CARANGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,7,7
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,7,7
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,8,8
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,1390,1390
EL CHORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,10,10
EL PUENTE(STC),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,3,3
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,84,84
EL TORNO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,241,241
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,61,61
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,126,126
ESMERALDA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,15,15
EUCALIPTUS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,37,37
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,5,5
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,14,14
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,53,53
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,8,8
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,52,52
GUANAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,20,20
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,12,12
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,241,241
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,10,10
HUACARETA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,42,42
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,18,18
HUACHACALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,15,15
HUANUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,236,236
HUARACAJE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,94,94
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,16,16
ICHOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,37,37
ICLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,10,10
INCAHUASI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,230,230
INQUISIVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,70,70
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,86,86
IXIAMAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,31,31
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,28,28
LA ASUNTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,21,21
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,144,144
LA PAZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,1108,1108
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,1,1
LAJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,46,46
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,20,20
LICOMA PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,9,9
LLALLAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,288,288
LLICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,26,26
LORETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,30,30
LURIBAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,60,60
MACHACAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,29,29
MACHARETI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,18,18
MAGDALENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,146,146
MAIRANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,5,5
MALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,11,11
MAPIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,12,12
MECAPACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,52,52
MINEROS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,75,75
MIZQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,7,7
MOCOMOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,44,44
MOJINETE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,19,19
MOJOCOYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,41,41
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,170,170
MONTERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,107,107
MORO MORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,31,31
MOROCHATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,49,49
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,3,3
NAZACARA DE PACAJES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,1,1
OCURI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,353,353
OKINAWA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,39,39
OMEREQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,4,4
ORURO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,926,926
PADCAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,65,65
PADILLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,28,28
PAILON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,44,44
PALCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,42,42
PALOS BLANCOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,32,32
PAMPA AULLAGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,21,21
PAMPA GRANDE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,18,18
PAPEL PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,12,12
PASORAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,5,5
PATACAMAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,21,21
PAZÑA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,62,62
PELECHUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,12,12
POCOATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,217,217
POCONA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,24,24
POJO (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,24,24
POOPO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,40,40
PORCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,67,67
POROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,118,118
PORONGO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,122,122
PORTACHUELO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,131,131
PORVENIR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,3,3
POTOSI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,348,348
PRESTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,54,54
PUCARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,111,111
PUERTO ACOSTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,37,37
PUERTO CARABUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,23,23
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,123,123
PUERTO PEREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,16,16
PUERTO QUIJARRO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,11,11
PUERTO RICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,6,6
PUERTO SILES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,1,1
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,8,8
PUERTO VILLARROEL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,149,149
PUNA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,141,141
PUNATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,51,51
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,413,413
QUIME,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,32,32
QUIRUSILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,4,4
RAVELO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,99,99
REYES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,38,38
RIBERALTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,410,410
ROBORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,170,170
RURRENABAQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,30,30
SABAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,10,10
SACABA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,206,206
SACABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,16,16
SACACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,139,139
SAIPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,60,60
SALINAS DE GARCI MENDOZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,123,123
SAMAIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,8,8
SAN AGUSTIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,51,51
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,55,55
SAN ANDRES DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,8,8
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,54,54
SAN ANTONIO DE LOMERIO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,29,29
SAN BENITO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,1,1
SAN BORJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,308,308
SAN BUENA VENTURA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,31,31
SAN CARLOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,539,539
SAN IGNACIO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,123,123
SAN IGNACIO DE VELASCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,377,377
SAN JAVIER(BNI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,21,21
SAN JAVIER(STC),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,132,132
SAN JOAQUIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,41,41
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,102,102
SAN JUAN DE YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,32,32
SAN JULIAN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,252,252
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,15,15
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,148,148
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,288,288
SAN MIGUEL DE VELASCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,168,168
SAN PABLO DE LIPEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,41,41
SAN PEDRO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,87,87
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,562,562
SAN PEDRO DE CURAHUARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,14,14
SAN PEDRO DE QUEMES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,31,31
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,6,6
SAN RAFAEL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,30,30
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,9,9
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,4,4
SANTA ANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,12,12
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,1563,1563
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,67,67
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,214,214
SANTIAGO DE CALLAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,7,7
SANTIAGO DE HUARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,110,110
SANTIAGO DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,18,18
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,20,20
SANTUARIO DE QUILLACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,69,69
SAPAHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,67,67
SENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,3,3
SICA SICA (VILLA AROMA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-12-01,34,34
