municipality,group,variable,month,Niños de 1 a 4 años con 1ra dosis vitamina A,TOTAL
PUERTO SUAREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,56,56
PUERTO VILLARROEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,382,382
PUNA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,518,518
PUNATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,33,33
QUIABAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,12,12
QUILLACOLLO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,192,192
QUIME,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,30,30
QUIRUSILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,4,4
RAVELO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,345,345
REYES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,88,88
RIBERALTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,611,611
ROBORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,215,215
RURRENABAQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,100,100
SABAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,77,77
SACABA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,671,671
SACABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,7,7
SACACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,126,126
SAIPINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,53,53
SALINAS DE GARCI MENDOZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,35,35
SAMAIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,76,76
SAN AGUSTIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,87,87
SAN ANDRES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,90,90
SAN ANDRES DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,26,26
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,52,52
SAN BENITO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,50,50
SAN BORJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,689,689
SAN BUENA VENTURA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,58,58
SAN CARLOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,159,159
SAN IGNACIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,116,116
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,298,298
SAN JAVIER(BNI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,39,39
SAN JAVIER(STC),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,197,197
SAN JOAQUIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,18,18
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,106,106
SAN JUAN DE YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,112,112
SAN JULIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,436,436
SAN LORENZO(PND),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,51,51
SAN LORENZO(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,95,95
SAN LUCAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,490,490
SAN MATIAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,166,166
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,149,149
SAN PABLO DE LIPEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,45,45
SAN PEDRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,164,164
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,525,525
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,54,54
SAN PEDRO DE QUEMES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,30,30
SAN PEDRO(PND),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,13,13
SAN RAFAEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,52,52
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,34,34
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,23,23
SANTA ANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,87,87
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,4036,4036
SANTA ROSA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,54,54
SANTA ROSA DEL SARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,155,155
SANTIAGO DE CALLAPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,22,22
SANTIAGO DE HUARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,25,25
SANTIAGO DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,16,16
SANTIVAÑES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,23,23
SANTUARIO DE QUILLACAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,10,10
SAPAHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,44,44
SENA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,34,34
SICA SICA (VILLA AROMA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,49,49
SICAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,13,13
SIPE SIPE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,80,80
SOPACHUY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,103,103
SORACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,60,60
SORATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,65,65
SUCRE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,2213,2213
TACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,1,1
TACACOMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,20,20
TACOBAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,52,52
TACOPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,79,79
TAPACARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,182,182
TARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,130,130
TARACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,36,36
TARATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,21,21
TARIJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,425,425
TARVITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,69,69
TEOPONTE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,20,20
TIAWANACU,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,38,38
TINGUIPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,780,780
TIPUANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,23,23
TIQUIPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,40,40
TIRAQUE (CBBA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,132,132
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,10,10
TOCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,18,18
TOLATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,16,16
TOLEDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,53,53
TOMAVE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,110,110
TOMINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,51,51
TORO TORO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,425,425
TOTORA(CBBA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,48,48
TOTORA(ORR),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,21,21
TRIGAL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,9,9
TRINIDAD,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,250,250
TUPIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,892,892
TURCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,14,14
UMALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,75,75
UNCIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,1985,1985
URIONDO (A. CONCEPCION),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,41,41
URUBICHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,110,110
UYUNI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,431,431
VACAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,74,74
VALLEGRANDE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,81,81
VIACHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,79,79
VILA VILA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,88,88
VILLA MONTES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,810,810
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,3,3
VILLA RIVERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,50,50
VILLA SERRANO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,42,42
VILLA TUNARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,388,388
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,91,91
VILLAZON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,262,262
VINTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,82,82
VITICHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,82,82
WALDO BALLIVIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,9,9
WARNES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,594,594
YACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,40,40
YACUIBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,238,238
YAMPARAEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,195,195
YANACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,24,24
YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,290,290
YOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,67,67
YOTALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,102,102
YUNCHARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,62,62
ZUDAÑEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-06-01,284,284
ACHACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,103,103
ACHOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,44,44
AIQUILE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,60,60
ALALAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1,1
ALCALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1,1
ANCORAIMES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,21,21
ANTEQUERA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,56,56
ANZALDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,37,37
APOLO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,44,44
ARANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,53,53
ARBIETO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,7,7
ARQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,94,94
ASCENCION DE GUARAYOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1,1
ATOCHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,41,41
AUCAPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,14,14
AYATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,23,23
AYO AYO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,95,95
BATALLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,102,102
BAURES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,108,108
BELEN DE URMIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,3,3
BELLA FLOR,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,9,9
BERMEJO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,219,219
BETANZOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,151,151
BOLIVAR,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,57,57
BOLPEBRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,13,13
BOYUIBE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,26,26
BUENA VISTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,29,29
CABEZAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,34,34
CAIROMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,17,17
"CAIZA ""D""",micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,41,41
CAJUATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,40,40
CALACOTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,22,22
CALAMARCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,74,74
CAMARGO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,36,36
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,8,8
CAMIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,91,91
CAPINOTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,131,131
CAQUIAVIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,14,14
CARANAVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,190,190
CARAPARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,46,46
CARMEN RIVERO TORREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,33,33
CATACORA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,2,2
CHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,42,42
CHARAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,124,124
CHARAÑA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,3,3
CHAYANTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,88,88
CHIMORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,67,67
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,27,27
CHUMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,45,45
CLIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,49,49
COBIJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,164,164
COCHABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1282,1282
COIPASA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,4,4
COLCAPIRHUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,77,77
"COLCHA ""K""",micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,19,19
COLOMI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,93,93
COLPA BELGICA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,3,3
COLQUENCHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,16,16
COLQUIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,115,115
COMANCHE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,7,7
COMBAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,22,22
CONCEPCION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,27,27
COPACABANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,15,15
CORIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,44,44
CORO CORO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,20,20
COROICO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,43,43
CORQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1,1
COTAGAITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,36,36
COTOCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,205,205
CUATRO CAÑADAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,44,44
CUEVO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,5,5
CULPINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,126,126
CURAHUARA DE CARANGAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1,1
CURVA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,12,12
DESAGUADERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,3,3
EL ALTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1412,1412
EL PUENTE(STC),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,69,69
EL PUENTE(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,65,65
EL TORNO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,17,17
EL VILLAR,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,24,24
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,57,57
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,59,59
EXALTACION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,11,11
FERNANDEZ ALONSO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,82,82
FILADELFIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,63,63
GUANAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,47,47
GUAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,18,18
GUAYARAMERIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,264,264
GUTIERREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,72,72
HUACARETA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,19,19
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,9,9
HUANUNI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,3,3
HUARACAJE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,44,44
ICHOCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1,1
ICLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,37,37
INCAHUASI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,52,52
INGAVI (HUMAITA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,4,4
INQUISIVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,36,36
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,50,50
IXIAMAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,10,10
JESUS DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,28,28
LA ASUNTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,48,48
LA GUARDIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,170,170
LA PAZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,1418,1418
LAGUNILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,11,11
LAJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,44,44
LAS CARRERAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,4,4
LLALLAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,285,285
LLICA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,33,33
LORETO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,17,17
LURIBAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,24,24
MACHARETI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,29,29
MAGDALENA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2006-07-01,30,30
