,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,2,10,13,12,15,27
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,2,11,7,14,9,23
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,0,2,0,2
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,0,0,0,1,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,1,3,1,4
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,4,1,4,5
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,2,2,2,4
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,9,7,10,7,17
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,1,1,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,6,2,5,5,11,16
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,6,9,21,12,27,21,48
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,4,7,4,7,11
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,1,1,1,2
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,6,3,7,4,11
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,15,14,15,14,29
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,2,6,5,6,7,13
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,14,15,14,16,30
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,8,14,9,15,24
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,10,8,11,8,19
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,5,2,6,2,8
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,2,28,23,28,25,53
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,8,37,37,41,45,86
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,0,18,27,20,27,47
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,3,10,5,12,8,20
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,1,2,1,3,4
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,2,13,3,14,5,19
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,2,12,7,12,9,21
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,2,10,6,11,8,19
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,4,5,4,5,9
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,0,1,0,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,2,10,10,13,12,25
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,2,3,7,5,9,14
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,2,4,2,5,7
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,0,3,0,3
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,34,43,138,141,172,184,356
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,7,3,8,3,11
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,15,19,5,15,20,34,54
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,4,4,4,6,8,14
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,2,1,2,3
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,4,7,4,7,11
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,0,1,0,1,1
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,1,5,2,6,8
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,2,9,6,10,8,18
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,10,6,10,6,16
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,3,9,12,10,15,25
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,2,7,5,8,7,15
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,0,40,21,42,21,63
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,10,5,29,19,39,24,63
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,0,2,1,2,3
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,10,11,10,12,22
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,2,14,11,14,13,27
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,1,17,13,19,14,33
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,2,3,2,5
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,6,35,40,39,46,85
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,2,3,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,1,1,2,1,3
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,6,43,55,44,61,105
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,4,1,4,5
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,16,12,16,13,29
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,16,13,144,70,160,83,243
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,1,1,1,2,3
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,11,8,11,8,19
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,8,22,19,24,27,51
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,0,20,10,22,10,32
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,2,16,13,18,15,33
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,1,2,2,3,5
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,2,2,2,4
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,0,3,1,4,5
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,4,5,4,6,10
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,5,5,5,5,10
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,6,4,6,4,10
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,3,8,1,11,4,15
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,14,15,101,87,115,102,217
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,7,12,7,13,20
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,0,1,0,1
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,3,2,3,5
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,1,9,9,11,10,21
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,5,43,35,47,40,87
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,3,13,4,14,18
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,18,28,18,29,47
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,4,3,4,3,7
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,23,38,198,196,221,234,455
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,1,18,26,20,27,47
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,5,1,5,1,6
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,10,12,25,27,35,39,74
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,8,17,15,20,23,43
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,8,5,23,21,31,26,57
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,0,19,16,22,16,38
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,2,14,10,16,12,28
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,0,3,0,3
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,0,1,1,3,1,4
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,8,3,9,3,12
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,5,3,54,58,59,61,120
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,14,10,14,11,25
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,61,60,222,189,283,249,532
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,1,2,2,3,5
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,8,55,39,58,47,105
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,3,9,11,9,14,23
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,12,7,12,7,19
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,1,3,2,3,5
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,6,5,7,6,13
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,2,2,2,4
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,32,7,153,107,185,114,299
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,2,4,3,4,7
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,13,9,70,67,83,76,159
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,6,4,6,4,10
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,0,27,20,29,20,49
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,5,5,5,6,11
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,1,0,1,1,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,7,5,8,6,14
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,0,2,0,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,3,29,15,31,18,49
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,2,3,4,6,6,12
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,15,21,16,22,38
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,7,8,7,9,16
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,0,2,0,2
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,3,60,49,61,52,113
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,3,0,1,0,4,4
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,5,2,5,7
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,18,24,19,16,37,40,77
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,0,2,0,2,2
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,6,3,24,24,30,27,57
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,2,30,11,31,13,44
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,1,13,8,16,9,25
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,8,4,125,99,133,103,236
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,1,0,0,2,1,3
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,7,7,8,7,15
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,0,0,1,1,2
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,15,15,112,143,127,158,285
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,2,3,1,5,3,8
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,0,2,0,2,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,10,3,10,13
