,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,3,19,27,22,30,52
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,7,6,81,84,88,90,178
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,4,20,32,22,36,58
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,3,11,5,12,8,20
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,3,33,38,36,41,77
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1346,1217,5938,5498,7284,6715,13999
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,0,0,19,15,19,15,34
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,15,15,74,76,89,91,180
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,1,62,47,68,48,116
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,46,40,403,401,449,441,890
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,4,14,14,15,18,33
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,26,16,160,151,186,167,353
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,162,151,503,464,665,615,1280
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,0,0,3,1,3,1,4
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,7,30,26,32,33,65
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,0,1,0,3,0,3
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,0,1,33,32,33,33,66
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,0,2,0,4,0,4
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,1,10,9,13,10,23
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,23,15,86,97,109,112,221
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,7,5,50,35,57,40,97
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,30,33,198,207,228,240,468
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,8,53,56,58,64,122
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,16,18,128,142,144,160,304
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,4,30,29,33,33,66
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,86,72,448,369,534,441,975
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,18,11,143,115,161,126,287
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,9,31,50,37,59,96
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,1,15,13,17,14,31
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,4,11,9,16,13,29
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,31,19,151,105,182,124,306
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,4,3,41,20,45,23,68
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,2,29,31,30,33,63
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,0,9,7,10,7,17
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,1,31,17,32,18,50
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,0,4,18,19,18,23,41
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,0,15,11,18,11,29
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,6,18,19,21,25,46
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,4,10,43,32,47,42,89
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,3,13,8,16,11,27
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,4,51,48,56,52,108
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,17,24,95,93,112,117,229
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,7,5,75,78,82,83,165
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,6,70,54,73,60,133
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,119,99,312,293,431,392,823
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,105,85,777,722,882,807,1689
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1877,1879,4335,3985,6212,5864,12076
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,0,0,1,0,1,0,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,4,44,33,49,37,86
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,10,5,105,119,115,124,239
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,1,22,18,24,19,43
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,0,20,12,22,12,34
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,26,29,221,190,247,219,466
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,0,17,15,23,15,38
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,21,15,9,8,30,23,53
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,11,7,40,26,51,33,84
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,3,28,19,34,22,56
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,4,4,49,57,53,61,114
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,21,11,115,96,136,107,243
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,9,10,116,100,125,110,235
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,0,1,3,3,3,6
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,11,11,160,146,171,157,328
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,8,9,57,87,65,96,161
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,38,26,198,169,236,195,431
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,28,27,300,259,328,286,614
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,8,2,63,63,71,65,136
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,0,2,4,5,4,7,11
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,5,30,38,33,43,76
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,32,46,198,189,230,235,465
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,384,346,1114,1039,1498,1385,2883
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,5,11,10,13,15,28
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,7,2,46,41,53,43,96
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,2,1,23,15,25,16,41
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,0,5,3,6,3,9
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,1,8,28,9,29,38
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,2,49,46,55,48,103
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,11,18,88,93,99,111,210
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,3,55,59,56,62,118
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,691,706,2546,2341,3237,3047,6284
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,7,3,132,158,139,161,300
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,15,12,51,63,66,75,141
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,32,9,113,100,145,109,254
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,23,26,139,115,162,141,303
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,31,40,231,238,262,278,540
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,12,17,18,22,30,52
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,9,56,56,62,65,127
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,2,17,24,18,26,44
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,1,6,21,7,22,29
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,19,23,168,152,187,175,362
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,6,33,29,38,35,73
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,7,3,54,67,61,70,131
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,4,80,65,86,69,155
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,6,5,120,90,126,95,221
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,30,12,122,81,152,93,245
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,4,41,26,44,30,74
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,14,11,81,102,95,113,208
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,7,7,59,44,66,51,117
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,14,15,39,53,53,68,121
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,40,33,154,150,194,183,377
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,10,10,33,38,43,48,91
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,1,11,2,12,3,15
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,416,364,1354,1238,1770,1602,3372
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,2,30,23,35,25,60
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,0,9,9,10,9,19
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,10,7,158,142,168,149,317
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,4,5,30,22,34,27,61
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,5,4,60,62,65,66,131
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,7,79,80,82,87,169
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,0,0,17,13,17,13,30
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,17,28,98,104,115,132,247
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,8,14,62,59,70,73,143
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,31,0,13,1,44,1,45
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,34,38,100,94,134,132,266
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,114,90,693,597,807,687,1494
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,9,10,58,49,67,59,126
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,48,61,282,280,330,341,671
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,4,1,18,19,22,20,42
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,627,619,877,865,1504,1484,2988
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,4,50,54,51,58,109
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,1,0,5,7,6,7,13
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-03-01,3,4,41,30,44,34,78
