,group,variable,month,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,42,50,100,106,142,156,298
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,0,5,5,6,5,11
CUEVO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,1,21,25,22,26,48
CULPINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,2,106,93,109,95,204
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,2,22,22,23,24,47
CURVA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,2,3,10,3,12,15
DESAGUADERO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,1,32,35,35,36,71
EL ALTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,993,905,3312,3085,4305,3990,8295
EL CHORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,1,39,27,39,28,67
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,25,28,35,47,60,75,135
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,12,6,59,54,71,60,131
EL TORNO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,58,62,234,272,292,334,626
EL VILLAR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,5,47,32,49,37,86
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,27,22,105,151,132,173,305
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,99,101,315,288,414,389,803
ESCARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,1,1,5,1,6,7
ESCOMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,1,8,13,8,14,22
ESMERALDA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,1,0,0,1,1,2
EUCALIPTUS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,0,19,12,22,12,34
EXALTACION,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,3,15,12,17,15,32
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,8,10,118,104,126,114,240
FILADELFIA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,0,30,35,31,35,66
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,44,39,233,196,277,235,512
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,9,39,25,44,34,78
GUANAY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,12,13,141,134,153,147,300
GUAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,2,18,15,23,17,40
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,41,36,264,225,305,261,566
GUTIERREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,14,16,140,142,154,158,312
HUACARETA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,4,2,53,52,57,54,111
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,2,21,28,24,30,54
HUACHACALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,7,4,12,25,19,29,48
HUANUNI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,29,10,102,100,131,110,241
HUARACAJE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,0,19,28,19,28,47
HUARINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,0,25,20,25,20,45
HUATAJATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,0,17,21,18,21,39
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,0,37,45,37,45,82
HUMANATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,0,14,6,14,6,20
ICHOCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,1,8,7,9,8,17
ICLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,2,52,59,52,61,113
INCAHUASI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,11,12,50,48,61,60,121
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,1,4,9,5,10,15
INQUISIVI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,6,4,35,40,41,44,85
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,19,23,100,112,119,135,254
IXIAMAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,2,45,57,48,59,107
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,8,2,59,41,67,43,110
LA ASUNTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,72,68,174,173,246,241,487
LA GUARDIA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,83,52,363,406,446,458,904
LA PAZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1870,1586,2965,2799,4835,4385,9220
LA RIVERA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,0,7,4,7,4,11
LAGUNILLAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,8,42,47,45,55,100
LAJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,10,11,69,67,79,78,157
LAS CARRERAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,2,33,28,36,30,66
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,2,20,17,22,19,41
LLALLAGUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,97,86,183,153,280,239,519
LLICA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,2,11,9,12,11,23
LORETO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,8,11,12,7,20,18,38
LURIBAY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,2,16,20,19,22,41
MACHACAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,7,6,15,16,22,22,44
MACHARETI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,10,75,75,80,85,165
MAGDALENA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,7,5,54,46,61,51,112
MAIRANA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,22,17,43,46,65,63,128
MALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,0,8,4,8,4,12
MAPIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,18,18,97,90,115,108,223
MECAPACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,12,13,84,93,96,106,202
MINEROS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,30,12,140,155,170,167,337
MIZQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,11,18,198,188,209,206,415
MOCOMOCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,7,1,41,46,48,47,95
MOJINETE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,2,3,6,3,8,11
MOJOCOYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,10,6,51,53,61,59,120
MONTEAGUDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,56,41,122,120,178,161,339
MONTERO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,334,298,714,708,1048,1006,2054
MORO MORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,2,9,18,9,20,29
MOROCHATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,4,0,40,39,44,39,83
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,4,4,19,18,23,22,45
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,0,2,8,2,8,10
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,1,60,23,61,24,85
OCURI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,3,35,32,40,35,75
OKINAWA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,7,6,81,74,88,80,168
OMEREQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,3,73,51,75,54,129
ORURO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,376,330,1268,1252,1644,1582,3226
PADCAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,10,3,111,89,121,92,213
PADILLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,8,116,121,119,129,248
PAILON,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,2,49,54,54,56,110
PALCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,15,21,99,80,114,101,215
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,13,11,310,287,323,298,621
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,10,13,14,10,24,23,47
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,20,21,30,39,50,60,110
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,3,15,14,17,17,34
PASORAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,1,23,22,23,23,46
PATACAMAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,12,11,66,63,78,74,152
PAZÑA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,4,4,47,50,51,54,105
PELECHUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,4,51,53,51,57,108
POCOATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,7,4,42,48,49,52,101
POCONA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,15,9,79,88,94,97,191
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,3,95,89,100,92,192
POOPO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,2,20,19,22,21,43
PORCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,3,50,31,55,34,89
POROMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,1,109,106,111,107,218
PORONGO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,19,8,25,30,44,38,82
PORTACHUELO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,6,8,59,73,65,81,146
PORVENIR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,5,3,40,44,45,47,92
POSTRER VALLE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,1,0,3,7,4,7,11
POTOSI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,361,316,949,1010,1310,1326,2636
PRESTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,3,62,63,65,66,131
PUCARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,1,16,7,16,8,24
PUCARANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,12,6,71,89,83,95,178
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,2,26,11,26,13,39
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,3,49,34,52,37,89
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,7,7,130,107,137,114,251
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,3,3,9,5,12,8,20
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,5,135,117,137,122,259
PUERTO RICO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,0,4,29,30,29,34,63
PUERTO SILES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2017-03-01,2,0,8,6,10,6,16
