,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,6,6,75,78,81,84,165
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,4,9,45,31,49,40,89
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,7,11,75,53,82,64,146
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,76,73,496,496,572,569,1141
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,11,7,175,160,186,167,353
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,0,0,3,5,3,5,8
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,1,76,60,77,61,138
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,0,0,1,2,1,2,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,13,8,32,35,45,43,88
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,4,4,22,23,26,27,53
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,5,6,52,37,57,43,100
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,4,37,27,38,31,69
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,4,3,48,31,52,34,86
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,9,13,73,47,82,60,142
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,4,2,38,35,42,37,79
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,0,0,9,3,9,3,12
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,305,241,772,689,1077,930,2007
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,82,81,263,262,345,343,688
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,0,24,26,25,26,51
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,4,3,31,24,35,27,62
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,9,6,110,119,119,125,244
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,27,17,104,98,131,115,246
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,6,11,56,50,62,61,123
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,42,47,181,176,223,223,446
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,8,9,69,51,77,60,137
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,15,23,111,121,126,144,270
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,166,127,630,420,796,547,1343
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,3,23,11,24,14,38
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,9,3,69,58,78,61,139
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,23,35,353,279,376,314,690
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,2,17,13,18,15,33
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,4,7,107,79,111,86,197
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,8,4,47,46,55,50,105
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,207,179,1154,1106,1361,1285,2646
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,6,2,60,45,66,47,113
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,38,39,301,300,339,339,678
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,82,62,432,443,514,505,1019
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,4,6,34,34,38,40,78
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,0,29,13,30,13,43
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,117,170,853,775,970,945,1915
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,5,3,42,33,47,36,83
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,89,84,763,748,852,832,1684
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,3,4,22,20,25,24,49
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,3,16,30,17,33,50
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,44,32,327,305,371,337,708
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,8,3,56,30,64,33,97
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,2,7,21,26,23,33,56
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,1,1,6,9,7,10,17
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,0,0,1,0,1,0,1
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-08-01,6,2,15,19,21,21,42
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,2,21,12,23,14,37
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,20,25,158,124,178,149,327
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,30,14,147,116,177,130,307
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,14,29,77,86,91,115,206
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,1,5,8,5,9,14
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,0,5,2,7,2,9
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,5,3,72,76,77,79,156
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,4,38,53,40,57,97
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,7,10,29,14,36,24,60
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,1,1,18,10,19,11,30
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,5,6,18,23,23,29,52
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,6,6,115,98,121,104,225
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,1,9,6,9,7,16
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,4,7,79,79,83,86,169
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,9,12,156,122,165,134,299
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,6,7,105,81,111,88,199
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,56,51,253,234,309,285,594
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,16,14,48,35,64,49,113
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,6,7,28,24,34,31,65
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,1,1,34,26,35,27,62
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,2,44,38,46,40,86
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,8,7,143,156,151,163,314
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,4,3,33,29,37,32,69
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,5,8,100,97,105,105,210
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,2,33,31,35,33,68
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,2,4,2,4,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,1,1,1,1,2
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,1,2,15,16,16,18,34
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,129,122,160,169,289,291,580
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,16,15,126,131,142,146,288
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,1,1,25,22,26,23,49
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,3,7,3,7,10
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,4,3,27,31,31,34,65
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,9,7,105,82,114,89,203
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,14,9,147,135,161,144,305
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,3,3,62,54,65,57,122
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,6,8,52,47,58,55,113
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,12,11,116,106,128,117,245
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,14,16,14,16,30
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,7,2,58,65,65,67,132
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,15,9,58,77,73,86,159
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,1,12,11,14,12,26
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,57,64,249,223,306,287,593
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,21,11,240,184,261,195,456
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,3,1,64,61,67,62,129
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,11,10,121,115,132,125,257
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,104,116,459,386,563,502,1065
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,0,1,1,3,1,4
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,8,8,95,87,103,95,198
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,8,4,34,37,42,41,83
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,12,29,24,31,36,67
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,3,1,3,3,6,4,10
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,5,4,5,4,9
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,49,42,213,192,262,234,496
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,3,3,47,38,50,41,91
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,38,28,122,108,160,136,296
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,14,12,14,12,26
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,12,7,58,53,70,60,130
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,51,33,201,200,252,233,485
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,1,2,10,10,11,12,23
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,4,3,4,3,7
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,3,7,4,9,7,16
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,23,19,114,107,137,126,263
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,2,5,29,43,31,48,79
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,7,1,41,37,48,38,86
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,3,6,57,50,60,56,116
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,23,21,76,65,99,86,185
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,47,53,452,459,499,512,1011
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,20,20,61,48,81,68,149
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,1549,1444,3434,3368,4983,4812,9795
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,0,0,2,2,2,2,4
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-09-01,366,215,346,282,712,497,1209
