,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,11,9,11,11,22
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,0,0,1,0,1
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,6,0,7,0,7
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,0,0,1,0,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,6,3,6,3,9
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,6,5,7,5,12
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,1,2,1,3
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,1,0,2,0,2
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,34,26,118,115,152,141,293
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,2,0,2,2
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,1,3,1,4,5
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,3,3,4,3,7
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,2,4,3,4,7
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,3,3,5,3,8
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,5,9,7,10,17
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,3,13,5,16,8,24
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,10,4,11,4,15
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,13,8,13,9,22
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,6,4,19,19,25,23,48
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,0,1,0,1
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,6,4,6,4,10
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,9,7,11,8,19
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,5,4,6,4,10
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,4,0,4,4
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,5,43,37,44,42,86
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,4,4,4,5,9
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,5,5,32,49,37,54,91
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,5,3,5,8
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,19,15,93,80,112,95,207
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,4,2,5,2,7
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,11,10,11,10,21
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,2,8,2,11,4,15
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,1,27,20,30,21,51
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,10,8,3,12,13,25
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,2,2,2,3,5
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,8,6,10,6,16
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,1,3,1,4
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,5,3,7,3,10
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,3,4,5,5,10
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,2,0,1,1,3,4
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,5,7,82,70,87,77,164
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,18,6,19,6,25
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,2,2,2,4
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,1,3,3,4,4,8
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,1,10,14,11,15,26
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,6,6,31,34,37,40,77
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,11,8,11,9,20
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,0,1,0,1
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,0,0,1,0,1
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,38,36,257,260,295,296,591
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,3,8,6,12,9,21
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,0,1,0,1
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,10,9,23,19,33,28,61
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,6,6,7,7,13,20
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,5,6,21,10,26,36
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,8,6,8,6,14
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,1,12,14,15,15,30
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,40,2,1,4,41,45
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,4,4,4,4,8
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,10,12,11,12,23
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,7,3,36,49,43,52,95
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,30,24,30,25,55
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,22,26,215,186,237,212,449
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,1,2,1,3
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,5,8,54,53,59,61,120
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,0,2,0,2
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,3,12,5,12,17
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,4,1,4,3,7
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,8,9,8,10,18
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,6,6,123,102,129,108,237
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,1,2,3,3,4,7
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,13,6,59,59,72,65,137
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,8,2,8,3,11
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,8,12,14,16,22,38
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,2,0,2,2
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,1,3,1,4
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,2,2,2,4,6
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,0,1,0,2,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,2,16,27,18,29,47
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,12,11,13,11,24
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,7,10,7,6,14,16,30
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,3,1,3,2,5
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,0,3,0,3
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,11,2,11,2,13
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,10,10,40,43,50,53,103
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,6,4,6,4,10
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,15,20,7,4,22,24,46
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,2,1,2,2,4
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,2,7,7,8,9,17
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,4,11,7,14,11,25
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,9,8,11,9,20
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,7,3,103,70,110,73,183
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,14,19,14,20,34
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,7,4,71,55,78,59,137
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,3,2,1,3,4,7
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,3,2,4,2,6
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,2,0,2,2
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,3,2,2,3,5,8
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,0,4,0,5,5
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,5,7,6,10,11,21
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,7,10,7,10,17
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,0,1,0,1
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,1,0,2,0,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,4,9,5,9,14
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,0,2,2,2,4
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,2,1,2,3
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,10,5,10,6,16
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,3,12,14,14,17,31
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,2,3,2,5
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,10,16,10,16,26
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,4,3,4,4,8
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,3,3,3,6
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,3,35,35,36,38,74
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,27,28,28,28,56
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,13,13,13,14,27
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,2,31,25,35,27,62
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,21,24,21,24,45
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,1,0,2,0,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,4,28,17,31,21,52
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,2,13,14,15,16,31
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,1,1,2,1,3
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,17,17,28,25,45,42,87
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,28,22,28,23,51
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,1,2,1,3
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,1,3,2,4,3,7
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,16,8,104,111,120,119,239
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,7,2,37,36,44,38,82
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,10,1,11,1,12
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,0,1,2,4,2,6
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,15,15,107,109,122,124,246
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,0,0,1,0,1
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,21,8,78,53,99,61,160
