municipality,group,variable,month,Nuevas en menores de 5 años -Hombre,Nuevas en menores de 5 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CAPINOTA,consulta externa,nuevas en menores de 5 anos,2007-12-01,346,288,346,288,634
CAQUIAVIRI,consulta externa,nuevas en menores de 5 anos,2007-12-01,75,71,75,71,146
CARACOLLO,consulta externa,nuevas en menores de 5 anos,2007-12-01,187,180,187,180,367
CARANAVI,consulta externa,nuevas en menores de 5 anos,2007-12-01,1026,893,1026,893,1919
CARANGAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,1,8,1,8,9
CARAPARI,consulta externa,nuevas en menores de 5 anos,2007-12-01,230,234,230,234,464
CARIPUYO,consulta externa,nuevas en menores de 5 anos,2007-12-01,192,204,192,204,396
CARMEN RIVERO TORREZ,consulta externa,nuevas en menores de 5 anos,2007-12-01,69,47,69,47,116
CATACORA,consulta externa,nuevas en menores de 5 anos,2007-12-01,18,14,18,14,32
CHACARILLA,consulta externa,nuevas en menores de 5 anos,2007-12-01,7,7,7,7,14
CHALLAPATA,consulta externa,nuevas en menores de 5 anos,2007-12-01,303,258,303,258,561
CHAQUI,consulta externa,nuevas en menores de 5 anos,2007-12-01,104,67,104,67,171
CHARAGUA,consulta externa,nuevas en menores de 5 anos,2007-12-01,588,563,588,563,1151
CHARAÑA,consulta externa,nuevas en menores de 5 anos,2007-12-01,16,25,16,25,41
CHAYANTA,consulta externa,nuevas en menores de 5 anos,2007-12-01,343,335,343,335,678
CHIMORE,consulta externa,nuevas en menores de 5 anos,2007-12-01,450,403,450,403,853
CHIPAYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,12,20,12,20,32
CHOQUE COTA,consulta externa,nuevas en menores de 5 anos,2007-12-01,21,8,21,8,29
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en menores de 5 anos,2007-12-01,271,223,271,223,494
CHUMA,consulta externa,nuevas en menores de 5 anos,2007-12-01,98,123,98,123,221
CLIZA,consulta externa,nuevas en menores de 5 anos,2007-12-01,168,180,168,180,348
COBIJA,consulta externa,nuevas en menores de 5 anos,2007-12-01,716,601,716,601,1317
COCHABAMBA,consulta externa,nuevas en menores de 5 anos,2007-12-01,7585,7488,7585,7488,15073
COIPASA,consulta externa,nuevas en menores de 5 anos,2007-12-01,2,6,2,6,8
COLCAPIRHUA,consulta externa,nuevas en menores de 5 anos,2007-12-01,424,367,424,367,791
"COLCHA ""K""",consulta externa,nuevas en menores de 5 anos,2007-12-01,124,91,124,91,215
COLLANA,consulta externa,nuevas en menores de 5 anos,2007-12-01,18,13,18,13,31
COLOMI,consulta externa,nuevas en menores de 5 anos,2007-12-01,221,199,221,199,420
COLPA BELGICA,consulta externa,nuevas en menores de 5 anos,2007-12-01,164,141,164,141,305
COLQUECHACA,consulta externa,nuevas en menores de 5 anos,2007-12-01,759,720,759,720,1479
COLQUENCHA,consulta externa,nuevas en menores de 5 anos,2007-12-01,104,68,104,68,172
COLQUIRI,consulta externa,nuevas en menores de 5 anos,2007-12-01,205,215,205,215,420
COMANCHE,consulta externa,nuevas en menores de 5 anos,2007-12-01,33,28,33,28,61
COMARAPA,consulta externa,nuevas en menores de 5 anos,2007-12-01,365,314,365,314,679
COMBAYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,49,42,49,42,91
CONCEPCION,consulta externa,nuevas en menores de 5 anos,2007-12-01,120,105,120,105,225
COPACABANA,consulta externa,nuevas en menores de 5 anos,2007-12-01,111,92,111,92,203
CORIPATA,consulta externa,nuevas en menores de 5 anos,2007-12-01,230,208,230,208,438
CORO CORO,consulta externa,nuevas en menores de 5 anos,2007-12-01,86,69,86,69,155
COROICO,consulta externa,nuevas en menores de 5 anos,2007-12-01,152,154,152,154,306
CORQUE,consulta externa,nuevas en menores de 5 anos,2007-12-01,88,97,88,97,185
COTAGAITA,consulta externa,nuevas en menores de 5 anos,2007-12-01,488,444,488,444,932
COTOCA,consulta externa,nuevas en menores de 5 anos,2007-12-01,653,574,653,574,1227
CUATRO CAÑADAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,426,337,426,337,763
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en menores de 5 anos,2007-12-01,17,15,17,15,32
CUEVO,consulta externa,nuevas en menores de 5 anos,2007-12-01,70,84,70,84,154
CULPINA,consulta externa,nuevas en menores de 5 anos,2007-12-01,451,465,451,465,916
CURAHUARA DE CARANGAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,76,61,76,61,137
CURVA,consulta externa,nuevas en menores de 5 anos,2007-12-01,45,42,45,42,87
DESAGUADERO,consulta externa,nuevas en menores de 5 anos,2007-12-01,37,29,37,29,66
EL ALTO,consulta externa,nuevas en menores de 5 anos,2007-12-01,8030,7677,8030,7677,15707
EL CHORO,consulta externa,nuevas en menores de 5 anos,2007-12-01,75,74,75,74,149
EL PUENTE(STC),consulta externa,nuevas en menores de 5 anos,2007-12-01,321,312,321,312,633
EL PUENTE(TJA),consulta externa,nuevas en menores de 5 anos,2007-12-01,268,246,268,246,514
EL TORNO,consulta externa,nuevas en menores de 5 anos,2007-12-01,1112,1025,1112,1025,2137
EL VILLAR,consulta externa,nuevas en menores de 5 anos,2007-12-01,129,144,129,144,273
ENTRE RIOS,consulta externa,nuevas en menores de 5 anos,2007-12-01,447,432,447,432,879
ENTRE RIOS,consulta externa,nuevas en menores de 5 anos,2007-12-01,478,432,478,432,910
ESMERALDA,consulta externa,nuevas en menores de 5 anos,2007-12-01,4,0,4,0,4
EUCALIPTUS,consulta externa,nuevas en menores de 5 anos,2007-12-01,104,126,104,126,230
EUREKA (SANTOS MERCADO),consulta externa,nuevas en menores de 5 anos,2007-12-01,24,22,24,22,46
EXALTACION,consulta externa,nuevas en menores de 5 anos,2007-12-01,22,22,22,22,44
FERNANDEZ ALONSO,consulta externa,nuevas en menores de 5 anos,2007-12-01,518,407,518,407,925
FILADELFIA,consulta externa,nuevas en menores de 5 anos,2007-12-01,129,110,129,110,239
GENERAL SAAVEDRA,consulta externa,nuevas en menores de 5 anos,2007-12-01,433,501,433,501,934
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en menores de 5 anos,2007-12-01,110,109,110,109,219
GUANAY,consulta externa,nuevas en menores de 5 anos,2007-12-01,272,251,272,251,523
GUAQUI,consulta externa,nuevas en menores de 5 anos,2007-12-01,49,34,49,34,83
GUAYARAMERIN,consulta externa,nuevas en menores de 5 anos,2007-12-01,1340,1341,1340,1341,2681
GUTIERREZ,consulta externa,nuevas en menores de 5 anos,2007-12-01,530,421,530,421,951
HUACARETA,consulta externa,nuevas en menores de 5 anos,2007-12-01,208,182,208,182,390
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en menores de 5 anos,2007-12-01,55,65,55,65,120
HUACHACALLA,consulta externa,nuevas en menores de 5 anos,2007-12-01,21,11,21,11,32
HUANUNI,consulta externa,nuevas en menores de 5 anos,2007-12-01,381,344,381,344,725
HUARACAJE,consulta externa,nuevas en menores de 5 anos,2007-12-01,63,47,63,47,110
HUAYLLAMARCA,consulta externa,nuevas en menores de 5 anos,2007-12-01,24,13,24,13,37
ICHOCA,consulta externa,nuevas en menores de 5 anos,2007-12-01,26,38,26,38,64
ICLA,consulta externa,nuevas en menores de 5 anos,2007-12-01,343,295,343,295,638
INCAHUASI,consulta externa,nuevas en menores de 5 anos,2007-12-01,500,442,500,442,942
INGAVI (HUMAITA),consulta externa,nuevas en menores de 5 anos,2007-12-01,20,29,20,29,49
INQUISIVI,consulta externa,nuevas en menores de 5 anos,2007-12-01,169,166,169,166,335
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en menores de 5 anos,2007-12-01,229,245,229,245,474
IXIAMAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,185,159,185,159,344
JESUS DE MACHACA,consulta externa,nuevas en menores de 5 anos,2007-12-01,139,176,139,176,315
LA ASUNTA,consulta externa,nuevas en menores de 5 anos,2007-12-01,527,473,527,473,1000
LA GUARDIA,consulta externa,nuevas en menores de 5 anos,2007-12-01,1326,1200,1326,1200,2526
LA PAZ,consulta externa,nuevas en menores de 5 anos,2007-12-01,10898,10329,10898,10329,21227
LA RIVERA,consulta externa,nuevas en menores de 5 anos,2007-12-01,3,6,3,6,9
LAGUNILLAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,281,340,281,340,621
LAJA,consulta externa,nuevas en menores de 5 anos,2007-12-01,118,94,118,94,212
LAS CARRERAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,92,59,92,59,151
LICOMA PAMPA,consulta externa,nuevas en menores de 5 anos,2007-12-01,32,26,32,26,58
LLALLAGUA,consulta externa,nuevas en menores de 5 anos,2007-12-01,597,493,597,493,1090
LLICA,consulta externa,nuevas en menores de 5 anos,2007-12-01,38,38,38,38,76
LORETO,consulta externa,nuevas en menores de 5 anos,2007-12-01,86,60,86,60,146
LURIBAY,consulta externa,nuevas en menores de 5 anos,2007-12-01,138,131,138,131,269
MACHACAMARCA,consulta externa,nuevas en menores de 5 anos,2007-12-01,47,46,47,46,93
MACHARETI,consulta externa,nuevas en menores de 5 anos,2007-12-01,207,247,207,247,454
MAGDALENA,consulta externa,nuevas en menores de 5 anos,2007-12-01,165,188,165,188,353
MAIRANA,consulta externa,nuevas en menores de 5 anos,2007-12-01,169,134,169,134,303
MALLA,consulta externa,nuevas en menores de 5 anos,2007-12-01,36,28,36,28,64
MAPIRI,consulta externa,nuevas en menores de 5 anos,2007-12-01,232,209,232,209,441
MECAPACA,consulta externa,nuevas en menores de 5 anos,2007-12-01,124,112,124,112,236
MINEROS,consulta externa,nuevas en menores de 5 anos,2007-12-01,411,308,411,308,719
MIZQUE,consulta externa,nuevas en menores de 5 anos,2007-12-01,244,200,244,200,444
MOCOMOCO,consulta externa,nuevas en menores de 5 anos,2007-12-01,86,78,86,78,164
MOJINETE,consulta externa,nuevas en menores de 5 anos,2007-12-01,13,8,13,8,21
MOJOCOYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,137,115,137,115,252
MONTEAGUDO,consulta externa,nuevas en menores de 5 anos,2007-12-01,608,451,608,451,1059
MONTERO,consulta externa,nuevas en menores de 5 anos,2007-12-01,2439,2272,2439,2272,4711
MORO MORO,consulta externa,nuevas en menores de 5 anos,2007-12-01,43,30,43,30,73
MOROCHATA,consulta externa,nuevas en menores de 5 anos,2007-12-01,201,162,201,162,363
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en menores de 5 anos,2007-12-01,27,28,27,28,55
NAZACARA DE PACAJES,consulta externa,nuevas en menores de 5 anos,2007-12-01,4,1,4,1,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en menores de 5 anos,2007-12-01,53,56,53,56,109
OCURI,consulta externa,nuevas en menores de 5 anos,2007-12-01,360,359,360,359,719
OKINAWA,consulta externa,nuevas en menores de 5 anos,2007-12-01,303,284,303,284,587
OMEREQUE,consulta externa,nuevas en menores de 5 anos,2007-12-01,128,115,128,115,243
ORURO,consulta externa,nuevas en menores de 5 anos,2007-12-01,4305,3494,4305,3494,7799
PADCAYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,371,364,371,364,735
PADILLA,consulta externa,nuevas en menores de 5 anos,2007-12-01,247,248,247,248,495
PAILON,consulta externa,nuevas en menores de 5 anos,2007-12-01,384,333,384,333,717
PALCA,consulta externa,nuevas en menores de 5 anos,2007-12-01,63,80,63,80,143
PALOS BLANCOS,consulta externa,nuevas en menores de 5 anos,2007-12-01,520,439,520,439,959
PAMPA AULLAGAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,27,30,27,30,57
PAMPA GRANDE,consulta externa,nuevas en menores de 5 anos,2007-12-01,80,70,80,70,150
PAPEL PAMPA,consulta externa,nuevas en menores de 5 anos,2007-12-01,60,55,60,55,115
PASORAPA,consulta externa,nuevas en menores de 5 anos,2007-12-01,53,51,53,51,104
PATACAMAYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,224,188,224,188,412
PAZÑA,consulta externa,nuevas en menores de 5 anos,2007-12-01,98,55,98,55,153
PELECHUCO,consulta externa,nuevas en menores de 5 anos,2007-12-01,134,92,134,92,226
POCOATA,consulta externa,nuevas en menores de 5 anos,2007-12-01,427,451,427,451,878
POCONA,consulta externa,nuevas en menores de 5 anos,2007-12-01,150,133,150,133,283
POJO (CBBA),consulta externa,nuevas en menores de 5 anos,2007-12-01,99,74,99,74,173
POOPO,consulta externa,nuevas en menores de 5 anos,2007-12-01,63,70,63,70,133
PORCO,consulta externa,nuevas en menores de 5 anos,2007-12-01,172,159,172,159,331
POROMA,consulta externa,nuevas en menores de 5 anos,2007-12-01,280,218,280,218,498
PORONGO,consulta externa,nuevas en menores de 5 anos,2007-12-01,212,189,212,189,401
PORTACHUELO,consulta externa,nuevas en menores de 5 anos,2007-12-01,468,383,468,383,851
PORVENIR,consulta externa,nuevas en menores de 5 anos,2007-12-01,116,101,116,101,217
POSTRER VALLE,consulta externa,nuevas en menores de 5 anos,2007-12-01,45,24,45,24,69
POTOSI,consulta externa,nuevas en menores de 5 anos,2007-12-01,2866,2755,2866,2755,5621
PRESTO,consulta externa,nuevas en menores de 5 anos,2007-12-01,195,150,195,150,345
PUCARA,consulta externa,nuevas en menores de 5 anos,2007-12-01,21,19,21,19,40
PUCARANI,consulta externa,nuevas en menores de 5 anos,2007-12-01,188,210,188,210,398
PUERTO ACOSTA,consulta externa,nuevas en menores de 5 anos,2007-12-01,143,112,143,112,255
PUERTO CARABUCO,consulta externa,nuevas en menores de 5 anos,2007-12-01,115,104,115,104,219
PUERTO GONZALO MORENO,consulta externa,nuevas en menores de 5 anos,2007-12-01,141,137,141,137,278
PUERTO PEREZ,consulta externa,nuevas en menores de 5 anos,2007-12-01,47,23,47,23,70
PUERTO QUIJARRO,consulta externa,nuevas en menores de 5 anos,2007-12-01,266,206,266,206,472
PUERTO RICO,consulta externa,nuevas en menores de 5 anos,2007-12-01,257,222,257,222,479
PUERTO SILES,consulta externa,nuevas en menores de 5 anos,2007-12-01,37,35,37,35,72
PUERTO SUAREZ,consulta externa,nuevas en menores de 5 anos,2007-12-01,243,226,243,226,469
PUERTO VILLARROEL,consulta externa,nuevas en menores de 5 anos,2007-12-01,1098,961,1098,961,2059
PUNA,consulta externa,nuevas en menores de 5 anos,2007-12-01,602,568,602,568,1170
PUNATA,consulta externa,nuevas en menores de 5 anos,2007-12-01,349,337,349,337,686
QUIABAYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,31,17,31,17,48
QUILLACOLLO,consulta externa,nuevas en menores de 5 anos,2007-12-01,663,672,663,672,1335
QUIME,consulta externa,nuevas en menores de 5 anos,2007-12-01,79,82,79,82,161
QUIRUSILLAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,41,35,41,35,76
RAVELO,consulta externa,nuevas en menores de 5 anos,2007-12-01,373,300,373,300,673
REYES,consulta externa,nuevas en menores de 5 anos,2007-12-01,169,182,169,182,351
RIBERALTA,consulta externa,nuevas en menores de 5 anos,2007-12-01,2027,1857,2027,1857,3884
ROBORE,consulta externa,nuevas en menores de 5 anos,2007-12-01,271,230,271,230,501
RURRENABAQUE,consulta externa,nuevas en menores de 5 anos,2007-12-01,406,410,406,410,816
SABAYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,74,50,74,50,124
SACABA,consulta externa,nuevas en menores de 5 anos,2007-12-01,870,751,870,751,1621
SACABAMBA,consulta externa,nuevas en menores de 5 anos,2007-12-01,27,28,27,28,55
SACACA,consulta externa,nuevas en menores de 5 anos,2007-12-01,515,504,515,504,1019
SAIPINA,consulta externa,nuevas en menores de 5 anos,2007-12-01,115,77,115,77,192
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en menores de 5 anos,2007-12-01,235,208,235,208,443
SAMAIPATA,consulta externa,nuevas en menores de 5 anos,2007-12-01,113,78,113,78,191
SAN AGUSTIN,consulta externa,nuevas en menores de 5 anos,2007-12-01,16,24,16,24,40
SAN ANDRES,consulta externa,nuevas en menores de 5 anos,2007-12-01,328,257,328,257,585
SAN ANDRES DE MACHACA,consulta externa,nuevas en menores de 5 anos,2007-12-01,38,36,38,36,74
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en menores de 5 anos,2007-12-01,35,40,35,40,75
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en menores de 5 anos,2007-12-01,95,96,95,96,191
SAN BENITO,consulta externa,nuevas en menores de 5 anos,2007-12-01,162,128,162,128,290
SAN BORJA,consulta externa,nuevas en menores de 5 anos,2007-12-01,588,626,588,626,1214
SAN BUENA VENTURA,consulta externa,nuevas en menores de 5 anos,2007-12-01,299,316,299,316,615
SAN CARLOS,consulta externa,nuevas en menores de 5 anos,2007-12-01,349,325,349,325,674
SAN IGNACIO,consulta externa,nuevas en menores de 5 anos,2007-12-01,614,595,614,595,1209
SAN IGNACIO DE VELASCO,consulta externa,nuevas en menores de 5 anos,2007-12-01,974,859,974,859,1833
SAN JAVIER(BNI),consulta externa,nuevas en menores de 5 anos,2007-12-01,66,47,66,47,113
SAN JAVIER(STC),consulta externa,nuevas en menores de 5 anos,2007-12-01,127,121,127,121,248
SAN JOAQUIN,consulta externa,nuevas en menores de 5 anos,2007-12-01,54,61,54,61,115
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en menores de 5 anos,2007-12-01,283,302,283,302,585
SAN JUAN DE YAPACANI,consulta externa,nuevas en menores de 5 anos,2007-12-01,291,336,291,336,627
SAN JULIAN,consulta externa,nuevas en menores de 5 anos,2007-12-01,994,891,994,891,1885
SAN LORENZO(PND),consulta externa,nuevas en menores de 5 anos,2007-12-01,138,94,138,94,232
SAN LORENZO(TJA),consulta externa,nuevas en menores de 5 anos,2007-12-01,400,380,400,380,780
SAN LUCAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,851,850,851,850,1701
SAN MATIAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,212,198,212,198,410
SAN MIGUEL DE VELASCO,consulta externa,nuevas en menores de 5 anos,2007-12-01,163,144,163,144,307
SAN PABLO DE LIPEZ,consulta externa,nuevas en menores de 5 anos,2007-12-01,68,53,68,53,121
SAN PEDRO,consulta externa,nuevas en menores de 5 anos,2007-12-01,466,528,466,528,994
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en menores de 5 anos,2007-12-01,512,479,512,479,991
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en menores de 5 anos,2007-12-01,47,180,47,180,227
SAN PEDRO DE QUEMES,consulta externa,nuevas en menores de 5 anos,2007-12-01,2,4,2,4,6
SAN PEDRO DE TIQUINA,consulta externa,nuevas en menores de 5 anos,2007-12-01,32,41,32,41,73
SAN PEDRO(PND),consulta externa,nuevas en menores de 5 anos,2007-12-01,23,25,23,25,48
SAN RAFAEL,consulta externa,nuevas en menores de 5 anos,2007-12-01,109,102,109,102,211
SAN RAMON,consulta externa,nuevas en menores de 5 anos,2007-12-01,116,89,116,89,205
SAN RAMON,consulta externa,nuevas en menores de 5 anos,2007-12-01,183,169,183,169,352
SANTA ANA,consulta externa,nuevas en menores de 5 anos,2007-12-01,179,147,179,147,326
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en menores de 5 anos,2007-12-01,20689,19121,20689,19121,39810
SANTA ROSA,consulta externa,nuevas en menores de 5 anos,2007-12-01,189,174,189,174,363
SANTA ROSA DEL SARA,consulta externa,nuevas en menores de 5 anos,2007-12-01,546,516,546,516,1062
SANTIAGO DE CALLAPA,consulta externa,nuevas en menores de 5 anos,2007-12-01,25,27,25,27,52
SANTIAGO DE HUARI,consulta externa,nuevas en menores de 5 anos,2007-12-01,89,117,89,117,206
SANTIAGO DE MACHACA,consulta externa,nuevas en menores de 5 anos,2007-12-01,21,16,21,16,37
SANTIVAÑES,consulta externa,nuevas en menores de 5 anos,2007-12-01,109,102,109,102,211
SANTUARIO DE QUILLACAS,consulta externa,nuevas en menores de 5 anos,2007-12-01,21,23,21,23,44
SAPAHAQUI,consulta externa,nuevas en menores de 5 anos,2007-12-01,70,65,70,65,135
SENA,consulta externa,nuevas en menores de 5 anos,2007-12-01,115,101,115,101,216
SICA SICA (VILLA AROMA),consulta externa,nuevas en menores de 5 anos,2007-12-01,136,190,136,190,326
SICAYA,consulta externa,nuevas en menores de 5 anos,2007-12-01,20,10,20,10,30
SIPE SIPE,consulta externa,nuevas en menores de 5 anos,2007-12-01,370,295,370,295,665
SOPACHUY,consulta externa,nuevas en menores de 5 anos,2007-12-01,167,158,167,158,325
SORACACHI,consulta externa,nuevas en menores de 5 anos,2007-12-01,126,118,126,118,244
SORATA,consulta externa,nuevas en menores de 5 anos,2007-12-01,194,202,194,202,396
SUCRE,consulta externa,nuevas en menores de 5 anos,2007-12-01,8767,3974,8767,3974,12741
TACACHI,consulta externa,nuevas en menores de 5 anos,2007-12-01,7,6,7,6,13
