municipality,group,variable,month,Ingresos espontáneos,TOTAL
PUERTO CARABUCO,internaciones,ingresos espontaneos,2006-02-01,6,6
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2006-02-01,3,3
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-02-01,63,63
PUERTO RICO,internaciones,ingresos espontaneos,2006-02-01,35,35
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-02-01,94,94
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-02-01,166,166
PUNA,internaciones,ingresos espontaneos,2006-02-01,40,40
PUNATA,internaciones,ingresos espontaneos,2006-02-01,193,193
QUILLACOLLO,internaciones,ingresos espontaneos,2006-02-01,337,337
QUIME,internaciones,ingresos espontaneos,2006-02-01,14,14
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-02-01,2,2
RAVELO,internaciones,ingresos espontaneos,2006-02-01,3,3
REYES,internaciones,ingresos espontaneos,2006-02-01,49,49
RIBERALTA,internaciones,ingresos espontaneos,2006-02-01,506,506
ROBORE,internaciones,ingresos espontaneos,2006-02-01,75,75
RURRENABAQUE,internaciones,ingresos espontaneos,2006-02-01,99,99
SABAYA,internaciones,ingresos espontaneos,2006-02-01,2,2
SACABA,internaciones,ingresos espontaneos,2006-02-01,406,406
SACABAMBA,internaciones,ingresos espontaneos,2006-02-01,7,7
SACACA,internaciones,ingresos espontaneos,2006-02-01,17,17
SAIPINA,internaciones,ingresos espontaneos,2006-02-01,9,9
SAMAIPATA,internaciones,ingresos espontaneos,2006-02-01,20,20
SAN AGUSTIN,internaciones,ingresos espontaneos,2006-02-01,1,1
SAN ANDRES,internaciones,ingresos espontaneos,2006-02-01,11,11
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-02-01,22,22
SAN BENITO,internaciones,ingresos espontaneos,2006-02-01,5,5
SAN BORJA,internaciones,ingresos espontaneos,2006-02-01,113,113
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-02-01,21,21
SAN CARLOS,internaciones,ingresos espontaneos,2006-02-01,136,136
SAN IGNACIO,internaciones,ingresos espontaneos,2006-02-01,45,45
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-02-01,403,403
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-02-01,61,61
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-02-01,65,65
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-02-01,82,82
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-02-01,99,99
SAN JULIAN,internaciones,ingresos espontaneos,2006-02-01,133,133
SAN LORENZO(PND),internaciones,ingresos espontaneos,2006-02-01,7,7
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-02-01,9,9
SAN LUCAS,internaciones,ingresos espontaneos,2006-02-01,57,57
SAN MATIAS,internaciones,ingresos espontaneos,2006-02-01,51,51
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-02-01,81,81
SAN PEDRO,internaciones,ingresos espontaneos,2006-02-01,33,33
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-02-01,8,8
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2006-02-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2006-02-01,8,8
SAN RAMON,internaciones,ingresos espontaneos,2006-02-01,29,29
SAN RAMON,internaciones,ingresos espontaneos,2006-02-01,44,44
SANTA ANA,internaciones,ingresos espontaneos,2006-02-01,76,76
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-02-01,8029,8029
SANTA ROSA,internaciones,ingresos espontaneos,2006-02-01,60,60
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-02-01,67,67
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2006-02-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2006-02-01,7,7
SENA,internaciones,ingresos espontaneos,2006-02-01,7,7
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-02-01,7,7
SIPE SIPE,internaciones,ingresos espontaneos,2006-02-01,48,48
SOPACHUY,internaciones,ingresos espontaneos,2006-02-01,34,34
SORACACHI,internaciones,ingresos espontaneos,2006-02-01,1,1
SORATA,internaciones,ingresos espontaneos,2006-02-01,33,33
SUCRE,internaciones,ingresos espontaneos,2006-02-01,2283,2283
TACOPAYA,internaciones,ingresos espontaneos,2006-02-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2006-02-01,15,15
TARABUCO,internaciones,ingresos espontaneos,2006-02-01,51,51
TARACO,internaciones,ingresos espontaneos,2006-02-01,1,1
TARATA,internaciones,ingresos espontaneos,2006-02-01,6,6
TARIJA,internaciones,ingresos espontaneos,2006-02-01,1399,1399
TARVITA,internaciones,ingresos espontaneos,2006-02-01,17,17
TEOPONTE,internaciones,ingresos espontaneos,2006-02-01,6,6
TIAWANACU,internaciones,ingresos espontaneos,2006-02-01,4,4
TIPUANI,internaciones,ingresos espontaneos,2006-02-01,20,20
TIQUIPAYA,internaciones,ingresos espontaneos,2006-02-01,65,65
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2006-02-01,171,171
TOCO,internaciones,ingresos espontaneos,2006-02-01,1,1
TOLATA,internaciones,ingresos espontaneos,2006-02-01,3,3
TOLEDO,internaciones,ingresos espontaneos,2006-02-01,3,3
TOMAVE,internaciones,ingresos espontaneos,2006-02-01,4,4
TOMINA,internaciones,ingresos espontaneos,2006-02-01,14,14
TORO TORO,internaciones,ingresos espontaneos,2006-02-01,9,9
TOTORA(CBBA),internaciones,ingresos espontaneos,2006-02-01,33,33
TOTORA(ORR),internaciones,ingresos espontaneos,2006-02-01,5,5
TRIGAL,internaciones,ingresos espontaneos,2006-02-01,2,2
TRINIDAD,internaciones,ingresos espontaneos,2006-02-01,786,786
TUPIZA,internaciones,ingresos espontaneos,2006-02-01,340,340
TURCO,internaciones,ingresos espontaneos,2006-02-01,1,1
UMALA,internaciones,ingresos espontaneos,2006-02-01,2,2
UNCIA,internaciones,ingresos espontaneos,2006-02-01,160,160
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2006-02-01,7,7
URUBICHA,internaciones,ingresos espontaneos,2006-02-01,35,35
UYUNI,internaciones,ingresos espontaneos,2006-02-01,129,129
VACAS,internaciones,ingresos espontaneos,2006-02-01,13,13
VALLEGRANDE,internaciones,ingresos espontaneos,2006-02-01,118,118
VIACHA,internaciones,ingresos espontaneos,2006-02-01,3,3
VILLA MONTES,internaciones,ingresos espontaneos,2006-02-01,166,166
VILLA RIVERO,internaciones,ingresos espontaneos,2006-02-01,8,8
VILLA SERRANO,internaciones,ingresos espontaneos,2006-02-01,18,18
VILLA TUNARI,internaciones,ingresos espontaneos,2006-02-01,165,165
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2006-02-01,20,20
VILLAZON,internaciones,ingresos espontaneos,2006-02-01,183,183
VINTO,internaciones,ingresos espontaneos,2006-02-01,45,45
VITICHI,internaciones,ingresos espontaneos,2006-02-01,7,7
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2006-02-01,2,2
WARNES,internaciones,ingresos espontaneos,2006-02-01,104,104
YACUIBA,internaciones,ingresos espontaneos,2006-02-01,571,571
YAMPARAEZ,internaciones,ingresos espontaneos,2006-02-01,21,21
YANACACHI,internaciones,ingresos espontaneos,2006-02-01,3,3
YAPACANI,internaciones,ingresos espontaneos,2006-02-01,610,610
YOTALA,internaciones,ingresos espontaneos,2006-02-01,54,54
ZUDAÑEZ,internaciones,ingresos espontaneos,2006-02-01,15,15
ACACIO,internaciones,ingresos espontaneos,2006-03-01,4,4
ACHACACHI,internaciones,ingresos espontaneos,2006-03-01,66,66
ACHOCALLA,internaciones,ingresos espontaneos,2006-03-01,11,11
AIQUILE,internaciones,ingresos espontaneos,2006-03-01,112,112
ALALAY,internaciones,ingresos espontaneos,2006-03-01,2,2
ALCALA,internaciones,ingresos espontaneos,2006-03-01,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2006-03-01,6,6
ANDAMARCA,internaciones,ingresos espontaneos,2006-03-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2006-03-01,3,3
ANZALDO,internaciones,ingresos espontaneos,2006-03-01,5,5
APOLO,internaciones,ingresos espontaneos,2006-03-01,26,26
ARANI,internaciones,ingresos espontaneos,2006-03-01,14,14
ARBIETO,internaciones,ingresos espontaneos,2006-03-01,1,1
ARQUE,internaciones,ingresos espontaneos,2006-03-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2006-03-01,188,188
ATOCHA,internaciones,ingresos espontaneos,2006-03-01,120,120
AYATA,internaciones,ingresos espontaneos,2006-03-01,2,2
AYO AYO,internaciones,ingresos espontaneos,2006-03-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2006-03-01,40,40
AZURDUY,internaciones,ingresos espontaneos,2006-03-01,25,25
BATALLAS,internaciones,ingresos espontaneos,2006-03-01,8,8
BAURES,internaciones,ingresos espontaneos,2006-03-01,9,9
BERMEJO,internaciones,ingresos espontaneos,2006-03-01,168,168
BETANZOS,internaciones,ingresos espontaneos,2006-03-01,39,39
BOLIVAR,internaciones,ingresos espontaneos,2006-03-01,8,8
BOLPEBRA,internaciones,ingresos espontaneos,2006-03-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2006-03-01,28,28
BUENA VISTA,internaciones,ingresos espontaneos,2006-03-01,40,40
CABEZAS,internaciones,ingresos espontaneos,2006-03-01,33,33
CAIROMA,internaciones,ingresos espontaneos,2006-03-01,14,14
CAJUATA,internaciones,ingresos espontaneos,2006-03-01,12,12
CALACOTO,internaciones,ingresos espontaneos,2006-03-01,4,4
CALAMARCA,internaciones,ingresos espontaneos,2006-03-01,2,2
CAMARGO,internaciones,ingresos espontaneos,2006-03-01,292,292
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2006-03-01,13,13
CAMIRI,internaciones,ingresos espontaneos,2006-03-01,306,306
CAPINOTA,internaciones,ingresos espontaneos,2006-03-01,77,77
CARACOLLO,internaciones,ingresos espontaneos,2006-03-01,28,28
CARANAVI,internaciones,ingresos espontaneos,2006-03-01,172,172
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2006-03-01,16,16
CHALLAPATA,internaciones,ingresos espontaneos,2006-03-01,83,83
CHAQUI,internaciones,ingresos espontaneos,2006-03-01,6,6
CHARAGUA,internaciones,ingresos espontaneos,2006-03-01,93,93
CHARAÑA,internaciones,ingresos espontaneos,2006-03-01,3,3
CHAYANTA,internaciones,ingresos espontaneos,2006-03-01,12,12
CHIMORE,internaciones,ingresos espontaneos,2006-03-01,24,24
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2006-03-01,8,8
CHUMA,internaciones,ingresos espontaneos,2006-03-01,1,1
CLIZA,internaciones,ingresos espontaneos,2006-03-01,18,18
COBIJA,internaciones,ingresos espontaneos,2006-03-01,289,289
COCHABAMBA,internaciones,ingresos espontaneos,2006-03-01,6347,6347
COLCAPIRHUA,internaciones,ingresos espontaneos,2006-03-01,138,138
COLLANA,internaciones,ingresos espontaneos,2006-03-01,5,5
COLOMI,internaciones,ingresos espontaneos,2006-03-01,45,45
COLPA BELGICA,internaciones,ingresos espontaneos,2006-03-01,21,21
COLQUECHACA,internaciones,ingresos espontaneos,2006-03-01,5,5
COLQUENCHA,internaciones,ingresos espontaneos,2006-03-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2006-03-01,19,19
COMARAPA,internaciones,ingresos espontaneos,2006-03-01,76,76
CONCEPCION,internaciones,ingresos espontaneos,2006-03-01,81,81
COPACABANA,internaciones,ingresos espontaneos,2006-03-01,48,48
CORIPATA,internaciones,ingresos espontaneos,2006-03-01,24,24
CORO CORO,internaciones,ingresos espontaneos,2006-03-01,1,1
COROICO,internaciones,ingresos espontaneos,2006-03-01,83,83
CORQUE,internaciones,ingresos espontaneos,2006-03-01,4,4
COTAGAITA,internaciones,ingresos espontaneos,2006-03-01,43,43
COTOCA,internaciones,ingresos espontaneos,2006-03-01,103,103
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2006-03-01,67,67
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2006-03-01,3,3
CUEVO,internaciones,ingresos espontaneos,2006-03-01,12,12
CULPINA,internaciones,ingresos espontaneos,2006-03-01,42,42
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2006-03-01,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2006-03-01,5,5
EL ALTO,internaciones,ingresos espontaneos,2006-03-01,2390,2390
EL PUENTE(STC),internaciones,ingresos espontaneos,2006-03-01,10,10
EL PUENTE(TJA),internaciones,ingresos espontaneos,2006-03-01,2,2
EL TORNO,internaciones,ingresos espontaneos,2006-03-01,156,156
EL VILLAR,internaciones,ingresos espontaneos,2006-03-01,15,15
ENTRE RIOS,internaciones,ingresos espontaneos,2006-03-01,27,27
ENTRE RIOS,internaciones,ingresos espontaneos,2006-03-01,55,55
EUCALIPTUS,internaciones,ingresos espontaneos,2006-03-01,8,8
EXALTACION,internaciones,ingresos espontaneos,2006-03-01,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2006-03-01,30,30
FILADELFIA,internaciones,ingresos espontaneos,2006-03-01,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2006-03-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2006-03-01,4,4
GUANAY,internaciones,ingresos espontaneos,2006-03-01,17,17
GUAQUI,internaciones,ingresos espontaneos,2006-03-01,5,5
GUAYARAMERIN,internaciones,ingresos espontaneos,2006-03-01,535,535
GUTIERREZ,internaciones,ingresos espontaneos,2006-03-01,20,20
HUACARETA,internaciones,ingresos espontaneos,2006-03-01,25,25
HUANUNI,internaciones,ingresos espontaneos,2006-03-01,75,75
HUARACAJE,internaciones,ingresos espontaneos,2006-03-01,7,7
HUAYLLAMARCA,internaciones,ingresos espontaneos,2006-03-01,6,6
ICLA,internaciones,ingresos espontaneos,2006-03-01,8,8
INCAHUASI,internaciones,ingresos espontaneos,2006-03-01,40,40
INQUISIVI,internaciones,ingresos espontaneos,2006-03-01,15,15
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2006-03-01,32,32
IXIAMAS,internaciones,ingresos espontaneos,2006-03-01,14,14
LA ASUNTA,internaciones,ingresos espontaneos,2006-03-01,73,73
LA GUARDIA,internaciones,ingresos espontaneos,2006-03-01,111,111
LA PAZ,internaciones,ingresos espontaneos,2006-03-01,6096,6096
LAGUNILLAS,internaciones,ingresos espontaneos,2006-03-01,9,9
LAJA,internaciones,ingresos espontaneos,2006-03-01,4,4
LAS CARRERAS,internaciones,ingresos espontaneos,2006-03-01,3,3
LICOMA PAMPA,internaciones,ingresos espontaneos,2006-03-01,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2006-03-01,171,171
LLICA,internaciones,ingresos espontaneos,2006-03-01,7,7
LURIBAY,internaciones,ingresos espontaneos,2006-03-01,4,4
MACHACAMARCA,internaciones,ingresos espontaneos,2006-03-01,1,1
MACHARETI,internaciones,ingresos espontaneos,2006-03-01,7,7
MAGDALENA,internaciones,ingresos espontaneos,2006-03-01,62,62
MAIRANA,internaciones,ingresos espontaneos,2006-03-01,55,55
MAPIRI,internaciones,ingresos espontaneos,2006-03-01,17,17
MECAPACA,internaciones,ingresos espontaneos,2006-03-01,9,9
MINEROS,internaciones,ingresos espontaneos,2006-03-01,16,16
MIZQUE,internaciones,ingresos espontaneos,2006-03-01,52,52
MOCOMOCO,internaciones,ingresos espontaneos,2006-03-01,4,4
MOJOCOYA,internaciones,ingresos espontaneos,2006-03-01,15,15
MONTEAGUDO,internaciones,ingresos espontaneos,2006-03-01,165,165
MONTERO,internaciones,ingresos espontaneos,2006-03-01,693,693
MORO MORO,internaciones,ingresos espontaneos,2006-03-01,3,3
MOROCHATA,internaciones,ingresos espontaneos,2006-03-01,8,8
OCURI,internaciones,ingresos espontaneos,2006-03-01,9,9
OKINAWA,internaciones,ingresos espontaneos,2006-03-01,15,15
ORURO,internaciones,ingresos espontaneos,2006-03-01,2005,2005
PADILLA,internaciones,ingresos espontaneos,2006-03-01,89,89
PAILON,internaciones,ingresos espontaneos,2006-03-01,58,58
PALCA,internaciones,ingresos espontaneos,2006-03-01,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2006-03-01,59,59
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2006-03-01,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2006-03-01,19,19
PAPEL PAMPA,internaciones,ingresos espontaneos,2006-03-01,2,2
PASORAPA,internaciones,ingresos espontaneos,2006-03-01,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2006-03-01,30,30
PAZÑA,internaciones,ingresos espontaneos,2006-03-01,3,3
POCOATA,internaciones,ingresos espontaneos,2006-03-01,8,8
POCONA,internaciones,ingresos espontaneos,2006-03-01,18,18
POJO (CBBA),internaciones,ingresos espontaneos,2006-03-01,22,22
POOPO,internaciones,ingresos espontaneos,2006-03-01,6,6
PORCO,internaciones,ingresos espontaneos,2006-03-01,3,3
POROMA,internaciones,ingresos espontaneos,2006-03-01,7,7
PORONGO,internaciones,ingresos espontaneos,2006-03-01,13,13
PORTACHUELO,internaciones,ingresos espontaneos,2006-03-01,155,155
PORVENIR,internaciones,ingresos espontaneos,2006-03-01,3,3
POSTRER VALLE,internaciones,ingresos espontaneos,2006-03-01,10,10
POTOSI,internaciones,ingresos espontaneos,2006-03-01,1718,1718
PRESTO,internaciones,ingresos espontaneos,2006-03-01,5,5
PUCARANI,internaciones,ingresos espontaneos,2006-03-01,7,7
PUERTO ACOSTA,internaciones,ingresos espontaneos,2006-03-01,79,79
PUERTO CARABUCO,internaciones,ingresos espontaneos,2006-03-01,6,6
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2006-03-01,7,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-03-01,105,105
PUERTO RICO,internaciones,ingresos espontaneos,2006-03-01,36,36
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-03-01,120,120
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-03-01,222,222
PUNA,internaciones,ingresos espontaneos,2006-03-01,27,27
PUNATA,internaciones,ingresos espontaneos,2006-03-01,183,183
QUILLACOLLO,internaciones,ingresos espontaneos,2006-03-01,366,366
QUIME,internaciones,ingresos espontaneos,2006-03-01,17,17
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-03-01,5,5
RAVELO,internaciones,ingresos espontaneos,2006-03-01,4,4
REYES,internaciones,ingresos espontaneos,2006-03-01,36,36
RIBERALTA,internaciones,ingresos espontaneos,2006-03-01,582,582
ROBORE,internaciones,ingresos espontaneos,2006-03-01,75,75
RURRENABAQUE,internaciones,ingresos espontaneos,2006-03-01,117,117
SACABA,internaciones,ingresos espontaneos,2006-03-01,467,467
SACACA,internaciones,ingresos espontaneos,2006-03-01,26,26
SAIPINA,internaciones,ingresos espontaneos,2006-03-01,11,11
SAMAIPATA,internaciones,ingresos espontaneos,2006-03-01,33,33
SAN ANDRES,internaciones,ingresos espontaneos,2006-03-01,5,5
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-03-01,41,41
SAN BENITO,internaciones,ingresos espontaneos,2006-03-01,17,17
SAN BORJA,internaciones,ingresos espontaneos,2006-03-01,135,135
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-03-01,23,23
SAN CARLOS,internaciones,ingresos espontaneos,2006-03-01,152,152
SAN IGNACIO,internaciones,ingresos espontaneos,2006-03-01,80,80
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-03-01,473,473
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-03-01,68,68
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-03-01,52,52
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-03-01,111,111
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-03-01,172,172
SAN JULIAN,internaciones,ingresos espontaneos,2006-03-01,140,140
SAN LORENZO(PND),internaciones,ingresos espontaneos,2006-03-01,7,7
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-03-01,6,6
SAN LUCAS,internaciones,ingresos espontaneos,2006-03-01,36,36
SAN MATIAS,internaciones,ingresos espontaneos,2006-03-01,70,70
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-03-01,89,89
SAN PEDRO,internaciones,ingresos espontaneos,2006-03-01,27,27
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-03-01,5,5
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2006-03-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2006-03-01,10,10
SAN RAMON,internaciones,ingresos espontaneos,2006-03-01,42,42
SAN RAMON,internaciones,ingresos espontaneos,2006-03-01,45,45
SANTA ANA,internaciones,ingresos espontaneos,2006-03-01,100,100
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-03-01,9187,9187
SANTA ROSA,internaciones,ingresos espontaneos,2006-03-01,34,34
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-03-01,45,45
SANTIVAÑES,internaciones,ingresos espontaneos,2006-03-01,16,16
SENA,internaciones,ingresos espontaneos,2006-03-01,13,13
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-03-01,9,9
SICAYA,internaciones,ingresos espontaneos,2006-03-01,4,4
SIPE SIPE,internaciones,ingresos espontaneos,2006-03-01,59,59
SOPACHUY,internaciones,ingresos espontaneos,2006-03-01,60,60
SORATA,internaciones,ingresos espontaneos,2006-03-01,30,30
SUCRE,internaciones,ingresos espontaneos,2006-03-01,3244,3244
TACACOMA,internaciones,ingresos espontaneos,2006-03-01,14,14
TACOPAYA,internaciones,ingresos espontaneos,2006-03-01,2,2
TAPACARI,internaciones,ingresos espontaneos,2006-03-01,13,13
TARABUCO,internaciones,ingresos espontaneos,2006-03-01,52,52
