municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2006-02-01,86,86
LA PAZ,internaciones,dias camas ocupadas maternidad,2006-02-01,4826,4826
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2006-02-01,5,5
LAJA,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2006-02-01,96,96
LLICA,internaciones,dias camas ocupadas maternidad,2006-02-01,4,4
LURIBAY,internaciones,dias camas ocupadas maternidad,2006-02-01,4,4
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2006-02-01,4,4
MACHARETI,internaciones,dias camas ocupadas maternidad,2006-02-01,12,12
MAGDALENA,internaciones,dias camas ocupadas maternidad,2006-02-01,86,86
MAIRANA,internaciones,dias camas ocupadas maternidad,2006-02-01,24,24
MAPIRI,internaciones,dias camas ocupadas maternidad,2006-02-01,14,14
MECAPACA,internaciones,dias camas ocupadas maternidad,2006-02-01,8,8
MINEROS,internaciones,dias camas ocupadas maternidad,2006-02-01,57,57
MIZQUE,internaciones,dias camas ocupadas maternidad,2006-02-01,17,17
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2006-02-01,16,16
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2006-02-01,138,138
MONTERO,internaciones,dias camas ocupadas maternidad,2006-02-01,531,531
MORO MORO,internaciones,dias camas ocupadas maternidad,2006-02-01,5,5
MOROCHATA,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
OCURI,internaciones,dias camas ocupadas maternidad,2006-02-01,8,8
OKINAWA,internaciones,dias camas ocupadas maternidad,2006-02-01,24,24
OMEREQUE,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
ORURO,internaciones,dias camas ocupadas maternidad,2006-02-01,1177,1177
PADILLA,internaciones,dias camas ocupadas maternidad,2006-02-01,75,75
PAILON,internaciones,dias camas ocupadas maternidad,2006-02-01,39,39
PALCA,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2006-02-01,51,51
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2006-02-01,10,10
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
PASORAPA,internaciones,dias camas ocupadas maternidad,2006-02-01,5,5
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2006-02-01,42,42
POCOATA,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
POCONA,internaciones,dias camas ocupadas maternidad,2006-02-01,23,23
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2006-02-01,20,20
POOPO,internaciones,dias camas ocupadas maternidad,2006-02-01,10,10
PORCO,internaciones,dias camas ocupadas maternidad,2006-02-01,8,8
POROMA,internaciones,dias camas ocupadas maternidad,2006-02-01,14,14
PORONGO,internaciones,dias camas ocupadas maternidad,2006-02-01,16,16
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2006-02-01,86,86
PORVENIR,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2006-02-01,799,799
PRESTO,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
PUCARANI,internaciones,dias camas ocupadas maternidad,2006-02-01,10,10
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2006-02-01,47,47
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2006-02-01,4,4
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2006-02-01,40,40
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2006-02-01,12,12
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2006-02-01,92,92
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2006-02-01,216,216
PUNA,internaciones,dias camas ocupadas maternidad,2006-02-01,67,67
PUNATA,internaciones,dias camas ocupadas maternidad,2006-02-01,224,224
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2006-02-01,440,440
QUIME,internaciones,dias camas ocupadas maternidad,2006-02-01,19,19
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
RAVELO,internaciones,dias camas ocupadas maternidad,2006-02-01,9,9
REYES,internaciones,dias camas ocupadas maternidad,2006-02-01,38,38
RIBERALTA,internaciones,dias camas ocupadas maternidad,2006-02-01,368,368
ROBORE,internaciones,dias camas ocupadas maternidad,2006-02-01,96,96
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2006-02-01,60,60
SABAYA,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
SACABA,internaciones,dias camas ocupadas maternidad,2006-02-01,276,276
SACABAMBA,internaciones,dias camas ocupadas maternidad,2006-02-01,10,10
SACACA,internaciones,dias camas ocupadas maternidad,2006-02-01,30,30
SAIPINA,internaciones,dias camas ocupadas maternidad,2006-02-01,10,10
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2006-02-01,16,16
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2006-02-01,13,13
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2006-02-01,22,22
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2006-02-01,15,15
SAN BENITO,internaciones,dias camas ocupadas maternidad,2006-02-01,12,12
SAN BORJA,internaciones,dias camas ocupadas maternidad,2006-02-01,84,84
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2006-02-01,21,21
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2006-02-01,127,127
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2006-02-01,48,48
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-02-01,238,238
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2006-02-01,64,64
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2006-02-01,21,21
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2006-02-01,93,93
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2006-02-01,28,28
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2006-02-01,158,158
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2006-02-01,5,5
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2006-02-01,17,17
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2006-02-01,56,56
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2006-02-01,55,55
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-02-01,65,65
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2006-02-01,37,37
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-02-01,13,13
SAN PEDRO DE CURAHUARA,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2006-02-01,11,11
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-02-01,35,35
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-02-01,48,48
SANTA ANA,internaciones,dias camas ocupadas maternidad,2006-02-01,59,59
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2006-02-01,6703,6703
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2006-02-01,44,44
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2006-02-01,58,58
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2006-02-01,8,8
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
SENA,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2006-02-01,10,10
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2006-02-01,59,59
SOPACHUY,internaciones,dias camas ocupadas maternidad,2006-02-01,38,38
SORACACHI,internaciones,dias camas ocupadas maternidad,2006-02-01,1,1
SORATA,internaciones,dias camas ocupadas maternidad,2006-02-01,34,34
SUCRE,internaciones,dias camas ocupadas maternidad,2006-02-01,1283,1283
TACACHI,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
TACOPAYA,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
TAPACARI,internaciones,dias camas ocupadas maternidad,2006-02-01,11,11
TARABUCO,internaciones,dias camas ocupadas maternidad,2006-02-01,143,143
TARACO,internaciones,dias camas ocupadas maternidad,2006-02-01,1,1
TARATA,internaciones,dias camas ocupadas maternidad,2006-02-01,12,12
TARIJA,internaciones,dias camas ocupadas maternidad,2006-02-01,677,677
TARVITA,internaciones,dias camas ocupadas maternidad,2006-02-01,43,43
TEOPONTE,internaciones,dias camas ocupadas maternidad,2006-02-01,4,4
TIAWANACU,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
TIPUANI,internaciones,dias camas ocupadas maternidad,2006-02-01,22,22
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2006-02-01,162,162
TOCO,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
TOLATA,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
TOLEDO,internaciones,dias camas ocupadas maternidad,2006-02-01,6,6
TOMAVE,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
TOMINA,internaciones,dias camas ocupadas maternidad,2006-02-01,24,24
TORO TORO,internaciones,dias camas ocupadas maternidad,2006-02-01,15,15
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2006-02-01,52,52
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2006-02-01,9,9
TRINIDAD,internaciones,dias camas ocupadas maternidad,2006-02-01,755,755
TUPIZA,internaciones,dias camas ocupadas maternidad,2006-02-01,140,140
UMALA,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
UNCIA,internaciones,dias camas ocupadas maternidad,2006-02-01,113,113
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
URUBICHA,internaciones,dias camas ocupadas maternidad,2006-02-01,39,39
UYUNI,internaciones,dias camas ocupadas maternidad,2006-02-01,109,109
VACAS,internaciones,dias camas ocupadas maternidad,2006-02-01,14,14
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2006-02-01,103,103
VIACHA,internaciones,dias camas ocupadas maternidad,2006-02-01,3,3
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2006-02-01,92,92
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2006-02-01,12,12
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2006-02-01,33,33
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2006-02-01,208,208
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2006-02-01,19,19
VILLAZON,internaciones,dias camas ocupadas maternidad,2006-02-01,140,140
VINTO,internaciones,dias camas ocupadas maternidad,2006-02-01,41,41
VITICHI,internaciones,dias camas ocupadas maternidad,2006-02-01,16,16
WALDO BALLIVIAN,internaciones,dias camas ocupadas maternidad,2006-02-01,2,2
WARNES,internaciones,dias camas ocupadas maternidad,2006-02-01,194,194
YACUIBA,internaciones,dias camas ocupadas maternidad,2006-02-01,285,285
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2006-02-01,22,22
YANACACHI,internaciones,dias camas ocupadas maternidad,2006-02-01,4,4
YAPACANI,internaciones,dias camas ocupadas maternidad,2006-02-01,139,139
YOTALA,internaciones,dias camas ocupadas maternidad,2006-02-01,85,85
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2006-02-01,20,20
ACACIO,internaciones,dias camas ocupadas maternidad,2006-03-01,3,3
ACHACACHI,internaciones,dias camas ocupadas maternidad,2006-03-01,28,28
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2006-03-01,12,12
AIQUILE,internaciones,dias camas ocupadas maternidad,2006-03-01,69,69
ALALAY,internaciones,dias camas ocupadas maternidad,2006-03-01,3,3
ALCALA,internaciones,dias camas ocupadas maternidad,2006-03-01,25,25
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2006-03-01,5,5
ANZALDO,internaciones,dias camas ocupadas maternidad,2006-03-01,10,10
APOLO,internaciones,dias camas ocupadas maternidad,2006-03-01,27,27
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
ARANI,internaciones,dias camas ocupadas maternidad,2006-03-01,12,12
ARBIETO,internaciones,dias camas ocupadas maternidad,2006-03-01,1,1
ARQUE,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2006-03-01,99,99
ATOCHA,internaciones,dias camas ocupadas maternidad,2006-03-01,77,77
AYATA,internaciones,dias camas ocupadas maternidad,2006-03-01,4,4
AYO AYO,internaciones,dias camas ocupadas maternidad,2006-03-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2006-03-01,30,30
AZURDUY,internaciones,dias camas ocupadas maternidad,2006-03-01,65,65
BATALLAS,internaciones,dias camas ocupadas maternidad,2006-03-01,14,14
BAURES,internaciones,dias camas ocupadas maternidad,2006-03-01,16,16
BERMEJO,internaciones,dias camas ocupadas maternidad,2006-03-01,133,133
BETANZOS,internaciones,dias camas ocupadas maternidad,2006-03-01,49,49
BOLIVAR,internaciones,dias camas ocupadas maternidad,2006-03-01,6,6
BOLPEBRA,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
BOYUIBE,internaciones,dias camas ocupadas maternidad,2006-03-01,11,11
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-03-01,29,29
CABEZAS,internaciones,dias camas ocupadas maternidad,2006-03-01,27,27
CAIROMA,internaciones,dias camas ocupadas maternidad,2006-03-01,23,23
CAJUATA,internaciones,dias camas ocupadas maternidad,2006-03-01,12,12
CALACOTO,internaciones,dias camas ocupadas maternidad,2006-03-01,4,4
CALAMARCA,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
CAMARGO,internaciones,dias camas ocupadas maternidad,2006-03-01,99,99
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2006-03-01,15,15
CAMIRI,internaciones,dias camas ocupadas maternidad,2006-03-01,87,87
CAPINOTA,internaciones,dias camas ocupadas maternidad,2006-03-01,48,48
CARACOLLO,internaciones,dias camas ocupadas maternidad,2006-03-01,32,32
CARANAVI,internaciones,dias camas ocupadas maternidad,2006-03-01,153,153
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2006-03-01,5,5
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2006-03-01,53,53
CHAQUI,internaciones,dias camas ocupadas maternidad,2006-03-01,18,18
CHARAGUA,internaciones,dias camas ocupadas maternidad,2006-03-01,79,79
CHARAÑA,internaciones,dias camas ocupadas maternidad,2006-03-01,3,3
CHAYANTA,internaciones,dias camas ocupadas maternidad,2006-03-01,44,44
CHIMORE,internaciones,dias camas ocupadas maternidad,2006-03-01,32,32
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2006-03-01,32,32
CHUMA,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
CLIZA,internaciones,dias camas ocupadas maternidad,2006-03-01,33,33
COBIJA,internaciones,dias camas ocupadas maternidad,2006-03-01,386,386
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2006-03-01,4449,4449
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2006-03-01,106,106
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2006-03-01,3,3
COLLANA,internaciones,dias camas ocupadas maternidad,2006-03-01,10,10
COLOMI,internaciones,dias camas ocupadas maternidad,2006-03-01,52,52
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2006-03-01,13,13
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2006-03-01,9,9
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
COLQUIRI,internaciones,dias camas ocupadas maternidad,2006-03-01,17,17
COMARAPA,internaciones,dias camas ocupadas maternidad,2006-03-01,86,86
CONCEPCION,internaciones,dias camas ocupadas maternidad,2006-03-01,61,61
COPACABANA,internaciones,dias camas ocupadas maternidad,2006-03-01,42,42
CORIPATA,internaciones,dias camas ocupadas maternidad,2006-03-01,24,24
CORO CORO,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
COROICO,internaciones,dias camas ocupadas maternidad,2006-03-01,82,82
CORQUE,internaciones,dias camas ocupadas maternidad,2006-03-01,2,2
COTAGAITA,internaciones,dias camas ocupadas maternidad,2006-03-01,50,50
COTOCA,internaciones,dias camas ocupadas maternidad,2006-03-01,130,130
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2006-03-01,33,33
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2006-03-01,6,6
CUEVO,internaciones,dias camas ocupadas maternidad,2006-03-01,6,6
CULPINA,internaciones,dias camas ocupadas maternidad,2006-03-01,106,106
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2006-03-01,7,7
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2006-03-01,5,5
EL ALTO,internaciones,dias camas ocupadas maternidad,2006-03-01,2711,2711
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2006-03-01,10,10
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2006-03-01,6,6
EL TORNO,internaciones,dias camas ocupadas maternidad,2006-03-01,187,187
EL VILLAR,internaciones,dias camas ocupadas maternidad,2006-03-01,30,30
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-03-01,32,32
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-03-01,12,12
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2006-03-01,14,14
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2006-03-01,144,144
FILADELFIA,internaciones,dias camas ocupadas maternidad,2006-03-01,1,1
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2006-03-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2006-03-01,3,3
GUANAY,internaciones,dias camas ocupadas maternidad,2006-03-01,25,25
GUAQUI,internaciones,dias camas ocupadas maternidad,2006-03-01,5,5
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2006-03-01,415,415
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2006-03-01,25,25
HUACARETA,internaciones,dias camas ocupadas maternidad,2006-03-01,12,12
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2006-03-01,6,6
HUANUNI,internaciones,dias camas ocupadas maternidad,2006-03-01,75,75
HUARACAJE,internaciones,dias camas ocupadas maternidad,2006-03-01,9,9
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2006-03-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2006-03-01,8,8
INCAHUASI,internaciones,dias camas ocupadas maternidad,2006-03-01,88,88
INQUISIVI,internaciones,dias camas ocupadas maternidad,2006-03-01,19,19
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2006-03-01,20,20
IXIAMAS,internaciones,dias camas ocupadas maternidad,2006-03-01,9,9
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2006-03-01,66,66
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2006-03-01,92,92
LA PAZ,internaciones,dias camas ocupadas maternidad,2006-03-01,5180,5180
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2006-03-01,12,12
LAJA,internaciones,dias camas ocupadas maternidad,2006-03-01,8,8
