municipality,group,variable,month,Egresos,TOTAL
POCONA,internaciones,egresos,2006-08-01,10,10
POJO (CBBA),internaciones,egresos,2006-08-01,18,18
POOPO,internaciones,egresos,2006-08-01,7,7
PORCO,internaciones,egresos,2006-08-01,2,2
POROMA,internaciones,egresos,2006-08-01,15,15
PORONGO,internaciones,egresos,2006-08-01,11,11
PORTACHUELO,internaciones,egresos,2006-08-01,129,129
PORVENIR,internaciones,egresos,2006-08-01,4,4
POSTRER VALLE,internaciones,egresos,2006-08-01,2,2
POTOSI,internaciones,egresos,2006-08-01,1786,1786
PRESTO,internaciones,egresos,2006-08-01,9,9
PUCARA,internaciones,egresos,2006-08-01,3,3
PUCARANI,internaciones,egresos,2006-08-01,14,14
PUERTO ACOSTA,internaciones,egresos,2006-08-01,103,103
PUERTO CARABUCO,internaciones,egresos,2006-08-01,5,5
PUERTO QUIJARRO,internaciones,egresos,2006-08-01,61,61
PUERTO RICO,internaciones,egresos,2006-08-01,16,16
PUERTO SUAREZ,internaciones,egresos,2006-08-01,90,90
PUERTO VILLARROEL,internaciones,egresos,2006-08-01,211,211
PUNA,internaciones,egresos,2006-08-01,32,32
PUNATA,internaciones,egresos,2006-08-01,234,234
QUILLACOLLO,internaciones,egresos,2006-08-01,351,351
QUIME,internaciones,egresos,2006-08-01,10,10
QUIRUSILLAS,internaciones,egresos,2006-08-01,1,1
RAVELO,internaciones,egresos,2006-08-01,6,6
REYES,internaciones,egresos,2006-08-01,32,32
RIBERALTA,internaciones,egresos,2006-08-01,858,858
ROBORE,internaciones,egresos,2006-08-01,77,77
RURRENABAQUE,internaciones,egresos,2006-08-01,103,103
SABAYA,internaciones,egresos,2006-08-01,2,2
SACABA,internaciones,egresos,2006-08-01,379,379
SACABAMBA,internaciones,egresos,2006-08-01,13,13
SACACA,internaciones,egresos,2006-08-01,29,29
SAIPINA,internaciones,egresos,2006-08-01,4,4
SAMAIPATA,internaciones,egresos,2006-08-01,31,31
SAN ANDRES,internaciones,egresos,2006-08-01,4,4
SAN ANDRES DE MACHACA,internaciones,egresos,2006-08-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2006-08-01,29,29
SAN BENITO,internaciones,egresos,2006-08-01,13,13
SAN BORJA,internaciones,egresos,2006-08-01,162,162
SAN BUENA VENTURA,internaciones,egresos,2006-08-01,67,67
SAN CARLOS,internaciones,egresos,2006-08-01,157,157
SAN IGNACIO,internaciones,egresos,2006-08-01,112,112
SAN IGNACIO DE VELASCO,internaciones,egresos,2006-08-01,427,427
SAN JAVIER(STC),internaciones,egresos,2006-08-01,54,54
SAN JOAQUIN,internaciones,egresos,2006-08-01,49,49
SAN JOSE DE CHIQUITOS,internaciones,egresos,2006-08-01,106,106
SAN JUAN DE YAPACANI,internaciones,egresos,2006-08-01,113,113
SAN JULIAN,internaciones,egresos,2006-08-01,138,138
SAN LORENZO(TJA),internaciones,egresos,2006-08-01,13,13
SAN LUCAS,internaciones,egresos,2006-08-01,57,57
SAN MATIAS,internaciones,egresos,2006-08-01,49,49
SAN MIGUEL DE VELASCO,internaciones,egresos,2006-08-01,80,80
SAN PEDRO,internaciones,egresos,2006-08-01,32,32
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2006-08-01,14,14
SAN RAFAEL,internaciones,egresos,2006-08-01,14,14
SAN RAMON,internaciones,egresos,2006-08-01,43,43
SAN RAMON,internaciones,egresos,2006-08-01,63,63
SANTA ANA,internaciones,egresos,2006-08-01,133,133
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2006-08-01,7290,7290
SANTA ROSA,internaciones,egresos,2006-08-01,61,61
SANTA ROSA DEL SARA,internaciones,egresos,2006-08-01,90,90
SANTIAGO DE CALLAPA,internaciones,egresos,2006-08-01,1,1
SANTIVAÑES,internaciones,egresos,2006-08-01,5,5
SAPAHAQUI,internaciones,egresos,2006-08-01,1,1
SENA,internaciones,egresos,2006-08-01,12,12
SICA SICA (VILLA AROMA),internaciones,egresos,2006-08-01,10,10
SICAYA,internaciones,egresos,2006-08-01,3,3
SIPE SIPE,internaciones,egresos,2006-08-01,52,52
SOPACHUY,internaciones,egresos,2006-08-01,68,68
SORATA,internaciones,egresos,2006-08-01,43,43
SUCRE,internaciones,egresos,2006-08-01,2979,2979
TACACHI,internaciones,egresos,2006-08-01,2,2
TACACOMA,internaciones,egresos,2006-08-01,4,4
TACOPAYA,internaciones,egresos,2006-08-01,3,3
TAPACARI,internaciones,egresos,2006-08-01,16,16
TARABUCO,internaciones,egresos,2006-08-01,74,74
TARACO,internaciones,egresos,2006-08-01,1,1
TARATA,internaciones,egresos,2006-08-01,14,14
TARIJA,internaciones,egresos,2006-08-01,1037,1037
TARVITA,internaciones,egresos,2006-08-01,48,48
TEOPONTE,internaciones,egresos,2006-08-01,14,14
TIAWANACU,internaciones,egresos,2006-08-01,12,12
TINGUIPAYA,internaciones,egresos,2006-08-01,15,15
TIPUANI,internaciones,egresos,2006-08-01,29,29
TIQUIPAYA,internaciones,egresos,2006-08-01,82,82
TIRAQUE (CBBA),internaciones,egresos,2006-08-01,150,150
TOLATA,internaciones,egresos,2006-08-01,2,2
TOLEDO,internaciones,egresos,2006-08-01,13,13
TOMAVE,internaciones,egresos,2006-08-01,2,2
TOMINA,internaciones,egresos,2006-08-01,29,29
TORO TORO,internaciones,egresos,2006-08-01,2,2
TOTORA(CBBA),internaciones,egresos,2006-08-01,32,32
TOTORA(ORR),internaciones,egresos,2006-08-01,4,4
TRIGAL,internaciones,egresos,2006-08-01,3,3
TRINIDAD,internaciones,egresos,2006-08-01,1357,1357
TUPIZA,internaciones,egresos,2006-08-01,308,308
TURCO,internaciones,egresos,2006-08-01,1,1
UNCIA,internaciones,egresos,2006-08-01,178,178
URUBICHA,internaciones,egresos,2006-08-01,25,25
UYUNI,internaciones,egresos,2006-08-01,136,136
VACAS,internaciones,egresos,2006-08-01,8,8
VALLEGRANDE,internaciones,egresos,2006-08-01,124,124
VIACHA,internaciones,egresos,2006-08-01,19,19
VILA VILA,internaciones,egresos,2006-08-01,4,4
VILLA MONTES,internaciones,egresos,2006-08-01,213,213
VILLA RIVERO,internaciones,egresos,2006-08-01,4,4
VILLA SERRANO,internaciones,egresos,2006-08-01,18,18
VILLA TUNARI,internaciones,egresos,2006-08-01,313,313
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2006-08-01,10,10
VILLAZON,internaciones,egresos,2006-08-01,231,231
VINTO,internaciones,egresos,2006-08-01,70,70
WARNES,internaciones,egresos,2006-08-01,112,112
YACUIBA,internaciones,egresos,2006-08-01,606,606
YAMPARAEZ,internaciones,egresos,2006-08-01,17,17
YANACACHI,internaciones,egresos,2006-08-01,4,4
YAPACANI,internaciones,egresos,2006-08-01,490,490
YOCALLA,internaciones,egresos,2006-08-01,1,1
YOTALA,internaciones,egresos,2006-08-01,19,19
ZUDAÑEZ,internaciones,egresos,2006-08-01,27,27
ACHACACHI,internaciones,egresos,2006-09-01,66,66
ACHOCALLA,internaciones,egresos,2006-09-01,10,10
AIQUILE,internaciones,egresos,2006-09-01,82,82
ALCALA,internaciones,egresos,2006-09-01,5,5
ANCORAIMES,internaciones,egresos,2006-09-01,5,5
ANTEQUERA,internaciones,egresos,2006-09-01,3,3
ANZALDO,internaciones,egresos,2006-09-01,2,2
APOLO,internaciones,egresos,2006-09-01,26,26
ARANI,internaciones,egresos,2006-09-01,5,5
ARBIETO,internaciones,egresos,2006-09-01,3,3
ARQUE,internaciones,egresos,2006-09-01,9,9
ASCENCION DE GUARAYOS,internaciones,egresos,2006-09-01,176,176
ATOCHA,internaciones,egresos,2006-09-01,133,133
AYATA,internaciones,egresos,2006-09-01,7,7
AYO AYO,internaciones,egresos,2006-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2006-09-01,31,31
AZURDUY,internaciones,egresos,2006-09-01,23,23
BATALLAS,internaciones,egresos,2006-09-01,38,38
BAURES,internaciones,egresos,2006-09-01,6,6
BERMEJO,internaciones,egresos,2006-09-01,157,157
BETANZOS,internaciones,egresos,2006-09-01,35,35
BOLIVAR,internaciones,egresos,2006-09-01,1,1
BOYUIBE,internaciones,egresos,2006-09-01,18,18
BUENA VISTA,internaciones,egresos,2006-09-01,11,11
CABEZAS,internaciones,egresos,2006-09-01,28,28
CAIROMA,internaciones,egresos,2006-09-01,8,8
CAJUATA,internaciones,egresos,2006-09-01,11,11
CALACOTO,internaciones,egresos,2006-09-01,1,1
CALAMARCA,internaciones,egresos,2006-09-01,4,4
CAMARGO,internaciones,egresos,2006-09-01,107,107
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2006-09-01,8,8
CAMIRI,internaciones,egresos,2006-09-01,310,310
CAPINOTA,internaciones,egresos,2006-09-01,63,63
CAQUIAVIRI,internaciones,egresos,2006-09-01,2,2
CARACOLLO,internaciones,egresos,2006-09-01,35,35
CARANAVI,internaciones,egresos,2006-09-01,198,198
CARMEN RIVERO TORREZ,internaciones,egresos,2006-09-01,16,16
CHALLAPATA,internaciones,egresos,2006-09-01,70,70
CHAQUI,internaciones,egresos,2006-09-01,5,5
CHARAGUA,internaciones,egresos,2006-09-01,98,98
CHARAÑA,internaciones,egresos,2006-09-01,2,2
CHAYANTA,internaciones,egresos,2006-09-01,8,8
CHIMORE,internaciones,egresos,2006-09-01,15,15
CHIPAYA,internaciones,egresos,2006-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2006-09-01,81,81
CHUMA,internaciones,egresos,2006-09-01,9,9
CLIZA,internaciones,egresos,2006-09-01,29,29
COBIJA,internaciones,egresos,2006-09-01,361,361
COCHABAMBA,internaciones,egresos,2006-09-01,5809,5809
COLCAPIRHUA,internaciones,egresos,2006-09-01,112,112
"COLCHA ""K""",internaciones,egresos,2006-09-01,5,5
COLLANA,internaciones,egresos,2006-09-01,3,3
COLOMI,internaciones,egresos,2006-09-01,33,33
COLPA BELGICA,internaciones,egresos,2006-09-01,11,11
COLQUECHACA,internaciones,egresos,2006-09-01,4,4
COLQUENCHA,internaciones,egresos,2006-09-01,1,1
COLQUIRI,internaciones,egresos,2006-09-01,11,11
COMARAPA,internaciones,egresos,2006-09-01,68,68
CONCEPCION,internaciones,egresos,2006-09-01,54,54
COPACABANA,internaciones,egresos,2006-09-01,23,23
CORIPATA,internaciones,egresos,2006-09-01,18,18
CORO CORO,internaciones,egresos,2006-09-01,5,5
COROICO,internaciones,egresos,2006-09-01,79,79
COTAGAITA,internaciones,egresos,2006-09-01,28,28
COTOCA,internaciones,egresos,2006-09-01,119,119
CUATRO CAÑADAS,internaciones,egresos,2006-09-01,56,56
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2006-09-01,3,3
CUEVO,internaciones,egresos,2006-09-01,5,5
CULPINA,internaciones,egresos,2006-09-01,38,38
CURAHUARA DE CARANGAS,internaciones,egresos,2006-09-01,10,10
DESAGUADERO,internaciones,egresos,2006-09-01,6,6
EL ALTO,internaciones,egresos,2006-09-01,2543,2543
EL PUENTE(STC),internaciones,egresos,2006-09-01,8,8
EL TORNO,internaciones,egresos,2006-09-01,156,156
EL VILLAR,internaciones,egresos,2006-09-01,21,21
ENTRE RIOS,internaciones,egresos,2006-09-01,16,16
ENTRE RIOS,internaciones,egresos,2006-09-01,20,20
EUCALIPTUS,internaciones,egresos,2006-09-01,4,4
EXALTACION,internaciones,egresos,2006-09-01,4,4
FERNANDEZ ALONSO,internaciones,egresos,2006-09-01,26,26
FILADELFIA,internaciones,egresos,2006-09-01,1,1
GENERAL SAAVEDRA,internaciones,egresos,2006-09-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2006-09-01,2,2
GUANAY,internaciones,egresos,2006-09-01,33,33
GUAQUI,internaciones,egresos,2006-09-01,1,1
GUAYARAMERIN,internaciones,egresos,2006-09-01,479,479
GUTIERREZ,internaciones,egresos,2006-09-01,25,25
HUACARETA,internaciones,egresos,2006-09-01,17,17
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2006-09-01,2,2
HUACHACALLA,internaciones,egresos,2006-09-01,8,8
HUANUNI,internaciones,egresos,2006-09-01,79,79
HUARACAJE,internaciones,egresos,2006-09-01,4,4
HUAYLLAMARCA,internaciones,egresos,2006-09-01,1,1
ICHOCA,internaciones,egresos,2006-09-01,1,1
ICLA,internaciones,egresos,2006-09-01,4,4
INCAHUASI,internaciones,egresos,2006-09-01,36,36
INQUISIVI,internaciones,egresos,2006-09-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2006-09-01,25,25
IXIAMAS,internaciones,egresos,2006-09-01,24,24
JESUS DE MACHACA,internaciones,egresos,2006-09-01,6,6
LA ASUNTA,internaciones,egresos,2006-09-01,59,59
LA GUARDIA,internaciones,egresos,2006-09-01,112,112
LA PAZ,internaciones,egresos,2006-09-01,6754,6754
LAJA,internaciones,egresos,2006-09-01,2,2
LAS CARRERAS,internaciones,egresos,2006-09-01,3,3
LICOMA PAMPA,internaciones,egresos,2006-09-01,2,2
LLALLAGUA,internaciones,egresos,2006-09-01,241,241
LLICA,internaciones,egresos,2006-09-01,6,6
LURIBAY,internaciones,egresos,2006-09-01,11,11
MACHACAMARCA,internaciones,egresos,2006-09-01,5,5
MACHARETI,internaciones,egresos,2006-09-01,17,17
MAGDALENA,internaciones,egresos,2006-09-01,84,84
MAIRANA,internaciones,egresos,2006-09-01,40,40
MAPIRI,internaciones,egresos,2006-09-01,24,24
MECAPACA,internaciones,egresos,2006-09-01,4,4
MINEROS,internaciones,egresos,2006-09-01,32,32
MIZQUE,internaciones,egresos,2006-09-01,56,56
MOCOMOCO,internaciones,egresos,2006-09-01,5,5
MOJOCOYA,internaciones,egresos,2006-09-01,15,15
MONTEAGUDO,internaciones,egresos,2006-09-01,153,153
MONTERO,internaciones,egresos,2006-09-01,618,618
MORO MORO,internaciones,egresos,2006-09-01,6,6
MOROCHATA,internaciones,egresos,2006-09-01,6,6
OCURI,internaciones,egresos,2006-09-01,12,12
OKINAWA,internaciones,egresos,2006-09-01,17,17
OMEREQUE,internaciones,egresos,2006-09-01,6,6
ORURO,internaciones,egresos,2006-09-01,1970,1970
PADILLA,internaciones,egresos,2006-09-01,82,82
PAILON,internaciones,egresos,2006-09-01,44,44
PALCA,internaciones,egresos,2006-09-01,7,7
PALOS BLANCOS,internaciones,egresos,2006-09-01,51,51
PAMPA AULLAGAS,internaciones,egresos,2006-09-01,1,1
PAMPA GRANDE,internaciones,egresos,2006-09-01,25,25
PAPEL PAMPA,internaciones,egresos,2006-09-01,1,1
PASORAPA,internaciones,egresos,2006-09-01,3,3
PATACAMAYA,internaciones,egresos,2006-09-01,28,28
PAZÑA,internaciones,egresos,2006-09-01,5,5
POCOATA,internaciones,egresos,2006-09-01,15,15
POCONA,internaciones,egresos,2006-09-01,11,11
POJO (CBBA),internaciones,egresos,2006-09-01,18,18
PORCO,internaciones,egresos,2006-09-01,6,6
POROMA,internaciones,egresos,2006-09-01,16,16
PORONGO,internaciones,egresos,2006-09-01,11,11
PORTACHUELO,internaciones,egresos,2006-09-01,164,164
POTOSI,internaciones,egresos,2006-09-01,1790,1790
PRESTO,internaciones,egresos,2006-09-01,1,1
PUCARA,internaciones,egresos,2006-09-01,1,1
PUCARANI,internaciones,egresos,2006-09-01,21,21
PUERTO ACOSTA,internaciones,egresos,2006-09-01,99,99
PUERTO CARABUCO,internaciones,egresos,2006-09-01,5,5
PUERTO QUIJARRO,internaciones,egresos,2006-09-01,80,80
PUERTO SUAREZ,internaciones,egresos,2006-09-01,88,88
PUERTO VILLARROEL,internaciones,egresos,2006-09-01,191,191
PUNA,internaciones,egresos,2006-09-01,22,22
PUNATA,internaciones,egresos,2006-09-01,232,232
QUILLACOLLO,internaciones,egresos,2006-09-01,357,357
QUIME,internaciones,egresos,2006-09-01,12,12
QUIRUSILLAS,internaciones,egresos,2006-09-01,1,1
RAVELO,internaciones,egresos,2006-09-01,6,6
REYES,internaciones,egresos,2006-09-01,32,32
RIBERALTA,internaciones,egresos,2006-09-01,773,773
ROBORE,internaciones,egresos,2006-09-01,97,97
RURRENABAQUE,internaciones,egresos,2006-09-01,102,102
SABAYA,internaciones,egresos,2006-09-01,1,1
SACABA,internaciones,egresos,2006-09-01,453,453
SACABAMBA,internaciones,egresos,2006-09-01,5,5
SACACA,internaciones,egresos,2006-09-01,18,18
SAIPINA,internaciones,egresos,2006-09-01,12,12
SAMAIPATA,internaciones,egresos,2006-09-01,26,26
SAN ANTONIO DE LOMERIO,internaciones,egresos,2006-09-01,31,31
SAN BENITO,internaciones,egresos,2006-09-01,18,18
SAN BORJA,internaciones,egresos,2006-09-01,145,145
SAN BUENA VENTURA,internaciones,egresos,2006-09-01,48,48
SAN CARLOS,internaciones,egresos,2006-09-01,151,151
SAN IGNACIO,internaciones,egresos,2006-09-01,76,76
SAN IGNACIO DE VELASCO,internaciones,egresos,2006-09-01,405,405
SAN JAVIER(STC),internaciones,egresos,2006-09-01,72,72
SAN JOAQUIN,internaciones,egresos,2006-09-01,54,54
SAN JOSE DE CHIQUITOS,internaciones,egresos,2006-09-01,86,86
SAN JUAN DE YAPACANI,internaciones,egresos,2006-09-01,12,12
SAN JULIAN,internaciones,egresos,2006-09-01,133,133
SAN LORENZO(TJA),internaciones,egresos,2006-09-01,4,4
SAN LUCAS,internaciones,egresos,2006-09-01,49,49
SAN MATIAS,internaciones,egresos,2006-09-01,65,65
SAN MIGUEL DE VELASCO,internaciones,egresos,2006-09-01,63,63
SAN PEDRO,internaciones,egresos,2006-09-01,31,31
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2006-09-01,15,15
SAN PEDRO DE CURAHUARA,internaciones,egresos,2006-09-01,2,2
SAN PEDRO DE TIQUINA,internaciones,egresos,2006-09-01,2,2
SAN RAFAEL,internaciones,egresos,2006-09-01,23,23
SAN RAMON,internaciones,egresos,2006-09-01,37,37
SAN RAMON,internaciones,egresos,2006-09-01,51,51
SANTA ANA,internaciones,egresos,2006-09-01,100,100
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2006-09-01,7258,7258
SANTA ROSA,internaciones,egresos,2006-09-01,49,49
SANTA ROSA DEL SARA,internaciones,egresos,2006-09-01,56,56
SANTIAGO DE CALLAPA,internaciones,egresos,2006-09-01,8,8
SANTIAGO DE MACHACA,internaciones,egresos,2006-09-01,4,4
SANTIVAÑES,internaciones,egresos,2006-09-01,4,4
SANTUARIO DE QUILLACAS,internaciones,egresos,2006-09-01,1,1
SAPAHAQUI,internaciones,egresos,2006-09-01,1,1
SENA,internaciones,egresos,2006-09-01,10,10
SICA SICA (VILLA AROMA),internaciones,egresos,2006-09-01,12,12
SICAYA,internaciones,egresos,2006-09-01,3,3
SIPE SIPE,internaciones,egresos,2006-09-01,56,56
SOPACHUY,internaciones,egresos,2006-09-01,48,48
SORATA,internaciones,egresos,2006-09-01,34,34
SUCRE,internaciones,egresos,2006-09-01,3133,3133
TACACOMA,internaciones,egresos,2006-09-01,5,5
TACOPAYA,internaciones,egresos,2006-09-01,4,4
TAPACARI,internaciones,egresos,2006-09-01,18,18
TARABUCO,internaciones,egresos,2006-09-01,57,57
TARACO,internaciones,egresos,2006-09-01,1,1
TARATA,internaciones,egresos,2006-09-01,9,9
TARIJA,internaciones,egresos,2006-09-01,1058,1058
TARVITA,internaciones,egresos,2006-09-01,45,45
TEOPONTE,internaciones,egresos,2006-09-01,6,6
TIAWANACU,internaciones,egresos,2006-09-01,7,7
TINGUIPAYA,internaciones,egresos,2006-09-01,7,7
TIPUANI,internaciones,egresos,2006-09-01,37,37
TIQUIPAYA,internaciones,egresos,2006-09-01,77,77
TIRAQUE (CBBA),internaciones,egresos,2006-09-01,117,117
TOCO,internaciones,egresos,2006-09-01,4,4
TOLATA,internaciones,egresos,2006-09-01,3,3
TOLEDO,internaciones,egresos,2006-09-01,14,14
TOMAVE,internaciones,egresos,2006-09-01,4,4
TOMINA,internaciones,egresos,2006-09-01,29,29
TORO TORO,internaciones,egresos,2006-09-01,2,2
TOTORA(CBBA),internaciones,egresos,2006-09-01,31,31
TOTORA(ORR),internaciones,egresos,2006-09-01,1,1
TRIGAL,internaciones,egresos,2006-09-01,2,2
TRINIDAD,internaciones,egresos,2006-09-01,1328,1328
TUPIZA,internaciones,egresos,2006-09-01,275,275
UMALA,internaciones,egresos,2006-09-01,1,1
UNCIA,internaciones,egresos,2006-09-01,201,201
URUBICHA,internaciones,egresos,2006-09-01,12,12
UYUNI,internaciones,egresos,2006-09-01,144,144
VACAS,internaciones,egresos,2006-09-01,17,17
VALLEGRANDE,internaciones,egresos,2006-09-01,128,128
VIACHA,internaciones,egresos,2006-09-01,89,89
VILA VILA,internaciones,egresos,2006-09-01,1,1
VILLA MONTES,internaciones,egresos,2006-09-01,246,246
VILLA RIVERO,internaciones,egresos,2006-09-01,9,9
VILLA SERRANO,internaciones,egresos,2006-09-01,2,2
VILLA TUNARI,internaciones,egresos,2006-09-01,294,294
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2006-09-01,11,11
VILLAZON,internaciones,egresos,2006-09-01,212,212
VINTO,internaciones,egresos,2006-09-01,58,58
VITICHI,internaciones,egresos,2006-09-01,18,18
WARNES,internaciones,egresos,2006-09-01,136,136
YACUIBA,internaciones,egresos,2006-09-01,565,565
YAMPARAEZ,internaciones,egresos,2006-09-01,13,13
YANACACHI,internaciones,egresos,2006-09-01,3,3
YAPACANI,internaciones,egresos,2006-09-01,406,406
YOCALLA,internaciones,egresos,2006-09-01,4,4
YOTALA,internaciones,egresos,2006-09-01,19,19
ZUDAÑEZ,internaciones,egresos,2006-09-01,40,40
ACACIO,internaciones,egresos,2006-10-01,6,6
ACHACACHI,internaciones,egresos,2006-10-01,71,71
ACHOCALLA,internaciones,egresos,2006-10-01,10,10
AIQUILE,internaciones,egresos,2006-10-01,127,127
ALCALA,internaciones,egresos,2006-10-01,6,6
ANCORAIMES,internaciones,egresos,2006-10-01,10,10
ANTEQUERA,internaciones,egresos,2006-10-01,4,4
ANZALDO,internaciones,egresos,2006-10-01,6,6
APOLO,internaciones,egresos,2006-10-01,41,41
ARAMPAMPA,internaciones,egresos,2006-10-01,2,2
ARANI,internaciones,egresos,2006-10-01,13,13
ARQUE,internaciones,egresos,2006-10-01,6,6
ASCENCION DE GUARAYOS,internaciones,egresos,2006-10-01,156,156
ATOCHA,internaciones,egresos,2006-10-01,110,110
AYATA,internaciones,egresos,2006-10-01,2,2
AYO AYO,internaciones,egresos,2006-10-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2006-10-01,52,52
AZURDUY,internaciones,egresos,2006-10-01,25,25
BATALLAS,internaciones,egresos,2006-10-01,5,5
BAURES,internaciones,egresos,2006-10-01,14,14
BELEN DE ANDAMARCA,internaciones,egresos,2006-10-01,1,1
BERMEJO,internaciones,egresos,2006-10-01,219,219
BETANZOS,internaciones,egresos,2006-10-01,60,60
BOLIVAR,internaciones,egresos,2006-10-01,2,2
BOYUIBE,internaciones,egresos,2006-10-01,33,33
BUENA VISTA,internaciones,egresos,2006-10-01,13,13
CABEZAS,internaciones,egresos,2006-10-01,30,30
CAIROMA,internaciones,egresos,2006-10-01,7,7
"CAIZA ""D""",internaciones,egresos,2006-10-01,3,3
CAJUATA,internaciones,egresos,2006-10-01,13,13
CALACOTO,internaciones,egresos,2006-10-01,1,1
CALAMARCA,internaciones,egresos,2006-10-01,5,5
CAMARGO,internaciones,egresos,2006-10-01,150,150
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2006-10-01,8,8
CAMIRI,internaciones,egresos,2006-10-01,438,438
CAPINOTA,internaciones,egresos,2006-10-01,73,73
CAQUIAVIRI,internaciones,egresos,2006-10-01,2,2
CARACOLLO,internaciones,egresos,2006-10-01,42,42
CARANAVI,internaciones,egresos,2006-10-01,198,198
CARIPUYO,internaciones,egresos,2006-10-01,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2006-10-01,10,10
CHALLAPATA,internaciones,egresos,2006-10-01,91,91
CHAQUI,internaciones,egresos,2006-10-01,1,1
CHARAGUA,internaciones,egresos,2006-10-01,121,121
CHAYANTA,internaciones,egresos,2006-10-01,13,13
CHIMORE,internaciones,egresos,2006-10-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2006-10-01,96,96
CHUMA,internaciones,egresos,2006-10-01,4,4
CLIZA,internaciones,egresos,2006-10-01,26,26
COBIJA,internaciones,egresos,2006-10-01,405,405
COCHABAMBA,internaciones,egresos,2006-10-01,6033,6033
COLCAPIRHUA,internaciones,egresos,2006-10-01,178,178
COLOMI,internaciones,egresos,2006-10-01,34,34
COLPA BELGICA,internaciones,egresos,2006-10-01,15,15
COLQUECHACA,internaciones,egresos,2006-10-01,7,7
COLQUIRI,internaciones,egresos,2006-10-01,16,16
COMARAPA,internaciones,egresos,2006-10-01,83,83
CONCEPCION,internaciones,egresos,2006-10-01,28,28
COPACABANA,internaciones,egresos,2006-10-01,30,30
CORIPATA,internaciones,egresos,2006-10-01,16,16
CORO CORO,internaciones,egresos,2006-10-01,2,2
COROICO,internaciones,egresos,2006-10-01,101,101
CORQUE,internaciones,egresos,2006-10-01,2,2
COTAGAITA,internaciones,egresos,2006-10-01,43,43
COTOCA,internaciones,egresos,2006-10-01,131,131
CUATRO CAÑADAS,internaciones,egresos,2006-10-01,30,30
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2006-10-01,3,3
CUEVO,internaciones,egresos,2006-10-01,5,5
CULPINA,internaciones,egresos,2006-10-01,41,41
CURAHUARA DE CARANGAS,internaciones,egresos,2006-10-01,6,6
CURVA,internaciones,egresos,2006-10-01,2,2
DESAGUADERO,internaciones,egresos,2006-10-01,2,2
EL ALTO,internaciones,egresos,2006-10-01,2681,2681
EL PUENTE(STC),internaciones,egresos,2006-10-01,19,19
EL PUENTE(TJA),internaciones,egresos,2006-10-01,3,3
EL TORNO,internaciones,egresos,2006-10-01,156,156
EL VILLAR,internaciones,egresos,2006-10-01,7,7
ENTRE RIOS,internaciones,egresos,2006-10-01,36,36
ENTRE RIOS,internaciones,egresos,2006-10-01,23,23
EUCALIPTUS,internaciones,egresos,2006-10-01,11,11
EXALTACION,internaciones,egresos,2006-10-01,4,4
FERNANDEZ ALONSO,internaciones,egresos,2006-10-01,29,29
FILADELFIA,internaciones,egresos,2006-10-01,2,2
GENERAL SAAVEDRA,internaciones,egresos,2006-10-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2006-10-01,6,6
GUANAY,internaciones,egresos,2006-10-01,28,28
GUAQUI,internaciones,egresos,2006-10-01,6,6
GUAYARAMERIN,internaciones,egresos,2006-10-01,474,474
GUTIERREZ,internaciones,egresos,2006-10-01,17,17
HUACARETA,internaciones,egresos,2006-10-01,30,30
HUANUNI,internaciones,egresos,2006-10-01,60,60
HUARACAJE,internaciones,egresos,2006-10-01,11,11
HUAYLLAMARCA,internaciones,egresos,2006-10-01,3,3
ICHOCA,internaciones,egresos,2006-10-01,4,4
ICLA,internaciones,egresos,2006-10-01,2,2
INCAHUASI,internaciones,egresos,2006-10-01,23,23
INQUISIVI,internaciones,egresos,2006-10-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,egresos,2006-10-01,19,19
IXIAMAS,internaciones,egresos,2006-10-01,15,15
JESUS DE MACHACA,internaciones,egresos,2006-10-01,2,2
LA ASUNTA,internaciones,egresos,2006-10-01,94,94
LA GUARDIA,internaciones,egresos,2006-10-01,166,166
LA PAZ,internaciones,egresos,2006-10-01,6614,6614
LAGUNILLAS,internaciones,egresos,2006-10-01,8,8
LAJA,internaciones,egresos,2006-10-01,4,4
