municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
SAN PABLO DE LIPEZ,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,6,6
SAN RAFAEL,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,21,21
SANTA ROSA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,5,5
SANTIAGO DE HUARI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SANTIAGO DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
SORATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SUCRE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,5,5
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
TAHUA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
TARACO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2005-11-01,5,5
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
UMALA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
UNCIA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
UYUNI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,5,5
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
VINTO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
VITICHI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2005-11-01,11,11
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
YOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,9,9
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2005-12-01,5,5
ANTEQUERA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
APOLO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
ARANI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,4,4
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
ARQUE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
AUCAPATA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
BERMEJO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,4,4
CAMARGO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,4,4
CATACORA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
CHAQUI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CHAYANTA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CHIMORE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CHUMA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CLIZA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,9,9
"COLCHA ""K""",actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
COLLANA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
COLQUIRI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
COROICO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
COTOCA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CULPINA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
CURVA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,53,53
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
ICHOCA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
ICLA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,5,5
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
INQUISIVI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2005-12-01,30,30
LAJA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
LLALLAGUA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
MAPIRI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
MINEROS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,5,5
OCURI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
PAILON,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PALCA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PALOS BLANCOS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PAMPA AULLAGAS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
PAZÑA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
POCONA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
POROMA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PORONGO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
POTOSI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
PUERTO ACOSTA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PUERTO CARABUCO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
PUNATA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
QUIME,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
REYES,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
ROBORE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAMAIPATA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAN ANDRES DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,7,7
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2005-12-01,14,14
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
SAN PABLO DE LIPEZ,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,5,5
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,26,26
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,7,7
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SANTIAGO DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2005-12-01,4,4
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
SUCRE,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,4,4
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
TARACO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2005-12-01,7,7
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
TOLATA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,4,4
UMALA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
UYUNI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
VITICHI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2005-12-01,8,8
YACO,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-12-01,3,3
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2005-12-01,1,1
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2005-12-01,2,2
