municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,18,18
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,20,20
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
PORCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,70,70
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,124,124
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,7,7
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,71,71
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,22,22
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,9,9
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,22,22
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,13,13
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,16,16
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,98,98
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,65,65
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,15,15
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,44,44
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,21,21
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,733,733
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,8,8
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,21,21
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,41,41
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,17,17
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,20,20
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,24,24
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,29,29
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,43,43
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,37,37
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,47,47
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,271,271
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,8,8
SAN JAVIER(STC),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,16,16
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,68,68
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,63,63
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,79,79
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,12,12
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,30,30
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,7,7
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,51,51
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,28,28
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,17,17
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,12,12
SAN RAMON,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,118,118
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,22,22
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,25,25
SANTIAGO DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,247,247
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,9,9
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,12,12
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,12,12
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,25,25
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,19,19
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,107,107
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,414,414
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,7,7
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,17,17
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,95,95
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,112,112
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,12,12
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1464,1464
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,46,46
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,20,20
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,15,15
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,33,33
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,7,7
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,440,440
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,36,36
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
TOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
TODOS SANTOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,35,35
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,38,38
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,15,15
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,263,263
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,278,278
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,26,26
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,23,23
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,21,21
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
