municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,14,14
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,186,186
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,10,10
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,18,18
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,87,87
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,39,39
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,19,19
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,44,44
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,92,92
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,8,8
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,235,235
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,653,653
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,5,5
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,7,7
NAZACARA DE PACAJES,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,250,250
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,32,32
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,22,22
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1554,1554
PADCAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1,1
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,111,111
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,62,62
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,73,73
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,3,3
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,20,20
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,5,5
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,50,50
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,16,16
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,29,29
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,10,10
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,16,16
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,33,33
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,5,5
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,155,155
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
POSTRER VALLE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,3625,3625
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,20,20
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,8,8
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,38,38
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,7,7
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1,1
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,137,137
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,255,255
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,52,52
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,302,302
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,282,282
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,16,16
REYES,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,27,27
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,310,310
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,89,89
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,179,179
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,379,379
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,22,22
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,20,20
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,34,34
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,9,9
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,14,14
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,164,164
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,54,54
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,146,146
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,73,73
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,322,322
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,50,50
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,29,29
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,169,169
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,29,29
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,206,206
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,8,8
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,69,69
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,97,97
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,80,80
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,379,379
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,13,13
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,11,11
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,12,12
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,67,67
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,115,115
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,8466,8466
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,45,45
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,34,34
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,16,16
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1,1
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
SENA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,10,10
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,130,130
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,11,11
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,32,32
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,30,30
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,19,19
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1954,1954
TACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,10,10
TACOBAMBA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,3,3
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,80,80
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,12,12
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1742,1742
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,56,56
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,10,10
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,9,9
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,22,22
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,163,163
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,34,34
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,11,11
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,23,23
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,3,3
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,87,87
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,1006,1006
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,219,219
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,3,3
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,36,36
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,22,22
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,119,119
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,8,8
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,100,100
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,95,95
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,13,13
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,148,148
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,8,8
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,43,43
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,332,332
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,14,14
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,161,161
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,67,67
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,2,2
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,225,225
YACO,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,4,4
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,325,325
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,17,17
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,3,3
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,844,844
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,6,6
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,30,30
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-04-01,11,11
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,38,38
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,4,4
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,53,53
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,10,10
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,5,5
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,2,2
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,3,3
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,9,9
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,4,4
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,24,24
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,4,4
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,147,147
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,94,94
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,18,18
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,40,40
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,23,23
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,6,6
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,30,30
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,316,316
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,49,49
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,5,5
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,19,19
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,8,8
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,12,12
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,15,15
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,10,10
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,2,2
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,4,4
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,131,131
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,4,4
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,368,368
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,17,17
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,19,19
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,172,172
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,3,3
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,6,6
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,115,115
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,2,2
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,71,71
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,21,21
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,16,16
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,23,23
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,6,6
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,16,16
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,71,71
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,398,398
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-05-01,16,16
