municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,196,196
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,560,560
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,252,252
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,10070,10070
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,392,392
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,364,364
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,291,291
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,114,114
COMANCHE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,31,31
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,337,337
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,52,52
COROICO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,224,224
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,22,22
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,588,588
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,336,336
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,4516,4516
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,420,420
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,252,252
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,280,280
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,252,252
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,214,214
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,423,423
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,148,148
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,252,252
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,146,146
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,261,261
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,110,110
ICLA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,196,196
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,60,60
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,168,168
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,252,252
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,644,644
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,11822,11822
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
LAJA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,336,336
LLICA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,196,196
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,924,924
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,212,212
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,592,592
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,887,887
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,51,51
OCURI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,104,104
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,224,224
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,196,196
ORURO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,3395,3395
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,308,308
PAILON,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,121,121
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,196,196
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,77,77
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,75,75
POCONA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,392,392
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,224,224
POOPO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,30,30
PORCO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,70,70
POROMA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,313,313
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,308,308
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,392,392
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,3,3
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,1176,1176
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,168,168
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,54,54
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,135,135
PUERTO SILES,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,26,26
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,280,280
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,1008,1008
PUNA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,308,308
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,644,644
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,280,280
QUIME,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,56,56
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,532,532
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,616,616
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
SACABA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,1316,1316
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
SACACA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,166,166
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,168,168
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,168,168
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,280,280
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,364,364
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,476,476
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,1204,1204
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,504,504
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,189,189
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,336,336
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,80,80
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,364,364
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,308,308
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,308,308
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,112,112
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,13759,13759
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,84,84
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,392,392
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,82,82
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,196,196
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,54,54
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
SENA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,81,81
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,308,308
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,304,304
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,200,200
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,111,111
SORATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,140,140
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,3836,3836
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,87,87
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,28,28
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,254,254
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,524,524
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,298,298
TARACO,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,30,30
TARATA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,196,196
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2010-02-01,1178,1178
