municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,17,17
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,266,266
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,13,13
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,17,17
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,35,35
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,202,202
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,20,20
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,27,27
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,18,18
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,16,16
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,216,216
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,102,102
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,13,13
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,13,13
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,31,31
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,53,53
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,22,22
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,56,56
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,97,97
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,54,54
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,25,25
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,51,51
YACO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,100,100
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,60,60
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,2,2
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,45,45
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,4,4
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,26,26
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,2,2
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,5,5
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,5,5
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,23,23
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,2,2
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,4,4
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,5,5
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,19,19
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,5,5
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,7,7
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,10,10
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,27,27
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,82,82
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,12,12
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,4,4
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,12,12
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,23,23
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,17,17
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,24,24
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,4,4
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,3,3
BELLA FLOR,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,1,1
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,30,30
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,50,50
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,5,5
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,15,15
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,102,102
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,16,16
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,10,10
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,8,8
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,8,8
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,17,17
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,28,28
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,1,1
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,29,29
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,25,25
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,11,11
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,17,17
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,43,43
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,6,6
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,17,17
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,3,3
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,60,60
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,6,6
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,24,24
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,18,18
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,14,14
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,1,1
CHUA COCANI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,4,4
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,11,11
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,27,27
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,37,37
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,58,58
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,10,10
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,626,626
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,3,3
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,21,21
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,14,14
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,5,5
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,17,17
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,12,12
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,51,51
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,9,9
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,25,25
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,24,24
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,3,3
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,22,22
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,10,10
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,9,9
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2013-11-01,6,6
