municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
TOCO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
TOMAVE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
TOMINA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,10,10
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
TRINIDAD,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
UMALA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
UNCIA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,3,3
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
URUBICHA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
UYUNI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,8,8
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
VILLA SERRANO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
VINTO,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
WALDO BALLIVIAN,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2009-11-01,11,11
YAMPARAEZ,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
YOTALA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2009-11-01,6,6
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2009-11-01,1,1
ACACIO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,9,9
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2009-12-01,7,7
APOLO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
ARANI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
ARQUE,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
BELEN DE ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
BERMEJO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,10,10
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
BOYUIBE,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CAMIRI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,5,5
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CHARAGUA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
CHAYANTA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CHUMA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
CLIZA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
COLLANA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
COROICO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,8,8
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
CURVA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,89,89
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,5,5
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
GUTIERREZ,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
HUANUNI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
ICLA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,5,5
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2009-12-01,44,44
LAGUNILLAS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
LAS CARRERAS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
MINEROS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
MONTERO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,5,5
OCURI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
PAILON,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
PAPEL PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
POCONA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
POROMA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
PORONGO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
PORVENIR,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
PUNATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
RAVELO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
RIBERALTA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
SACACA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN JUAN DE YAPACANI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2009-12-01,10,10
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,27,27
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,3,3
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
SORATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
SUCRE,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TACOBAMBA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TARATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
TRINIDAD,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
UNCIA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
UYUNI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,7,7
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
VILLA SERRANO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
VINTO,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
VITICHI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
WALDO BALLIVIAN,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2009-12-01,8,8
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
YOTALA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2009-12-01,2,2
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2009-12-01,4,4
