municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,11,11
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,14,14
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,8,8
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,19,19
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,14,14
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,37,37
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,16,16
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,14,14
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,30,30
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,46,46
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,31,31
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,23,23
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,12,12
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,12,12
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,369,369
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,23,23
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,7,7
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,23,23
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,34,34
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,8,8
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,15,15
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,18,18
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
MOJINETE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,20,20
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,70,70
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,19,19
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,14,14
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,48,48
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,16,16
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,79,79
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,63,63
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,50,50
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,9,9
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,8,8
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,11,11
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,14,14
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
PORCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,62,62
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,15,15
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,40,40
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,38,38
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,15,15
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,8,8
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,9,9
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,7,7
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,101,101
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,100,100
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,38,38
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,79,79
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,40,40
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,78,78
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,52,52
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,26,26
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,17,17
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,21,21
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,19,19
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,35,35
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,62,62
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,477,477
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,9,9
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,127,127
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,30,30
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,98,98
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,12,12
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,81,81
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,53,53
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,14,14
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,384,384
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,9,9
