municipality,group,variable,month,Restauraciones,TOTAL
HUACHACALLA,atenciones odontologicas,restauraciones,2008-08-01,17,17
HUANUNI,atenciones odontologicas,restauraciones,2008-08-01,181,181
HUARACAJE,atenciones odontologicas,restauraciones,2008-08-01,25,25
HUAYLLAMARCA,atenciones odontologicas,restauraciones,2008-08-01,28,28
ICLA,atenciones odontologicas,restauraciones,2008-08-01,63,63
INCAHUASI,atenciones odontologicas,restauraciones,2008-08-01,74,74
INQUISIVI,atenciones odontologicas,restauraciones,2008-08-01,8,8
IRUPANA (VILLA DE LANZA),atenciones odontologicas,restauraciones,2008-08-01,103,103
IXIAMAS,atenciones odontologicas,restauraciones,2008-08-01,66,66
JESUS DE MACHACA,atenciones odontologicas,restauraciones,2008-08-01,55,55
LA ASUNTA,atenciones odontologicas,restauraciones,2008-08-01,61,61
LA GUARDIA,atenciones odontologicas,restauraciones,2008-08-01,220,220
LA PAZ,atenciones odontologicas,restauraciones,2008-08-01,11162,11162
LAGUNILLAS,atenciones odontologicas,restauraciones,2008-08-01,31,31
LAJA,atenciones odontologicas,restauraciones,2008-08-01,29,29
LAS CARRERAS,atenciones odontologicas,restauraciones,2008-08-01,1,1
LICOMA PAMPA,atenciones odontologicas,restauraciones,2008-08-01,12,12
LLALLAGUA,atenciones odontologicas,restauraciones,2008-08-01,201,201
LLICA,atenciones odontologicas,restauraciones,2008-08-01,13,13
LURIBAY,atenciones odontologicas,restauraciones,2008-08-01,5,5
MACHACAMARCA,atenciones odontologicas,restauraciones,2008-08-01,50,50
MACHARETI,atenciones odontologicas,restauraciones,2008-08-01,24,24
MAGDALENA,atenciones odontologicas,restauraciones,2008-08-01,125,125
MAIRANA,atenciones odontologicas,restauraciones,2008-08-01,91,91
MAPIRI,atenciones odontologicas,restauraciones,2008-08-01,135,135
MECAPACA,atenciones odontologicas,restauraciones,2008-08-01,83,83
MINEROS,atenciones odontologicas,restauraciones,2008-08-01,10,10
MIZQUE,atenciones odontologicas,restauraciones,2008-08-01,18,18
MOCOMOCO,atenciones odontologicas,restauraciones,2008-08-01,42,42
MOJOCOYA,atenciones odontologicas,restauraciones,2008-08-01,28,28
MONTEAGUDO,atenciones odontologicas,restauraciones,2008-08-01,128,128
MONTERO,atenciones odontologicas,restauraciones,2008-08-01,456,456
MORO MORO,atenciones odontologicas,restauraciones,2008-08-01,10,10
MOROCHATA,atenciones odontologicas,restauraciones,2008-08-01,56,56
OCURI,atenciones odontologicas,restauraciones,2008-08-01,25,25
OKINAWA,atenciones odontologicas,restauraciones,2008-08-01,37,37
OMEREQUE,atenciones odontologicas,restauraciones,2008-08-01,29,29
ORURO,atenciones odontologicas,restauraciones,2008-08-01,1768,1768
PADCAYA,atenciones odontologicas,restauraciones,2008-08-01,210,210
PADILLA,atenciones odontologicas,restauraciones,2008-08-01,88,88
PAILON,atenciones odontologicas,restauraciones,2008-08-01,117,117
PALCA,atenciones odontologicas,restauraciones,2008-08-01,22,22
PALOS BLANCOS,atenciones odontologicas,restauraciones,2008-08-01,68,68
PAMPA AULLAGAS,atenciones odontologicas,restauraciones,2008-08-01,29,29
PAMPA GRANDE,atenciones odontologicas,restauraciones,2008-08-01,32,32
PASORAPA,atenciones odontologicas,restauraciones,2008-08-01,4,4
PAZÑA,atenciones odontologicas,restauraciones,2008-08-01,77,77
PELECHUCO,atenciones odontologicas,restauraciones,2008-08-01,9,9
POCOATA,atenciones odontologicas,restauraciones,2008-08-01,19,19
POCONA,atenciones odontologicas,restauraciones,2008-08-01,23,23
POJO (CBBA),atenciones odontologicas,restauraciones,2008-08-01,50,50
POOPO,atenciones odontologicas,restauraciones,2008-08-01,52,52
PORCO,atenciones odontologicas,restauraciones,2008-08-01,32,32
POROMA,atenciones odontologicas,restauraciones,2008-08-01,19,19
PORONGO,atenciones odontologicas,restauraciones,2008-08-01,93,93
PORTACHUELO,atenciones odontologicas,restauraciones,2008-08-01,103,103
PORVENIR,atenciones odontologicas,restauraciones,2008-08-01,50,50
POSTRER VALLE,atenciones odontologicas,restauraciones,2008-08-01,34,34
POTOSI,atenciones odontologicas,restauraciones,2008-08-01,1210,1210
PRESTO,atenciones odontologicas,restauraciones,2008-08-01,17,17
PUCARA,atenciones odontologicas,restauraciones,2008-08-01,33,33
PUCARANI,atenciones odontologicas,restauraciones,2008-08-01,91,91
PUERTO ACOSTA,atenciones odontologicas,restauraciones,2008-08-01,298,298
PUERTO CARABUCO,atenciones odontologicas,restauraciones,2008-08-01,59,59
PUERTO GONZALO MORENO,atenciones odontologicas,restauraciones,2008-08-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,restauraciones,2008-08-01,50,50
PUERTO RICO,atenciones odontologicas,restauraciones,2008-08-01,61,61
PUERTO SUAREZ,atenciones odontologicas,restauraciones,2008-08-01,91,91
PUERTO VILLARROEL,atenciones odontologicas,restauraciones,2008-08-01,297,297
PUNA,atenciones odontologicas,restauraciones,2008-08-01,137,137
PUNATA,atenciones odontologicas,restauraciones,2008-08-01,249,249
QUILLACOLLO,atenciones odontologicas,restauraciones,2008-08-01,481,481
QUIME,atenciones odontologicas,restauraciones,2008-08-01,113,113
QUIRUSILLAS,atenciones odontologicas,restauraciones,2008-08-01,31,31
RAVELO,atenciones odontologicas,restauraciones,2008-08-01,13,13
REYES,atenciones odontologicas,restauraciones,2008-08-01,100,100
RIBERALTA,atenciones odontologicas,restauraciones,2008-08-01,216,216
ROBORE,atenciones odontologicas,restauraciones,2008-08-01,47,47
RURRENABAQUE,atenciones odontologicas,restauraciones,2008-08-01,70,70
SABAYA,atenciones odontologicas,restauraciones,2008-08-01,38,38
SACABA,atenciones odontologicas,restauraciones,2008-08-01,360,360
SACABAMBA,atenciones odontologicas,restauraciones,2008-08-01,24,24
SACACA,atenciones odontologicas,restauraciones,2008-08-01,211,211
SAIPINA,atenciones odontologicas,restauraciones,2008-08-01,38,38
SALINAS DE GARCI MENDOZA,atenciones odontologicas,restauraciones,2008-08-01,50,50
SAMAIPATA,atenciones odontologicas,restauraciones,2008-08-01,78,78
SAN AGUSTIN,atenciones odontologicas,restauraciones,2008-08-01,7,7
SAN ANDRES DE MACHACA,atenciones odontologicas,restauraciones,2008-08-01,108,108
SAN ANTONIO DE LOMERIO,atenciones odontologicas,restauraciones,2008-08-01,30,30
SAN BENITO,atenciones odontologicas,restauraciones,2008-08-01,8,8
SAN BORJA,atenciones odontologicas,restauraciones,2008-08-01,156,156
SAN BUENA VENTURA,atenciones odontologicas,restauraciones,2008-08-01,58,58
SAN CARLOS,atenciones odontologicas,restauraciones,2008-08-01,88,88
SAN IGNACIO,atenciones odontologicas,restauraciones,2008-08-01,594,594
SAN IGNACIO DE VELASCO,atenciones odontologicas,restauraciones,2008-08-01,304,304
SAN JAVIER(STC),atenciones odontologicas,restauraciones,2008-08-01,38,38
SAN JUAN DE YAPACANI,atenciones odontologicas,restauraciones,2008-08-01,18,18
SAN JULIAN,atenciones odontologicas,restauraciones,2008-08-01,31,31
SAN LORENZO(PND),atenciones odontologicas,restauraciones,2008-08-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,restauraciones,2008-08-01,216,216
SAN LUCAS,atenciones odontologicas,restauraciones,2008-08-01,63,63
SAN MATIAS,atenciones odontologicas,restauraciones,2008-08-01,116,116
SAN MIGUEL DE VELASCO,atenciones odontologicas,restauraciones,2008-08-01,102,102
SAN PEDRO,atenciones odontologicas,restauraciones,2008-08-01,28,28
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,restauraciones,2008-08-01,64,64
SAN PEDRO DE CURAHUARA,atenciones odontologicas,restauraciones,2008-08-01,66,66
SAN PEDRO DE TIQUINA,atenciones odontologicas,restauraciones,2008-08-01,10,10
SAN RAFAEL,atenciones odontologicas,restauraciones,2008-08-01,66,66
SAN RAMON,atenciones odontologicas,restauraciones,2008-08-01,28,28
SAN RAMON,atenciones odontologicas,restauraciones,2008-08-01,64,64
SANTA ANA,atenciones odontologicas,restauraciones,2008-08-01,97,97
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,restauraciones,2008-08-01,8006,8006
SANTA ROSA,atenciones odontologicas,restauraciones,2008-08-01,220,220
SANTA ROSA DEL SARA,atenciones odontologicas,restauraciones,2008-08-01,147,147
SANTIAGO DE HUARI,atenciones odontologicas,restauraciones,2008-08-01,63,63
SANTIAGO DE MACHACA,atenciones odontologicas,restauraciones,2008-08-01,26,26
SANTIVAÑES,atenciones odontologicas,restauraciones,2008-08-01,15,15
SANTUARIO DE QUILLACAS,atenciones odontologicas,restauraciones,2008-08-01,76,76
SAPAHAQUI,atenciones odontologicas,restauraciones,2008-08-01,7,7
SENA,atenciones odontologicas,restauraciones,2008-08-01,7,7
SICA SICA (VILLA AROMA),atenciones odontologicas,restauraciones,2008-08-01,108,108
SICAYA,atenciones odontologicas,restauraciones,2008-08-01,3,3
SIPE SIPE,atenciones odontologicas,restauraciones,2008-08-01,318,318
SOPACHUY,atenciones odontologicas,restauraciones,2008-08-01,18,18
SORACACHI,atenciones odontologicas,restauraciones,2008-08-01,26,26
SORATA,atenciones odontologicas,restauraciones,2008-08-01,37,37
SUCRE,atenciones odontologicas,restauraciones,2008-08-01,3704,3704
TACACOMA,atenciones odontologicas,restauraciones,2008-08-01,43,43
TACOPAYA,atenciones odontologicas,restauraciones,2008-08-01,12,12
TAHUA,atenciones odontologicas,restauraciones,2008-08-01,3,3
TAPACARI,atenciones odontologicas,restauraciones,2008-08-01,45,45
TARABUCO,atenciones odontologicas,restauraciones,2008-08-01,65,65
TARACO,atenciones odontologicas,restauraciones,2008-08-01,22,22
TARATA,atenciones odontologicas,restauraciones,2008-08-01,27,27
TARIJA,atenciones odontologicas,restauraciones,2008-08-01,1692,1692
TARVITA,atenciones odontologicas,restauraciones,2008-08-01,81,81
TEOPONTE,atenciones odontologicas,restauraciones,2008-08-01,10,10
TIAWANACU,atenciones odontologicas,restauraciones,2008-08-01,2,2
TINGUIPAYA,atenciones odontologicas,restauraciones,2008-08-01,4,4
TIQUIPAYA,atenciones odontologicas,restauraciones,2008-08-01,588,588
TIRAQUE (CBBA),atenciones odontologicas,restauraciones,2008-08-01,697,697
TOCO,atenciones odontologicas,restauraciones,2008-08-01,113,113
TOLATA,atenciones odontologicas,restauraciones,2008-08-01,39,39
TOLEDO,atenciones odontologicas,restauraciones,2008-08-01,82,82
TOMAVE,atenciones odontologicas,restauraciones,2008-08-01,41,41
TOMINA,atenciones odontologicas,restauraciones,2008-08-01,79,79
TORO TORO,atenciones odontologicas,restauraciones,2008-08-01,53,53
TOTORA(CBBA),atenciones odontologicas,restauraciones,2008-08-01,39,39
TOTORA(ORR),atenciones odontologicas,restauraciones,2008-08-01,31,31
TRIGAL,atenciones odontologicas,restauraciones,2008-08-01,24,24
TRINIDAD,atenciones odontologicas,restauraciones,2008-08-01,556,556
TUPIZA,atenciones odontologicas,restauraciones,2008-08-01,139,139
TURCO,atenciones odontologicas,restauraciones,2008-08-01,40,40
UMALA,atenciones odontologicas,restauraciones,2008-08-01,2,2
UNCIA,atenciones odontologicas,restauraciones,2008-08-01,102,102
URIONDO (A. CONCEPCION),atenciones odontologicas,restauraciones,2008-08-01,196,196
URUBICHA,atenciones odontologicas,restauraciones,2008-08-01,33,33
UYUNI,atenciones odontologicas,restauraciones,2008-08-01,17,17
VACAS,atenciones odontologicas,restauraciones,2008-08-01,35,35
VALLEGRANDE,atenciones odontologicas,restauraciones,2008-08-01,289,289
VIACHA,atenciones odontologicas,restauraciones,2008-08-01,159,159
VILA VILA,atenciones odontologicas,restauraciones,2008-08-01,17,17
VILLA MONTES,atenciones odontologicas,restauraciones,2008-08-01,111,111
VILLA RIVERO,atenciones odontologicas,restauraciones,2008-08-01,20,20
VILLA SERRANO,atenciones odontologicas,restauraciones,2008-08-01,146,146
VILLA TUNARI,atenciones odontologicas,restauraciones,2008-08-01,451,451
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,restauraciones,2008-08-01,197,197
VILLAZON,atenciones odontologicas,restauraciones,2008-08-01,125,125
VINTO,atenciones odontologicas,restauraciones,2008-08-01,60,60
VITICHI,atenciones odontologicas,restauraciones,2008-08-01,10,10
WARNES,atenciones odontologicas,restauraciones,2008-08-01,329,329
YACO,atenciones odontologicas,restauraciones,2008-08-01,5,5
YACUIBA,atenciones odontologicas,restauraciones,2008-08-01,527,527
YAMPARAEZ,atenciones odontologicas,restauraciones,2008-08-01,64,64
YANACACHI,atenciones odontologicas,restauraciones,2008-08-01,12,12
YAPACANI,atenciones odontologicas,restauraciones,2008-08-01,141,141
YOCALLA,atenciones odontologicas,restauraciones,2008-08-01,8,8
YOTALA,atenciones odontologicas,restauraciones,2008-08-01,65,65
YUNCHARA,atenciones odontologicas,restauraciones,2008-08-01,59,59
ZUDAÑEZ,atenciones odontologicas,restauraciones,2008-08-01,51,51
ACACIO,atenciones odontologicas,restauraciones,2008-09-01,13,13
ACHACACHI,atenciones odontologicas,restauraciones,2008-09-01,48,48
ACHOCALLA,atenciones odontologicas,restauraciones,2008-09-01,34,34
AIQUILE,atenciones odontologicas,restauraciones,2008-09-01,131,131
ALALAY,atenciones odontologicas,restauraciones,2008-09-01,12,12
ALCALA,atenciones odontologicas,restauraciones,2008-09-01,34,34
ANCORAIMES,atenciones odontologicas,restauraciones,2008-09-01,41,41
ANDAMARCA,atenciones odontologicas,restauraciones,2008-09-01,69,69
ANTEQUERA,atenciones odontologicas,restauraciones,2008-09-01,36,36
ANZALDO,atenciones odontologicas,restauraciones,2008-09-01,70,70
APOLO,atenciones odontologicas,restauraciones,2008-09-01,49,49
ARAMPAMPA,atenciones odontologicas,restauraciones,2008-09-01,23,23
ARANI,atenciones odontologicas,restauraciones,2008-09-01,104,104
ARBIETO,atenciones odontologicas,restauraciones,2008-09-01,58,58
ARQUE,atenciones odontologicas,restauraciones,2008-09-01,62,62
ASCENCION DE GUARAYOS,atenciones odontologicas,restauraciones,2008-09-01,38,38
ATOCHA,atenciones odontologicas,restauraciones,2008-09-01,364,364
AUCAPATA,atenciones odontologicas,restauraciones,2008-09-01,4,4
AYATA,atenciones odontologicas,restauraciones,2008-09-01,82,82
AYO AYO,atenciones odontologicas,restauraciones,2008-09-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,restauraciones,2008-09-01,64,64
AZURDUY,atenciones odontologicas,restauraciones,2008-09-01,39,39
BATALLAS,atenciones odontologicas,restauraciones,2008-09-01,57,57
BAURES,atenciones odontologicas,restauraciones,2008-09-01,81,81
BELLA FLOR,atenciones odontologicas,restauraciones,2008-09-01,34,34
BERMEJO,atenciones odontologicas,restauraciones,2008-09-01,362,362
BETANZOS,atenciones odontologicas,restauraciones,2008-09-01,239,239
BOLIVAR,atenciones odontologicas,restauraciones,2008-09-01,33,33
BOYUIBE,atenciones odontologicas,restauraciones,2008-09-01,34,34
BUENA VISTA,atenciones odontologicas,restauraciones,2008-09-01,9,9
CABEZAS,atenciones odontologicas,restauraciones,2008-09-01,68,68
CAIROMA,atenciones odontologicas,restauraciones,2008-09-01,14,14
CALACOTO,atenciones odontologicas,restauraciones,2008-09-01,79,79
CALAMARCA,atenciones odontologicas,restauraciones,2008-09-01,52,52
CAMARGO,atenciones odontologicas,restauraciones,2008-09-01,161,161
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,restauraciones,2008-09-01,25,25
CAMIRI,atenciones odontologicas,restauraciones,2008-09-01,317,317
CAPINOTA,atenciones odontologicas,restauraciones,2008-09-01,182,182
CAQUIAVIRI,atenciones odontologicas,restauraciones,2008-09-01,14,14
CARACOLLO,atenciones odontologicas,restauraciones,2008-09-01,122,122
CARANAVI,atenciones odontologicas,restauraciones,2008-09-01,84,84
CARAPARI,atenciones odontologicas,restauraciones,2008-09-01,160,160
CARIPUYO,atenciones odontologicas,restauraciones,2008-09-01,76,76
CARMEN RIVERO TORREZ,atenciones odontologicas,restauraciones,2008-09-01,9,9
CATACORA,atenciones odontologicas,restauraciones,2008-09-01,12,12
CHALLAPATA,atenciones odontologicas,restauraciones,2008-09-01,326,326
CHAQUI,atenciones odontologicas,restauraciones,2008-09-01,43,43
CHARAGUA,atenciones odontologicas,restauraciones,2008-09-01,112,112
CHARAÑA,atenciones odontologicas,restauraciones,2008-09-01,14,14
CHAYANTA,atenciones odontologicas,restauraciones,2008-09-01,64,64
CHIMORE,atenciones odontologicas,restauraciones,2008-09-01,18,18
CHOQUE COTA,atenciones odontologicas,restauraciones,2008-09-01,20,20
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,restauraciones,2008-09-01,65,65
CHUMA,atenciones odontologicas,restauraciones,2008-09-01,55,55
CLIZA,atenciones odontologicas,restauraciones,2008-09-01,241,241
COBIJA,atenciones odontologicas,restauraciones,2008-09-01,142,142
COCHABAMBA,atenciones odontologicas,restauraciones,2008-09-01,12211,12211
COLCAPIRHUA,atenciones odontologicas,restauraciones,2008-09-01,283,283
COLOMI,atenciones odontologicas,restauraciones,2008-09-01,62,62
COLPA BELGICA,atenciones odontologicas,restauraciones,2008-09-01,51,51
COLQUECHACA,atenciones odontologicas,restauraciones,2008-09-01,14,14
COLQUENCHA,atenciones odontologicas,restauraciones,2008-09-01,24,24
COLQUIRI,atenciones odontologicas,restauraciones,2008-09-01,155,155
COMANCHE,atenciones odontologicas,restauraciones,2008-09-01,11,11
COMARAPA,atenciones odontologicas,restauraciones,2008-09-01,164,164
COMBAYA,atenciones odontologicas,restauraciones,2008-09-01,10,10
CONCEPCION,atenciones odontologicas,restauraciones,2008-09-01,28,28
COPACABANA,atenciones odontologicas,restauraciones,2008-09-01,54,54
CORIPATA,atenciones odontologicas,restauraciones,2008-09-01,25,25
CORO CORO,atenciones odontologicas,restauraciones,2008-09-01,15,15
COROICO,atenciones odontologicas,restauraciones,2008-09-01,166,166
CORQUE,atenciones odontologicas,restauraciones,2008-09-01,21,21
COTAGAITA,atenciones odontologicas,restauraciones,2008-09-01,198,198
COTOCA,atenciones odontologicas,restauraciones,2008-09-01,137,137
CUATRO CAÑADAS,atenciones odontologicas,restauraciones,2008-09-01,120,120
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,restauraciones,2008-09-01,10,10
CUEVO,atenciones odontologicas,restauraciones,2008-09-01,13,13
CULPINA,atenciones odontologicas,restauraciones,2008-09-01,31,31
CURAHUARA DE CARANGAS,atenciones odontologicas,restauraciones,2008-09-01,38,38
DESAGUADERO,atenciones odontologicas,restauraciones,2008-09-01,15,15
EL ALTO,atenciones odontologicas,restauraciones,2008-09-01,5695,5695
EL CHORO,atenciones odontologicas,restauraciones,2008-09-01,25,25
EL PUENTE(STC),atenciones odontologicas,restauraciones,2008-09-01,41,41
EL PUENTE(TJA),atenciones odontologicas,restauraciones,2008-09-01,62,62
EL TORNO,atenciones odontologicas,restauraciones,2008-09-01,206,206
EL VILLAR,atenciones odontologicas,restauraciones,2008-09-01,44,44
ENTRE RIOS,atenciones odontologicas,restauraciones,2008-09-01,102,102
ENTRE RIOS,atenciones odontologicas,restauraciones,2008-09-01,106,106
EUCALIPTUS,atenciones odontologicas,restauraciones,2008-09-01,30,30
FERNANDEZ ALONSO,atenciones odontologicas,restauraciones,2008-09-01,108,108
FILADELFIA,atenciones odontologicas,restauraciones,2008-09-01,3,3
