,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,6,7,44,44,50,51,101
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,2,2,0,2,2,4
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,8,10,95,77,103,87,190
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,67,55,479,479,546,534,1080
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,8,27,39,31,47,78
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,44,48,210,181,254,229,483
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,5,4,16,8,21,29
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,226,188,483,436,709,624,1333
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,10,5,24,34,34,39,73
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,1,7,1,7,2,9
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,13,18,36,46,49,64,113
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,1,55,46,59,47,106
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,9,10,47,47,56,57,113
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,114,103,671,667,785,770,1555
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,15,19,91,99,106,118,224
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,45,18,125,94,170,112,282
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,2,18,15,21,17,38
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,97,96,835,780,932,876,1808
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,3,23,18,27,21,48
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,13,8,60,79,73,87,160
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,5,46,37,48,42,90
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,3,58,40,63,43,106
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,6,5,49,59,55,64,119
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,0,1,8,1,8,9
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,8,15,46,38,54,53,107
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,2,10,11,11,13,24
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,0,5,7,5,7,12
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,4,37,50,42,54,96
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,5,61,61,63,66,129
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,73,75,246,238,319,313,632
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,18,12,41,39,59,51,110
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,16,17,138,135,154,152,306
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,20,31,146,133,166,164,330
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,37,33,354,377,391,410,801
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,2,6,5,7,7,14
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,18,15,85,86,103,101,204
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,7,4,11,4,18,8,26
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,25,13,121,101,146,114,260
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,6,37,35,38,41,79
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,94,75,216,219,310,294,604
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,1,41,27,42,28,70
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,14,16,26,36,40,52,92
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,20,24,108,107,128,131,259
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,27,23,56,50,83,73,156
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,11,7,87,74,98,81,179
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,0,10,12,10,12,22
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,7,61,65,64,72,136
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,19,13,117,116,136,129,265
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,0,24,17,27,17,44
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,6,13,87,67,93,80,173
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,0,1,1,2,1,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,0,24,26,25,26,51
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,1,3,4,3,5,8
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,1,4,8,5,9,14
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,6,3,21,7,27,10,37
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,5,50,48,55,53,108
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,40,43,83,74,123,117,240
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1533,1418,3150,2889,4683,4307,8990
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,9,76,69,81,78,159
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,13,108,57,113,70,183
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,1,14,7,14,8,22
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,0,34,19,38,19,57
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,2,22,14,25,16,41
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,2,16,7,21,9,30
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,9,8,40,37,49,45,94
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,3,9,14,11,17,28
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,1,34,35,38,36,74
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,6,12,35,45,41,57,98
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,45,41,226,202,271,243,514
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,21,12,98,87,119,99,218
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,2,38,28,41,30,71
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,68,71,326,345,394,416,810
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,6,6,10,17,16,23,39
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,4,50,63,52,67,119
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,15,18,93,67,108,85,193
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,394,335,1310,1263,1704,1598,3302
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,0,6,7,7,7,14
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,3,54,39,58,42,100
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,2,12,29,12,31,43
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,2,31,27,34,29,63
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,0,4,7,5,7,12
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,14,27,102,89,116,116,232
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,6,48,52,51,58,109
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,3,1,20,31,23,32,55
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,6,7,63,63,69,70,139
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,438,466,445,434,883,900,1783
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,9,10,33,38,42,48,90
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,7,14,64,90,71,104,175
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,8,7,79,58,87,65,152
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,7,42,38,47,45,92
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,9,64,38,69,47,116
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,67,84,211,193,278,277,555
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,24,25,118,106,142,131,273
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,0,3,2,3,2,5
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,2,55,40,60,42,102
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,0,2,2,2,2,4
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,15,8,30,17,45,25,70
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,3,18,15,18,18,36
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,4,50,49,51,53,104
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,7,28,24,30,31,61
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,7,3,40,37,47,40,87
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,40,39,92,82,132,121,253
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,2,9,19,11,21,32
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,0,4,8,4,8,12
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,76,70,414,329,490,399,889
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,61,82,230,262,291,344,635
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,0,2,14,12,14,14,28
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,2,36,34,38,36,74
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,10,7,105,84,115,91,206
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,8,14,47,53,55,67,122
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,3,54,56,56,59,115
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,30,45,135,166,165,211,376
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,15,14,58,48,73,62,135
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,5,7,90,94,95,101,196
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,129,129,345,377,474,506,980
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,2,1,16,12,18,13,31
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,9,10,58,47,67,57,124
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,25,30,164,170,189,200,389
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,1,2,4,10,5,12,17
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,4,6,71,54,75,60,135
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,21,32,3,1,24,33,57
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-01-01,165,169,621,598,786,767,1553
