,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PELECHUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,7,2,40,29,47,31,78
POCOATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,9,7,55,62,64,69,133
POCONA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,8,62,38,73,46,119
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,3,56,65,57,68,125
POOPO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,11,19,13,21,34
PORCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,15,0,48,57,63,57,120
POROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,4,2,52,42,56,44,100
PORONGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,11,25,24,36,35,71
PORTACHUELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,5,8,29,32,34,40,74
PORVENIR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,2,23,13,24,15,39
POSTRER VALLE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,1,3,9,5,10,15
POTOSI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,157,132,868,786,1025,918,1943
PRESTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,17,20,19,22,41
PUCARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,1,4,6,4,7,11
PUCARANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,12,123,136,134,148,282
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,27,30,29,32,61
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,4,22,45,33,49,82
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,2,26,25,26,27,53
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,1,10,8,11,9,20
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,45,48,47,50,97
PUERTO RICO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,6,4,30,28,36,32,68
PUERTO SILES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,2,1,2,1,3
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,12,15,60,65,72,80,152
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,29,36,382,394,411,430,841
PUNA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,4,31,31,33,35,68
PUNATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,17,8,151,134,168,142,310
QUIABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,0,3,10,5,10,15
QUILLACOLLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,137,93,366,327,503,420,923
QUIME,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,4,9,40,34,44,43,87
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,1,4,8,5,9,14
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,6,14,36,30,42,44,86
RAVELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,9,1,41,47,50,48,98
REYES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,5,2,21,21,26,23,49
RIBERALTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,61,64,447,428,508,492,1000
ROBORE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,13,15,60,49,73,64,137
RURRENABAQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,12,14,83,94,95,108,203
SABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,12,17,12,17,29
SACABA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,56,60,637,625,693,685,1378
SACABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,3,5,34,27,37,32,69
SACACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,6,4,66,55,72,59,131
SAIPINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,7,1,29,28,36,29,65
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,8,7,47,50,55,57,112
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,8,10,32,32,40,42,82
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,8,4,8,4,12
SAN ANDRES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,8,6,20,33,28,39,67
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,12,13,12,13,25
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,8,5,8,5,13
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,7,33,35,35,42,77
SAN BENITO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,5,31,41,33,46,79
SAN BORJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,46,65,233,193,279,258,537
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,3,1,18,13,21,14,35
SAN CARLOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,18,11,91,74,109,85,194
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,12,86,77,97,89,186
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,33,42,282,270,315,312,627
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,1,4,1,4,2,6
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,15,31,79,67,94,98,192
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,2,6,4,7,6,13
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,15,9,70,74,85,83,168
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,3,2,34,31,37,33,70
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,102,79,167,153,269,232,501
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,1,28,26,29,27,56
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,5,6,38,32,43,38,81
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,8,7,129,119,137,126,263
SAN MATIAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,8,29,27,40,35,75
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,12,12,51,50,63,62,125
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,15,17,17,19,36
SAN PEDRO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,12,67,64,78,76,154
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,7,4,109,124,116,128,244
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,1,22,13,23,14,37
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,7,7,77,70,84,77,161
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,0,1,0,2,0,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,3,17,9,18,12,30
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,3,3,2,3,5,8
SAN RAFAEL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,0,3,3,5,3,8
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,2,7,6,8,8,16
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,5,4,24,23,29,27,56
SANTA ANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,23,5,48,48,71,53,124
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,849,774,1873,1659,2722,2433,5155
SANTA ROSA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,7,9,45,38,52,47,99
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,16,9,77,63,93,72,165
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,4,7,14,8,18,26
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,22,25,24,27,51
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,26,15,26,15,41
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,2,14,17,15,19,34
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,12,13,40,21,52,34,86
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,1,13,11,15,12,27
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,3,25,28,27,31,58
SENA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,0,39,30,41,30,71
SHINAOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,35,36,168,166,203,202,405
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,11,15,89,55,100,70,170
SICAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,3,1,19,28,22,29,51
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,25,28,277,251,302,279,581
SOPACHUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,7,8,9,10,19
SORACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,3,0,39,39,42,39,81
SORATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,4,4,69,68,73,72,145
SUCRE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,149,182,1111,1023,1260,1205,2465
TACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,5,5,5,5,10
TACACOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,5,32,29,33,34,67
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,4,1,31,30,35,31,66
TACOPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,2,38,25,39,27,66
TAHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,4,2,4,2,6
TAPACARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,15,13,117,96,132,109,241
TARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,6,3,53,43,59,46,105
TARACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,1,15,12,15,13,28
TARATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,4,0,51,45,55,45,100
TARIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,232,186,355,294,587,480,1067
TARVITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,2,27,36,29,38,67
TEOPONTE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,6,58,50,60,56,116
TIAHUANACU,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,6,6,61,51,67,57,124
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,2,4,30,30,32,34,66
TIPUANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,1,2,42,38,43,40,83
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,49,41,144,172,193,213,406
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,16,13,66,53,82,66,148
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,2,3,2,3,5
TOCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,3,4,43,30,46,34,80
TOLATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,7,11,14,18,21,29,50
TOLEDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,0,0,25,23,25,23,48
TOMAVE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2021-01-01,3,4,49,33,52,37,89
