,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,6,7,48,30,54,37,91
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,1,25,17,28,18,46
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,0,3,3,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,1,10,8,12,9,21
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,6,3,34,44,40,47,87
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,4,74,82,77,86,163
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,4,2,64,46,68,48,116
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,494,492,1789,1780,2283,2272,4555
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,14,19,110,91,124,110,234
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,8,12,47,50,55,62,117
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,73,51,199,167,272,218,490
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,43,47,79,64,122,111,233
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,53,67,135,144,188,211,399
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,3,10,9,11,12,23
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,9,5,66,64,75,69,144
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,3,18,10,20,13,33
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,0,15,5,17,5,22
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,52,47,108,94,160,141,301
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,0,23,17,24,17,41
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,4,50,31,52,35,87
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,5,3,64,49,69,52,121
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,7,5,59,63,66,68,134
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,5,5,65,78,70,83,153
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,6,4,29,28,35,32,67
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,11,5,88,83,99,88,187
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,5,10,59,47,64,57,121
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,9,10,54,59,63,69,132
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,7,16,138,142,145,158,303
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,6,4,44,36,50,40,90
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,1,6,4,6,5,11
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,288,227,1209,1174,1497,1401,2898
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,2,26,41,29,43,72
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,0,5,5,5,5,10
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,5,10,139,150,144,160,304
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,4,6,22,37,26,43,69
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,2,43,43,46,45,91
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,2,38,49,40,51,91
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,0,21,17,21,17,38
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,12,14,72,67,84,81,165
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,5,4,63,52,68,56,124
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,2,8,6,11,8,19
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,20,11,128,126,148,137,285
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,102,69,537,538,639,607,1246
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,7,42,47,45,54,99
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,75,75,213,199,288,274,562
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,2,17,16,17,18,35
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,173,139,487,484,660,623,1283
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,8,13,29,36,37,49,86
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,1,9,6,11,7,18
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,13,3,50,51,63,54,117
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,9,0,44,48,53,48,101
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,8,14,76,67,84,81,165
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,138,138,693,705,831,843,1674
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,20,15,99,90,119,105,224
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,30,18,130,119,160,137,297
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,2,19,16,19,18,37
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,233,215,1088,1015,1321,1230,2551
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,5,40,32,43,37,80
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,7,8,79,53,86,61,147
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,8,8,42,38,50,46,96
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,7,4,43,51,50,55,105
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,6,8,47,65,53,73,126
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,0,8,8,9,8,17
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,32,26,63,71,95,97,192
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,0,10,19,10,19,29
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,0,4,7,6,7,13
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,3,24,31,25,34,59
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,7,1,100,98,107,99,206
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,40,40,404,367,444,407,851
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,9,10,61,69,70,79,149
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,15,15,167,166,182,181,363
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,67,67,204,176,271,243,514
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,59,59,469,399,528,458,986
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,11,7,11,4,22,11,33
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,16,20,104,84,120,104,224
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,4,4,9,5,13,18
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,52,46,79,72,131,118,249
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,14,9,42,41,56,50,106
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,32,21,338,320,370,341,711
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,6,4,49,38,55,42,97
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,34,24,189,138,223,162,385
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,20,14,125,115,145,129,274
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,25,15,66,71,91,86,177
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,11,6,97,71,108,77,185
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,1,6,13,8,14,22
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,12,9,112,107,124,116,240
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,15,12,120,117,135,129,264
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,6,1,24,20,30,21,51
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,0,25,18,26,18,44
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,0,6,5,6,5,11
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,9,12,39,42,48,54,102
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,1,35,36,36,37,73
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,4,9,95,69,99,78,177
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,79,63,66,85,145,148,293
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2299,2173,5732,5431,8031,7604,15635
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,9,6,90,90,99,96,195
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,10,17,108,110,118,127,245
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,2,16,16,18,18,36
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,0,23,31,26,31,57
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,1,32,20,34,21,55
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,2,15,15,17,17,34
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,2,83,60,86,62,148
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,8,1,20,12,28,13,41
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,1,39,39,39,40,79
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,7,2,71,63,78,65,143
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,29,27,298,296,327,323,650
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,10,18,92,81,102,99,201
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,3,38,50,38,53,91
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,98,81,503,454,601,535,1136
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,1,11,11,12,12,24
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,2,1,39,42,41,43,84
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,5,94,81,97,86,183
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,348,288,1661,1661,2009,1949,3958
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,0,9,9,10,9,19
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,13,20,30,34,43,54,97
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,1,0,20,21,21,21,42
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,3,1,28,23,31,24,55
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,0,0,7,3,7,3,10
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-07-01,20,20,140,128,160,148,308
