,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,7,3,6,4,13,7,20
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,5,4,104,73,109,77,186
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,10,9,10,9,19
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,16,15,59,53,75,68,143
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,4,1,2,3,6,9
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,4,3,4,4,8
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,1,3,2,3,5
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,1,9,3,10,4,14
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,0,2,0,2,2
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,2,2,2,2,4
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,13,12,50,51,63,63,126
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,0,7,0,8,8
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,2,2,2,2,4
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,1,3,1,3,4
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,1,4,4,6,5,11
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,1,2,1,4,2,6
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,1,2,1,2,3
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,2,0,3,0,3
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,5,6,6,6,12
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,1,20,19,22,20,42
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,3,5,3,5,6,11
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,8,15,8,15,23
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,2,8,16,10,18,28
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,0,1,0,1,1
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,17,31,17,32,49
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,26,30,26,30,56
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,2,2,2,3,5
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,4,4,19,24,23,28,51
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,1,12,13,13,14,27
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,0,0,1,0,1
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,7,9,32,18,39,27,66
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,3,16,13,18,16,34
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,0,1,0,1,1
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,6,11,32,26,38,37,75
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,1,37,27,39,28,67
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,2,1,3,1,4
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,1,2,5,3,6,9
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,9,20,121,117,130,137,267
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,4,3,33,31,37,34,71
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,5,3,6,3,9
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,2,1,2,2,4
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,7,12,94,91,101,103,204
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,10,8,74,61,84,69,153
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,35,27,35,28,63
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,2,2,2,2,4
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,6,5,6,5,11
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,3,3,3,3,6
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,1,2,1,3,4
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,2,28,24,31,26,57
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,3,17,10,18,13,31
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,7,61,48,64,55,119
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,9,4,27,33,36,37,73
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,0,5,0,8,0,8
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,2,1,3,1,4
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,3,5,2,5,5,10
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,5,0,17,32,22,32,54
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,5,4,13,7,18,11,29
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,2,15,16,18,18,36
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,0,4,0,5,0,5
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,7,5,27,27,34,32,66
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,2,2,2,2,4
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,2,6,2,7,9
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,5,6,5,6,11
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,3,18,16,18,19,37
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,2,38,29,41,31,72
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,1,5,6,5,7,12
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,5,3,5,3,8
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,7,6,1,3,8,9,17
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,3,15,19,18,22,40
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,4,2,12,8,16,10,26
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,3,4,3,4,7
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,1,10,10,13,11,24
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,1,100,84,103,85,188
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,1,2,6,5,7,7,14
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,7,3,7,3,10
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,5,9,14,11,19,30
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,3,2,12,10,15,12,27
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,0,10,9,10,9,19
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,18,13,120,97,138,110,248
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,0,7,9,9,9,18
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,3,9,11,9,14,23
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,2,1,24,19,26,20,46
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-01-01,0,3,35,16,35,19,54
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,2,0,14,14,16,14,30
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,2,7,13,21,15,28,43
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,1,1,1,1,2
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,3,17,19,18,22,40
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,3,2,3,2,5
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,1,6,3,6,4,10
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,0,1,0,2,0,2
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,5,4,3,4,8,12
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,3,7,8,7,11,18
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,0,1,0,1,1
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,4,14,11,15,15,30
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,2,15,16,16,18,34
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,2,0,18,13,20,13,33
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,3,3,3,3,6
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,2,29,38,30,40,70
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,2,10,14,11,16,27
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,2,0,0,0,2,2
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,11,7,11,7,18
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,4,0,0,1,4,5
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,6,2,12,15,18,17,35
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,5,3,31,39,36,42,78
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,3,8,5,1,8,9,17
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,1,1,1,1,2
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,1,6,4,7,5,12
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,1,3,3,4,4,8
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,1,0,0,1,1,2
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,4,3,50,47,54,50,104
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,2,3,17,15,19,18,37
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,2,0,9,6,11,6,17
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,4,4,4,4,8
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,12,4,12,4,16
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,9,13,20,22,29,35,64
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,8,8,8,8,16
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,1,13,14,14,15,29
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,0,1,0,1,1
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,2,4,6,4,8,12
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,7,4,7,6,14,10,24
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,4,19,25,20,29,49
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,0,3,5,4,5,9
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,1,10,10,10,11,21
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,1,3,2,4,3,7
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,3,2,10,5,13,7,20
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,0,5,6,6,6,12
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,3,1,1,2,4,3,7
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,5,1,5,1,6
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,0,4,7,5,7,12
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,6,4,6,4,10
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,0,2,0,2,0,2
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,3,1,19,18,22,19,41
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,2,0,10,11,12,11,23
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,0,1,14,15,14,16,30
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-02-01,1,0,0,0,1,0,1
