municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,5,5
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,52,52
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,4,4
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,30,30
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,50,50
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,4,4
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,12,12
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,78,78
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,6,6
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,8,8
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,116,116
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,6,6
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,41,41
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,40,40
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,9,9
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,2,2
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,85,85
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,10,10
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,161,161
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,5,5
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,1,1
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,94,94
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,6,6
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,9,9
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,1,1
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-01-01,12,12
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,34,34
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,31,31
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,6,6
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,25,25
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,6,6
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,54,54
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,6,6
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,18,18
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,15,15
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,56,56
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,28,28
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,6,6
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,11,11
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,41,41
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,6,6
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,13,13
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,29,29
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,72,72
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,21,21
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,11,11
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,91,91
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,10,10
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,46,46
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,40,40
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,17,17
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,18,18
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,27,27
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,19,19
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,32,32
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,114,114
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,15,15
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,389,389
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,30,30
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,16,16
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,52,52
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,17,17
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,18,18
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,20,20
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,35,35
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,36,36
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,15,15
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,76,76
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,17,17
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,17,17
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,6,6
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1254,1254
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,97,97
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,13,13
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,27,27
ESCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,41,41
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,121,121
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,13,13
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,24,24
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,11,11
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,18,18
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,10,10
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,16,16
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,40,40
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,58,58
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1070,1070
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,10,10
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,55,55
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,13,13
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,22,22
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,25,25
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,22,22
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,40,40
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,67,67
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,15,15
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,10,10
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,414,414
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,13,13
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,17,17
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,26,26
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,32,32
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,31,31
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,16,16
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,8,8
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,10,10
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,15,15
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,23,23
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,4,4
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,12,12
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,247,247
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,9,9
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,25,25
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,5,5
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,2,2
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-02-01,7,7
