,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,2,2,2,3,5
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,7,19,14,21,21,42
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,0,7,5,9,5,14
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,0,1,0,2,2
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,1,0,2,0,2
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,2,3,2,4,4,8
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,2,3,2,3,5
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,2,0,1,0,3,3
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,2,3,2,3,5
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,4,2,4,3,7
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,2,59,59,62,61,123
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,3,3,3,4,7
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,3,1,4,1,5
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,2,1,2,1,3
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,14,9,14,10,24
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,1,28,31,31,32,63
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,1,10,4,11,5,16
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,3,1,4,1,5
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,22,15,101,107,123,122,245
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,4,2,12,18,16,20,36
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,10,12,19,11,29,23,52
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,1,5,1,8,2,10
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,3,10,7,11,10,21
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,8,5,8,5,13
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,2,2,2,3,4,7
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,3,2,4,2,6
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,2,2,2,3,5
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,1,9,10,12,11,23
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,44,52,44,53,97
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,1,48,46,49,47,96
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,3,6,4,6,10
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,12,16,387,347,399,363,762
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,4,1,5,1,6
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,0,1,0,1,1
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,7,8,7,8,15
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,48,61,49,61,110
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,2,0,0,3,2,5
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,1,16,18,19,19,38
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,9,9,115,113,124,122,246
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,1,1,2,1,3
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,7,1,56,54,63,55,118
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,1,0,2,1,3,4
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,0,12,19,14,19,33
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,6,1,6,1,7
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,3,0,3,0,3
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,6,3,6,4,10
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,0,2,0,3,3
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,1,1,2,1,3
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,1,0,1,0,1
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,21,18,21,24,42,42,84
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,4,1,4,1,5
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,1,1,1,2,3
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,19,19,9,5,28,24,52
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,7,0,28,22,35,22,57
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,7,5,7,5,12
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,4,0,0,2,4,6
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,13,6,34,30,47,36,83
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,3,2,4,2,6
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,8,7,8,7,15
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,3,1,3,1,4
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,4,3,7,5,11,8,19
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,6,4,78,73,84,77,161
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,2,3,2,3,5
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,14,5,14,5,19
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,20,7,82,101,102,108,210
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,5,2,5,2,7
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,5,3,46,42,51,45,96
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,1,1,2,1,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,2,0,3,0,3
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,8,11,9,11,20
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,20,23,27,34,47,57,104
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,1,1,1,1,2
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,0,1,0,2,2
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,0,1,0,2,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,2,13,14,14,16,30
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,1,1,0,2,1,3
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,2,4,2,4,6
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,2,2,2,2,4
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,2,10,5,10,7,17
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,6,10,6,10,16
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,4,10,11,10,15,25
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,1,1,3,3,4,7
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,2,1,0,1,2,3
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,5,6,37,44,42,50,92
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,17,26,17,26,43
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,12,6,13,6,19
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,7,4,19,19,26,23,49
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,23,27,23,28,51
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,2,0,0,0,2,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,0,19,29,21,29,50
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,2,21,16,21,18,39
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,0,3,0,3,3
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,4,12,25,25,29,37,66
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,0,26,18,28,18,46
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,0,1,0,1,1
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,1,1,2,2,3,5
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,13,4,51,31,64,35,99
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,4,29,26,30,30,60
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,6,8,6,8,14
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,1,1,1,1,2
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,9,1,43,59,52,60,112
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,7,5,49,55,56,60,116
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,3,29,22,30,25,55
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,4,4,5,4,9
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,1,0,1,0,1
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,0,17,22,20,22,42
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,7,11,7,11,18
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,5,49,30,52,35,87
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,8,4,9,4,13
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,0,3,0,3,3
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,1,0,1,0,1
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,6,4,6,4,10
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,2,19,13,21,15,36
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,0,6,0,6,6
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,1,0,1,3,2,5
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,4,2,19,25,23,27,50
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,3,1,3,2,5
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,2,4,1,5,3,8
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,4,3,5,3,8
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,2,3,0,5,2,7
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,13,9,14,9,23
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,0,34,35,35,35,70
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,8,11,6,13,14,27
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,0,2,0,2,2
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,1,1,1,1,2,3
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,2,1,14,9,16,10,26
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,3,2,10,11,13,13,26
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,5,2,5,2,7
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,1,1,5,7,6,8,14
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,5,8,125,100,130,108,238
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,1,5,1,5,6
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-06-01,0,0,0,1,0,1,1
