,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,5,30,33,32,38,70
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,2,3,2,4,6
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,19,18,90,87,109,105,214
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,88,107,665,611,753,718,1471
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,6,3,43,28,49,31,80
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,65,57,163,197,228,254,482
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,4,3,9,25,13,28,41
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,181,158,587,567,768,725,1493
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,5,40,31,41,36,77
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,2,10,2,11,13
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,6,7,33,37,39,44,83
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,3,3,9,4,12,7,19
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,19,7,67,68,86,75,161
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,138,143,606,577,744,720,1464
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,26,20,100,95,126,115,241
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,21,24,140,143,161,167,328
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,1,12,15,13,16,29
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,188,206,792,904,980,1110,2090
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,3,0,12,21,15,21,36
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,7,7,57,56,64,63,127
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,10,7,38,31,48,38,86
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,6,36,37,37,43,80
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,4,4,71,58,75,62,137
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,6,4,6,5,11
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,13,20,53,54,66,74,140
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,10,10,10,11,21
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,8,7,8,8,16
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,3,0,26,38,29,38,67
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,11,8,95,59,106,67,173
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,50,57,288,304,338,361,699
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,14,8,57,55,71,63,134
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,19,16,113,103,132,119,251
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,59,91,167,129,226,220,446
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,89,97,344,304,433,401,834
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,6,8,6,10,12,18,30
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,10,23,106,114,116,137,253
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,3,22,23,24,26,50
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,22,21,113,116,135,137,272
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,2,45,37,50,39,89
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,24,20,310,285,334,305,639
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,7,35,35,40,42,82
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,48,27,102,114,150,141,291
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,19,20,120,121,139,141,280
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,36,33,90,91,126,124,250
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,13,9,78,72,91,81,172
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,0,11,8,11,8,19
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,9,23,93,82,102,105,207
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,11,14,109,96,120,110,230
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,2,20,12,25,14,39
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,4,9,64,69,68,78,146
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,0,1,5,2,5,7
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,0,14,17,16,17,33
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,6,3,6,4,10
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,4,4,42,39,46,43,89
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,8,5,15,22,23,27,50
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,12,2,52,55,64,57,121
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,28,37,115,90,143,127,270
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2015,1809,4441,7821,6456,9630,16086
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,6,7,74,63,80,70,150
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,19,8,97,91,116,99,215
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,17,15,17,16,33
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,2,39,34,41,36,77
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,0,14,15,14,15,29
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,1,13,16,14,17,31
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,11,10,53,50,64,60,124
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,0,6,8,7,8,15
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,0,41,40,43,40,83
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,7,11,69,71,76,82,158
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,32,29,234,254,266,283,549
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,10,16,81,86,91,102,193
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,0,48,34,50,34,84
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,98,101,465,370,563,471,1034
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,2,13,7,18,9,27
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,2,29,38,34,40,74
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,27,20,63,49,90,69,159
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,174,203,1239,1244,1413,1447,2860
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,2,10,2,15,4,19
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,1,42,48,44,49,93
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,20,21,20,22,42
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,1,26,22,27,23,50
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,3,2,0,2,3,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,25,22,123,98,148,120,268
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,2,6,38,55,40,61,101
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,3,21,20,22,23,45
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,20,28,80,51,100,79,179
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,532,479,695,764,1227,1243,2470
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,7,11,25,39,32,50,82
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,25,11,78,60,103,71,174
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,6,8,64,82,70,90,160
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,3,1,26,32,29,33,62
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,4,32,38,33,42,75
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,119,126,225,195,344,321,665
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,8,12,114,118,122,130,252
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,0,2,4,2,4,6
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,3,40,55,40,58,98
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,0,1,4,1,4,5
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,15,11,26,26,41,37,78
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,0,11,16,11,16,27
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,3,3,22,14,25,17,42
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,1,26,27,26,28,54
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,4,3,38,30,42,33,75
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,26,20,70,64,96,84,180
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,0,20,18,25,18,43
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,1,0,4,7,5,7,12
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,334,225,606,558,940,783,1723
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,76,83,228,186,304,269,573
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,3,4,15,10,18,14,32
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,6,6,31,34,37,40,77
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,5,6,89,90,94,96,190
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,22,19,75,49,97,68,165
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,10,4,50,48,60,52,112
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,46,27,178,166,224,193,417
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,6,6,40,46,46,52,98
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,13,10,101,115,114,125,239
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,157,142,351,335,508,477,985
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,2,11,9,11,11,22
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,8,7,50,42,58,49,107
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,34,36,190,169,224,205,429
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,0,0,11,16,11,16,27
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,9,12,54,53,63,65,128
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-01-01,3,2,33,33,36,35,71
