,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
ARBIETO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,19,18,179,144,198,162,360
ARQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,4,56,46,58,50,108
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,25,27,177,171,202,198,400
ATOCHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,9,36,49,39,58,97
AUCAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,2,24,28,26,30,56
AYATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,4,27,32,29,36,65
AYO AYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,2,34,30,37,32,69
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,18,12,148,133,166,145,311
AZURDUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,5,2,45,27,50,29,79
BATALLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,7,13,90,97,97,110,207
BAURES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,11,2,27,17,38,19,57
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,0,3,2,4,2,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,1,0,0,0,1,1
BELLA FLOR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,3,11,28,14,31,45
BERMEJO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,47,65,94,91,141,156,297
BETANZOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,10,9,124,122,134,131,265
BOLIVAR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,3,19,25,21,28,49
BOLPEBRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,0,0,4,1,4,5
BOYUIBE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,3,22,24,24,27,51
BUENA VISTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,9,7,75,71,84,78,162
CABEZAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,14,14,111,107,125,121,246
CAIROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,8,3,52,43,60,46,106
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,7,59,68,62,75,137
CAJUATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,7,62,63,66,70,136
CALACOTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,5,8,6,9,11,20
CALAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,1,70,57,72,58,130
CAMARGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,5,6,53,41,58,47,105
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,2,14,11,15,13,28
CAMIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,19,17,128,134,147,151,298
CAPINOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,10,8,139,157,149,165,314
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,2,43,51,46,53,99
CARACOLLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,8,4,107,99,115,103,218
CARANAVI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,54,47,199,161,253,208,461
CARANGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,4,0,4,0,4
CARAPARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,15,7,69,65,84,72,156
CARIPUYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,1,20,31,24,32,56
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,9,15,32,39,41,54,95
CATACORA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,2,6,5,6,7,13
CHACARILLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,7,6,7,6,13
CHALLAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,6,143,150,147,156,303
CHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,4,38,45,41,49,90
CHARAGUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,26,30,120,101,146,131,277
CHARAÑA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,1,7,7,8,8,16
CHAYANTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,5,6,50,57,55,63,118
CHIMORE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,88,82,148,110,236,192,428
CHIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,2,7,2,7,9
CHOQUE COTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,0,6,3,7,3,10
CHUA COCANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,2,9,13,9,15,24
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,28,23,42,28,70,51,121
CHUMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,3,29,23,29,26,55
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,5,5,27,25,32,30,62
CKOCHAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,6,3,38,48,44,51,95
CLIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,36,34,73,56,109,90,199
COBIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,28,25,293,226,321,251,572
COCAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,25,22,75,83,100,105,205
COCHABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,503,459,2116,1968,2619,2427,5046
COIPASA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,3,2,3,2,5
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,21,24,170,190,191,214,405
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,6,62,41,65,47,112
COLLANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,0,10,10,11,10,21
COLOMI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,14,18,139,154,153,172,325
COLPA BELGICA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,24,25,24,25,49
COLQUECHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,8,7,69,62,77,69,146
COLQUENCHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,3,5,50,61,53,66,119
COLQUIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,8,7,61,37,69,44,113
COMANCHE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,6,2,11,6,17,8,25
COMARAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,5,15,90,98,95,113,208
COMBAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,1,6,1,6,2,8
CONCEPCION,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,18,7,126,112,144,119,263
COPACABANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,4,29,18,33,22,55
CORIPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,13,10,114,89,127,99,226
CORO CORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,2,34,30,36,32,68
COROICO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,13,20,55,42,68,62,130
CORQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,24,35,24,35,59
COTAGAITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,9,3,98,98,107,101,208
COTOCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,51,50,404,388,455,438,893
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,14,17,133,129,147,146,293
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,2,11,6,11,8,19
CUEVO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,2,17,15,18,17,35
CULPINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,7,10,74,58,81,68,149
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,23,9,23,9,32
CURVA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,0,8,12,10,12,22
DESAGUADERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,4,19,23,20,27,47
EL ALTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,461,395,2610,2262,3071,2657,5728
EL CHORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,0,15,15,16,15,31
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,9,5,62,65,71,70,141
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,4,33,34,37,38,75
EL TORNO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,32,31,343,298,375,329,704
EL VILLAR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,1,10,15,11,16,27
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,7,121,111,125,118,243
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,49,42,366,292,415,334,749
ESCARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,1,0,1,0,1
ESCOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,1,10,17,12,18,30
ESMERALDA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,2,2,2,2,4
EUCALIPTUS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,21,19,21,19,40
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,0,3,2,5,2,7
EXALTACION,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,5,6,9,8,14,14,28
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,9,2,64,62,73,64,137
FILADELFIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,7,6,30,21,37,27,64
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,0,26,19,27,19,46
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,8,4,109,101,117,105,222
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,9,4,43,34,52,38,90
GUANAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,12,9,76,77,88,86,174
GUAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,3,26,30,30,33,63
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,15,29,152,192,167,221,388
GUTIERREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,5,11,76,57,81,68,149
HUACARAJE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,1,23,25,23,26,49
HUACARETA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,4,5,30,27,34,32,66
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,11,6,11,6,17
HUACHACALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,0,4,7,5,7,12
HUANUNI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,4,58,68,59,72,131
HUARINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,1,3,25,27,26,30,56
HUATAJATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,2,1,3,4,5,5,10
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,23,14,23,14,37
HUMANATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,0,0,10,9,10,9,19
ICHOCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2023-08-01,7,5,2,4,9,9,18
